omega,Overhead_Tv_real_0_0,Overhead_Tv_imag_0_0,Overhead_Tv_real_0_1,Overhead_Tv_imag_0_1,Overhead_Tv_real_0_2,Overhead_Tv_imag_0_2,Overhead_Tv_real_1_0,Overhead_Tv_imag_1_0,Overhead_Tv_real_1_1,Overhead_Tv_imag_1_1,Overhead_Tv_real_1_2,Overhead_Tv_imag_1_2,Overhead_Tv_real_2_0,Overhead_Tv_imag_2_0,Overhead_Tv_real_2_1,Overhead_Tv_imag_2_1,Overhead_Tv_real_2_2,Overhead_Tv_imag_2_2,Overhead_Ti_real_0_0,Overhead_Ti_imag_0_0,Overhead_Ti_real_0_1,Overhead_Ti_imag_0_1,Overhead_Ti_real_0_2,Overhead_Ti_imag_0_2,Overhead_Ti_real_1_0,Overhead_Ti_imag_1_0,Overhead_Ti_real_1_1,Overhead_Ti_imag_1_1,Overhead_Ti_real_1_2,Overhead_Ti_imag_1_2,Overhead_Ti_real_2_0,Overhead_Ti_imag_2_0,Overhead_Ti_real_2_1,Overhead_Ti_imag_2_1,Overhead_Ti_real_2_2,Overhead_Ti_imag_2_2,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2
9.4011258904507542e+01,-3.8125768994649301e-01,-8.9080866009251525e-03,7.0710678118655335e-01,-1.4613310561628623e-14,5.7512783584637295e-01,-8.1584005557615875e-03,8.4209315103229132e-01,2.3589582552760446e-03,-1.1851870054577120e-14,2.9939011766232826e-14,5.8165196885810744e-01,-1.9526888038555335e-03,-3.8125768994650050e-01,-8.9080866008904996e-03,-7.0710678118654180e-01,-1.1976530878143876e-14,5.7512783584637395e-01,-8.1584005557617315e-03,-4.1187347001899799e-01,-7.5478873116874030e-04,7.0710678118655013e-01,8.8376753317279656e-15,5.9628882969301433e-01,-2.5794745021957667e-03,8.1452078079434720e-01,1.0312269577646742e-02,-3.7682219008410922e-15,-1.9969613458884253e-14,5.3992263019744013e-01,-1.3438915977997698e-02,-4.1187347001901792e-01,-7.5478873121890037e-04,-7.0710678118654480e-01,1.1474782535126687e-14,5.9628882969301455e-01,-2.5794745021960213e-03,3.4253442576988292e-04,3.4375584136241204e-04,5.4312652171548202e-04,9.9501167782742672e-01,-3.2052538162745489e-02,9.9574291888607736e-01,-3.2190550859702335e-02,9.9300985492397886e-01,-5.0747200275868661e-02
9.7876823965948702e+01,-3.8128441373723915e-01,-8.6858694580401186e-03,7.0710678118654191e-01,1.3003487175922146e-14,5.7512054573494742e-01,-8.0738915553245968e-03,8.4207300510035554e-01,2.5606848471166066e-03,1.0716563421496877e-14,-3.2079179147683840e-14,5.8166815912103431e-01,-2.1196608515892442e-03,-3.8128441373722038e-01,-8.6858694580775747e-03,-7.0710678118655312e-01,1.5647205753310800e-14,5.7512054573494720e-01,-8.0738915553248761e-03,-4.1188136150950505e-01,-8.6979393886092336e-04,7.0710678118654202e-01,-1.2122912056612507e-14,5.9626888207360540e-01,-2.7269090577079240e-03,8.1450291782733530e-01,1.0186175022992789e-02,1.0441114850247135e-14,2.1814472097837666e-14,5.3995592533460124e-01,-1.3128346548196425e-02,-4.1188136150948657e-01,-8.6979393880711451e-04,-7.0710678118655301e-01,-9.4799655497228536e-15,5.9626888207360451e-01,-2.7269090577077431e-03,3.4228167944936645e-04,3.4357966009740843e-04,5.4204414490450212e-04,9.9496458134588517e-01,-3.3345225793639695e-02,9.9569641031597023e-01,-3.3496390400857369e-02,9.9268631603860813e-01,-5.2715010300838687e-02
1.0190133374761122e+02,-3.8131215234883475e-01,-8.4692159262585304e-03,7.0710678118655845e-01,-2.5451862839531714e-14,5.7511275237576587e-01,-7.9914778661223235e-03,8.4205167686029225e-01,2.7573904554933637e-03,-2.5829039712693909e-14,5.3432914049270862e-14,5.8168523014050511e-01,-2.2824786878988205e-03,-3.8131215234887977e-01,-8.4692159261673533e-03,-7.0710678118653658e-01,-2.2801205368239152e-14,5.7511275237576565e-01,-7.9914778661221274e-03,-4.1189007290500756e-01,-9.8194734076639486e-04,7.0710678118656045e-01,2.5179032787396906e-14,5.9624839004302699e-01,-2.8706515264036434e-03,8.1448473705112134e-01,1.0063239223324024e-02,-2.5356993207743014e-14,-5.2904756049243010e-14,5.3999091396852417e-01,-1.2825549607898041e-02,-4.1189007290504931e-01,-9.8194734085644739e-04,-7.0710678118653458e-01,2.7829987214180575e-14,5.9624839004302499e-01,-2.8706515264033806e-03,3.4204755464095957e-04,3.4341655399615421e-04,5.4094992900657543e-04,9.9491404666079286e-01,-3.4691880540871418e-02,9.9564629987132924e-01,-3.4856478703750374e-02,9.9234264433722541e-01,-5.4756891575992638e-02
1.0609132375560732e+02,-3.8134079400441928e-01,-8.2577826127344794e-03,7.0710678118651837e-01,5.4845017416482733e-14,5.7510450600845286e-01,-7.9110311564136119e-03,8.4202928503064689e-01,2.9493829302544294e-03,6.9144045636445714e-14,-1.2410652980504803e-13,5.8170309014743937e-01,-2.4413976637491785e-03,-3.8134079400429455e-01,-8.2577826129359710e-03,-7.0710678118657677e-01,5.7495674887775294e-14,5.7510450600845198e-01,-7.9110311564143908e-03,-4.1189952654927353e-01,-1.0914218485258247e-03,7.0710678118651094e-01,-5.9776787153777594e-14,5.9622741886275410e-01,-3.0109320906681770e-03,8.1446628430020518e-01,9.9432635582065495e-03,7.0104628280230365e-14,1.1721966838807667e-13,5.4002742111440705e-01,-1.2530048329340928e-02,-4.1189952654916179e-01,-1.0914218483163726e-03,-7.0710678118658388e-01,-5.7125796155728960e-14,5.9622741886275932e-01,-3.0109320906690964e-03,3.4183069140236689e-04,3.4326557060734202e-04,5.3984345921166373e-04,9.9485976316982361e-01,-3.6094683405809978e-02,9.9559227858780808e-01,-3.6273017519922311e-02,9.9197755132671506e-01,-5.6875440362597375e-02
1.1045359822369301e+02,-3.8137018006358958e-01,-8.0513073652692668e-03,7.0710678118663917e-01,-1.3240797347435773e-13,5.7509587242093752e-01,-7.8324545446681517e-03,8.4200598827992124e-01,3.1368959883379399e-03,-2.1041965954436153e-13,2.8979695094211045e-13,5.8172161552674195e-01,-2.5966111311556336e-03,-3.8137018006394363e-01,-8.0513073647659195e-03,-7.0710678118645587e-01,-1.2971568263964173e-13,5.7509587242094096e-01,-7.8324545446666390e-03,-4.1190962507260231e-01,-1.1983474292728735e-03,7.0710678118665182e-01,1.4491479156037939e-13,5.9620606632611783e-01,-3.1479271152444130e-03,8.1444763316379709e-01,9.8260958645631242e-03,-1.9893071451523257e-13,-2.9294490701785632e-13,5.4006520910849443e-01,-1.2241479755337584e-02,-4.1190962507294698e-01,-1.1983474297625918e-03,-7.0710678118644332e-01,1.4760753979183897e-13,5.9620606632610784e-01,-3.1479271152419106e-03,3.4162992705926841e-04,3.4312582356387623e-04,5.3872311074282730e-04,9.9480135687444571e-01,-3.7555914436135519e-02,9.9553396971585262e-01,-3.7748296869476894e-02,9.9158965613994099e-01,-5.9073194625467562e-02
1.1499524116283990e+02,-3.8140024334784428e-01,-7.8494137114445001e-03,7.0710678118657633e-01,-7.1123662515049091e-14,5.7508688565508637e-01,-7.7556063334985534e-03,8.4198186320928270e-01,3.3202686245412116e-03,-6.4992431342825892e-14,1.5501923149202557e-13,5.8174074580635116e-01,-2.7484003594785041e-03,-3.8140024334793970e-01,-7.8494137112045392e-03,-7.0710678118651904e-01,-6.8445249468140901e-14,5.7508688565508759e-01,-7.7556063334979011e-03,-4.1192031375044852e-01,-1.3029158159198395e-03,7.0710678118657555e-01,6.8364406306041504e-14,5.9618436881735604e-01,-3.2818879449141455e-03,8.1442880785169214e-01,9.7115197770546446e-03,-5.2755106611774934e-14,-1.3910651193518191e-13,5.4010416723537646e-01,-1.1959319742315672e-02,-4.1192031375055438e-01,-1.3029158161806901e-03,-7.0710678118651926e-01,7.1043244456177009e-14,5.9618436881735271e-01,-3.2818879449140440e-03,3.4144400190070571e-04,3.4299647500725687e-04,5.3758908105304112e-04,9.9473848317482094e-01,-3.9077929013416689e-02,9.9547103253135960e-01,-3.9284700936864578e-02,9.9117750692810802e-01,-6.1352956034568910e-02
1.1972362786514542e+02,-3.8143084963801982e-01,-7.6518390523787339e-03,7.0710678118657977e-01,-1.9942381079829374e-14,5.7507760124329865e-01,-7.6803890710722116e-03,8.4195704430580154e-01,3.4997358198358697e-03,-7.5247982995476089e-14,4.0181825745451258e-14,5.8176037676178138e-01,-2.8969594285386934e-03,-3.8143084963815260e-01,-7.6518390522861968e-03,-7.0710678118651538e-01,-1.7263968032921184e-14,5.7507760124329910e-01,-7.6803890710722342e-03,-4.1193151036033704e-01,-1.4052582172263866e-03,7.0710678118658643e-01,2.5754474082795092e-14,5.9616240897512829e-01,-3.4129906366418923e-03,8.1440987011287724e-01,9.5993839748776000e-03,-7.5521447262689357e-14,-5.4186589345590221e-14,5.4014409434312749e-01,-1.1683203880078754e-02,-4.1193151036046061e-01,-1.4052582172954901e-03,-7.0710678118650860e-01,2.8433341897528473e-14,5.9616240897512451e-01,-3.4129906366402846e-03,3.4127180803582801e-04,3.4287668803379236e-04,5.3643988130013919e-04,9.9467072643412568e-01,-4.0663184126903472e-02,9.9540304600114093e-01,-4.0884702057933278e-02,9.9073956262918372e-01,-6.3717412579050017e-02
1.2464643688076109e+02,-3.8146188232269618e-01,-7.4583017107120175e-03,7.0710678118665027e-01,-8.2753248697997606e-14,5.7506806953772593e-01,-7.6066974263012451e-03,8.4193164952405730e-01,3.6755503291582836e-03,-2.3731784672572547e-13,1.7788239112745695e-13,5.8178041417009718e-01,-3.0424978067785068e-03,-3.8146188232311212e-01,-7.4583017103940219e-03,-7.0710678118644521e-01,-8.0102591226705044e-14,5.7506806953772782e-01,-7.6066974263001574e-03,-4.1194313994220610e-01,-1.5055168486244773e-03,7.0710678118666881e-01,9.1281870576725083e-14,5.9614025791155156e-01,-3.5414235969114410e-03,8.1439087461969761e-01,9.4895262820305949e-03,-2.3669143814657660e-13,-1.8634176224689578e-13,5.4018481449320366e-01,-1.1412740649549150e-02,-4.1194313994259613e-01,-1.5055168489278455e-03,-7.0710678118642578e-01,9.3933227667591783e-14,5.9614025791154102e-01,-3.5414235969072291e-03,3.4111240114746493e-04,3.4276577559512716e-04,5.3527438603783286e-04,9.9459763355502739e-01,-4.2314247051887029e-02,9.9532955534819589e-01,-4.2550883790410186e-02,9.9027418062556416e-01,-6.6169352729804662e-02
1.2977166248729000e+02,-3.8149325952731566e-01,-7.2684793391796509e-03,7.0710678118660086e-01,-6.1228799808077383e-14,5.7505832803021029e-01,-7.5344102432065973e-03,8.4190576501388248e-01,3.8480024514350730e-03,-1.2185342343564858e-13,1.3156653862605180e-13,5.8180078909822053e-01,-3.1852559487161990e-03,-3.8149325952753438e-01,-7.2684793389338476e-03,-7.0710678118649439e-01,-5.8605897912400451e-14,5.7505832803021195e-01,-7.5344102432060040e-03,-4.1195514523303961e-01,-1.6038557448925905e-03,7.0710678118661141e-01,7.0283740454668793e-14,5.9611796378568060e-01,-3.6674018685354560e-03,8.1437185727390304e-01,9.3817620010987791e-03,-1.2364478112134683e-13,-1.4323536444762679e-13,5.4022620072305105e-01,-1.1147481152615053e-02,-4.1195514523323995e-01,-1.6038557451157880e-03,-7.0710678118648329e-01,7.2906851825190835e-14,5.9611796378567583e-01,-3.6674018685335782e-03,3.4096492434828246e-04,3.4266319381080014e-04,5.3409219792101823e-04,9.9451875187254768e-01,-4.4033794011264164e-02,9.9525010578519346e-01,-4.4285948371379509e-02,9.8977962852167878e-01,-6.8711721054903876e-02
1.3510762767190218e+02,-3.8152488150708019e-01,-7.0821053397342737e-03,7.0710678118649495e-01,6.5614180755346752e-14,5.7504841914127469e-01,-7.4634279694531756e-03,8.4187949149185015e-01,4.0173318961370108e-03,1.2290109182739036e-13,-1.4709828079664496e-13,5.8182142215359989e-01,-3.3254315950032518e-03,-3.8152488150679931e-01,-7.0821053400920986e-03,-7.0710678118660020e-01,6.8223204863215869e-14,5.7504841914127547e-01,-7.4634279694534202e-03,-4.1196746323025790e-01,-1.7004095391474267e-03,7.0710678118646653e-01,-1.0577750164433034e-13,5.9609558758743508e-01,-3.7911034705546218e-03,8.1435286434453569e-01,9.2759387325746772e-03,1.5967840304813909e-13,2.0797837230839830e-13,5.4026810293096572e-01,-1.0887054385966797e-02,-4.1196746323005723e-01,-1.7004095388981778e-03,-7.0710678118662862e-01,-1.0316807215131182e-13,5.9609558758744186e-01,-3.7911034705563848e-03,3.4082807915097136e-04,3.4256787947602987e-04,5.3289187337911444e-04,9.9443355615705786e-01,-4.5824541288585971e-02,9.9516416931705121e-01,-4.6092631563698278e-02,9.8925408028677597e-01,-7.1347397949368285e-02
1.4066299764724951e+02,-3.8155662932451961e-01,-6.8988899166242956e-03,7.0710678118658121e-01,-2.5049406993105094e-14,5.7503839174874072e-01,-7.3936425894744907e-03,8.4185294659803334e-01,4.1837993417911945e-03,-7.6290703552992708e-14,5.2054026870190499e-14,5.8184222096941152e-01,-3.4632392270608509e-03,-3.8155662932469930e-01,-6.8988899165018658e-03,-7.0710678118651393e-01,-2.2482016248659420e-14,5.7503839174874105e-01,-7.3936425894745514e-03,-4.1198002255451460e-01,-1.7953243129672481e-03,7.0710678118659975e-01,3.4633883863753808e-14,5.9607320337472536e-01,-3.9127218724716402e-03,8.1433395276212595e-01,9.1718912985774975e-03,-1.0244853292911620e-13,-7.1644054870580433e-14,5.4031034492828978e-01,-1.0631057043362181e-02,-4.1198002255464095e-01,-1.7953243130560505e-03,-7.0710678118649506e-01,3.7202752659962061e-14,5.9607320337472336e-01,-3.9127218724705724e-03,3.4070162673964705e-04,3.4247984249812603e-04,5.3167261258634012e-04,9.9434151726467634e-01,-4.7689449730161808e-02,9.9507120359860113e-01,-4.7973917939262617e-02,9.8869558561771076e-01,-7.4079405360472722e-02
1.4644679392313063e+02,-3.8158842916527597e-01,-6.7185703439740230e-03,7.0710678118652193e-01,2.0580759318988839e-14,5.7502828041129117e-01,-7.3249546188427009e-03,8.4182620598995639e-01,4.3476416696141551e-03,5.7994112510532595e-14,-4.7858212681162905e-14,5.8186312103827964e-01,-3.5988761750046401e-03,-3.8158842916512836e-01,-6.7185703440844347e-03,-7.0710678118657311e-01,2.3148150063434514e-14,5.7502828041129139e-01,-7.3249546188427529e-03,-4.1199277155832870e-01,-1.8887350346926202e-03,7.0710678118650461e-01,-3.3623439244407314e-14,5.9605085552891357e-01,-4.0324320808172330e-03,8.1431515919899899e-01,9.0694687667524330e-03,8.4392469654252872e-14,6.4544293033969788e-14,5.4035281444194627e-01,-1.0379122882273323e-02,-4.1199277155823283e-01,-1.8887350346111467e-03,-7.0710678118659043e-01,-3.1056396927597280e-14,5.9605085552891512e-01,-4.0324320808180804e-03,3.4058442572315584e-04,3.4239813723569579e-04,5.3043325904205394e-04,9.9424201160876591e-01,-4.9631467122736098e-02,9.9497058687434370e-01,-4.9932775229111132e-02,9.8810210660797226e-01,-7.6910779998031822e-02
