omega,re_0,im_0,re_1,im_1,re_2,im_2
129.77166248729,4.517081296967715e-08,4.4247585082529677e-07,3.7721845152232506e-08,4.4467972334032e-07,7.86909221313254e-08,6.931003244570127e-07
135.10762767190218,4.5213883737862526e-08,4.604847321805904e-07,3.776095783239139e-08,4.6283533512600504e-07,8.20999329610108e-08,7.199775681788784e-07
140.6629976472495,4.525752490346315e-08,4.792411212049306e-07,3.780155112630053e-08,4.817424127954428e-07,8.569661667971318e-08,7.478666345333935e-07
146.44679392313063,4.530231062723369e-08,4.98774972073068e-07,3.784410303083859e-08,5.014310944341975e-07,8.949089960781841e-08,7.768025017690623e-07
152.46840895675493,4.534827897643711e-08,5.191181458244885e-07,3.7888694139982125e-08,5.219335117320412e-07,9.34932234751073e-08,8.06821418040817e-07
158.73762140539807,4.539585270817896e-08,5.40303416433578e-07,3.793569317352379e-08,5.432826677338614e-07,9.771438482544822e-08,8.379603856884958e-07
165.26461200621813,4.5445143198485624e-08,5.623659170770208e-07,3.798527946130678e-08,5.655139079635015e-07,1.0216570230178774e-07,8.702578025682247e-07
172.05998010901936,4.549670349092642e-08,5.853404814929339e-07,3.803793759688997e-08,5.886623486513537e-07,1.0685868767786393e-07,9.037522304151846e-07
179.13476088881166,4.55505513863573e-08,6.092651422602298e-07,3.8093772070421165e-08,6.127662800181204e-07,1.1180542242086123e-07,9.384842510659648e-07
186.50044326611896,4.5607149877137256e-08,6.341782959907404e-07,3.8153218608445386e-08,6.378643726426857e-07,1.1701819089196976e-07,9.744947802102154e-07
194.16898856413573,4.566810738589428e-08,6.601185608461737e-07,3.82176226771298e-08,6.639954133888455e-07,1.2250949524252964e-07,1.0118235394599649e-06
202.1528499330308,4.573013967494723e-08,6.871333650734317e-07,3.828455263988033e-08,6.912074105255911e-07,1.282928296544656e-07,1.0505203732956793e-06
210.46499257294212,4.579780723499099e-08,7.152604383625762e-07,3.835765813152519e-08,7.195380361356357e-07,1.3438077434090304e-07,1.0906216516459205e-06
219.11891478850168,4.5869117119611355e-08,7.445485493181709e-07,3.84355023422768e-08,7.490365926491465e-07,1.4078704538702183e-07,1.132177097825902e-06
228.1286699090846,4.5945458027114325e-08,7.750442299025276e-07,3.8519332066811427e-08,7.797497906670227e-07,1.475250677975683e-07,1.1752309995871606e-06
237.5088891103756,4.602655221678702e-08,8.067972280704512e-07,3.860902170004467e-08,8.117278436052925e-07,1.5460846164660588e-07,1.2198323000511085e-06
247.2748051743158,4.6113739386654657e-08,8.39858528742261e-07,3.870584940701419e-08,8.450218828417239e-07,1.6205073110364102e-07,1.2660274035419482e-06
257.4422772260138,4.62066306595474e-08,8.742819954265962e-07,3.880958998913577e-08,8.796863185400421e-07,1.6986541367600994e-07,1.3138681104480427e-06
268.0278164877906,4.630643478008156e-08,9.101232529553367e-07,3.8921431520274215e-08,9.15776959576875e-07,1.7806566543891352e-07,1.3634034958233283e-06
279.0486130921842,4.641341643875911e-08,9.474401776145152e-07,3.904175364174309e-08,9.53352121446005e-07,1.8666443610968177e-07,1.4146862253755809e-06
290.5225639974522,4.6528260885461636e-08,9.862931813423094e-07,3.9171299926778035e-08,9.924725642420378e-07,1.9567421407370088e-07,1.4677694094962587e-06
302.46830205090794,4.6651600824392185e-08,1.0267450729919383e-06,3.9310785993637464e-08,1.0332014807286234e-06,2.0510674544888557e-07,1.5227078194804355e-06
314.9052262472862,4.6784117589617184e-08,1.0688611579627602e-06,3.946098029282079e-08,1.075604560376815e-06,2.149731615716836e-07,1.5795575183969412e-06
327.85353323127407,4.692653798115783e-08,1.1127092939898616e-06,3.9622700816534666e-08,1.1197500615997767e-06,2.2528369013022235e-07,1.638376196825415e-06
341.33425009536967,4.707962626414587e-08,1.1583603242912822e-06,3.9796814059748946e-08,1.165709229505522e-06,2.3604730231289782e-07,1.6992234026667843e-06
355.3692685263229,4.724420227778433e-08,1.2058884355639974e-06,3.998424189648933e-08,1.2135566740500818e-06,2.4727223403871705e-07,1.762160497450323e-06
369.9813803556156,4.7421126884746036e-08,1.255369723300476e-06,4.018595765516396e-08,1.2633689104838874e-06,2.589646188724115e-07,1.8272508996468957e-06
385.19431457170947,4.761129539144603e-08,1.3068841958857513e-06,4.040297630073973e-08,1.3152263821120272e-06,2.711293932987147e-07,1.894560341587158e-06
401.03277585416777,4.781571683187625e-08,1.3605148369547094e-06,4.063642074294261e-08,1.3692125145344164e-06,2.837695116730997e-07,1.9641573762540452e-06
417.522484692226,4.803526060658478e-08,1.4163484994400035e-06,4.088731467163388e-08,1.4254146177854659e-06,2.96886165791759e-07,2.0361127625946974e-06
434.69021915296497,4.8271066910994804e-08,1.4744731721759312e-06,4.115690609711084e-08,1.4839211417685204e-06,3.1047780741821145e-07,2.1105017498018864e-06
452.5638583669095,4.8523152377590935e-08,1.534990165819134e-06,4.144558895257454e-08,1.544833887529685e-06,3.2454191713063915e-07,2.1873996765851843e-06
471.17242780167385,4.87960929120462e-08,1.5979797291614178e-06,4.175737863690938e-08,1.6082334620774776e-06,3.390710393094157e-07,2.2668927434118637e-06
490.5461463971736,4.9086952719408745e-08,1.6635614524737519e-06,4.209031613123822e-08,1.6742400907004593e-06,3.540580059592472e-07,2.34906280507986e-06
510.7164756389469,4.9399789679069055e-08,1.7318287758388622e-06,4.244804471208402e-08,1.7429475945732466e-06,3.694907456081692e-07,2.434003964398813e-06
531.7161706492817,4.9733517184479986e-08,1.8029004110093036e-06,4.283008893939736e-08,1.814475271133019e-06,3.853557945052936e-07,2.521809221947967e-06
553.5793333791087,5.009181613962488e-08,1.8768823669166273e-06,4.32398213251623e-08,1.8889295327239097e-06,4.0163593218011304e-07,2.6125837514959694e-06
576.3414679870473,5.047431124539044e-08,1.953897537162083e-06,4.367733160126104e-08,1.966433858597132e-06,4.183115296005468e-07,2.706433856324199e-06
600.0395384955322,5.088342600121502e-08,2.034068627852042e-06,4.41449984181555e-08,2.047111409567898e-06,4.3536057333970126e-07,2.8034759502477594e-06
624.7120288176508,5.1319896749584175e-08,2.117523762126603e-06,4.464379999433338e-08,2.1310908684443943e-06,4.5275761152564403e-07,2.903832350117393e-06
650.3990052521697,5.1784883223661984e-08,2.204396558863155e-06,4.5175059808264264e-08,2.2185063929488136e-06,4.704751283714393e-07,3.007634079382829e-06
677.1421815482412,5.2280744279745126e-08,2.2948259996460837e-06,4.574107993139054e-08,2.309497443020675e-06,4.884837580871401e-07,3.115020423617843e-06
704.9849866454446,5.2807993734794246e-08,2.388957152570742e-06,4.634262322050385e-08,2.4042096752331575e-06,5.067510763045764e-07,3.2261405837521164e-06
733.9726351991704,5.3368185449525766e-08,2.4869402761885655e-06,4.698128261839764e-08,2.5027938897872538e-06,5.252435622019174e-07,3.3411529765767655e-06
764.1522010058766,5.3962620525681613e-08,2.5889319832206533e-06,4.765841591911638e-08,2.6054072633013322e-06,5.439261666579924e-07,3.460226431178082e-06
795.5726934474478,5.45924414941538e-08,2.6950951743649013e-06,4.8375213351440885e-08,2.712213282455097e-06,5.627627398653954e-07,3.5835405736185553e-06
828.2851370788098,5.525880535691599e-08,2.8055995649378044e-06,4.913283670992388e-08,2.823382252639332e-06,5.817164492226857e-07,3.711286589722167e-06
862.3426544880288,5.5962759130009084e-08,2.920621548293511e-06,4.9932306028009935e-08,2.939091194710862e-06,6.007504035727942e-07,3.843667037021221e-06
897.8005525634636,5.670521528186405e-08,3.0403449058321325e-06,5.077447622451035e-08,3.059524525600494e-06,6.19827866148933e-07,3.980896832176468e-06
934.7164123080624,5.748695394524853e-08,3.164960810658206e-06,5.1660030084531794e-08,3.1848740962470823e-06,6.389128818560605e-07,4.12320314303032e-06
973.1501823466471,5.8308577903365804e-08,3.2946682312844405e-06,5.2589435727981075e-08,3.3153395876277983e-06,6.579706808645388e-07,4.270825766213252e-06
1013.1642762780488,5.9170636715472264e-08,3.429674533479462e-06,5.356304367115974e-08,3.4511291124925124e-06,6.769681736475445e-07,4.424017783729675e-06
1054.8236740301722,6.007326972697828e-08,3.5701954012019745e-06,5.4580786070116384e-08,3.5924591640932935e-06,6.958742704399632e-07,4.583045104029409e-06
1098.196027382591,6.101685388223067e-08,3.7164557571089223e-06,5.564271098355914e-08,3.7395555146749353e-06,7.146605404526976e-07,4.748187354793888e-06
1143.3517698280332,6.200098970593808e-08,3.868689789730812e-06,5.6748139210587195e-08,3.892653291489387e-06,7.333010294975102e-07,4.919737822319614e-06
1190.3642309511577,6.30251716431521e-08,4.0271446517740325e-06,5.789623533745897e-08,4.052000704557385e-06,7.517712576631235e-07,5.098010940947312e-06
1239.309755510381,6.409013162246458e-08,4.192059496445618e-06,5.908700321895893e-08,4.217837738144336e-06,7.700609839796416e-07,5.283291516184161e-06
1290.2678274161112,6.519357215515927e-08,4.363717252033831e-06,6.031804115163481e-08,4.390448800604989e-06,7.881434596324451e-07,5.475958862644496e-06
1343.321198806739,6.633537046486111e-08,4.542383667494441e-06,6.158850914205083e-08,4.570100762984106e-06,8.060132459348029e-07,5.6763360176888486e-06
1398.5560244319877,6.751466706412367e-08,4.728348937721308e-06,6.289693877693168e-08,4.7570852420370825e-06,8.236643858650628e-07,5.884782545383405e-06
1456.062001561853,6.872957570868617e-08,4.921910941180647e-06,6.424097700292812e-08,4.9517016700008325e-06,8.410854145064998e-07,6.101693214767501e-06
1515.9325156483283,6.997894538801979e-08,5.1233801201903146e-06,6.561875139482122e-08,5.154261978783775e-06,8.582903518674575e-07,6.3274251980088006e-06
1578.2647919764756,7.126154218755181e-08,5.333082756733207e-06,6.702835061980211e-08,5.365094364448138e-06,8.752725878241677e-07,6.562408645554875e-06
1643.1600535510916,7.257554163299028e-08,5.551356513390942e-06,6.84673037855874e-08,5.584538323573109e-06,8.920488082925962e-07,6.807041944325354e-06
1710.7236854753774,7.39193803495073e-08,5.778553939150076e-06,6.993334853328333e-08,5.812948503042766e-06,9.086274012156886e-07,7.0617681957722135e-06
1781.0654060885513,7.529133685212353e-08,6.015042061805735e-06,7.142408938866437e-08,6.050694170253343e-06,9.250235674042285e-07,7.327036635757032e-06
1854.299445140307,7.668993090540825e-08,6.261203468335137e-06,7.293734091347777e-08,6.298160228516513e-06,9.412629055776306e-07,7.603297772198e-06
1930.5447292914844,7.811349237853777e-08,6.5174366444417734e-06,7.447079223775743e-08,6.5557477563922506e-06,9.573635422639916e-07,7.891040616887997e-06
2009.9250752421622,7.95606244742687e-08,6.78415667040829e-06,7.60223976845274e-08,6.8238744992333634e-06,9.73355841816922e-07,8.190751617075342e-06
2092.569390800818,8.103005853173672e-08,7.061795844603485e-06,7.759027529595188e-08,7.102975646467118e-06,9.892661144558332e-07,8.502948124556162e-06
2178.6118842210713,8.252043525962726e-08,7.350803499811445e-06,7.917253588295335e-08,7.393503537289368e-06,1.0051295117802577e-06,8.828151637779338e-06
2268.1922821459616,8.403105277975408e-08,7.651649741173375e-06,8.076791438360835e-08,7.695931493575467e-06,1.0209788035329772e-06,9.16691393117686e-06
2361.4560565136667,8.556099579435466e-08,7.964822183542223e-06,8.237505943996527e-08,8.010750481333561e-06,1.0368520829086144e-06,9.51979744776673e-06
2458.5546607931824,8.710984720252837e-08,8.290829644484974e-06,8.399313091633864e-08,8.338472846902258e-06,1.0527884319784816e-06,9.887387762683435e-06
2559.645775933539,8.867721820792912e-08,8.63020080904445e-06,8.5621410109559e-08,8.679630959431398e-06,1.0688288734293443e-06,1.0270289479450601e-05
2664.893566426,9.026311197161622e-08,8.98348650293211e-06,8.725961255425327e-08,9.034779493151878e-06,1.0850162584050752e-06,1.0669129015741908e-05
2774.4689468950514,9.186749857324461e-08,9.351260716326343e-06,8.890753792277799e-08,9.404496457229944e-06,1.1013949152226435e-06,1.1084555759499772e-05
2888.5498596510947,9.349061978323361e-08,9.734120002613919e-06,9.05653165371481e-08,9.789382575541278e-06,1.1180105627218628e-06,1.1517241555215185e-05
3007.32156365561,9.513374990941e-08,1.0132686123049913e-05,9.223404829554412e-08,1.0190063923110595e-05,1.1349105205633036e-06,1.1967883389916152e-05
3130.976935367991,9.679760055538411e-08,1.0547605797665974e-05,9.391446984408248e-08,1.0607191709588957e-05,1.1521430478584818e-06,1.2437203698333481e-05
3259.7167819626447,9.848306733399894e-08,1.097955155030356e-05,9.560757457626073e-08,1.1041443119942506e-05,1.1697574946088718e-06,1.2925950875763562e-05
3393.75016742499,1.0019010786184119e-07,1.14292248706388e-05,9.731367166559568e-08,1.1493524522495365e-05,1.187803388094113e-06,1.3434902896039874e-05
3533.294752055897,1.0191997465654563e-07,1.189735382184766e-05,9.903424544901798e-08,1.1964168868615708e-05,1.2063324964869642e-06,1.3964865110201256e-05
3678.577145935911,1.0367405742813846e-07,1.2384696692129045e-05,1.0077098617741702e-07,1.2454139582828e-05,1.2253970516985688e-06,1.4516673718032446e-05
3829.8332769232675,1.0545478213860503e-07,1.28920503528796e-05,1.0252651959928599e-07,1.2964239201907352e-05,1.2450483910756219e-06,1.5091204304699659e-05
3987.3087737832443,1.072615205544968e-07,1.3420223373134685e-05,1.043010514131777e-07,1.3495281324174672e-05,1.26534361458954e-06,1.5689346360725994e-05
4151.259365071149,1.0909484089052748e-07,1.3970077696282722e-05,1.0609580842377592e-07,1.4048133623834179e-05,1.2863355929960705e-06,1.631204316739599e-05
4321.95129441654,1.1095895413617888e-07,1.4542510887507658e-05,1.0791513569938547e-07,1.4623699625040195e-05,1.3080796287772396e-06,1.696027472348408e-05
4499.66175288319,1.1285203706636458e-07,1.5138446551024099e-05,1.0975843208219523e-07,1.5222909092863704e-05,1.3306314720349065e-06,1.7635049882321448e-05
4684.679329106864,1.1477660057920237e-07,1.5758848044955424e-05,1.1162878246072608e-07,1.584673129439468e-05,1.354050419334435e-06,1.8337417736375233e-05
4877.304477941913,1.1673485172580839e-07,1.640472090229515e-05,1.1352907427258787e-07,1.649617829196764e-05,1.3783953819895673e-06,1.9068472502293586e-05
5077.850008377724,1.1872066216031288e-07,1.7077117374004483e-05,1.1545526327219224e-07,1.717230932292056e-05,1.4037199805063892e-06,1.9829355580017836e-05
5286.641591517374,1.2074388815908663e-07,1.777711386558513e-05,1.1741683640626523e-07,1.7876206648010782e-05,1.4300954451712669e-06,2.0621237204053496e-05
5504.018289443407,1.2279949894990358e-07,1.850585753815193e-05,1.1941072935384074e-07,1.8609025450450098e-05,1.4575749272602117e-06,2.1445356895398443e-05
5730.333105829569,1.2488754626510582e-07,1.926452339941213e-05,1.214383352366543e-07,1.9371947457687065e-05,1.4862245376728262e-06,2.230298713822975e-05
5965.953559192664,1.2701772305161039e-07,2.005434169253705e-05,1.2350909547753298e-07,2.016621048681205e-05,1.5161132170848155e-06,2.319545724968488e-05
6211.262279715393,1.2916947782044312e-07,2.0876591337637316e-05,1.2560730285415764e-07,2.0993101281548056e-05,1.547297317034935e-06,2.4124147587924624e-05
6466.657630609518,1.313611120466442e-07,2.173260697205399e-05,1.2774971836202418e-07,2.1853962312413012e-05,1.5798533835282081e-06,2.5090496168637828e-05
6732.554355028208,1.335873285540759e-07,2.262377505866334e-05,1.2993350468180462e-07,2.275018829815735e-05,1.6138486995585573e-06,2.6095996137880966e-05
7009.38424957824,1.3584807604033155e-07,2.3551540317476818e-05,1.3216027753251036e-07,2.368323244122084e-05,1.6493549054283442e-06,2.7142201452832526e-05
7297.596865525738,1.3814337665710252e-07,2.4517406268276137e-05,1.3443180283763723e-07,2.4654606890030446e-05,1.6864457273633238e-06,2.8230728357989013e-05
7597.660238834169,1.4047243470425726e-07,2.552294622803303e-05,1.367492377817519e-07,2.566589470204446e-05,1.7251966955599747e-06,2.936326244282131e-05
7910.061650220118,1.4283661634076494e-07,2.6569786503309704e-05,1.3911566508457242e-07,2.6718730836295505e-05,1.7656863285669266e-06,3.054155013815308e-05
8235.30841646112,1.4523349083641922e-07,2.7659599750593075e-05,1.415310737571628e-07,2.7814797949493395e-05,1.8079937449575753e-06,3.176738303126052e-05
8573.92871424056,1.4766567071071405e-07,2.8794216781032177e-05,1.4399981629070556e-07,2.895593702397853e-05,1.8522032893867339e-06,3.304271725829221e-05
8926.472437867556,1.5012998087664312e-07,2.9975387771459813e-05,1.4652147987425842e-07,3.0143908532401397e-05,1.8983994353216153e-06,3.436942858315328e-05
9293.512092264567,1.5262920929862832e-07,3.120509625919407e-05,1.4910082501411028e-07,3.1380706687979986e-05,1.9466722323357423e-06,3.57496296400448e-05
9675.643722673107,1.551626926544626e-07,3.248532492771902e-05,1.5173980238293902e-07,3.2668325445564005e-05,1.9971112022325754e-06,3.718543791847852e-05
10073.487882587067,1.5772594113995974e-07,3.381814517916269e-05,1.544373406928724e-07,3.4008848418802976e-05,2.0498090730669334e-06,3.867905570139089e-05
10487.690641485688,1.60323733402961e-07,3.5205694096203554e-05,1.5720030838259293e-07,3.5404423336586586e-05,2.104865453524992e-06,4.023277354796303e-05
10918.924634002584,1.6295438753331976e-07,3.665026261918111e-05,1.600302768091528e-07,3.685735471902308e-05,2.162379895982469e-06,4.1849011574620614e-05
11367.890152234633,1.656150768914311e-07,3.815416340145575e-05,1.6292811215830556e-07,3.8369967826275554e-05,2.2224564897065232e-06,4.3530240045414805e-05
11835.316282964517,1.6831079784886006e-07,3.9719858880169334e-05,1.6590133414267822e-07,3.994473801286372e-05,2.2852014765213695e-06,4.527907132546447e-05
12321.962091643712,1.710311894093766e-07,4.1349903688013e-05,1.6894484294159983e-07,4.1584233925481694e-05,2.350721122292986e-06,4.709815297817903e-05
12828.617855058625,1.7378489627163517e-07,4.304691063809777e-05,1.7206979665809355e-07,4.3291082523274946e-05,2.4191377292109995e-06,4.899033899804916e-05
13356.106344681619,1.7656769866484663e-07,4.481362280405293e-05,1.752766305936583e-07,4.506804156540415e-05,2.4905655324294925e-06,5.0958495357807184e-05
13905.284162791027,1.7937837052848686e-07,4.665294410531362e-05,1.7856867290268118e-07,4.6918030379299046e-05,2.565127493291441e-06,5.300569003794003e-05
14477.043133529785,1.8221760259214528e-07,4.856776469327346e-05,1.8195101956251543e-07,4.884395403599414e-05,2.642950229902468e-06,5.51349826588163e-05
15072.311751161988,1.8508015306500032e-07,5.056141568271305e-05,1.854241651945763e-07,5.084916219142031e-05,2.7241600015643067e-06,5.734986344294908e-05
15692.056687878789,1.8797001469713335e-07,5.263688104873703e-05,1.8899664610600762e-07,5.293665250936192e-05,2.808899728376976e-06,5.965349817824919e-05
16337.28436360253,1.9088404468610252e-07,5.479759502296118e-05,1.9267119879783616e-07,5.510987748935868e-05,2.8973008496123872e-06,6.20495015512287e-05
17009.04258033824,1.938203388119808e-07,5.704715277045238e-05,1.964521289437561e-07,5.737245111960086e-05,2.9895111099939613e-06,6.45416366619278e-05
17708.422223726546,1.967753581386689e-07,5.9389193473295067e-05,2.0034257166786162e-07,5.972803166484075e-05,3.0856753951333164e-06,6.713372458616178e-05
18436.55903456127,1.997518452709813e-07,6.182744473327977e-05,2.043514326094712e-07,6.218036330918262e-05,3.1859518704604464e-06,6.982968798329423e-05
19194.635453148407,2.0274524429210886e-07,6.436593434702266e-05,2.0848182702168649e-07,6.473349507592171e-05,3.2904961467035886e-06,7.263373877757767e-05
19983.88253950173,2.0575449101347106e-07,6.700865826440816e-05,2.1274001801031723e-07,6.73914421834914e-05,3.3994675525558313e-06,7.555006027308755e-05
20805.581972493168,2.087782036233581e-07,6.97600450309517e-05,2.1713288788090016e-07,7.015865448739526e-05,3.5130401375177187e-06,7.8583282070253e-05
21661.068131204353,2.1181206652644592e-07,7.262450649910779e-05,2.216649989494512e-07,7.303956530136975e-05,3.6313842152729632e-06,8.17380128603869e-05
22551.7302618597,2.1485890300301504e-07,7.560666938904374e-05,2.263474434791993e-07,7.60388220692777e-05,3.754681968676434e-06,8.501907697390835e-05
23479.014733859363,2.1791162353424e-07,7.871125099873178e-05,2.3118351745735357e-07,7.916116452439852e-05,3.883120522732856e-06,8.843138338546668e-05
24444.42738857616,2.2096452959085948e-07,8.194378871988e-05,2.3617833618009883e-07,8.24121588215932e-05,4.016870519418559e-06,9.198071418612078e-05
25449.53598473054,2.2402143147681975e-07,8.53090595247804e-05,2.4134540744029396e-07,8.579659944958496e-05,4.156139795202804e-06,9.567203854454454e-05
26495.97274431474,2.2707944192712754e-07,8.881261571119975e-05,2.4669317466492316e-07,8.932006466468689e-05,4.301138321500321e-06,9.951109713486965e-05
27585.437003200535,2.3013393412950479e-07,9.246021067308303e-05,2.522294099271172e-07,9.298833361446109e-05,4.452061476962992e-06,0.00010350388346744443
28719.697970734982,2.331822693683435e-07,9.625772945406762e-05,2.5796407669847473e-07,9.680731673742461e-05,4.609124664873132e-06,0.00010765649102411484
29900.597602805465,2.3622175015915545e-07,0.00010021135055335302,2.6390779644776346e-07,0.00010078321895498382,4.772545691142584e-06,0.00011197531928662052
31130.053593039782,2.3924887054126957e-07,0.00010432747310235945,2.7007120024056206e-07,0.00010492246622134,4.942548605237193e-06,0.00011646697817249365
32410.06248699877,2.422612761746474e-07,0.00010861271942594939,2.764665507797243e-07,0.00010923170774128817,5.119366568303651e-06,0.00012113827390048236
33742.702924418336,2.452563814193982e-07,0.00011307401990088232,2.831066103150129e-07,0.00011371790196857941,5.30324157380828e-06,0.00012599632212275926
35130.13901476694,2.4822110018796117e-07,0.0001177202126095687,2.899980780921795e-07,0.00011838993342309847,5.494319117728512e-06,0.00013105125789889463
36574.623851599,2.5117090279634764e-07,0.00012255522030702481,2.971666320717433e-07,0.00012325171486591094,5.693051675831272e-06,0.0001363048674847243
38078.503171412194,2.540898306342283e-07,0.0001275899089054928,3.046196112842519e-07,0.0001283141746649997,5.89952697477948e-06,0.00014177019959506215
39644.219162949994,2.569768762329316e-07,0.0001328316254706703,3.123737617015737e-07,0.00013358468173834613,6.114044970682702e-06,0.00014745430413635484
41274.31443313542,2.5982971110876605e-07,0.00013828884482752123,3.204462580333503e-07,0.00013907174196518135,6.336875718678086e-06,0.00015336586784621853
42971.43613607663,2.626455895012377e-07,0.0001439704221154146,3.288549217613629e-07,0.00014478424244786998,6.56829135774211e-06,0.00015951398767072284
44738.34027184928,2.6541832058051546e-07,0.0001498856553361624,3.376161923048751e-07,0.000150731513994784,6.808555397899414e-06,0.00016590820337350273
46577.896162036755,2.6814991379223455e-07,0.00015604405926135243,3.4675328294618143e-07,0.00015692310386175988,7.05796431069544e-06,0.00017255827729919956
48493.0911092961,2.7083184252286286e-07,0.0001624556682889038,3.562825259250534e-07,0.0001633690812858102,7.316793753832544e-06,0.0001794744898737385
50487.03524851663,2.734656490304426e-07,0.00016913092930461327,3.662294105074056e-07,0.00017007992644639847,7.585341178987106e-06,0.00018666753328765065
52562.96659744847,2.760521358101702e-07,0.0001760806757818411,3.7661994661372133e-07,0.00017706650648360975,7.863908060928411e-06,0.00019414849122661795
54724.25631500434,2.7857773674053374e-07,0.00018331619087250787,3.874690109235738e-07,0.0001843401433491525,8.152784538493628e-06,0.000201928910302424
56974.4141757719,2.8105081072855524e-07,0.0001908492864623956,3.988113295971141e-07,0.00019191268179598984,8.452291038077383e-06,0.00021002085046737878
59317.094269627996,2.8346182311762876e-07,0.00019869198991480028,4.106670919164142e-07,0.0001997961875866902,8.762727352742765e-06,0.00021843660792966895
61756.100935710325,2.8581851203864493e-07,0.00020685729262533224,4.2307326263553747e-07,0.00020800368643255103,9.084429544073951e-06,0.00022718942866039576
64295.39494038267,2.8811352350345253e-07,0.0002153584802593231,4.360546414092422e-07,0.00021654850368341388,9.417714302788085e-06,0.0002362928677703218
66939.09990922642,2.90340356393791e-07,0.0002242090101982105,4.496375196148869e-07,0.0002254441357002462,9.76289817889461e-06,0.00024576067332044473
69691.50902350346,2.925088622855364e-07,0.00023342385975798227,4.638649543413311e-07,0.00023470559598287965,1.0120341389648362e-05,0.000255608077874299
72557.0919919648,2.946125905149548e-07,0.00024301703842466159,4.787642931026478e-07,0.0002443469328363059,1.0490357125253026e-05,0.00026584937161219346
75540.50230932694,2.9665408316261877e-07,0.00025300521900100304,4.943764243214259e-07,0.00025438486004249335,1.087332065158859e-05,0.00027650152521452
78646.5848132031,2.986322045746121e-07,0.00026340401165667206,5.107365923073125e-07,0.00026483502669400036,1.1269570485793484e-05,0.00028758043222956936
81880.38355176047,3.005519407491167e-07,0.00027422992585600153,5.278870954573783e-07,0.0002757139793813308,1.1679465078372176e-05,0.0002991028770760411
85247.14997488206,3.0241168738028873e-07,0.0002855017852810861,5.458700133830479e-07,0.00028704058651070894,1.2103396807007631e-05,0.00031108801892353315
88752.35146213221,3.042035218922104e-07,0.0002972369301333533,5.64718259720719e-07,0.00029883223214239126,1.2541705977909203e-05,0.00032355350681919785
92401.6802013766,3.0593240963703743e-07,0.0003094548351047169,5.84480617761818e-07,0.00031110843149630287,1.2994792567537616e-05,0.0003365191378617997
96201.06243247418,3.0761180588458464e-07,0.00032217511369556193,6.052126728231127e-07,0.00032388883289464614,1.3463056634475743e-05,0.00035000479431764546
