t sa_top sb_top sc_top sa_bottom sb_bottom sc_bottom
0.0038379500 1.0000000000 0.0000000000 0.0001288513 0.7781874698 0.2821385540 0.4370036539
0.0038520917 1.0000000000 0.0000000000 0.0000060750 0.7788099231 0.2832115850 0.4352801614
0.0038662333 1.0000000000 0.0000000000 0.0000002864 0.7794251391 0.2842896320 0.4335588939
0.0038803750 1.0000000000 0.0000000000 0.0000000135 0.7800330931 0.2853726646 0.4318399125
0.0038945167 1.0000000000 0.0000000000 0.0000000006 0.7806337606 0.2864606524 0.4301232779
0.0039086583 1.0000000000 0.0000000000 0.0000000000 0.7812271169 0.2875535647 0.4284090511
0.0039228000 1.0000000000 0.0000000000 0.0000000000 0.7818131377 0.2886513710 0.4266972924
0.0039369417 1.0000000000 0.0000000000 0.0000000000 0.7823917986 0.2897540406 0.4249880623
0.0039510833 1.0000000000 0.0000000000 0.0000000000 0.7829636260 0.2908615426 0.4232814210
0.0039652250 1.0000000000 0.0000000000 0.0000000000 0.7835289310 0.2919738463 0.4215774286
0.0039793667 1.0000000000 0.0000000000 0.0000000000 0.7840868042 0.2930909207 0.4198761448
0.0039935083 1.0000000000 0.0000000000 0.0000000000 0.7846372221 0.2942127349 0.4181776295
0.0040076500 1.0000000000 0.0000000000 0.0000000000 0.7851801612 0.2953392578 0.4164819420
0.0040217917 1.0000000000 0.0000000000 0.0000000000 0.7857155982 0.2964704583 0.4147891417
0.0040359333 1.0000000000 0.0000000000 0.0000000000 0.7862435099 0.2976063052 0.4130992876
0.0040500750 1.0000000000 0.0000000000 0.0000000000 0.7867638731 0.2987467673 0.4114124387
0.0040642167 1.0000000000 0.0000000000 0.0000000000 0.7872766649 0.2998918132 0.4097286537
0.0040783583 1.0000000000 0.0000000000 0.0000000000 0.7877818625 0.3010414117 0.4080479911
0.0040925000 1.0000000000 0.0000000000 0.0000000000 0.7882794432 0.3021955312 0.4063705092
0.0041066417 1.0000000000 0.0000000000 0.0000000000 0.7887693844 0.3033541403 0.4046962660
0.0041207833 1.0000000000 0.0000000000 0.0000000000 0.7892516638 0.3045172074 0.4030253194
0.0041349250 1.0000000000 0.0000000000 0.0000000000 0.7897262590 0.3056847009 0.4013577270
0.0041490667 1.0000000000 0.0000000000 0.0000000000 0.7901931478 0.3068565891 0.3996935464
0.0041632083 1.0000000000 0.0000000000 0.0000000000 0.7906523084 0.3080328403 0.3980328346
0.0041773500 1.0000000000 0.0000000000 0.0000000000 0.7911037188 0.3092134228 0.3963756487
0.0041914917 1.0000000000 0.0000000000 0.0000000000 0.7915473574 0.3103983046 0.3947220453
0.0042056333 0.9999999999 0.0000000000 0.0000000000 0.7919832024 0.3115874540 0.3930720811
0.0042197750 0.9999999976 0.0000000000 0.0000000000 0.7924112326 0.3127808389 0.3914258122
0.0042339167 0.9999999482 0.0000000000 0.0000000000 0.7928314266 0.3139784274 0.3897832947
0.0042480583 0.9999989007 0.0000000000 0.0000000000 0.7932437633 0.3151801874 0.3881445843
0.0042622000 0.9999766812 0.0000000000 0.0000000000 0.7936482216 0.3163860868 0.3865131871
0.0042763417 0.9995055775 0.0000000000 0.0000000000 0.7940447809 0.3175960935 0.3848917374
0.0042904833 0.9896157404 0.0000000000 0.0000000000 0.7944334203 0.3188101753 0.3832742629
0.0043046250 0.8179359619 0.0000000000 0.0000000000 0.7948141194 0.3200337801 0.3816608197
0.0043187667 0.1747724340 0.0000000000 0.0000000000 0.7951868578 0.3212664754 0.3800514639
0.0043329083 0.0098852761 0.0000000000 0.0000000000 0.7955516153 0.3225031516 0.3784462513
0.0043470500 0.0004704394 0.0000000007 0.0000000007 0.7959083718 0.3237437780 0.3768452375
0.0043611917 0.0000222027 0.0000000155 0.0000000155 0.7962571074 0.3249883238 0.3752484775
0.0043753333 0.0000013747 0.0000003287 0.0000003287 0.7965978024 0.3262367584 0.3736560265
0.0043894750 0.0000070227 0.0000069734 0.0000069734 0.7969304372 0.3274890509 0.3720679391
0.0044036167 0.0001479062 0.0001479039 0.0001479039 0.7972549924 0.3287451704 0.3704842698
0.0044177583 0.0031280891 0.0031280890 0.0031280890 0.7975714488 0.3300050862 0.3689050727
0.0044319000 0.0624092530 0.0624092530 0.0624092530 0.7978797872 0.3312687673 0.3673304016
0.0044460417 0.5854045691 0.5854045691 0.5854045691 0.7981799888 0.3325361827 0.3657603103
0.0044601833 0.9676920320 0.9676920320 0.9676920320 0.7984720347 0.3338073015 0.3641948519
0.0044743250 0.9984285754 0.9984285754 0.9984285754 0.7987559066 0.3350820927 0.3626340795
0.0044884667 0.9999258095 0.9999258095 0.9999258095 0.7990315858 0.3363605252 0.3610780458
0.0045026083 0.9999965023 0.9999965023 0.9999965023 0.7992990543 0.3376425680 0.3595268033
0.0045167500 0.9999998351 0.9999998351 0.9999998351 0.7995582939 0.3389281898 0.3579804040
0.0045308917 0.9999999922 0.9999999922 0.9999999922 0.7998092867 0.3402173596 0.3564388999
0.0045450333 0.9999999996 0.9999999996 0.9999999996 0.8000520152 0.3415100462 0.3549023426
0.0045591750 1.0000000000 1.0000000000 1.0000000000 0.8002864616 0.3428062183 0.3533707831
0.0045733167 1.0000000000 1.0000000000 1.0000000000 0.8005126088 0.3441058447 0.3518442726
0.0045874583 1.0000000000 1.0000000000 1.0000000000 0.8007304395 0.3454088942 0.3503228616
0.0046016000 1.0000000000 1.0000000000 1.0000000000 0.8009399368 0.3467153353 0.3488066004
0.0046157417 1.0000000000 1.0000000000 1.0000000000 0.8011410838 0.3480251368 0.3472955392
0.0046298833 1.0000000000 1.0000000000 0.9999999999 0.8013338640 0.3493382672 0.3457897275
0.0046440250 1.0000000000 1.0000000000 0.9999999987 0.8015182609 0.3506546953 0.3442892149
0.0046581667 1.0000000000 1.0000000000 0.9999999725 0.8016942583 0.3519743894 0.3427940503
0.0046723083 1.0000000000 1.0000000000 0.9999994164 0.8018618401 0.3532973182 0.3413042826
0.0046864500 1.0000000000 1.0000000000 0.9999876200 0.8020209906 0.3546234502 0.3398199601
0.0047005917 1.0000000000 1.0000000000 0.9997374525 0.8021716940 0.3559527537 0.3383411311
0.0047147333 1.0000000000 0.9999999998 0.9944600573 0.8023139349 0.3572851973 0.3368678432
0.0047288750 1.0000000000 0.9999999967 0.8943169555 0.8024476980 0.3586207493 0.3354001441
0.0047430167 1.0000000000 0.9999999291 0.2851649117 0.8025729683 0.3599593781 0.3339380807
0.0047571583 1.0000000000 0.9999984956 0.0184587737 0.8026897308 0.3613010520 0.3324817000
0.0047713000 1.0000000000 0.9999680875 0.0008857548 0.8027979710 0.3626457394 0.3310310485
0.0047854417 1.0000000000 0.9993234871 0.0000417911 0.8028976742 0.3639934084 0.3295861722
0.0047995833 1.0000000000 0.9858429212 0.0000019702 0.8029888264 0.3653440274 0.3281471170
0.0048137250 1.0000000000 0.7665053055 0.0000000929 0.8030714134 0.3666975645 0.3267139283
0.0048278667 1.0000000000 0.1340147816 0.0000000044 0.8031454214 0.3680539878 0.3252866514
0.0048420083 1.0000000000 0.0072425161 0.0000000002 0.8032108368 0.3694132656 0.3238653310
0.0048561500 1.0000000000 0.0003437962 0.0000000000 0.8032676460 0.3707753658 0.3224500115
0.0048702917 1.0000000000 0.0000162124 0.0000000000 0.8033158359 0.3721402566 0.3210407370
0.0048844333 1.0000000000 0.0000007643 0.0000000000 0.8033553936 0.3735079060 0.3196375515
0.0048985750 1.0000000000 0.0000000360 0.0000000000 0.8033863061 0.3748782819 0.3182404981
0.0049127167 1.0000000000 0.0000000017 0.0000000000 0.8034085610 0.3762513522 0.3168496201
0.0049268583 1.0000000000 0.0000000001 0.0000000000 0.8034221459 0.3776270850 0.3154649601
0.0049410000 1.0000000000 0.0000000000 0.0000000000 0.8034270486 0.3790054480 0.3140865605
0.0049551417 1.0000000000 0.0000000000 0.0000000000 0.8034232572 0.3803864090 0.3127144633
0.0049692833 1.0000000000 0.0000000000 0.0000000000 0.8034107601 0.3817699360 0.3113487102
0.0049834250 1.0000000000 0.0000000000 0.0000000000 0.8033895458 0.3831559965 0.3099893424
0.0049975667 1.0000000000 0.0000000000 0.0000000000 0.8033596030 0.3845445584 0.3086364009
0.0050117083 1.0000000000 0.0000000000 0.0000000000 0.8033209208 0.3859355892 0.3072899262
0.0050258500 1.0000000000 0.0000000000 0.0000000000 0.8032734883 0.3873290567 0.3059499587
0.0050399917 1.0000000000 0.0000000000 0.0000000000 0.8032172951 0.3887249284 0.3046165381
0.0050541333 1.0000000000 0.0000000000 0.0000000000 0.8031523308 0.3901231718 0.3032897039
0.0050682750 1.0000000000 0.0000000000 0.0000000000 0.8030788043 0.3915237545 0.3019694953
0.0050824167 1.0000000000 0.0000000000 0.0000000000 0.8029979487 0.3929266440 0.3006559510
0.0050965583 1.0000000000 0.0000000000 0.0000000000 0.8029082927 0.3943318075 0.2993491093
0.0051107000 1.0000000000 0.0000000000 0.0000000000 0.8028098273 0.3957392126 0.2980490084
0.0051248417 1.0000000000 0.0000000000 0.0000000000 0.8027025437 0.3971488266 0.2967556858
0.0051389833 1.0000000000 0.0000000000 0.0000000000 0.8025864333 0.3985606168 0.2954691788
0.0051531250 1.0000000000 0.0000000000 0.0000000000 0.8024614876 0.3999745504 0.2941895244
0.0051672667 1.0000000000 0.0000000000 0.0000000000 0.8023276985 0.4013905947 0.2929167590
0.0051814083 1.0000000000 0.0000000000 0.0000000000 0.8021850583 0.4028087169 0.2916509189
0.0051955500 1.0000000000 0.0000000000 0.0000000000 0.8020335592 0.4042288840 0.2903920397
0.0052096917 1.0000000000 0.0000000000 0.0000000000 0.8018731940 0.4056510632 0.2891401569
0.0052238333 1.0000000000 0.0000000000 0.0000000000 0.8017039554 0.4070752216 0.2878953055
0.0052379750 1.0000000000 0.0000000000 0.0000000000 0.8015258367 0.4085013262 0.2866575201
0.0052521167 1.0000000000 0.0000000000 0.0000000000 0.8013388312 0.4099293439 0.2854268350
0.0052662583 1.0000000000 0.0000000000 0.0000000000 0.8011429326 0.4113592418 0.2842032841
0.0052804000 1.0000000000 0.0000000000 0.0000000000 0.8009381348 0.4127909867 0.2829869009
0.0052945417 1.0000000000 0.0000000000 0.0000000000 0.8007244320 0.4142245455 0.2817777184
0.0053086833 1.0000000000 0.0000000000 0.0000000000 0.8005018187 0.4156598851 0.2805757695
0.0053228250 1.0000000000 0.0000000000 0.0000000000 0.8002702894 0.4170969722 0.2793810864
0.0053369667 0.9999999999 0.0000000000 0.0000000000 0.8000298393 0.4185434030 0.2781937011
0.0053511083 0.9999999970 0.0000000000 0.0000000000 0.7997804635 0.4199921948 0.2770136453
0.0053652500 0.9999999370 0.0000000000 0.0000000000 0.7995221576 0.4214426370 0.2758409500
0.0053793917 0.9999986636 0.0000000000 0.0000000000 0.7992549173 0.4228946976 0.2746756461
0.0053935333 0.9999716513 0.0000000000 0.0000000000 0.7989787387 0.4243483444 0.2735177640
0.0054076750 0.9993989925 0.0000000000 0.0000000000 0.7986936182 0.4258035456 0.2723673338
0.0054218167 0.9874040246 0.0000000000 0.0000000000 0.7983995522 0.4272602690 0.2712243850
0.0054359583 0.7870278041 0.0000000000 0.0000000000 0.7980965378 0.4287184826 0.2700889470
0.0054501000 0.1483630458 0.0000000001 0.0000000001 0.7977845721 0.4301781541 0.2689668847
0.0054642417 0.0081456057 0.0000000027 0.0000000027 0.7974636524 0.4316392514 0.2678580518
0.0054783833 0.0003870579 0.0000000576 0.0000000576 0.7971337766 0.4331017425 0.2667568179
0.0054925250 0.0000194730 0.0000012225 0.0000012225 0.7967949427 0.4345655950 0.2656632125
0.0055066667 0.0000267926 0.0000259322 0.0000259322 0.7964471489 0.4360307768 0.2645772647
0.0055208083 0.0005498439 0.0005498033 0.0005498033 0.7960903938 0.4374972556 0.2634990032
0.0055349500 0.0115346296 0.0115346277 0.0115346277 0.7957246763 0.4389649991 0.2624284566
0.0055490917 0.1984198066 0.1984198065 0.1984198065 0.7953499956 0.4404339752 0.2613656526
0.0055632333 0.8400231052 0.8400231052 0.8400231052 0.7949663511 0.4419041515 0.2603106191
0.0055773750 0.9911020800 0.9911020800 0.9911020800 0.7945737425 0.4433754957 0.2592633830
0.0055915167 0.9995769513 0.9995769513 0.9995769513 0.7941721700 0.4448479754 0.2582239713
0.0056056583 0.9999800488 0.9999800488 0.9999800488 0.7937616337 0.4463215585 0.2571924105
0.0056198000 0.9999990594 0.9999990594 0.9999990593 0.7933421345 0.4477962124 0.2561687264
0.0056339417 0.9999999557 0.9999999557 0.9999999535 0.7929136731 0.4492719049 0.2551529448
0.0056480833 0.9999999979 0.9999999979 0.9999999510 0.7924762508 0.4507486037 0.2541450909
0.0056622250 0.9999999999 0.9999999999 0.9999990053 0.7920298692 0.4522262762 0.2531451897
0.0056763667 1.0000000000 1.0000000000 0.9999789031 0.7915745300 0.4537048902 0.2521532655
0.0056905083 1.0000000000 1.0000000000 0.9995526676 0.7911102355 0.4551844132 0.2511693426
0.0057046500 1.0000000000 1.0000000000 0.9905959030 0.7906369881 0.4566648128 0.2501934445
0.0057187917 1.0000000000 1.0000000000 0.8323760489 0.7901547905 0.4581460568 0.2492255947
0.0057329333 1.0000000000 1.0000000000 0.1896879967 0.7896636458 0.4596281125 0.2482658161
0.0057470750 1.0000000000 1.0000000000 0.0109150380 0.7891635574 0.4611109477 0.2473141312
0.0057612167 1.0000000000 1.0000000000 0.0005199599 0.7886545289 0.4625945299 0.2463705621
0.0057753583 1.0000000000 1.0000000000 0.0000245239 0.7881365643 0.4640788266 0.2454351308
0.0057895000 1.0000000000 1.0000000000 0.0000011561 0.7876096680 0.4655638055 0.2445078585
0.0058036417 1.0000000000 1.0000000000 0.0000000545 0.7870738446 0.4670494340 0.2435887663
0.0058177833 1.0000000000 1.0000000000 0.0000000026 0.7865290990 0.4685356799 0.2426778748
0.0058319250 1.0000000000 1.0000000000 0.0000000001 0.7859754365 0.4700225105 0.2417752043
0.0058460667 1.0000000000 1.0000000000 0.0000000000 0.7854128626 0.4715098936 0.2408807747
0.0058602083 1.0000000000 1.0000000000 0.0000000000 0.7848413832 0.4729977965 0.2399946053
0.0058743500 1.0000000000 1.0000000000 0.0000000000 0.7842610046 0.4744861870 0.2391167154
0.0058884917 1.0000000000 1.0000000000 0.0000000000 0.7836717333 0.4759750324 0.2382471235
0.0059026333 1.0000000000 1.0000000000 0.0000000000 0.7830735762 0.4774643004 0.2373858482
0.0059167750 1.0000000000 1.0000000000 0.0000000000 0.7824665404 0.4789539585 0.2365329073
0.0059309167 1.0000000000 1.0000000000 0.0000000000 0.7818506334 0.4804439741 0.2356883184
0.0059450583 1.0000000000 1.0000000000 0.0000000000 0.7812258632 0.4819343149 0.2348520988
0.0059592000 1.0000000000 1.0000000000 0.0000000000 0.7805922378 0.4834249484 0.2340242652
0.0059733417 1.0000000000 1.0000000000 0.0000000000 0.7799497658 0.4849158420 0.2332048341
0.0059874833 1.0000000000 1.0000000000 0.0000000000 0.7792984560 0.4864069633 0.2323938216
0.0060016250 1.0000000000 0.9999999999 0.0000000000 0.7786383175 0.4878982797 0.2315912433
0.0060157667 1.0000000000 0.9999999989 0.0000000000 0.7779693599 0.4893897588 0.2307971146
0.0060299083 1.0000000000 0.9999999759 0.0000000000 0.7772915929 0.4908813680 0.2300114505
0.0060440500 1.0000000000 0.9999994881 0.0000000000 0.7766050267 0.4923730748 0.2292342654
0.0060581917 1.0000000000 0.9999891420 0.0000000000 0.7759096718 0.4938648466 0.2284655737
0.0060723333 1.0000000000 0.9997697236 0.0000000000 0.7752055390 0.4953566510 0.2277053891
0.0060864750 1.0000000000 0.9951378474 0.0000000000 0.7744926394 0.4968484553 0.2269537251
0.0061006167 1.0000000000 0.9060898501 0.0000000000 0.7737709847 0.4983402270 0.2262105948
0.0061147583 1.0000000000 0.3126412472 0.0000000000 0.7730405866 0.4998319335 0.2254760108
0.0061289000 1.0000000000 0.0209919671 0.0000000000 0.7723014572 0.5013235422 0.2247499856
0.0061430417 1.0000000000 0.0010097926 0.0000000000 0.7715536092 0.5028150205 0.2240325312
0.0061571833 1.0000000000 0.0000476491 0.0000000000 0.7707970553 0.5043063357 0.2233236590
0.0061713250 1.0000000000 0.0000022464 0.0000000000 0.7700318088 0.5057974552 0.2226233805
0.0061854667 1.0000000000 0.0000001059 0.0000000000 0.7692578832 0.5072883464 0.2219317064
0.0061996083 1.0000000000 0.0000000050 0.0000000000 0.7684752923 0.5087789766 0.2212486472
0.0062137500 1.0000000000 0.0000000002 0.0000000000 0.7676840505 0.5102693130 0.2205742132
0.0062278917 1.0000000000 0.0000000000 0.0000000000 0.7668850086 0.5117593229 0.2199084141
0.0062420333 1.0000000000 0.0000000000 0.0000000000 0.7660793619 0.5132489736 0.2192512593
0.0062561750 1.0000000000 0.0000000000 0.0000000000 0.7652651095 0.5147382324 0.2186027579
0.0062703167 1.0000000000 0.0000000000 0.0000000000 0.7644422676 0.5162270665 0.2179629186
0.0062844583 1.0000000000 0.0000000000 0.0000000000 0.7636108525 0.5177154430 0.2173317497
0.0062986000 1.0000000000 0.0000000000 0.0000000000 0.7627708810 0.5192033292 0.2167092593
0.0063127417 1.0000000000 0.0000000000 0.0000000000 0.7619223701 0.5206906921 0.2160954549
0.0063268833 1.0000000000 0.0000000000 0.0000000000 0.7610653375 0.5221774990 0.2154903439
0.0063410250 1.0000000000 0.0000000000 0.0000000000 0.7601998008 0.5236637169 0.2148939331
0.0063551667 1.0000000000 0.0000000000 0.0000000000 0.7593257783 0.5251545179 0.2143062291
0.0063693083 1.0000000000 0.0000000000 0.0000000000 0.7584432884 0.5266453577 0.2137272382
0.0063834500 1.0000000000 0.0000000000 0.0000000000 0.7575523501 0.5281355116 0.2131569661
0.0063975917 0.9999999994 0.0000000000 0.0000000000 0.7566529824 0.5296249473 0.2125954184
0.0064117333 0.9999999876 0.0000000000 0.0000000000 0.7557452051 0.5311136329 0.2120426002
0.0064258750 0.9999997366 0.0000000000 0.0000000000 0.7548290380 0.5326015362 0.2114985164
0.0064400167 0.9999944117 0.0000000000 0.0000000000 0.7539045014 0.5340886251 0.2109631714
0.0064541583 0.9998814715 0.0000000000 0.0000000000 0.7529716160 0.5355748675 0.2104365693
0.0064683000 0.9974917004 0.0000000000 0.0000000000 0.7520304027 0.5370602312 0.2099187140
0.0064824417 0.9493596379 0.0000000000 0.0000000000 0.7510808828 0.5385446841 0.2094096087
0.0064965833 0.4691489321 0.0000000000 0.0000000000 0.7501230781 0.5400281938 0.2089092566
0.0065107250 0.0399958758 0.0000000000 0.0000000000 0.7491570106 0.5415107281 0.2084176604
0.0065248667 0.0019601715 0.0000000000 0.0000000000 0.7481827028 0.5429922548 0.2079348226
0.0065390083 0.0000925785 0.0000000000 0.0000000000 0.7472001773 0.5444727415 0.2074607451
0.0065531500 0.0000043647 0.0000000000 0.0000000000 0.7462094574 0.5459521560 0.2069954298
0.0065672917 0.0000002062 0.0000000005 0.0000000005 0.7452105665 0.5474304660 0.2065388779
0.0065814333 0.0000000198 0.0000000101 0.0000000101 0.7442035284 0.5489076390 0.2060910905
0.0065955750 0.0000002148 0.0000002143 0.0000002143 0.7431883673 0.5503836426 0.2056520684
0.0066097167 0.0000045463 0.0000045463 0.0000045463 0.7421651079 0.5518584446 0.2052303732
0.0066238583 0.0000964297 0.0000964297 0.0000964297 0.7411337749 0.5533320124 0.2048216522
0.0066380000 0.0020415547 0.0020415547 0.0020415547 0.7400943938 0.5548043136 0.2044217001
0.0066521417 0.0415906341 0.0415906341 0.0415906341 0.7390469900 0.5562753159 0.2040305182
0.0066662833 0.4793118182 0.4793118182 0.4793118182 0.7379915897 0.5577449866 0.2036481077
0.0066804250 0.9512837621 0.9512837621 0.9512837617 0.7369282192 0.5592132933 0.2032744693
0.0066945667 0.9975916448 0.9975916448 0.9975916356 0.7358569051 0.5606802036 0.2029096035
0.0067087083 0.9998862052 0.9998862052 0.9998860092 0.7347776745 0.5621456849 0.2025535104
0.0067228500 0.9999946350 0.9999946350 0.9999904762 0.7336905549 0.5636097047 0.2022061899
0.0067369917 0.9999997471 0.9999997471 0.9999115367 0.7325955741 0.5650722305 0.2018676414
0.0067511333 0.9999999881 0.9999999881 0.9981321388 0.7314927602 0.5665332296 0.2015378641
0.0067652750 0.9999999994 0.9999999994 0.9618193583 0.7303821417 0.5679926697 0.2012168569
0.0067794167 1.0000000000 1.0000000000 0.5428690020 0.7292637474 0.5694505180 0.2009046183
0.0067935583 1.0000000000 1.0000000000 0.0530153216 0.7281376067 0.5709067421 0.2006011465
0.0068077000 1.0000000000 1.0000000000 0.0026321938 0.7270037490 0.5723613093 0.2003064396
0.0068218417 1.0000000000 1.0000000000 0.0001243978 0.7258622044 0.5738141872 0.2000204950
0.0068359833 1.0000000000 1.0000000000 0.0000058650 0.7247130030 0.5752653430 0.1997433101
0.0068501250 1.0000000000 1.0000000000 0.0000002765 0.7235561757 0.5767147443 0.1994748819
0.0068642667 1.0000000000 1.0000000000 0.0000000130 0.7223917533 0.5781623584 0.1992152070
0.0068784083 1.0000000000 1.0000000000 0.0000000006 0.7212197673 0.5796081528 0.1989642820
0.0068925500 1.0000000000 1.0000000000 0.0000000000 0.7200402494 0.5810520948 0.1987221028
0.0069066917 1.0000000000 1.0000000000 0.0000000000 0.7188532317 0.5824941519 0.1984886652
0.0069208333 1.0000000000 1.0000000000 0.0000000000 0.7176587466 0.5839342916 0.1982639648
0.0069349750 1.0000000000 1.0000000000 0.0000000000 0.7164568269 0.5853724812 0.1980479967
0.0069491167 1.0000000000 1.0000000000 0.0000000000 0.7152475057 0.5868086882 0.1978407558
0.0069632583 1.0000000000 1.0000000000 0.0000000000 0.7140308166 0.5882428800 0.1976422368
0.0069774000 1.0000000000 1.0000000000 0.0000000000 0.7128067935 0.5896750241 0.1974524339
0.0069915417 1.0000000000 1.0000000000 0.0000000000 0.7115754704 0.5911050878 0.1972713411
0.0070056833 1.0000000000 1.0000000000 0.0000000000 0.7103368821 0.5925330387 0.1970989523
0.0070198250 1.0000000000 1.0000000000 0.0000000000 0.7090910634 0.5939588443 0.1969352609
0.0070339667 1.0000000000 1.0000000000 0.0000000000 0.7078380495 0.5953824719 0.1967802599
0.0070481083 1.0000000000 1.0000000000 0.0000000000 0.7065778761 0.5968038891 0.1966339424
0.0070622500 1.0000000000 1.0000000000 0.0000000000 0.7053105792 0.5982230634 0.1964963009
0.0070763917 1.0000000000 1.0000000000 0.0000000000 0.7040361950 0.5996399623 0.1963673277
0.0070905333 1.0000000000 1.0000000000 0.0000000000 0.7027547602 0.6010545532 0.1962470149
0.0071046750 1.0000000000 1.0000000000 0.0000000000 0.7014663119 0.6024668038 0.1961353542
0.0071188167 1.0000000000 1.0000000000 0.0000000000 0.7001708873 0.6038766816 0.1960323372
0.0071329583 1.0000000000 1.0000000000 0.0000000000 0.6988685242 0.6052841540 0.1959379550
0.0071471000 1.0000000000 1.0000000000 0.0000000000 0.6975592606 0.6066891887 0.1958521987
0.0071612417 1.0000000000 1.0000000000 0.0000000000 0.6962431348 0.6080917533 0.1957750588
0.0071753833 1.0000000000 1.0000000000 0.0000000000 0.6949201856 0.6094918153 0.1957065258
0.0071895250 1.0000000000 1.0000000000 0.0000000000 0.6935904521 0.6108893423 0.1956465899
0.0072036667 1.0000000000 1.0000000000 0.0000000000 0.6922539735 0.6122843019 0.1955952409
0.0072178083 1.0000000000 1.0000000000 0.0000000000 0.6909107898 0.6136766618 0.1955524685
0.0072319500 1.0000000000 1.0000000000 0.0000000000 0.6895609408 0.6150663896 0.1955182619
0.0072460917 1.0000000000 1.0000000000 0.0000000000 0.6882044671 0.6164534529 0.1954926104
0.0072602333 1.0000000000 1.0000000000 0.0000000000 0.6868414093 0.6178378194 0.1954755027
0.0072743750 1.0000000000 1.0000000000 0.0000000000 0.6854718085 0.6192194567 0.1954669275
0.0072885167 1.0000000000 1.0000000000 0.0000000000 0.6840957061 0.6205983325 0.1954668730
0.0073026583 1.0000000000 0.9999999996 0.0000000000 0.6827131438 0.6219744146 0.1954753273
0.0073168000 1.0000000000 0.9999999918 0.0000000000 0.6813241637 0.6233476706 0.1954922783
0.0073309417 1.0000000000 0.9999998258 0.0000000000 0.6799288081 0.6247180682 0.1955177135
0.0073450833 1.0000000000 0.9999963057 0.0000000000 0.6785271197 0.6260855751 0.1955516203
0.0073592250 1.0000000000 0.9999216399 0.0000000000 0.6771191415 0.6274501591 0.1955939858
0.0073733667 1.0000000000 0.9983404001 0.0000000000 0.6757049169 0.6288128397 0.1956447967
0.0073875083 0.9999999990 0.9659380158 0.0000000000 0.6742844895 0.6301752130 0.1957040397
0.0074016500 0.9999999788 0.5720739180 0.0000000000 0.6728579032 0.6315345675 0.1957717011
0.0074157917 0.9999995511 0.0592850913 0.0000000000 0.6714272821 0.6328908713 0.1958477671
0.0074299333 0.9999904769 0.0029621238 0.0000000000 0.6699932724 0.6342440929 0.1959322235
0.0074440750 0.9997980290 0.0001400344 0.0000000000 0.6685532387 0.6355942007 0.1960250559
0.0074582167 0.9957330683 0.0000066023 0.0000000000 0.6671072271 0.6369411629 0.1961262497
0.0074723583 0.9166734610 0.0000003112 0.0000000000 0.6656552838 0.6382849481 0.1962357902
0.0074865000 0.3415002389 0.0000000147 0.0000000000 0.6641974554 0.6396255246 0.1963536621
0.0075006417 0.0238643516 0.0000000007 0.0000000000 0.6627337888 0.6409628607 0.1964798504
0.0075147833 0.0011511802 0.0000000000 0.0000000000 0.6612643311 0.6422969249 0.1966143393
0.0075289250 0.0000543280 0.0000000000 0.0000000000 0.6597891300 0.6436276856 0.1967571131
0.0075430667 0.0000025612 0.0000000000 0.0000000000 0.6583082331 0.6449551111 0.1969081560
0.0075572083 0.0000001207 0.0000000000 0.0000000000 0.6568216886 0.6462791699 0.1970674516
0.0075713500 0.0000000057 0.0000000000 0.0000000000 0.6553295449 0.6475998304 0.1972349835
0.0075854917 0.0000000003 0.0000000000 0.0000000000 0.6538318506 0.6489170610 0.1974107350
0.0075996333 0.0000000000 0.0000000000 0.0000000000 0.6523286547 0.6502308302 0.1975946894
0.0076137750 0.0000000000 0.0000000000 0.0000000000 0.6508200064 0.6515411062 0.1977868294
0.0076279167 0.0000000000 0.0000000000 0.0000000000 0.6493059553 0.6528478577 0.1979871378
0.0076420583 0.0000000000 0.0000000000 0.0000000000 0.6477865512 0.6541510529 0.1981955971
0.0076562000 0.0000000000 0.0000000000 0.0000000000 0.6462618443 0.6554506603 0.1984121894
0.0076703417 0.0000000001 0.0000000001 0.0000000001 0.6447318849 0.6567466484 0.1986368969
0.0076844833 0.0000000018 0.0000000018 0.0000000018 0.6431967236 0.6580389856 0.1988697013
0.0076986250 0.0000000376 0.0000000376 0.0000000376 0.6416564114 0.6593276402 0.1991105842
0.0077127667 0.0000007970 0.0000007970 0.0000007970 0.6401109996 0.6606125809 0.1993595272
0.0077269083 0.0000169064 0.0000169064 0.0000169064 0.6385605395 0.6618937759 0.1996219536
0.0077410500 0.0003585084 0.0003585084 0.0003585084 0.6370050830 0.6631711938 0.1998999978
0.0077551917 0.0075502178 0.0075502178 0.0075502178 0.6354446821 0.6644448030 0.2001860480
0.0077693333 0.1389545966 0.1389545966 0.1389545966 0.6338793890 0.6657145719 0.2004800866
0.0077834750 0.7739235710 0.7739235710 0.7739235710 0.6323092563 0.6669804691 0.2007820963
0.0077976167 0.9864161937 0.9864161937 0.9864161937 0.6307343367 0.6682424629 0.2010920593
0.0078117583 0.9993512408 0.9993512408 0.9993512403 0.6291546834 0.6695005219 0.2014099576
0.0078259000 0.9999693976 0.9999693976 0.9999693863 0.6275703497 0.6707546146 0.2017357731
0.0078400417 0.9999985573 0.9999985573 0.9999983190 0.6259813891 0.6720047093 0.2020694875
0.0078541833 0.9999999320 0.9999999320 0.9999948762 0.6243878554 0.6732507748 0.2024110823
