t sa_top sb_top sc_top sa_bottom sb_bottom sc_bottom
0.000225 0.00112352118175 0 0.999999999994 0.53388840149 0.137890973714 0.828220377839
0.000229166666667 0.00276685682619 0 0.999999999997 0.534514428767 0.137624495261 0.827860847997
0.000233333333333 0.00679742174492 0 0.999999999999 0.535140370944 0.137358910945 0.827500509244
0.0002375 0.016601530127 0 0.999999999999 0.535766226471 0.137094221419 0.827139362466
0.000241666666667 0.039976821519 0 1 0.536391993798 0.136830427335 0.826777408552
0.000245833333333 0.0931466468894 0 1 0.537017671377 0.136567529341 0.826414648391
0.00025 0.202141413506 0 1 0.537643257656 0.136305528083 0.826051082877
0.000254166666667 0.384584913632 0 1 0.538268751088 0.136044424205 0.825686712903
0.000258333333333 0.606515502682 0 1 0.538894150122 0.13578421835 0.825321539366
0.0002625 0.791748770172 0 1 0.53951945321 0.135524911156 0.824955563165
0.000266666666667 0.903636391962 0 1 0.540144658804 0.135266503262 0.824588785198
0.000270833333333 0.958556081726 0 1 0.540769765355 0.135008995302 0.82422120637
0.000275 0.982772390265 0 1 0.541394771315 0.13475238791 0.823852827582
0.000279166666667 0.992942838589 0 1 0.542019675136 0.134496681717 0.823483649742
0.000283333333333 0.997126608278 0 1 0.542644475271 0.134241877351 0.823113673758
0.0002875 0.998832972187 0 1 0.543269170171 0.133987975439 0.822742900539
0.000291666666667 0.999526487334 5.55111512313e-17 1 0.543893758291 0.133734976605 0.822371330998
0.000295833333333 0.999807952763 5.55111512313e-17 1 0.544518238083 0.133482881471 0.821998966048
0.0003 0.999922121579 1.66533453694e-16 1 0.545142608 0.133231690657 0.821625806604
0.000304166666667 0.999968420729 3.88578058619e-16 1 0.545766866497 0.132981404781 0.821251853585
0.000308333333333 0.999987194971 8.32667268469e-16 1 0.546391012027 0.132732024458 0.82087710791
0.0003125 0.999994807701 1.88737914186e-15 1 0.547015043045 0.1324835503 0.820501570502
0.000316666666667 0.999997894562 4.27435864481e-15 1 0.547638958005 0.13223598292 0.820125242282
0.000320833333333 0.999999146251 9.60342916301e-15 1 0.548262755363 0.131989322926 0.819748124177
0.000325 0.999999653803 2.14828155265e-14 1 0.548886433573 0.131743570924 0.819370217115
0.000329166666667 0.999999859615 4.8017145815e-14 1 0.549509991093 0.13149872752 0.818991522024
0.000333333333333 0.999999943072 1.07580611086e-13 1 0.550133426376 0.131254793314 0.818612039836
0.0003375 0.999999976915 2.40918396344e-13 1 0.55075673788 0.131011768907 0.818231771484
0.000341666666667 0.999999990638 5.3967941227e-13 1 0.551379924062 0.130769654897 0.817850717903
0.000345833333333 0.999999996204 1.20892185151e-12 1 0.552002983378 0.130528451879 0.817468880031
0.00035 0.99999999846 2.70844457972e-12 1 0.552625914287 0.130288160447 0.817086258806
0.000354166666667 0.999999999376 6.06842354145e-12 1 0.553248715245 0.130048781191 0.81670285517
0.000358333333333 0.999999999747 1.35981781391e-11 1 0.553871384711 0.1298103147 0.816318670065
0.0003625 0.999999999897 3.04740122026e-11 1 0.554493921143 0.129572761562 0.815933704436
0.000366666666667 0.999999999958 6.83003098523e-11 1 0.555116323001 0.12933612236 0.815547959231
0.000370833333333 0.999999999983 1.53094592559e-10 1 0.555738588744 0.129100397677 0.815161435397
0.000375 0.999999999993 3.43194972441e-10 1 0.556360716831 0.128865588092 0.814774133885
0.000379166666667 0.999999999997 7.69425023694e-10 1 0.556982705724 0.128631694184 0.814386055649
0.000383333333333 0.999999999999 1.72518582753e-09 1 0.557604553882 0.128398716528 0.813997201642
0.0003875 1 3.86856341406e-09 1 0.558226259766 0.128166655697 0.813607572822
0.000391666666667 1 8.67576582797e-09 1 0.558847821838 0.127935512262 0.813217170146
0.000395833333333 1 1.94585387248e-08 1 0.55946923856 0.127705286793 0.812825994574
0.0004 1 4.36472559762e-08 1 0.560090508395 0.127475979856 0.81243404707
0.000404166666667 1 9.79147252722e-08 1 0.560711629804 0.127247592015 0.812041328597
0.000408333333333 1 2.19676411839e-07 1 0.561332601252 0.127020123833 0.811647840121
0.0004125 1 4.9290495685e-07 1 0.561953421202 0.126793575869 0.811253582611
0.000416666666667 1 1.1060817659e-06 1 0.562574088119 0.126567948682 0.810858557037
0.000420833333333 1 2.4823065386e-06 1 0.563194600466 0.126343242826 0.81046276437
0.000425 1 5.57143842184e-06 1 0.56381495671 0.126119458855 0.810066205584
0.000429166666667 1 1.25061059652e-05 1 0.564435155316 0.125896597321 0.809668881655
0.000433333333333 1 2.80748643149e-05 1 0.565055194749 0.125674658772 0.80927079356
0.0004375 1 6.30303003398e-05 1 0.565675073478 0.125453643754 0.808871942281
0.000441666666667 1 0.000141516400697 1 0.566294789968 0.125233552813 0.808472328796
0.000445833333333 1 0.000317735934337 1 0.566914342688 0.125014386489 0.808071954092
0.00045 1 0.000713304901181 1 0.567533730106 0.124796145324 0.807670819152
0.000454166666667 1 0.00160071786698 1 0.56815295069 0.124578829854 0.807268924964
0.000458333333333 1 0.00358855303679 1 0.56877200291 0.124362440616 0.806866272517
0.0004625 1 0.00802593856304 1 0.569390885236 0.124146978142 0.806462862803
0.000466666666667 1 0.0178538239986 1 0.570009596138 0.123932442963 0.806058696815
0.000470833333333 1 0.0392439425348 1 0.570628134086 0.123718835608 0.805653775547
0.000475 1 0.0840753048425 1 0.571246497553 0.123506156604 0.805248099996
0.000479166666667 1 0.171019948445 1 0.57186468501 0.123294406475 0.804841671162
0.000483333333333 1 0.316802111834 1 0.57248269493 0.123083585742 0.804434490045
0.0004875 1 0.510374702583 1 0.573100525786 0.122873694926 0.804026557647
0.000491666666667 1 0.700906895768 1 0.573718176051 0.122664734544 0.803617874974
0.000495833333333 1 0.840484710385 1 0.5743356442 0.122456705111 0.803208443032
0.0005 1 0.922167035396 1 0.574952928708 0.12224960714 0.802798262828
0.000504166666667 1 0.963826595173 1 0.57557002805 0.122043441142 0.802387335375
0.000508333333333 1 0.983586747306 1 0.576186940702 0.121838207626 0.801975661683
0.0005125 1 0.992635920596 1 0.576803665141 0.121633907097 0.801563242766
0.000516666666667 1 0.99671299711 1 0.577420199844 0.121430540061 0.801150079642
0.000520833333333 1 0.998536305285 1 0.578036543289 0.121228107017 0.800736173327
0.000525 1 0.999348946328 1 0.578652693953 0.121026608467 0.800321524843
0.000529166666667 1 0.999710566212 1 0.579268650317 0.120826044907 0.799906135209
0.000533333333333 1 0.999871356263 1 0.57988441086 0.120626416832 0.79949000545
0.0005375 1 0.999942805717 1 0.580499974061 0.120427724735 0.799073136593
0.000541666666667 1 0.999974510825 1 0.581115338403 0.120229969106 0.798655529663
0.000545833333333 1 0.999988490113 1 0.581730502366 0.120033150433 0.79823718569
0.00055 1 0.999994447371 1 0.582345464433 0.119837269203 0.797818105706
0.000554166666667 1 0.999996498554 1 0.582960223085 0.119642325899 0.797398290744
0.000558333333333 1 0.999996010692 1 0.583574776808 0.119448321003 0.796977741838
0.0005625 1 0.99999250567 1 0.584189124084 0.119255254993 0.796556460026
0.000566666666667 1 0.999983220251 1 0.584803263399 0.119063128346 0.796134446346
0.000570833333333 1 0.999960933437 1 0.585417193237 0.118871941538 0.79571170184
0.000575 1 0.999908358039 1 0.586030912086 0.118681695039 0.795288227549
0.000579166666667 1 0.99978475152 1 0.58664441843 0.118492389321 0.794864024518
0.000583333333333 1 0.999494422631 1 0.587257710758 0.118304024851 0.794439093794
0.0005875 1 0.998813023067 1 0.587870787558 0.118116602094 0.794013436424
0.000591666666667 1 0.997216078459 1 0.588483647318 0.117930121513 0.793587053459
0.000595833333333 1 0.993485304527 1 0.589096288527 0.117744583571 0.79315994595
0.0006 1 0.984832478218 1 0.589708709676 0.117559988724 0.792732114952
0.000604166666667 1 0.965094319369 1 0.590320909254 0.117376337429 0.79230356152
0.000608333333333 1 0.921719488135 1 0.590932885754 0.117193630142 0.791874286712
0.0006125 1 0.833746158007 1 0.591544637668 0.117011867312 0.791444291586
0.000616666666667 1 0.681134226032 1 0.592156163487 0.11683104939 0.791013577205
0.000620833333333 1 0.476435005586 1 0.592767461705 0.116651176822 0.790582144632
0.000625 1 0.279379057459 1 0.593378530816 0.116472250055 0.790149994931
0.000629166666667 1 0.141771650746 1 0.593989369316 0.116294269529 0.789717129169
0.000633333333333 1 0.0657640247512 1 0.594599975698 0.116117235686 0.789283548415
0.0006375 1 0.0291263116757 1 0.59521034846 0.115941148963 0.78884925374
0.000641666666667 1 0.0126252925673 1 0.595820486098 0.115766009797 0.788414246216
0.000645833333333 1 0.00542102198273 1 0.596430387109 0.11559181862 0.787978526917
0.00065 1 0.00231825991577 1 0.597040049992 0.115418575863 0.787542096919
0.000654166666667 1 0.000989723898818 1 0.597649473245 0.115246281956 0.7871049573
0.000658333333333 1 0.000422260529001 1 0.598258655368 0.115074937324 0.78666710914
0.0006625 1 0.000180115597039 1 0.598867594862 0.114904542392 0.786228553521
0.000666666666667 1 7.68259037293e-05 1 0.599476290226 0.114735097582 0.785789291525
0.000670833333333 1 3.2770583539e-05 1 0.600084739963 0.114566603312 0.785349324239
0.000675 1 1.39796272076e-05 1 0.600692942576 0.114399060002 0.784908652748
0.000679166666667 1 5.96414560056e-06 1 0.601300896566 0.114232468064 0.784467278143
0.000683333333333 1 2.54474821931e-06 1 0.601908600439 0.114066827912 0.784025201514
0.0006875 1 1.0858916672e-06 1 0.602516052697 0.113902139955 0.783582423952
0.000691666666667 1 4.63418950214e-07 1 0.603123251848 0.113738404603 0.783138946553
0.000695833333333 1 1.97791175993e-07 1 0.603730196395 0.113575622259 0.782694770413
0.0007 1 8.44278985612e-08 1 0.604336884847 0.113413793329 0.782249896629
0.000704166666667 1 3.60421796297e-08 1 0.60494331571 0.113252918212 0.781804326301
0.000708333333333 1 1.53879990417e-08 1 0.605549487492 0.113092997307 0.781358060531
0.0007125 1 6.57051357766e-09 1 0.606155398702 0.11293403101 0.780911100422
0.000716666666667 1 2.80583783985e-09 1 0.60676104785 0.112776019715 0.780463447079
0.000720833333333 1 1.19831755629e-09 1 0.607366433446 0.112618963814 0.780015101609
0.000725 1 5.11831965699e-10 1 0.607971554 0.112462863696 0.779566065121
0.000729166666667 1 2.18639717442e-10 1 0.608576408024 0.112307719748 0.779116338724
0.000733333333333 1 9.34064492419e-11 1 0.609180994031 0.112153532354 0.778665923532
0.0007375 1 3.99090205327e-11 1 0.609785310534 0.112000301897 0.778214820658
0.000741666666667 1 1.70534142363e-11 1 0.610389356046 0.111848028756 0.777763031218
0.000745833333333 1 7.28783700055e-12 1 0.610993129081 0.11169671331 0.777310556329
0.00075 1 3.11478620674e-12 1 0.611596628156 0.111546355932 0.776857397111
0.000754166666667 0.999999999999 1.33143496228e-12 1 0.612199851786 0.111396956996 0.776403554684
0.000758333333333 0.999999999999 5.69155833574e-13 1 0.612802798488 0.111248516872 0.775949030171
0.0007625 0.999999999998 2.43360886998e-13 1 0.613405466779 0.111101035929 0.775493824697
0.000766666666667 0.999999999995 1.04027897407e-13 1 0.614007855177 0.110954514532 0.775037939388
0.000770833333333 0.999999999989 4.45199432875e-14 1 0.614609962201 0.110808953044 0.774581375373
0.000775 0.999999999976 1.90403248723e-14 1 0.615211786371 0.110664351827 0.774124133779
0.000779166666667 0.999999999949 8.16013923099e-15 1 0.615813326207 0.110520711239 0.77366621574
0.000783333333333 0.99999999989 3.49720252757e-15 1 0.61641458023 0.110378031636 0.773207622388
0.0007875 0.999999999764 1.49880108324e-15 1 0.617015546962 0.110236313373 0.772748354858
0.000791666666667 0.999999999493 6.10622663544e-16 1 0.617616224925 0.1100955568 0.772288414286
0.000795833333333 0.999999998908 2.77555756156e-16 1 0.618216612642 0.109955762268 0.771827801811
0.0008 0.999999997649 1.11022302463e-16 1 0.618816708638 0.109816930122 0.771366518573
0.000804166666667 0.99999999494 5.55111512313e-17 1 0.619416511438 0.109679060707 0.770904565713
0.000808333333333 0.999999989107 0 1 0.620016019566 0.109542154365 0.770441944375
0.0008125 0.999999976549 0 1 0.620615231548 0.109406211436 0.769978655704
0.000816666666667 0.999999949514 0 1 0.621214145913 0.109271232258 0.769514700846
0.000820833333333 0.999999891308 0 1 0.621812761186 0.109137217164 0.76905008095
0.000825 0.999999765988 0 1 0.622411075897 0.109004166488 0.768584797166
0.000829166666667 0.999999496161 0 1 0.623009088575 0.10887208056 0.768118850646
0.000833333333333 0.999998915173 0 1 0.62360679775 0.108740959706 0.767652242544
0.0008375 0.999997664155 0 1 0.624204201952 0.108610804254 0.767184974013
0.000841666666667 0.999994970307 0 0.999999999999 0.624801299712 0.108481614525 0.766717046211
0.000845833333333 0.999989169399 0 0.999999999998 0.625398089562 0.108353390841 0.766248460297
0.00085 0.999976677474 0 0.999999999996 0.625994570036 0.108226133519 0.76577921743
0.000854166666667 0.999949776451 0 0.99999999999 0.626590739666 0.108099842875 0.765309318773
0.000858333333333 0.999891846447 0 0.999999999975 0.627186596987 0.107974519223 0.764838765487
0.0008625 0.999767104923 0 0.99999999994 0.627782140535 0.107850162873 0.764367558739
0.000866666666667 0.999498544331 0 0.999999999855 0.628377368844 0.107726774134 0.763895699695
0.000870833333333 0.998920592216 0 0.999999999649 0.628972280451 0.107604353313 0.763423189523
0.000875 0.997677987649 0 0.999999999148 0.629566873893 0.107482900713 0.762950029392
0.000879166666667 0.99501187439 0 0.999999997933 0.630161147709 0.107362416635 0.762476220475
0.000883333333333 0.989316955193 0 0.999999994987 0.630755100436 0.107242901378 0.762001763944
0.0008875 0.977267914217 0 0.999999987841 0.631348730615 0.10712435524 0.761526660974
0.000891666666667 0.952282975587 0 0.999999970504 0.631942036786 0.107006778513 0.761050912741
0.000895833333333 0.902571433196 0 0.99999992844 0.632535017489 0.10689017149 0.760574520422
0.0009 0.811325561446 0 0.99999982638 0.633127671266 0.106774534461 0.760097485198
0.000904166666667 0.666217802888 0 0.99999957873 0.63371999666 0.106659867711 0.759619808249
0.000908333333333 0.480902510442 0 0.999998977759 0.634311992213 0.106546171526 0.759141490758
0.0009125 0.30068899691 0 0.999997519288 0.63490365647 0.106433446187 0.758662533908
0.000916666666667 0.166359937664 0 0.999993979545 0.635494987976 0.106321691974 0.758182938885
0.000920833333333 0.0847637655161 0 0.999985387958 0.636085985275 0.106210909165 0.757702706877
0.000925 0.0412089608699 0 0.999964533538 0.636676646914 0.106101098034 0.757221839073
0.000929166666667 0.0195553311306 0 0.999913912021 0.63726697144 0.105992258854 0.756740336662
0.000933333333333 0.00917062641892 0 0.999791038469 0.6378569574 0.105884391894 0.756258200837
0.0009375 0.00427642195529 0 0.999492840574 0.638446603343 0.105777497423 0.75577543279
0.000941666666667 0.00198885123186 0 0.998769537824 0.639035907818 0.105671575704 0.755292033717
0.000945833333333 0.000923791825294 0 0.997017541965 0.639624869375 0.105566627001 0.754808004815
0.00095 0.00042882607888 0 0.992788474073 0.640213486565 0.105462651575 0.75432334728
0.000954166666667 0.000199001479442 0 0.982665734794 0.640801757938 0.105359649682 0.753838062314
0.000958333333333 9.23338927961e-05 0 0.958919004918 0.641389682048 0.105257621579 0.753352151116
0.0009625 4.28375197393e-05 0 0.905754799556 0.641977257448 0.105156567517 0.752865614889
0.000966666666667 1.98727999706e-05 0 0.798252351288 0.64256448269 0.105056487749 0.752378454838
0.000970833333333 9.21873824183e-06 0 0.619606022661 0.643151356331 0.104957382522 0.751890672167
0.000975 4.27626274407e-06 0 0.401378768855 0.643737876924 0.10485925208 0.751402268083
0.000979166666667 1.9835311007e-06 0 0.216294518964 0.644324043026 0.104762096669 0.750913243796
0.000983333333333 9.20017163675e-07 0 0.102006173362 0.644909853193 0.104665916528 0.750423600515
0.0009875 4.26712478685e-07 0 0.0446622601948 0.645495305984 0.104570711896 0.749933339451
0.000991666666667 1.97905251742e-07 0 0.0188759400234 0.646080399957 0.104476483009 0.749442461818
0.000995833333333 9.17829154345e-08 0 0.00785472763291 0.646665133671 0.104383230099 0.74895096883
0.001 4.25646327629e-08 0 0.00324702000769 0.647249505685 0.104290953399 0.748458861702
0.00100416666667 1.97386928469e-08 0 0.00133852871783 0.647833514561 0.104199653137 0.747966141652
0.00100833333333 9.15314374295e-09 0 0.000551127945597 0.648417158861 0.104109329538 0.747472809898
0.0010125 4.24428464596e-09 0 0.000226801711834 0.649000437145 0.104019982827 0.746978867662
0.00101666666667 1.96798133345e-09 0 9.33099363224e-05 0.649583347978 0.103931613225 0.746484316163
0.00102083333333 9.12472208903e-10 0 3.83836245137e-05 0.650165889923 0.10384422095 0.745989156626
0.001025 4.2305853265e-10 0 1.57877681693e-05 0.650748061545 0.103757806219 0.745493390275
0.00102916666667 1.9613871638e-10 0 6.4932256027e-06 0.65132986141 0.103672369245 0.744997018336
0.00103333333333 9.09302078078e-11 0 2.67035313517e-06 0.651911288083 0.103587910241 0.744500042035
0.0010375 4.21536139328e-11 0 1.0981124462e-06 0.652492340133 0.103504429415 0.744002462603
0.00104166666667 1.9540868923e-11 0 4.51539217794e-07 0.653073016125 0.103421926973 0.743504281268
0.00104583333333 9.05803210216e-12 0 1.85658561302e-07 0.653653314631 0.103340403121 0.743005499263
0.00105 4.19864143453e-12 0 7.63317964947e-08 0.654233234218 0.103259858058 0.74250611782
0.00105416666667 1.94605442871e-12 0 3.13810221142e-08 0.654812773457 0.103180291985 0.742006138175
0.00105833333333 9.02000696357e-13 0 1.29003014937e-08 0.655391930919 0.103101705099 0.741505561562
0.0010625 4.18054479923e-13 0 5.30278326805e-09 0.655970705177 0.103024097593 0.741004389218
0.00106666666667 1.93733917797e-13 0 2.17961210192e-09 0.656549094803 0.102947469659 0.740502622383
0.00107083333333 8.97615315409e-14 0 8.95830687409e-10 0.65712709837 0.102871821487 0.740000262296
0.001075 4.16333634234e-14 0 3.68166441778e-10 0.657704714453 0.102797153263 0.739497310198
0.00107916666667 1.92623694772e-14 0 1.51298584772e-10 0.658281941628 0.102723465173 0.738993767333
0.00108333333333 8.93729534823e-15 0 6.21729334682e-11 0.65885877847 0.102650757397 0.738489634943
0.0010875 4.10782519111e-15 0 2.55482857092e-11 0.659435223556 0.102579030117 0.737984914275
0.00109166666667 1.88737914186e-15 0 1.05006003892e-11 0.660011275464 0.102508283507 0.737479606575
0.00109583333333 8.881784197e-16 0 4.32182067911e-12 0.660586932773 0.102438517745 0.736973713091
0.0011 3.88578058619e-16 0 1.79239956211e-12 0.661162194062 0.102369733 0.736467235073
0.00110416666667 1.66533453694e-16 0 7.72992780895e-13 0.661737057912 0.102301929444 0.735960173772
0.00110833333333 1.11022302463e-16 0 3.97348820513e-13 0.662311522904 0.102235107243 0.735452530439
0.0011125 1.11022302463e-16 0 3.3678615452e-13 0.662885587619 0.102169266562 0.734944306328
0.00111666666667 1.66533453694e-16 0 5.15809617241e-13 0.663459250641 0.102104407563 0.734435502693
0.00112083333333 4.4408920985e-16 0 1.0325074129e-12 0.664032510554 0.102040530407 0.733926120792
0.001125 1.05471187339e-15 0 2.20840012943e-12 0.664605365942 0.10197763525 0.733416161882
0.00112916666667 2.55351295664e-15 0 4.78622697031e-12 0.665177815391 0.101915722248 0.73290562722
0.00113333333333 6.32827124036e-15 0 1.03989039602e-11 0.665749857487 0.101854791554 0.732394518068
0.0011375 1.54876111935e-14 0 2.26026419803e-11 0.666321490817 0.101794843316 0.731882835686
0.00114166666667 3.80251385934e-14 0 4.91294782634e-11 0.66689271397 0.101735877683 0.731370581338
0.00114583333333 9.32032229173e-14 0 1.06784026066e-10 0.667463525535 0.1016778948 0.730857756287
0.00115 2.28483898468e-13 0 2.32083463558e-10 0.668033924102 0.101620894809 0.730344361799
0.00115416666667 5.60107515923e-13 0 5.04376485022e-10 0.668603908262 0.101564877851 0.72983039914
0.00115833333333 1.37301281455e-12 0 1.096069846e-09 0.669173476606 0.101509844063 0.729315869579
0.0011625 3.36553007685e-12 0 2.38173980538e-09 0.669742627728 0.101455793581 0.728800774384
0.00116666666667 8.24906809527e-12 0 5.17515269527e-09 0.670311360221 0.101402726537 0.728285114826
0.00117083333333 2.02181604791e-11 0 1.12441036482e-08 0.67087967268 0.101350643062 0.727768892177
0.001175 4.95514740351e-11 0 2.44286456619e-08 0.6714475637 0.101299543283 0.72725210771
0.00117916666667 1.21437138123e-10 0 5.30697297774e-08 0.672015031878 0.101249427326 0.726734762699
0.00118333333333 2.9759522624e-10 0 1.15283552815e-07 0.67258207581 0.101200295314 0.726216858421
0.0011875 7.29255933418e-10 0 2.5041530094e-07 0.673148694097 0.101152147367 0.725698396151
0.00119166666667 1.78695397368e-09 0 5.43910484041e-07 0.673714885336 0.101104983604 0.725179377168
0.00119583333333 4.37850727897e-09 0 1.18131858928e-06 0.674280648128 0.10105880414 0.724659802751
0.0012 1.07279818917e-08 0 2.56554462308e-06 0.674845981074 0.101013609087 0.724139674182
0.00120416666667 2.62838613097e-08 0 5.57140482849e-06 0.675410882777 0.100969398558 0.723618992742
0.00120833333333 6.439311101e-08 0 1.20982263446e-05 0.675975351839 0.100926172659 0.723097759715
0.0012125 1.57749747154e-07 0 2.62693188341e-05 0.676539386865 0.100883931497 0.722575976385
0.00121666666667 3.86435359323e-07 0 5.7035100291e-05 0.67710298646 0.100842675174 0.722053644037
0.00122083333333 9.46594144347e-07 0 0.000123820776572 0.67766614923 0.100802403792 0.721530763959
0.001225 2.31861831895e-06 0 0.000268772297805 0.678228873782 0.100763117449 0.72100733744
0.00122916666667 5.67900992615e-06 0 0.000583277855691 0.678791158725 0.100724816241 0.720483365768
0.00123333333333 1.39088937715e-05 0 0.00126526184478 0.679353002666 0.100687500261 0.719958850234
0.0012375 3.40632450785e-05 0 0.00274228665068 0.679914404217 0.1006511696 0.719433792131
0.00124166666667 8.3415228801e-05 0 0.00593294319185 0.680475361989 0.100615824347 0.718908192752
0.00124583333333 0.000204245329603 0 0.012787572847 0.681035874593 0.100581464588 0.71838205339
0.00125 0.000499990055425 0 0.0273422687346 0.681595940644 0.100548090406 0.717855375343
0.00125416666667 0.00122338464487 0 0.0574948935891 0.682155558754 0.100515701882 0.717328159907
0.00125833333333 0.00299011939287 0 0.116896700349 0.68271472754 0.100484299095 0.71680040838
0.0012625 0.00728927665198 0 0.223130199376 0.683273445617 0.100453882122 0.716272122061
0.00126666666667 0.0176593481416 0 0.383920057938 0.683831711604 0.100424451036 0.715743302252
0.00127083333333 0.0421538507106 0 0.574827102889 0.684389524118 0.100396005908 0.715213950254
0.001275 0.0972553312318 0 0.745741997771 0.684946881779 0.100368546808 0.71468406737
0.00127916666667 0.208681812999 0 0.864177360205 0.685503783207 0.100342073801 0.714153654905
0.00128333333333 0.392282030144 0 0.932438652519 0.686060227025 0.100316586951 0.713622714164
0.0012875 0.612392157454 0 0.967674768849 0.686616211854 0.100292086321 0.713091246454
0.00129166666667 0.794527629958 0 0.984831806972 0.687171736319 0.100268571969 0.712559253084
0.00129583333333 0.904429686469 0 0.992948469997 0.687726799044 0.100246043951 0.712026735361
