freq_hz,raw_Z00_re,raw_Z00_im,raw_Z01_re,raw_Z01_im,raw_Z02_re,raw_Z02_im,raw_Z10_re,raw_Z10_im,raw_Z11_re,raw_Z11_im,raw_Z12_re,raw_Z12_im,raw_Z20_re,raw_Z20_im,raw_Z21_re,raw_Z21_im,raw_Z22_re,raw_Z22_im,fit_Z00_re,fit_Z00_im,fit_Z01_re,fit_Z01_im,fit_Z02_re,fit_Z02_im,fit_Z10_re,fit_Z10_im,fit_Z11_re,fit_Z11_im,fit_Z12_re,fit_Z12_im,fit_Z20_re,fit_Z20_im,fit_Z21_re,fit_Z21_im,fit_Z22_re,fit_Z22_im,raw_Y00_re,raw_Y00_im,raw_Y01_re,raw_Y01_im,raw_Y02_re,raw_Y02_im,raw_Y10_re,raw_Y10_im,raw_Y11_re,raw_Y11_im,raw_Y12_re,raw_Y12_im,raw_Y20_re,raw_Y20_im,raw_Y21_re,raw_Y21_im,raw_Y22_re,raw_Y22_im,fit_Y00_re,fit_Y00_im,fit_Y01_re,fit_Y01_im,fit_Y02_re,fit_Y02_im,fit_Y10_re,fit_Y10_im,fit_Y11_re,fit_Y11_im,fit_Y12_re,fit_Y12_im,fit_Y20_re,fit_Y20_im,fit_Y21_re,fit_Y21_im,fit_Y22_re,fit_Y22_im
1.904671478146000e+00,1.677836880401000e-04,3.280214158459000e-05,1.771166812219000e-06,1.993800184436000e-05,1.771439477448000e-06,1.847035774556000e-05,1.771166812219000e-06,1.993800184436000e-05,1.677831409186000e-04,3.280252266808000e-05,1.771166812219000e-06,1.993800184436000e-05,1.771439477448000e-06,1.847035774556000e-05,1.771166812219000e-06,1.993800184436000e-05,1.677836880401000e-04,3.280214158459000e-05,1.678230353869928e-04,3.284712837063340e-05,1.781181623485258e-06,1.992401764371434e-05,1.781437863831986e-06,1.845632903932326e-05,1.781181623485265e-06,1.992401764371434e-05,1.678224673462497e-04,3.284749214722517e-05,1.781181623485279e-06,1.992401764371434e-05,1.781437863832000e-06,1.845632903932326e-05,1.781181623485279e-06,1.992401764371434e-05,1.678230353869927e-04,3.284712837063342e-05,0.000000000000000e+00,1.020222063843000e-10,0.000000000000000e+00,-3.042393331838000e-11,0.000000000000000e+00,-1.764349739721000e-11,0.000000000000000e+00,-3.042393331838000e-11,0.000000000000000e+00,1.074523097658000e-10,0.000000000000000e+00,-3.042393331838000e-11,0.000000000000000e+00,-1.764349739721000e-11,0.000000000000000e+00,-3.042393331838000e-11,0.000000000000000e+00,1.020222063843000e-10,0.000000000000000e+00,1.020222063843349e-10,-0.000000000000000e+00,-3.042393331837657e-11,-0.000000000000000e+00,-1.764349739720974e-11,-0.000000000000000e+00,-3.042393331837657e-11,0.000000000000000e+00,1.074523097657536e-10,-0.000000000000000e+00,-3.042393331837657e-11,-0.000000000000000e+00,-1.764349739720974e-11,-0.000000000000000e+00,-3.042393331837657e-11,0.000000000000000e+00,1.020222063843351e-10
1.929374258815000e+00,1.678127664392000e-04,3.320952446234000e-05,1.800194684525000e-06,2.017854510406000e-05,1.800472241999000e-06,1.869186391884000e-05,1.800194684525000e-06,2.017854510406000e-05,1.678122094912000e-04,3.320991522444000e-05,1.800194684525000e-06,2.017854510406000e-05,1.800472241999000e-06,1.869186391884000e-05,1.800194684525000e-06,2.017854510406000e-05,1.678127664392000e-04,3.320952446234000e-05,1.678525848538007e-04,3.325455639849855e-05,1.810569358218054e-06,2.016392437474027e-05,1.810830636994878e-06,1.867719792472646e-05,1.810569358218061e-06,2.016392437474027e-05,1.678520070411784e-04,3.325492954533985e-05,1.810569358218074e-06,2.016392437474027e-05,1.810830636994891e-06,1.867719792472646e-05,1.810569358218074e-06,2.016392437474027e-05,1.678525848538007e-04,3.325455639849855e-05,0.000000000000000e+00,1.033453910997000e-10,0.000000000000000e+00,-3.081851882064000e-11,0.000000000000000e+00,-1.787232606999000e-11,0.000000000000000e+00,-3.081851882064000e-11,0.000000000000000e+00,1.088459206173000e-10,0.000000000000000e+00,-3.081851882064000e-11,0.000000000000000e+00,-1.787232606999000e-11,0.000000000000000e+00,-3.081851882064000e-11,0.000000000000000e+00,1.033453910997000e-10,0.000000000000000e+00,1.033453910997026e-10,-0.000000000000000e+00,-3.081851882064057e-11,-0.000000000000000e+00,-1.787232606999566e-11,-0.000000000000000e+00,-3.081851882064057e-11,0.000000000000000e+00,1.088459206172714e-10,-0.000000000000000e+00,-3.081851882064057e-11,-0.000000000000000e+00,-1.787232606999566e-11,-0.000000000000000e+00,-3.081851882064057e-11,0.000000000000000e+00,1.033453910997029e-10
1.954397424064000e+00,1.678421942127000e-04,3.362189284877000e-05,1.829570666010000e-06,2.042191009081000e-05,1.829853190408000e-06,1.891594487645000e-05,1.829570666010000e-06,2.042191009081000e-05,1.678416272879000e-04,3.362229349473000e-05,1.829570666010000e-06,2.042191009081000e-05,1.829853190408000e-06,1.891594487645000e-05,1.829570666010000e-06,2.042191009081000e-05,1.678421942127000e-04,3.362189284877000e-05,1.678824560227848e-04,3.366694913062324e-05,1.840276747787809e-06,2.040662443343698e-05,1.840543135490163e-06,1.890061318061822e-05,1.840276747787816e-06,2.040662443343698e-05,1.678818682935427e-04,3.366733185190297e-05,1.840276747787829e-06,2.040662443343698e-05,1.840543135490176e-06,1.890061318061822e-05,1.840276747787829e-06,2.040662443343698e-05,1.678824560227847e-04,3.366694913062324e-05,0.000000000000000e+00,1.046857369592000e-10,0.000000000000000e+00,-3.121822192939000e-11,0.000000000000000e+00,-1.810412255354000e-11,0.000000000000000e+00,-3.121822192939000e-11,0.000000000000000e+00,1.102576060100000e-10,0.000000000000000e+00,-3.121822192939000e-11,0.000000000000000e+00,-1.810412255354000e-11,0.000000000000000e+00,-3.121822192939000e-11,0.000000000000000e+00,1.046857369592000e-10,0.000000000000000e+00,1.046857369591932e-10,-0.000000000000000e+00,-3.121822192938420e-11,-0.000000000000000e+00,-1.810412255353960e-11,-0.000000000000000e+00,-3.121822192938420e-11,0.000000000000000e+00,1.102576060100051e-10,-0.000000000000000e+00,-3.121822192938420e-11,-0.000000000000000e+00,-1.810412255353960e-11,-0.000000000000000e+00,-3.121822192938420e-11,0.000000000000000e+00,1.046857369591935e-10
1.979745129146000e+00,1.678719738552000e-04,3.403930883593001e-05,1.859297218897000e-06,2.066813083445000e-05,1.859584785989000e-06,1.914263144505000e-05,1.859297218897000e-06,2.066813083445000e-05,1.678713968009000e-04,3.403971957446001e-05,1.859297218897000e-06,2.066813083445000e-05,1.859584785989000e-06,1.914263144505000e-05,1.859297218897000e-06,2.066813083445000e-05,1.678719738552000e-04,3.403930883593001e-05,1.679126497465825e-04,3.408437010414349e-05,1.870304623771840e-06,2.065215318832815e-05,1.870576191708531e-06,1.912660697243306e-05,1.870304623771847e-06,2.065215318832815e-05,1.679120519540843e-04,3.408476260708826e-05,1.870304623771861e-06,2.065215318832816e-05,1.870576191708545e-06,1.912660697243306e-05,1.870304623771861e-06,2.065215318832816e-05,1.679126497465824e-04,3.408437010414350e-05,0.000000000000000e+00,1.060434665356000e-10,0.000000000000000e+00,-3.162310901782000e-11,0.000000000000000e+00,-1.833892533910000e-11,0.000000000000000e+00,-3.162310901782000e-11,0.000000000000000e+00,1.116876003632000e-10,0.000000000000000e+00,-3.162310901782000e-11,0.000000000000000e+00,-1.833892533910000e-11,0.000000000000000e+00,-3.162310901782000e-11,0.000000000000000e+00,1.060434665356000e-10,0.000000000000000e+00,1.060434665356146e-10,-0.000000000000000e+00,-3.162310901780709e-11,-0.000000000000000e+00,-1.833892533909652e-11,-0.000000000000000e+00,-3.162310901780709e-11,0.000000000000000e+00,1.116876003631380e-10,-0.000000000000000e+00,-3.162310901780709e-11,-0.000000000000000e+00,-1.833892533909652e-11,-0.000000000000000e+00,-3.162310901780709e-11,0.000000000000000e+00,1.060434665356148e-10
2.005421583205000e+00,1.679021078870000e-04,3.446183532906999e-05,1.889376830753000e-06,2.091724181403000e-05,1.889669517420000e-06,1.937195485905000e-05,1.889376830753000e-06,2.091724181403000e-05,1.679015205485000e-04,3.446225637234000e-05,1.889376830753000e-06,2.091724181403000e-05,1.889669517420000e-06,1.937195485905000e-05,1.889376830753000e-06,2.091724181403000e-05,1.679021078870000e-04,3.446183532906999e-05,1.679431669632773e-04,3.450688377345933e-05,1.900653902031388e-06,2.090054655907651e-05,1.900930722354181e-06,1.935521197521346e-05,1.900653902031395e-06,2.090054655907651e-05,1.679425589589272e-04,3.450728626835659e-05,1.900653902031408e-06,2.090054655907651e-05,1.900930722354194e-06,1.935521197521345e-05,1.900653902031408e-06,2.090054655907651e-05,1.679431669632773e-04,3.450688377345934e-05,0.000000000000000e+00,1.074188052884000e-10,0.000000000000000e+00,-3.203324731992999e-11,0.000000000000000e+00,-1.857677341713000e-11,0.000000000000000e+00,-3.203324731992999e-11,0.000000000000000e+00,1.131361411361000e-10,0.000000000000000e+00,-3.203324731992999e-11,0.000000000000000e+00,-1.857677341713000e-11,0.000000000000000e+00,-3.203324731992999e-11,0.000000000000000e+00,1.074188052884000e-10,0.000000000000000e+00,1.074188052884031e-10,-0.000000000000000e+00,-3.203324731992718e-11,-0.000000000000000e+00,-1.857677341712860e-11,-0.000000000000000e+00,-3.203324731992718e-11,0.000000000000000e+00,1.131361411361218e-10,-0.000000000000000e+00,-3.203324731992718e-11,-0.000000000000000e+00,-1.857677341712860e-11,-0.000000000000000e+00,-3.203324731992718e-11,0.000000000000000e+00,1.074188052884033e-10
2.031431049975000e+00,1.679325988562000e-04,3.488953605693000e-05,1.919812015654000e-06,2.116927796346000e-05,1.920109899913000e-06,1.960394676560000e-05,1.919812015654000e-06,2.116927796346000e-05,1.679320010764000e-04,3.488996762064000e-05,1.919812015654000e-06,2.116927796346000e-05,1.920109899913000e-06,1.960394676560000e-05,1.919812015654000e-06,2.116927796346000e-05,1.679325988562000e-04,3.488953605693000e-05,1.679740087040636e-04,3.493455551831465e-05,1.931325590306675e-06,2.115184101982880e-05,1.931607736041373e-06,1.958646137641558e-05,1.931325590306682e-06,2.115184101982879e-05,1.679733903372419e-04,3.493496821853721e-05,1.931325590306695e-06,2.115184101982879e-05,1.931607736041386e-06,1.958646137641558e-05,1.931325590306695e-06,2.115184101982879e-05,1.679740087040636e-04,3.493455551831465e-05,0.000000000000000e+00,1.088119816011000e-10,0.000000000000000e+00,-3.244870494175000e-11,0.000000000000000e+00,-1.881770628378000e-11,0.000000000000000e+00,-3.244870494175000e-11,0.000000000000000e+00,1.146034688681000e-10,0.000000000000000e+00,-3.244870494175000e-11,0.000000000000000e+00,-1.881770628378000e-11,0.000000000000000e+00,-3.244870494175000e-11,0.000000000000000e+00,1.088119816011000e-10,0.000000000000000e+00,1.088119816010649e-10,-0.000000000000000e+00,-3.244870494174618e-11,-0.000000000000000e+00,-1.881770628378023e-11,-0.000000000000000e+00,-3.244870494174618e-11,0.000000000000000e+00,1.146034688681108e-10,-0.000000000000000e+00,-3.244870494174618e-11,-0.000000000000000e+00,-1.881770628378023e-11,-0.000000000000000e+00,-3.244870494174618e-11,0.000000000000000e+00,1.088119816010651e-10
2.057777848490000e+00,1.679634493392000e-04,3.532247558214000e-05,1.950605315364000e-06,2.142427467712000e-05,1.950908476391000e-06,1.983863922969000e-05,1.950605315364000e-06,2.142427467712000e-05,1.679628409586000e-04,3.532291788556000e-05,1.950605315364000e-06,2.142427467712000e-05,1.950908476391000e-06,1.983863922969000e-05,1.950605315364000e-06,2.142427467712000e-05,1.679634493392000e-04,3.532247558214000e-05,1.680051761008671e-04,3.536745165161612e-05,1.962320795766014e-06,2.140607360222757e-05,1.962608340845046e-06,1.982038887837330e-05,1.962320795766021e-06,2.140607360222757e-05,1.680045472188607e-04,3.536787477364836e-05,1.962320795766034e-06,2.140607360222757e-05,1.962608340845059e-06,1.982038887837330e-05,1.962320795766034e-06,2.140607360222757e-05,1.680051761008671e-04,3.536745165161612e-05,0.000000000000000e+00,1.102232268192000e-10,0.000000000000000e+00,-3.286955087259000e-11,0.000000000000000e+00,-1.906176394745000e-11,0.000000000000000e+00,-3.286955087259000e-11,0.000000000000000e+00,1.160898272180000e-10,0.000000000000000e+00,-3.286955087259000e-11,0.000000000000000e+00,-1.906176394745000e-11,0.000000000000000e+00,-3.286955087259000e-11,0.000000000000000e+00,1.102232268192000e-10,0.000000000000000e+00,1.102232268192062e-10,-0.000000000000000e+00,-3.286955087259054e-11,-0.000000000000000e+00,-1.906176394745495e-11,-0.000000000000000e+00,-3.286955087259054e-11,0.000000000000000e+00,1.160898272180166e-10,-0.000000000000000e+00,-3.286955087259054e-11,-0.000000000000000e+00,-1.906176394745495e-11,-0.000000000000000e+00,-3.286955087259054e-11,0.000000000000000e+00,1.102232268192065e-10
2.084466353799000e+00,1.679946619421000e-04,3.576071931177000e-05,1.981759300525000e-06,2.168226781556000e-05,1.982067818682000e-06,2.007606473932000e-05,1.981759300525000e-06,2.168226781556000e-05,1.679940427990000e-04,3.576117257779000e-05,1.981759300525000e-06,2.168226781556000e-05,1.982067818682000e-06,2.007606473932000e-05,1.981759300525000e-06,2.168226781556000e-05,1.679946619421000e-04,3.576071931177000e-05,1.680366703938874e-04,3.580563942689292e-05,1.993640732476296e-06,2.166328189803187e-05,1.993933751772806e-06,2.005702870036711e-05,1.993640732476303e-06,2.166328189803187e-05,1.680360308418193e-04,3.580607319035855e-05,1.993640732476316e-06,2.166328189803186e-05,1.993933751772820e-06,2.005702870036711e-05,1.993640732476316e-06,2.166328189803186e-05,1.680366703938873e-04,3.580563942689292e-05,0.000000000000000e+00,1.116527752888000e-10,0.000000000000000e+00,-3.329585499653001e-11,0.000000000000000e+00,-1.930898693544000e-11,0.000000000000000e+00,-3.329585499653001e-11,0.000000000000000e+00,1.175954630048000e-10,0.000000000000000e+00,-3.329585499653001e-11,0.000000000000000e+00,-1.930898693544000e-11,0.000000000000000e+00,-3.329585499653001e-11,0.000000000000000e+00,1.116527752888000e-10,0.000000000000000e+00,1.116527752888324e-10,-0.000000000000000e+00,-3.329585499653244e-11,-0.000000000000000e+00,-1.930898693543875e-11,-0.000000000000000e+00,-3.329585499653244e-11,0.000000000000000e+00,1.175954630048448e-10,-0.000000000000000e+00,-3.329585499653244e-11,-0.000000000000000e+00,-1.930898693543875e-11,-0.000000000000000e+00,-3.329585499653244e-11,0.000000000000000e+00,1.116527752888326e-10
2.111500997694000e+00,1.680262393023000e-04,3.620433350799000e-05,2.013276571867000e-06,2.194329371124000e-05,2.013590528727000e-06,2.031625621065000e-05,2.013276571867000e-06,2.194329371124000e-05,1.680256092323000e-04,3.620479796317000e-05,2.013276571867000e-06,2.194329371124000e-05,2.013590528727000e-06,2.031625621065000e-05,2.013276571867000e-06,2.194329371124000e-05,1.680262393023000e-04,3.620433350799000e-05,1.680684929390462e-04,3.624918704552943e-05,2.025286728778573e-06,2.192350406142536e-05,2.025585298142016e-06,2.029641558037046e-05,2.025286728778580e-06,2.192350406142536e-05,1.680678425598012e-04,3.624963167322107e-05,2.025286728778593e-06,2.192350406142536e-05,2.025585298142030e-06,2.029641558037046e-05,2.025286728778593e-06,2.192350406142536e-05,1.680684929390462e-04,3.624918704552943e-05,0.000000000000000e+00,1.131008643954000e-10,0.000000000000000e+00,-3.372768810402000e-11,0.000000000000000e+00,-1.955941630065000e-11,0.000000000000000e+00,-3.372768810402000e-11,0.000000000000000e+00,1.191206262488000e-10,0.000000000000000e+00,-3.372768810402000e-11,0.000000000000000e+00,-1.955941630065000e-11,0.000000000000000e+00,-3.372768810402000e-11,0.000000000000000e+00,1.131008643954000e-10,0.000000000000000e+00,1.131008643953419e-10,-0.000000000000000e+00,-3.372768810401834e-11,-0.000000000000000e+00,-1.955941630064362e-11,-0.000000000000000e+00,-3.372768810401834e-11,0.000000000000000e+00,1.191206262487655e-10,-0.000000000000000e+00,-3.372768810401834e-11,-0.000000000000000e+00,-1.955941630064362e-11,-0.000000000000000e+00,-3.372768810401834e-11,0.000000000000000e+00,1.131008643953422e-10
2.138886269447000e+00,1.680581840893000e-04,3.665338529882000e-05,2.045159761427000e-06,2.220738917436000e-05,2.045479239801000e-06,2.055924699324000e-05,2.045159761427000e-06,2.220738917436000e-05,1.680575429256000e-04,3.665386117344000e-05,2.045159761427000e-06,2.220738917436000e-05,2.045479239801000e-06,2.055924699324000e-05,2.045159761427000e-06,2.220738917436000e-05,1.680581840893000e-04,3.665338529882000e-05,1.681006452153116e-04,3.669816366370879e-05,2.057260234538194e-06,2.218677881097644e-05,2.057564430831429e-06,2.053858477644104e-05,2.057260234538201e-06,2.218677881097644e-05,1.680999838494587e-04,3.669861938161961e-05,2.057260234538215e-06,2.218677881097644e-05,2.057564430831443e-06,2.053858477644104e-05,2.057260234538215e-06,2.218677881097644e-05,1.681006452153116e-04,3.669816366370880e-05,0.000000000000000e+00,1.145677346030000e-10,0.000000000000000e+00,-3.416512190364000e-11,0.000000000000000e+00,-1.981309362843000e-11,0.000000000000000e+00,-3.416512190364000e-11,0.000000000000000e+00,1.206655702127000e-10,0.000000000000000e+00,-3.416512190364000e-11,0.000000000000000e+00,-1.981309362843000e-11,0.000000000000000e+00,-3.416512190364000e-11,0.000000000000000e+00,1.145677346030000e-10,0.000000000000000e+00,1.145677346030038e-10,-0.000000000000000e+00,-3.416512190364130e-11,-0.000000000000000e+00,-1.981309362843469e-11,-0.000000000000000e+00,-3.416512190364130e-11,0.000000000000000e+00,1.206655702126910e-10,-0.000000000000000e+00,-3.416512190364130e-11,-0.000000000000000e+00,-1.981309362843469e-11,-0.000000000000000e+00,-3.416512190364130e-11,0.000000000000000e+00,1.145677346030041e-10
2.166626716550000e+00,1.680904990061000e-04,3.710794268901000e-05,2.077411533781000e-06,2.247459149866000e-05,2.077736617746000e-06,2.080507087535000e-05,2.077411533781000e-06,2.247459149866000e-05,1.680898465794000e-04,3.710843021712000e-05,2.077411533781000e-06,2.247459149866000e-05,2.077736617746000e-06,2.080507087535000e-05,2.077411533781000e-06,2.247459149866000e-05,1.680904990061000e-04,3.710794268901000e-05,1.681331288318638e-04,3.715263939897369e-05,2.089562828236845e-06,2.245314543119742e-05,2.089872729374719e-06,2.078357206770883e-05,2.089562828236851e-06,2.245314543119741e-05,1.681324563175768e-04,3.715310643633090e-05,2.089562828236865e-06,2.245314543119741e-05,2.089872729374732e-06,2.078357206770883e-05,2.089562828236865e-06,2.245314543119741e-05,1.681331288318638e-04,3.715263939897370e-05,0.000000000000000e+00,1.160536294946000e-10,0.000000000000000e+00,-3.460822903397000e-11,0.000000000000000e+00,-2.007006104349000e-11,0.000000000000000e+00,-3.460822903397000e-11,0.000000000000000e+00,1.222305514440000e-10,0.000000000000000e+00,-3.460822903397000e-11,0.000000000000000e+00,-2.007006104349000e-11,0.000000000000000e+00,-3.460822903397000e-11,0.000000000000000e+00,1.160536294946000e-10,0.000000000000000e+00,1.160536294945947e-10,-0.000000000000000e+00,-3.460822903396130e-11,-0.000000000000000e+00,-2.007006104348499e-11,-0.000000000000000e+00,-3.460822903396130e-11,0.000000000000000e+00,1.222305514440231e-10,-0.000000000000000e+00,-3.460822903396130e-11,-0.000000000000000e+00,-2.007006104348499e-11,-0.000000000000000e+00,-3.460822903396130e-11,0.000000000000000e+00,1.160536294945950e-10
2.194726945479000e+00,1.681231867904000e-04,3.756807457109000e-05,2.110034587297000e-06,2.274493846738000e-05,2.110365362222000e-06,2.105376208924000e-05,2.110034587297000e-06,2.274493846738000e-05,1.681225229287000e-04,3.756857399056000e-05,2.110034587297000e-06,2.274493846738000e-05,2.110365362222000e-06,2.105376208924000e-05,2.110034587297000e-06,2.274493846738000e-05,1.681231867904000e-04,3.756807457109000e-05,1.681659455351030e-04,3.761268533675476e-05,2.122196223905416e-06,2.272264377391109e-05,2.122511908894831e-06,2.103141375515295e-05,2.122196223905423e-06,2.272264377391109e-05,1.681652617080776e-04,3.761316392605540e-05,2.122196223905436e-06,2.272264377391109e-05,2.122511908894845e-06,2.103141375515295e-05,2.122196223905436e-06,2.272264377391109e-05,1.681659455351030e-04,3.761268533675477e-05,0.000000000000000e+00,1.175587958123000e-10,0.000000000000000e+00,-3.505708307571000e-11,0.000000000000000e+00,-2.033036121686000e-11,0.000000000000000e+00,-3.505708307571000e-11,0.000000000000000e+00,1.238158298178000e-10,0.000000000000000e+00,-3.505708307571000e-11,0.000000000000000e+00,-2.033036121686000e-11,0.000000000000000e+00,-3.505708307571000e-11,0.000000000000000e+00,1.175587958123000e-10,0.000000000000000e+00,1.175587958123222e-10,-0.000000000000000e+00,-3.505708307570880e-11,-0.000000000000000e+00,-2.033036121685263e-11,-0.000000000000000e+00,-3.505708307570880e-11,0.000000000000000e+00,1.238158298177543e-10,-0.000000000000000e+00,-3.505708307570880e-11,-0.000000000000000e+00,-2.033036121685263e-11,-0.000000000000000e+00,-3.505708307570880e-11,0.000000000000000e+00,1.175587958123224e-10
2.223191622451000e+00,1.681562502162000e-04,3.803385073644000e-05,2.143031655392000e-06,2.301846835920000e-05,2.143368207968000e-06,2.130535531658000e-05,2.143031655392000e-06,2.301846835920000e-05,1.681555747449000e-04,3.803436228904000e-05,2.143031655392000e-06,2.301846835920000e-05,2.143368207968000e-06,2.130535531658000e-05,2.143031655392000e-06,2.301846835920000e-05,1.681562502162000e-04,3.803385073644000e-05,1.681990972154365e-04,3.807837353636691e-05,2.155162277836323e-06,2.299531425913493e-05,2.155483826817767e-06,2.128214666190132e-05,2.155162277836330e-06,2.299531425913493e-05,1.681984019088050e-04,3.807886391341589e-05,2.155162277836343e-06,2.299531425913492e-05,2.155483826817781e-06,2.128214666190132e-05,2.155162277836343e-06,2.299531425913492e-05,1.681990972154365e-04,3.807837353636691e-05,0.000000000000000e+00,1.190834834984000e-10,0.000000000000000e+00,-3.551175856387000e-11,0.000000000000000e+00,-2.059403737299000e-11,0.000000000000000e+00,-3.551175856387000e-11,0.000000000000000e+00,1.254216685792000e-10,0.000000000000000e+00,-3.551175856387000e-11,0.000000000000000e+00,-2.059403737299000e-11,0.000000000000000e+00,-3.551175856387000e-11,0.000000000000000e+00,1.190834834984000e-10,0.000000000000000e+00,1.190834834983726e-10,-0.000000000000000e+00,-3.551175856387657e-11,-0.000000000000000e+00,-2.059403737299309e-11,-0.000000000000000e+00,-3.551175856387657e-11,0.000000000000000e+00,1.254216685791740e-10,-0.000000000000000e+00,-3.551175856387657e-11,-0.000000000000000e+00,-2.059403737299309e-11,-0.000000000000000e+00,-3.551175856387657e-11,0.000000000000000e+00,1.190834834983729e-10
2.252025474201000e+00,1.681896920946000e-04,3.850534188664000e-05,2.176405507812000e-06,2.329521995429000e-05,2.176747926082000e-06,2.155988569386000e-05,2.176405507812000e-06,2.329521995429000e-05,1.681890048364000e-04,3.850586581805000e-05,2.176405507812000e-06,2.329521995429000e-05,2.176747926082000e-06,2.155988569386000e-05,2.176405507812000e-06,2.329521995429000e-05,1.681896920946000e-04,3.850534188664000e-05,1.682325859138533e-04,3.854977703692572e-05,2.188462995081925e-06,2.327119787575183e-05,2.188790489372457e-06,2.153580813330171e-05,2.188462995081932e-06,2.327119787575183e-05,1.682318789580959e-04,3.855027944087618e-05,2.188462995081945e-06,2.327119787575183e-05,2.188790489372470e-06,2.153580813330171e-05,2.188462995081945e-06,2.327119787575183e-05,1.682325859138533e-04,3.854977703692572e-05,0.000000000000000e+00,1.206279457365000e-10,0.000000000000000e+00,-3.597233100013000e-11,0.000000000000000e+00,-2.086113329696000e-11,0.000000000000000e+00,-3.597233100013000e-11,0.000000000000000e+00,1.270483343877000e-10,0.000000000000000e+00,-3.597233100013000e-11,0.000000000000000e+00,-2.086113329696000e-11,0.000000000000000e+00,-3.597233100013000e-11,0.000000000000000e+00,1.206279457365000e-10,0.000000000000000e+00,1.206279457365310e-10,-0.000000000000000e+00,-3.597233100013096e-11,-0.000000000000000e+00,-2.086113329695676e-11,-0.000000000000000e+00,-3.597233100013096e-11,0.000000000000000e+00,1.270483343877032e-10,-0.000000000000000e+00,-3.597233100013096e-11,-0.000000000000000e+00,-2.086113329695676e-11,-0.000000000000000e+00,-3.597233100013096e-11,0.000000000000000e+00,1.206279457365313e-10
2.281233288771000e+00,1.682235152757000e-04,3.898261964477000e-05,2.210158951923000e-06,2.357523254042000e-05,2.210507325313000e-06,2.181738881790000e-05,2.210158951923000e-06,2.357523254042000e-05,1.682228160504000e-04,3.898315620467000e-05,2.210158951923000e-06,2.357523254042000e-05,2.210507325313000e-06,2.181738881790000e-05,2.210158951923000e-06,2.357523254042000e-05,1.682235152757000e-04,3.898261964477000e-05,1.682664138282501e-04,3.902696986306368e-05,2.222100535705311e-06,2.355033618190191e-05,2.222434057842966e-06,2.179243603670416e-05,2.222100535705318e-06,2.355033618190191e-05,1.682656950511038e-04,3.902748453646000e-05,2.222100535705331e-06,2.355033618190190e-05,2.222434057842980e-06,2.179243603670416e-05,2.222100535705331e-06,2.355033618190190e-05,1.682664138282500e-04,3.902696986306369e-05,0.000000000000000e+00,1.221924389944000e-10,0.000000000000000e+00,-3.643887686541000e-11,0.000000000000000e+00,-2.113169334170000e-11,0.000000000000000e+00,-3.643887686541000e-11,0.000000000000000e+00,1.286960973614000e-10,0.000000000000000e+00,-3.643887686541000e-11,0.000000000000000e+00,-2.113169334170000e-11,0.000000000000000e+00,-3.643887686541000e-11,0.000000000000000e+00,1.221924389944000e-10,0.000000000000000e+00,1.221924389944426e-10,-0.000000000000000e+00,-3.643887686541485e-11,-0.000000000000000e+00,-2.113169334169770e-11,-0.000000000000000e+00,-3.643887686541485e-11,0.000000000000000e+00,1.286960973614058e-10,-0.000000000000000e+00,-3.643887686541485e-11,-0.000000000000000e+00,-2.113169334169770e-11,-0.000000000000000e+00,-3.643887686541485e-11,0.000000000000000e+00,1.221924389944429e-10
2.310819916299000e+00,1.682577226494000e-04,3.946575656700000e-05,2.244294834018000e-06,2.385854591905000e-05,2.244649253366000e-06,2.207790075138000e-05,2.244294834018000e-06,2.385854591905000e-05,1.682570112739000e-04,3.946630600912001e-05,2.244294834018000e-06,2.385854591905000e-05,2.244649253366000e-06,2.207790075138000e-05,2.244294834018000e-06,2.385854591905000e-05,1.682577226494000e-04,3.946575656700000e-05,1.683005833194730e-04,3.951002703026346e-05,2.256077220745928e-06,2.383277130499324e-05,2.256416854535541e-06,2.205206876086267e-05,2.256077220745935e-06,2.383277130499324e-05,1.682998525458383e-04,3.951055421908677e-05,2.256077220745949e-06,2.383277130499324e-05,2.256416854535555e-06,2.205206876086267e-05,2.256077220745949e-06,2.383277130499324e-05,1.683005833194730e-04,3.951002703026347e-05,0.000000000000000e+00,1.237772230659000e-10,0.000000000000000e+00,-3.691147363255000e-11,0.000000000000000e+00,-2.140576243538000e-11,0.000000000000000e+00,-3.691147363255000e-11,0.000000000000000e+00,1.303652311215000e-10,0.000000000000000e+00,-3.691147363255000e-11,0.000000000000000e+00,-2.140576243538000e-11,0.000000000000000e+00,-3.691147363255000e-11,0.000000000000000e+00,1.237772230659000e-10,0.000000000000000e+00,1.237772230658754e-10,-0.000000000000000e+00,-3.691147363255063e-11,-0.000000000000000e+00,-2.140576243538235e-11,-0.000000000000000e+00,-3.691147363255063e-11,0.000000000000000e+00,1.303652311215003e-10,-0.000000000000000e+00,-3.691147363255063e-11,-0.000000000000000e+00,-2.140576243538235e-11,-0.000000000000000e+00,-3.691147363255063e-11,0.000000000000000e+00,1.237772230658757e-10
