time,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,minimum,maximum
0.987430556,0.992602896,0.991593226,0.985245969,0.978742692,0.989211892,0.981260176,0.980539018,0.978706663,0.987685794,0.980817312,0.974641596,0.977066571,0.978733301,0.982834517,0.978325874,0.982045451,0.975257264,0.975800909,0.991430634,0.988382346,0.97990562,0.997712482,0.999029125,0.994047756,0.996347779,0.994565174,0.994032689,1.00024301,1.0009333,1.00152504,0.995203613,0.999460907,0.995112926,1.001885,0.999470435,0.997990427,1.00036226,0.9935453,0.991225,0.9845477,0.9787999,0.9889847,0.9812064,0.9805826,0.9786187,0.98676777,0.980941,0.9749115,0.9773269,0.978953,0.9837641,0.97863114,0.9821866,0.97549564,0.97596043,0.991304,0.9896603,0.9799422,0.99639744,1,0.99340194,0.9966141,0.99510455,1.0034164,1,0.9953834,0.99579835,0.995215,0.9912167,0.995652,1,1,0.9965724,1,-0.00938371072,0.00824420659
0.991597222,0.99260263,0.991592963,0.985245716,0.978742434,0.989211635,0.981259919,0.98053876,0.978706413,0.987685548,0.980817053,0.974641342,0.977066318,0.978733042,0.982834247,0.978325633,0.982045192,0.975257008,0.975800653,0.991430376,0.988381996,0.979905362,0.997712246,0.999028855,0.994047393,0.996347529,0.994564875,0.994032173,1.00024257,1.00093294,1.0015246,0.995203078,0.999460516,0.995112413,1.00188433,0.999470199,0.997990088,1.00036204,0.9935453,0.991225,0.9845477,0.9787999,0.9889847,0.9812064,0.9805826,0.9786187,0.98676777,0.980941,0.9749115,0.9773269,0.978953,0.9837641,0.97863114,0.9821866,0.97549564,0.97596043,0.991304,0.9896603,0.9799422,0.99639744,1,0.99340194,0.9966141,0.99510455,1.0034164,1,0.9953834,0.99579835,0.995215,0.9912167,0.995652,1,1,0.9965724,1,-0.0093842271,0.00824381622
0.995763889,0.81000067,0.852171159,0.857573422,0.842995323,0.813254581,0.84465665,0.84360038,0.852039893,0.816842403,0.84109819,0.839096462,0.840907428,0.843265165,0.817744108,0.837701884,0.849536583,0.842374457,0.843908735,0.86953557,0.882182631,0.850074653,0.839523465,0.882202599,0.869631877,0.834036469,0.859051978,0.894904228,0.894521704,0.89443939,0.894296607,0.885027635,0.890627178,0.882232663,0.895740752,0.849948684,0.87776338,0.855308583,0.9935453,0.991225,0.9845477,0.9787999,0.9889847,0.9812064,0.9805826,0.9786187,0.98676777,0.980941,0.9749115,0.9773269,0.978953,0.9837641,0.97863114,0.9821866,0.97549564,0.97596043,0.991304,0.9896603,0.9799422,0.99639744,1,0.99340194,0.9966141,0.99510455,1.0034164,1,0.9953834,0.99579835,0.995215,0.9912167,0.995652,1,1,0.9965724,1,-0.18354463,-0.100589522
0.999930556,0.637903317,0.709910267,0.724811586,0.702708199,0.648347918,0.703875542,0.702477762,0.71969964,0.654745878,0.697810874,0.698327188,0.699920578,0.702972154,0.660062341,0.693042478,0.711114735,0.70334732,0.705495334,0.743335517,0.763968065,0.71515084,0.68970188,0.761882282,0.740019523,0.680642359,0.720434004,0.779946038,0.773163049,0.771727335,0.771141612,0.764514112,0.7670298,0.762332506,0.784510401,0.708686318,0.752961399,0.718062368,0.9935453,0.991225,0.9845477,0.9787999,0.9889847,0.9812064,0.9805826,0.9786187,0.98676777,0.980941,0.9749115,0.9773269,0.978953,0.9837641,0.97863114,0.9821866,0.97549564,0.97596043,0.991304,0.9896603,0.9799422,0.99639744,1,0.99340194,0.9966141,0.99510455,1.0034164,1,0.9953834,0.99579835,0.995215,0.9912167,0.995652,1,1,0.9965724,1,-0.355641983,-0.215489599
1.00409722,0.457035206,0.548781739,0.57215755,0.543754017,0.471638637,0.544361246,0.542709918,0.56760176,0.48058728,0.536203086,0.539074395,0.540396577,0.544009146,0.488697315,0.530277676,0.553691147,0.545612893,0.548271889,0.596559257,0.623803967,0.560803604,0.523067503,0.620540996,0.589681126,0.512786905,0.562164704,0.644109556,0.630030569,0.62662158,0.625672113,0.622587055,0.620866506,0.621087043,0.651546546,0.548925408,0.606968222,0.561632048,0.266456019,0.413333101,0.440672102,0.407009314,0.2928188,0.40754747,0.405448546,0.432467483,0.305662877,0.397731391,0.4002789,0.401709857,0.406503951,0.318891697,0.387797919,0.41664086,0.407196576,0.41024126,0.46787412,0.476132933,0.427060041,0.361817449,0.493656983,0.457030296,0.349816918,0.423409243,0.473459623,0.476557455,0.474079277,0.47506771,0.482451367,0.475058463,0.486712508,0.526218513,0.398698951,0.475035595,0.414275938,0.125328033,0.190579188
1.00826389,0.321076518,0.393039834,0.421688102,0.38966099,0.329589918,0.389904048,0.388152048,0.417963493,0.335505644,0.380764942,0.385039788,0.386177505,0.389875155,0.342398532,0.374880633,0.399971315,0.392138754,0.3949308,0.450560595,0.481284719,0.409460863,0.375111247,0.479117716,0.440381531,0.365851716,0.408233034,0.505039073,0.484770511,0.479729835,0.478285356,0.478920384,0.473090712,0.479012169,0.517120181,0.403142779,0.461414949,0.416730905,0.262873707,0.411218663,0.438776102,0.404858348,0.289539328,0.4053705,0.403256457,0.430521152,0.302526719,0.395456118,0.398065285,0.399494756,0.404332598,0.31590241,0.385428231,0.414540096,0.405046074,0.408116968,0.466182851,0.489099993,0.425094467,0.357335819,0.492149913,0.457382779,0.3445119,0.422439782,0.499463523,0.498306178,0.49528858,0.495441095,0.49189153,0.491263417,0.489437856,0.525499012,0.391393769,0.474710268,0.406852409,-0.0181788296,0.0582028108
1.01243056,0.339345119,0.379462817,0.403615604,0.374745117,0.343950167,0.375318988,0.373745123,0.399704636,0.34560955,0.367656405,0.369951567,0.371430972,0.374804627,0.349179717,0.362279643,0.383552492,0.375820772,0.378103255,0.43170786,0.452984691,0.392236058,0.378621811,0.459946181,0.420984968,0.37291088,0.393694595,0.473592874,0.452783042,0.447002853,0.445795126,0.452444155,0.441946972,0.456101157,0.494289325,0.40326186,0.441487112,0.415200034,0.260296875,0.410857507,0.438695101,0.404416258,0.287378118,0.404891299,0.402754294,0.430344045,0.30056665,0.394837582,0.397516596,0.39894877,0.403855751,0.31414958,0.384658202,0.414168891,0.40458672,0.40769639,0.466399653,0.504365248,0.424907222,0.354205762,0.492641863,0.459938791,0.340518835,0.423416038,0.528530982,0.523212693,0.519471208,0.518794082,0.503994531,0.510032731,0.494563319,0.527097497,0.385594838,0.476671795,0.400932485,-0.0729989555,0.0790482443
1.01659722,0.31468732,0.35285569,0.376927312,0.34852947,0.317645877,0.349031798,0.347513872,0.372936253,0.320278763,0.341566335,0.343869372,0.345274399,0.348614102,0.322894411,0.336108873,0.357251603,0.349699174,0.351963372,0.40462591,0.42929636,0.365746287,0.35016798,0.432718774,0.394197523,0.344734083,0.366906884,0.453209925,0.431056252,0.424982758,0.423559927,0.427532473,0.418699807,0.42963053,0.466471317,0.373391347,0.413819234,0.385913841,0.25797885,0.410500928,0.43856507,0.403989018,0.285412861,0.404428926,0.402272668,0.430127014,0.298774667,0.394257186,0.396994936,0.398428365,0.403395786,0.312537512,0.383942832,0.413796416,0.404139858,0.407282635,0.466515694,0.516593785,0.424691725,0.351370268,0.49298586,0.46203596,0.336950405,0.424164706,0.552455811,0.543738518,0.539338575,0.537966427,0.513910336,0.525259784,0.498761272,0.528396049,0.380475624,0.47830518,0.395676833,-0.114406499,0.0567084697
1.02076389,0.299891128,0.344333187,0.369048413,0.33968953,0.30414213,0.340217862,0.338618506,0.364686102,0.306860564,0.332432437,0.334743183,0.336204551,0.339687824,0.310350232,0.326586011,0.348461052,0.340652793,0.342972081,0.397407872,0.426370958,0.357524063,0.339250846,0.426094613,0.387076293,0.332601276,0.358812138,0.45413925,0.430761702,0.424503426,0.42284539,0.423417442,0.416789357,0.423637273,0.459870567,0.362993085,0.406385529,0.375732869,0.25568986,0.409621376,0.437830111,0.403062568,0.283371354,0.403472543,0.40130365,0.429331429,0.296856109,0.393219344,0.396000763,0.397432906,0.402442875,0.310747413,0.382807746,0.412899672,0.403196242,0.406361649,0.465940289,0.524921951,0.423906898,0.34851241,0.49255766,0.462962018,0.333518232,0.424106246,0.569763517,0.558506848,0.553566774,0.551673597,0.520631805,0.535899265,0.50122204,0.528627196,0.375728635,0.478860059,0.390774202,-0.129063348,0.044201268
1.02493056,0.30082305,0.345617412,0.370321697,0.340987155,0.305120683,0.34151267,0.339918665,0.366032932,0.308363265,0.333763616,0.336060161,0.337520339,0.34097951,0.311618841,0.327961157,0.349730516,0.341946807,0.344253038,0.398637932,0.429282207,0.358796803,0.34053104,0.427184583,0.388510332,0.334010029,0.360382033,0.458438846,0.434770522,0.428415677,0.426729047,0.425852376,0.420144636,0.42522357,0.460573563,0.363386475,0.407495503,0.376550844,0.25347108,0.408389488,0.436683818,0.401801765,0.281321014,0.402186553,0.400009911,0.428144785,0.29489067,0.391879149,0.394692904,0.396122064,0.401160985,0.308871449,0.381399397,0.411651057,0.401920985,0.405101181,0.464890329,0.530519851,0.422736237,0.345701063,0.491595778,0.463053072,0.330255807,0.423482776,0.582338122,0.569145159,0.563764052,0.561474622,0.525071138,0.543295224,0.502440336,0.52810265,0.371345354,0.478644563,0.3862222,-0.135348375,0.0473519698
1.02909722,0.299474894,0.342163169,0.366653491,0.337689786,0.30333947,0.338200941,0.336632533,0.36249057,0.306353516,0.330544935,0.33287061,0.33430081,0.337704534,0.309436079,0.324886484,0.34636876,0.338707783,0.340990472,0.394656521,0.42631719,0.355275774,0.33765388,0.422936771,0.38465165,0.331157919,0.35689677,0.456305349,0.432438622,0.426015276,0.424310094,0.422479101,0.417408532,0.421305774,0.455846167,0.359436696,0.40323121,0.372368178,0.251350977,0.406939837,0.435277955,0.400336456,0.279310891,0.400700069,0.398519219,0.426713635,0.292937092,0.390358545,0.393196158,0.394621226,0.399678994,0.306978348,0.379832533,0.410185896,0.400443735,0.403632965,0.463535277,0.534207917,0.4213238,0.342985018,0.490286325,0.46256933,0.327184147,0.422482918,0.591501254,0.576806858,0.571067494,0.568472614,0.527892304,0.548393754,0.502789553,0.527065511,0.367313158,0.477900949,0.382013112,-0.145052219,0.0481239167
1.03326389,0.294062709,0.336368901,0.360823593,0.331935615,0.297871624,0.332430578,0.330865803,0.356657791,0.300558185,0.324775029,0.327111706,0.328528911,0.331941505,0.30377556,0.319075121,0.340575801,0.332946303,0.335228356,0.388764426,0.421789875,0.349497991,0.331667126,0.417001477,0.378738715,0.325190486,0.351024051,0.452927995,0.4287246,0.422238016,0.420466566,0.417435024,0.41317272,0.415590651,0.449552538,0.353027298,0.396966224,0.365306152,0.249344765,0.405367739,0.433720032,0.398758405,0.277371351,0.399104328,0.396921825,0.425141554,0.291033097,0.388743337,0.391598429,0.393018777,0.398087822,0.305113159,0.378187507,0.408599791,0.398855966,0.402050106,0.46199556,0.536546582,0.419771702,0.340392694,0.488761766,0.46169737,0.324310804,0.421241616,0.598167685,0.582294577,0.576265563,0.573432495,0.529560154,0.551846259,0.502534851,0.525689812,0.363612667,0.476804041,0.378131394,-0.154027546,0.0447179441
1.03743056,0.289749355,0.332442386,0.356884053,0.328009197,0.293553887,0.328487183,0.326920979,0.352700638,0.296371231,0.32082456,0.323167082,0.324579668,0.327995743,0.299551942,0.315092254,0.336609485,0.328991477,0.331271019,0.384793907,0.419016115,0.345571162,0.327340975,0.412976112,0.374866567,0.320882715,0.347169221,0.451202066,0.42670756,0.420158678,0.418336454,0.414256596,0.410684939,0.411826306,0.445232689,0.348245134,0.392825406,0.360728879,0.247456823,0.403735648,0.432080881,0.397127496,0.275517523,0.397458642,0.395276338,0.423496507,0.289198999,0.38708915,0.389956842,0.391372038,0.396446745,0.303301578,0.376515986,0.406955245,0.397217324,0.400413216,0.46035089,0.537903022,0.418147067,0.337935909,0.487110102,0.460563618,0.321632239,0.419849542,0.602952697,0.586149844,0.57988796,0.576868197,0.530386951,0.554084332,0.501855489,0.524092286,0.360219006,0.475472595,0.374555022,-0.159729281,0.0422925325
1.04159722,0.287088537,0.329613874,0.353953748,0.325219835,0.29089063,0.325684364,0.324125586,0.34979969,0.293558772,0.318052896,0.32040342,0.321803957,0.325199327,0.296796309,0.312367343,0.333765314,0.326193348,0.328460812,0.381741472,0.416727662,0.342695107,0.324390171,0.409794583,0.371980248,0.317975402,0.344433449,0.4496094,0.424942576,0.41834162,0.416490064,0.411690973,0.408585841,0.408871483,0.441722525,0.344724563,0.389705983,0.357662237,0.245687281,0.40208901,0.43041179,0.395486976,0.273757901,0.395805782,0.393624986,0.421827556,0.287447351,0.385435847,0.388312341,0.389722229,0.394798377,0.301560242,0.374854619,0.405297367,0.395570648,0.398766028,0.458659242,0.538552273,0.416498534,0.335619493,0.48539555,0.45926342,0.319141244,0.41837538,0.606327613,0.588786582,0.582338192,0.57917102,0.530607967,0.555433748,0.500886183,0.522359751,0.357107076,0.473996047,0.371261153,-0.163996572,0.0414012564
1.04576389,0.284442083,0.326504212,0.350741326,0.322151496,0.28812096,0.322598699,0.321049663,0.346618302,0.29075391,0.31500383,0.317356032,0.318744331,0.32212436,0.293930119,0.309342776,0.330646848,0.323121261,0.325378135,0.378422568,0.413922214,0.339547053,0.321326349,0.406376994,0.368684487,0.314977281,0.341304744,0.447299142,0.422478709,0.415841072,0.413967071,0.408628187,0.40589189,0.405536796,0.437969141,0.341273036,0.386187587,0.354114114,0.244031197,0.400455393,0.428744524,0.393863011,0.272093432,0.394171502,0.39199322,0.420164876,0.2857819,0.383807158,0.386689511,0.388094001,0.393168509,0.299895904,0.373224844,0.403653522,0.393941812,0.397135048,0.456956968,0.538676976,0.41485614,0.333440288,0.483658911,0.457859515,0.316825659,0.416862819,0.608618206,0.590490791,0.583893913,0.58061007,0.530382267,0.556114493,0.499716811,0.520548662,0.354250245,0.472433147,0.368224752,-0.168052841,0.0404108855
1.04993056,0.281567667,0.32329659,0.347457022,0.318965162,0.285132781,0.319395016,0.31785065,0.343351693,0.287778008,0.31181244,0.314171787,0.31555238,0.3189274,0.290889636,0.306149091,0.327417909,0.319923303,0.322173635,0.375070718,0.410950132,0.336314747,0.318140711,0.402958156,0.365275446,0.311844844,0.338024412,0.444689683,0.419732428,0.413082955,0.411182704,0.405411971,0.402992505,0.402115694,0.434222592,0.337796832,0.382579604,0.350526383,0.242480742,0.398850776,0.427098606,0.392270867,0.270520618,0.39257077,0.390395735,0.418526853,0.28420127,0.382216579,0.385102441,0.386501561,0.391571999,0.298309341,0.371638586,0.402039915,0.392345939,0.395535746,0.455267062,0.538408581,0.413237806,0.331390724,0.481926374,0.456392026,0.31467077,0.415336738,0.610068264,0.59147525,0.584760841,0.581384624,0.529824055,0.556286965,0.498409428,0.518696874,0.351622011,0.470821376,0.365420435,-0.171742822,0.0390869249
1.05409722,0.278940893,0.320397341,0.344466038,0.316091548,0.282437106,0.316506723,0.314968983,0.340380629,0.285027049,0.308949292,0.311307924,0.312679523,0.316044672,0.288123268,0.303295725,0.324496347,0.317037132,0.319278606,0.37198523,0.408078681,0.333376985,0.315260971,0.399778893,0.362193641,0.309033709,0.335096767,0.44208521,0.417022519,0.410358979,0.408439358,0.402356887,0.400166414,0.398928382,0.430702254,0.33464212,0.379326557,0.347445173,0.241027991,0.397285964,0.425487019,0.390720571,0.269034857,0.39101329,0.388842008,0.416925605,0.282702575,0.380672643,0.383560185,0.384954004,0.390018602,0.296799385,0.370103041,0.400467167,0.390792827,0.393978271,0.453605104,0.53784502,0.411655656,0.329462478,0.48021584,0.45489199,0.312662491,0.413817343,0.610863898,0.59190247,0.585095612,0.581646261,0.529019315,0.556072007,0.497010493,0.516831837,0.349198253,0.469189474,0.36282479,-0.174879951,0.0379129017
1.05826389,0.276612069,0.317708897,0.341666659,0.313439199,0.280001309,0.31384008,0.312312375,0.337607948,0.282581861,0.306325315,0.308677099,0.31003805,0.313386105,0.28561596,0.300698534,0.321791799,0.314376108,0.31660577,0.369070035,0.405213194,0.330638307,0.312676348,0.396758327,0.359294971,0.306522689,0.332392123,0.439375257,0.414240113,0.407562981,0.405630144,0.399349711,0.397312552,0.395863958,0.427324381,0.33183985,0.376274949,0.344625853,0.239664806,0.395767297,0.423917678,0.389217734,0.267630629,0.389504532,0.387337324,0.415368318,0.28128148,0.379179905,0.382067711,0.383456328,0.388513718,0.295362945,0.368621755,0.398941365,0.389287918,0.392468361,0.45198085,0.537059982,0.41011694,0.327646333,0.478538876,0.45338133,0.310787129,0.4123182,0.611149405,0.591897797,0.58501869,0.581511574,0.528032715,0.555561686,0.495554034,0.514972243,0.346956827,0.467557499,0.360416169,-0.177657684,0.036947263
1.06243056,0.274383763,0.315050851,0.33890577,0.310811942,0.277668887,0.311199531,0.309679785,0.33487412,0.280196495,0.303716435,0.306067553,0.307419098,0.310752796,0.283189629,0.29811443,0.319116915,0.311741219,0.313960415,0.366215259,0.402268074,0.327935343,0.310163179,0.393815104,0.356378384,0.304105081,0.32966504,0.436456258,0.411265939,0.404589994,0.402646817,0.396277704,0.394333226,0.392804789,0.424042407,0.329132978,0.373221021,0.341969161,0.238382952,0.394297405,0.422394376,0.387764576,0.266301649,0.388046408,0.385883585,0.413858323,0.27993266,0.377739728,0.380626604,0.38201009,0.387059326,0.293995738,0.367195289,0.397464963,0.387833329,0.391008261,0.450399445,0.53610634,0.408624954,0.325932663,0.476901892,0.45187466,0.309031478,0.410847553,0.611032263,0.59155422,0.584619295,0.581066798,0.526910934,0.554822876,0.49406358,0.513130422,0.344877373,0.465938578,0.358174446,-0.18028828,0.0360008115
1.06659722,0.27220689,0.312436924,0.336197062,0.308223586,0.275390631,0.308598112,0.307084909,0.332191963,0.277864496,0.301139757,0.303492081,0.304835423,0.30815746,0.280818015,0.295555919,0.316484092,0.309144447,0.311354228,0.363423991,0.399282684,0.325281372,0.307699321,0.390942952,0.353485016,0.30175726,0.326952122,0.433391677,0.408164093,0.401510568,0.399557456,0.393178703,0.391293183,0.38977026,0.420835126,0.326494238,0.370204617,0.339486702,0.237174664,0.392877092,0.420918935,0.386361562,0.265041602,0.3866393,0.384481004,0.412396959,0.278650602,0.376351848,0.379236918,0.380615422,0.38565579,0.292692999,0.365822839,0.39603874,0.386429358,0.389598456,0.448863784,0.535027797,0.407181106,0.324312211,0.475308767,0.450381895,0.307383272,0.409410398,0.61060216,0.590948959,0.583971517,0.580383411,0.525690859,0.553911117,0.4925561,0.511314631,0.342941578,0.4643415,0.35608141,-0.182784866,0.0350322257
1.07076389,0.270135995,0.309922232,0.33357949,0.305739332,0.273211705,0.306101612,0.304596563,0.329601959,0.275642898,0.298676768,0.301025236,0.302359986,0.305667632,0.278547349,0.293115585,0.313952792,0.306651932,0.308851008,0.360707933,0.396276904,0.322721089,0.305379482,0.388136106,0.350684925,0.299544967,0.324352086,0.430255297,0.405020958,0.398385946,0.396423494,0.390087517,0.388220151,0.386777352,0.417662212,0.324066627,0.367292369,0.337079076,0.23603464,0.391509234,0.419495791,0.385011518,0.263846967,0.385285835,0.383132138,0.410988438,0.277432536,0.375018402,0.377901043,0.379274723,0.384305738,0.291452813,0.364505928,0.394665798,0.385078787,0.388241886,0.44737978,0.533861342,0.405789291,0.322779252,0.473766762,0.448912053,0.305833479,0.408011886,0.609932218,0.590145285,0.58313601,0.579520227,0.5244036,0.552872512,0.491046519,0.509533238,0.341134852,0.462773893,0.354122485,-0.185124327,0.034101355
1.07493056,0.268171277,0.307482897,0.331030591,0.303334218,0.271137229,0.303685254,0.302189722,0.327082504,0.273508278,0.296300955,0.298642121,0.299967717,0.303258801,0.276369158,0.290767552,0.311499924,0.304240275,0.30642773,0.358055564,0.393251958,0.32023175,0.303177102,0.385390472,0.347944059,0.297450714,0.321828891,0.427054632,0.401824896,0.395205799,0.393239304,0.386994087,0.385115653,0.383817737,0.414536008,0.32179729,0.364448716,0.334770157,0.234954604,0.390189581,0.418120292,0.383709713,0.262709984,0.38398123,0.381832173,0.409627843,0.276270944,0.373734436,0.376614076,0.377983015,0.383004405,0.290267952,0.363239297,0.3933414,0.383776806,0.386933749,0.445942836,0.532629548,0.404444943,0.321323049,0.472271292,0.447469141,0.304370125,0.406652004,0.609074517,0.589187476,0.582154931,0.578517943,0.523070039,0.551737346,0.489544433,0.507788174,0.339441216,0.46123917,0.352281451,-0.18736258,0.0332166726
1.07909722,0.266267553,0.305074268,0.328520295,0.300957399,0.269115458,0.301297966,0.299810736,0.324600957,0.271435016,0.293949075,0.296285847,0.297602914,0.300878005,0.274243071,0.288444001,0.309077656,0.301857631,0.304034019,0.355450684,0.390202103,0.317776698,0.301018316,0.382698532,0.34521717,0.295418158,0.319310884,0.423735207,0.398530081,0.391942341,0.389971088,0.383885878,0.381958028,0.380885736,0.411493529,0.319569189,0.36163127,0.332610506,0.233927978,0.388915288,0.416789769,0.38245319,0.261624612,0.38272232,0.380577932,0.408312318,0.275160246,0.372496548,0.375372745,0.376737082,0.381748618,0.289133052,0.362019278,0.392062505,0.38252028,0.385670965,0.444550544,0.531351466,0.40314543,0.319935419,0.470820366,0.446055368,0.3029835,0.405330343,0.608071773,0.588112043,0.581063046,0.577409984,0.521706188,0.550530825,0.488056022,0.506080586,0.337847197,0.459738993,0.350544656,-0.189581962,0.0323395756
1.08326389,0.264408217,0.302698873,0.326048381,0.298612924,0.267137849,0.298943551,0.297463771,0.322158787,0.269406109,0.291625893,0.293960751,0.29526989,0.298529531,0.27216047,0.286149071,0.306689403,0.299507595,0.301673233,0.352888445,0.387148452,0.315358688,0.298906252,0.380053365,0.342515356,0.293439238,0.316811933,0.420361155,0.395187259,0.388646256,0.386671943,0.380779301,0.378796735,0.377980008,0.408504366,0.317407408,0.358847754,0.330532001,0.232949231,0.387684109,0.415502372,0.381239568,0.260585984,0.381506652,0.379366925,0.407039844,0.274095685,0.371302139,0.374174523,0.375534387,0.380535972,0.288043824,0.360842998,0.390826804,0.381306766,0.38445119,0.443201435,0.530042913,0.401888674,0.318609397,0.469412775,0.44467243,0.301665305,0.404046366,0.606959086,0.586948818,0.5798888,0.576223757,0.520325211,0.549273469,0.486586175,0.504411474,0.336341254,0.458274422,0.348900299,-0.191761559,0.0314589859
1.08743056,0.262604517,0.300374462,0.323623741,0.296320989,0.265215216,0.29664202,0.295170631,0.31976402,0.267428457,0.289360472,0.291689864,0.292990809,0.296234374,0.27013037,0.283911858,0.304353198,0.297210351,0.29936487,0.350369163,0.384097525,0.312988748,0.296863499,0.377447351,0.339857053,0.291528365,0.314365567,0.416972076,0.391860531,0.385360599,0.383380102,0.377686103,0.375637879,0.375092633,0.405526288,0.315343838,0.356112318,0.328507933,0.232014359,0.386495479,0.414257663,0.380068014,0.259590726,0.380333343,0.378198266,0.405809868,0.273074311,0.370150089,0.373018417,0.374373929,0.379365595,0.286997526,0.359709136,0.389633575,0.38013544,0.383273615,0.441895513,0.528720937,0.400674249,0.317340139,0.46804888,0.443326187,0.300409286,0.402802421,0.605769743,0.585726734,0.578659946,0.574986338,0.518944315,0.547986753,0.485146663,0.502785586,0.334914193,0.456850324,0.347338959,-0.193866203,0.0305901584
1.09159722,0.260853882,0.298092138,0.321239656,0.294072062,0.263341582,0.294383941,0.292921539,0.317409507,0.265500421,0.287141844,0.289463544,0.290756136,0.293983021,0.268147333,0.281722275,0.302060472,0.294956988,0.297100234,0.347889955,0.381052692,0.310658925,0.294873909,0.374880975,0.337232964,0.289674822,0.311960055,0.413585867,0.388531593,0.382066614,0.380086705,0.374604536,0.372484744,0.37223025,0.40257981,0.313345755,0.353415794,0.326561064,0.23111802,0.385345222,0.413051734,0.378934472,0.258633716,0.379198268,0.377067771,0.404618412,0.272091095,0.369036184,0.371900284,0.373251536,0.378233351,0.285989235,0.35861338,0.388478709,0.379002138,0.382134112,0.440628999,0.527391368,0.399498155,0.316120826,0.466725039,0.442012137,0.299207766,0.401594007,0.604521717,0.584460321,0.577390077,0.573710674,0.517565156,0.546679341,0.483732476,0.501198517,0.333556163,0.455462177,0.345850408,-0.195928728,0.0297358619
1.09576389,0.30408572,0.412775963,0.429557667,0.424815619,0.473127391,0.427988895,0.430370564,0.435618762,0.579792845,0.437236111,0.418719654,0.422156467,0.427829073,0.334427409,0.395928217,0.42723408,0.422471455,0.422039381,0.462642189,0.469486525,0.431940583,0.590166474,0.495989196,0.455194333,0.389942933,0.43381133,0.485767796,0.469264442,0.464720416,0.463439917,0.468791909,0.459202735,0.472168834,0.480109767,0.444536211,0.471456087,0.526560016,0.230255871,0.384230234,0.411881618,0.377835813,0.257710858,0.378098305,0.37597234,0.403462591,0.271142032,0.367957236,0.370816989,0.372164097,0.37713609,0.285015128,0.357552448,0.38735914,0.377903808,0.38102965,0.439399041,0.526060279,0.398357411,0.314945925,0.465438568,0.440728434,0.298054466,0.400418518,0.603231413,0.583162928,0.576092087,0.572408939,0.516191778,0.545360085,0.482342784,0.499648253,0.332258832,0.454107923,0.344426038,-0.117463617,0.308650813
1.09993056,0.432569523,0.529827124,0.536389423,0.532614799,0.56272178,0.534635423,0.535767651,0.540505817,0.648146637,0.540371967,0.525914303,0.529649005,0.533130855,0.453753326,0.512886627,0.534206121,0.528380766,0.528248009,0.561681456,0.566511147,0.539371449,0.659206634,0.590771233,0.555307754,0.498255082,0.541823608,0.580529028,0.568239401,0.565706131,0.563930673,0.566460648,0.560553115,0.570318233,0.575385347,0.537216895,0.566884735,0.624132027,0.229424262,0.383147979,0.410745004,0.376769542,0.256818701,0.377030842,0.374909348,0.402339902,0.270223795,0.366910605,0.369765889,0.371108947,0.376071278,0.28407199,0.356523638,0.386272354,0.376837906,0.379957658,0.438203437,0.52473361,0.397249614,0.313810867,0.464187305,0.439474225,0.296944035,0.399274105,0.601912785,0.581846309,0.57477717,0.571091915,0.514828715,0.544036806,0.480978304,0.498133732,0.331015143,0.452786377,0.343058507,-0.0213837567,0.377922842
1.10409722,0.586787215,0.647936186,0.652134173,0.65137332,0.687744104,0.654517199,0.656130418,0.65452904,0.763042237,0.66234175,0.645510058,0.649053935,0.653144637,0.599154254,0.63260077,0.652300458,0.647056484,0.646469069,0.673399313,0.669901507,0.654174329,0.771363256,0.69708257,0.667254051,0.625774414,0.658039233,0.678144242,0.671866897,0.671219729,0.669470115,0.670767325,0.667546595,0.673559139,0.674805507,0.660012004,0.676175966,0.724387909,0.228619893,0.382096009,0.409639406,0.375733108,0.255954131,0.375993395,0.373876292,0.401247928,0.269333335,0.365893692,0.368744516,0.370083593,0.375036393,0.283156838,0.355524307,0.385215835,0.375801862,0.378915642,0.437039837,0.523415403,0.396172332,0.312711373,0.462969013,0.438248292,0.295871648,0.398158672,0.600576975,0.58051962,0.573453893,0.569767973,0.513478901,0.542715526,0.479639149,0.496653539,0.329818782,0.451496001,0.341741226,0.0775672672,0.493708902
