time,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,minimum,maximum
1.18326389,0.000800802517,0.000800802517,0.000800802517,0.000800802517,-4.66840927e-05,-4.66840927e-05,3.97889693e-05,1.26564324e-05,-0.000109288598,-0.000109288598,2.74570842e-05,3.22957049e-05,0.000301160271,-5.395441e-05,-5.395441e-05,-5.395441e-05,-6.3407403e-05,0.000301160271,0.000417810251,0.000416307612,0.000415150477,-0.000461237656,0.000417585526,-0.00145862416,-0.00105373242,-0.00100182038,-0.00105373242,-0.00076270187,0.00887873556,0.00797027875,0.00890354726,0.00890354726,0.00890354726,0.00890354726,0.00656001102,0.00656001102,0.00669022716,0.006649565,0.00646604831,0.00646604831,0.00667186303,0.00667913661,0.00758500376,0.00694899314,0.00694899314,0.00694899314,0.0069330053,0.00758500376,0.00992296686,0.00992356286,0.00992392185,0.00848177012,0.00992308586,0.00671878822,0.00625688802,0.00632669078,0.00625688802,0.00666589151,0.00836207224,0.00870916884,-0.00950877138,0.000516663322
1.18743056,0.00124342451,0.00124342451,0.00124342451,0.00124342451,-6.00399721e-05,-6.00399721e-05,2.31216525e-05,-2.97073648e-06,-0.000120229803,-0.000120229803,1.12640048e-05,1.59172102e-05,0.000521924477,0.000198220013,0.000198220013,0.000198220013,0.000189432829,0.000521924477,0.000411135033,0.000409710263,0.00040861346,-0.000427899904,0.000410921969,-0.00137414788,-0.000846648941,-0.000797261329,-0.000846648941,-0.000571199813,0.00963103065,0.00866550002,0.00894665084,0.00894665084,0.00894665084,0.00894665084,0.00663348623,0.00663348623,0.00676120135,0.00672137154,0.00654130783,0.00654130783,0.00674319479,0.00675034927,0.00770570053,0.00710841236,0.00710841236,0.00710841236,0.00709337597,0.00770570053,0.00993623148,0.00993671047,0.00993718547,0.00853040243,0.00993635048,0.00681877349,0.00639330168,0.00645952239,0.00639330168,0.00678214053,0.00770073441,0.00782625952,-0.00952857201,0.00193029624
1.19159722,0.00168390795,0.00168390795,0.00168390795,0.00168390795,-7.13868885e-05,-7.13868885e-05,8.34466446e-06,-1.66699009e-05,-0.000129078669,-0.000129078669,-3.02154737e-06,1.43951355e-06,0.000744408316,0.000452314815,0.000452314815,0.000452314815,0.000444194359,0.000744408316,0.000407323031,0.000405979202,0.000404945097,-0.000390543127,0.000407122091,-0.00128507589,-0.00063690583,-0.000589967675,-0.00063690583,-0.000376790231,0.0103221997,0.00931125553,0.00899718761,0.00899718761,0.00899718761,0.00899718761,0.00671125248,0.00671125248,0.006836464,0.00679746843,0.00662086174,0.00662086174,0.00681881511,0.00682585041,0.00783618017,0.00727857003,0.00727857003,0.00727857003,0.00726437016,0.00783618017,0.00994793838,0.00994841538,0.00994889238,0.00857938756,0.00994805836,0.00692018864,0.00654068821,0.0066036846,0.00654068821,0.0069104371,0.00705383338,0.0069575317,-0.00954394728,0.00326836631
1.19576389,0.00212093813,0.00212093813,0.00212093813,0.00212093813,-8.04684249e-05,-8.04684249e-05,-4.27756356e-06,-2.81791348e-05,-0.000135584584,-0.000135584584,-1.51362752e-05,-1.08736407e-05,0.000968501653,0.00070814879,0.00070814879,0.00070814879,0.000700694865,0.000968501653,0.00040663515,0.000405375259,0.000404406162,-0.000348996665,0.000406446787,-0.00119133451,-0.000424606663,-0.000380045083,-0.000424606663,-0.000179568706,0.0109514221,0.00990645115,0.00905184528,0.00905184528,0.00905184528,0.00905184528,0.00679321141,0.00679321141,0.00691591914,0.00687764107,0.00670472637,0.00670472637,0.00689862801,0.00690542696,0.00797517813,0.00745785631,0.00745785631,0.00745785631,0.00744449087,0.00797517813,0.00995833394,0.00995881044,0.00995916993,0.00862897632,0.00995845295,0.00702317536,0.0066975535,0.00675756534,0.0066975535,0.00704904677,0.00642601362,0.00610911848,-0.00955476376,0.00452540849
1.19993056,0.00255429203,0.00255429203,0.00255429203,0.00255429203,-8.70403073e-05,-8.70403073e-05,-1.44933654e-05,-3.72490835e-05,-0.000139508624,-0.000139508624,-2.4829559e-05,-2.07712201e-05,0.00119338071,0.000964809648,0.000964809648,0.000964809648,0.00095802047,0.00119338071,0.000409340723,0.000408167697,0.00040726586,-0.000303081684,0.000409165378,-0.00109283992,-0.000210079574,-0.000167821757,-0.000210079574,2.01532622e-05,0.0115178043,0.0104499138,0.00910808229,0.00910808229,0.00910808229,0.00910808229,0.0068789722,0.0068789722,0.0069989423,0.00696149679,0.00679239442,0.00679239442,0.00698200874,0.00698880364,0.00812108334,0.00764475493,0.00764475493,0.00764475493,0.00763222402,0.00812108334,0.00996729701,0.009967774,0.009968132,0.00867891558,0.009967417,0.00712745407,0.0068619254,0.0069191915,0.0068619254,0.00719611847,0.00582116957,0.00528598115,-0.00956086614,0.00569663469
1.20409722,0.002983871,0.002983871,0.002983871,0.002983871,-9.09508095e-05,-9.09508095e-05,-2.21434661e-05,-4.37228369e-05,-0.000140704539,-0.000140704539,-3.1943198e-05,-2.80946016e-05,0.00141865349,0.00122179456,0.00122179456,0.00122179456,0.00121566624,0.00141865349,0.000415646759,0.000414563427,0.000413731027,-0.000252680517,0.000415484859,-0.000989565891,6.45795895e-06,4.64862082e-05,6.45795895e-06,0.000222181211,0.0120208665,0.0109408264,0.00916317275,0.00916317275,0.00916317275,0.00916317275,0.00696796084,0.00696796084,0.00708518935,0.00704869538,0.0068834074,0.0068834074,0.00706873057,0.00707517376,0.00827202582,0.00783705413,0.00783705413,0.00783705413,0.00782547417,0.00827202582,0.00997459623,0.00997495622,0.00997531324,0.0087287426,0.00997459824,0.00723257435,0.00703193003,0.00708657174,0.00703193003,0.00734919088,0.00524179124,0.00449245071,-0.00956158221,0.00677907525
1.20826389,0.0034082053,0.0034082053,0.0034082053,0.0034082053,-9.20672836e-05,-9.20672836e-05,-2.70865056e-05,-4.74617662e-05,-0.00013904602,-0.00013904602,-3.63370739e-05,-3.27031801e-05,0.00164454673,0.00147923887,0.00147923887,0.00147923887,0.00147376593,0.00164454673,0.000425695244,0.000424704301,0.000423943414,-0.0001977448,0.000425547197,-0.000881560343,0.000224957911,0.000262830847,0.000224957911,0.000426483295,0.012460879,0.0113789686,0.00921438761,0.00921438761,0.00921438761,0.00921438761,0.00705960322,0.00705960322,0.00717397229,0.00713831484,0.00697707661,0.00697707661,0.00715787306,0.00716419313,0.00842601893,0.00803276979,0.00803276979,0.00803276979,0.00802202792,0.00842601893,0.00997964194,0.00998011696,0.00998035694,0.00877822829,0.00997975896,0.00733808483,0.00720511625,0.0072573695,0.00720511625,0.00750603298,0.00469013345,0.00373170059,-0.00955641352,0.00777074551
1.21243056,0.00382562683,0.00382562683,0.00382562683,0.00382562683,-9.02000862e-05,-9.02000862e-05,-2.91237351e-05,-4.82699756e-05,-0.000134350033,-0.000134350033,-3.78137341e-05,-3.43989938e-05,0.00187085877,0.00173687694,0.00173687694,0.00173687694,0.00173205297,0.00187085877,0.00043962761,0.000438731607,0.000438044194,-0.000138231186,0.0004394938,-0.000768881108,0.000445226348,0.000481016956,0.000445226348,0.000632874387,0.0128383146,0.0117642324,0.00925966306,0.00925966306,0.00925966306,0.00925966306,0.00715302646,0.00715302646,0.00726441752,0.00722971173,0.00707252638,0.00707252638,0.00724879318,0.00725499416,0.00858049429,0.00822931798,0.00822931798,0.00822931798,0.00821952611,0.00858049429,0.00998218629,0.00998254627,0.00998278427,0.0088265244,0.00998218827,0.00744322556,0.0073793692,0.00742935565,0.0073793692,0.00766430721,0.00416743887,0.00300649502,-0.00954474008,0.00875773739
1.21659722,0.00423604115,0.00423604115,0.00423604115,0.00423604115,-8.51706814e-05,-8.51706814e-05,-2.80682348e-05,-4.59631739e-05,-0.000126444121,-0.000126444121,-3.61874529e-05,-3.29958482e-05,0.00209677669,0.00199382206,0.00199382206,0.00199382206,0.00198963944,0.00209677669,0.000457584966,0.000456786312,0.000456174227,-7.4094966e-05,0.000457465758,-0.000651580281,0.000666850408,0.000700631327,0.000666850408,0.000840953867,0.0131534839,0.0120963523,0.00929710418,0.00929710418,0.00929710418,0.00929710418,0.00724776832,0.00724776832,0.00735606232,0.00732230996,0.00716929469,0.00716929469,0.00734079753,0.00734687913,0.00873380489,0.00842482324,0.00842482324,0.00842482324,0.00841586826,0.00873380489,0.00998152497,0.00998188297,0.00998212097,0.00887327649,0.00998164198,0.00754742202,0.00755281853,0.00760054046,0.00755281853,0.00782201804,0.00367499681,0.00231938791,-0.00952594675,0.00977696443
1.22076389,0.00463964866,0.00463964866,0.00463964866,0.00463964866,-7.6887594e-05,-7.6887594e-05,-2.38202807e-05,-4.04442281e-05,-0.000115242792,-0.000115242792,-3.13596863e-05,-2.8394737e-05,0.00232183021,0.00224951218,0.00224951218,0.00224951218,0.00224596169,0.00232183021,0.000479649846,0.000478950786,0.000478415755,-5.34747518e-06,0.00047954558,-0.000529760451,0.000889494277,0.000921338669,0.000889494277,0.00105040181,0.0134070806,0.0123754057,0.00932562934,0.00932562934,0.00932562934,0.00932562934,0.0073430234,0.0073430234,0.00744821732,0.00741541909,0.00726681132,0.00726681132,0.00743342741,0.00743927276,0.00888431827,0.00861766023,0.00861766023,0.00861766023,0.0086096574,0.00888431827,0.00997741021,0.00997776723,0.00997800621,0.00891802041,0.00997741218,0.00765045485,0.00772406786,0.00776952424,0.00772406786,0.00797764672,0.00321412702,0.00167296499,-0.00949959046,0.0107024407
1.22493056,0.00503482293,0.00503482293,0.00503482293,0.00503482293,-6.52869401e-05,-6.52869401e-05,-1.63068751e-05,-3.16430052e-05,-0.000100688779,-0.000100688779,-2.32587421e-05,-2.05234575e-05,0.00254606312,0.00250391648,0.00250391648,0.00250391648,0.00250098771,0.00254606312,0.000505848661,0.000505251248,0.000504794848,6.79413971e-05,0.000505759646,-0.000403584617,0.00111298203,0.00114296225,0.00111298203,0.00126105115,0.0136005014,0.0126020667,0.00934391802,0.00934391802,0.00934391802,0.00934391802,0.00743838167,0.00743838167,0.00754047632,0.00750863163,0.00736443393,0.00736443393,0.00752604636,0.00753177035,0.00903041184,0.00880618708,0.00880618708,0.00880618708,0.00879913819,0.00903041184,0.0099693696,0.00996961007,0.00996984809,0.00896014171,0.0099693696,0.00775145129,0.00789160573,0.0079349145,0.00789160573,0.00812968601,0.00278566222,0.00106945955,-0.00946505324,0.0115326071
1.22909722,0.00541959837,0.00541959837,0.00541959837,0.00541959837,-5.02600258e-05,-5.02600258e-05,-5.40995535e-06,-1.9444387e-05,-8.26801736e-05,-8.26801736e-05,-1.17678985e-05,-9.26476286e-06,0.00276916571,0.00275667718,0.00275667718,0.00275667718,0.00275435918,0.00276916571,0.00053620687,0.00053571296,0.000535336617,0.000145698716,0.000536133389,-0.000273220387,0.00133702778,0.00136521386,0.00133702778,0.00147261658,0.0137352494,0.0127770703,0.00935101822,0.00935101822,0.00935101822,0.00935101822,0.00753327263,0.00753327263,0.00763203392,0.00760137696,0.00746159009,0.00746159009,0.00761819554,0.00762368294,0.00917057047,0.00898913283,0.00898913283,0.00898913283,0.00898291987,0.00917057047,0.0099569271,0.0099571656,0.00995728659,0.00899917174,0.0099569271,0.00785030316,0.00805451019,0.00809555612,0.00805451019,0.00827709469,0.00239043761,0.000510738506,-0.00942194998,0.0122663318
1.23326389,0.00579400386,0.00579400386,0.00579400386,0.00579400386,-3.17078047e-05,-3.17078047e-05,8.97807741e-06,-3.74346456e-06,-6.11241121e-05,-6.11241121e-05,3.21921833e-06,5.48820043e-06,0.00299031537,0.00300691858,0.00300691858,0.00300691858,0.0030051997,0.00299031537,0.000570746526,0.000570357781,0.00057006277,0.000227851845,0.00057068883,-0.000138828407,0.00156115285,0.00158761299,0.00156115285,0.00168462111,0.0138126074,0.0129009507,0.00934656212,0.00934656212,0.00934656212,0.00934656212,0.00762724015,0.00762724015,0.00772266302,0.0076929642,0.0075579401,0.0075579401,0.00770930361,0.00771467009,0.00930386402,0.00916511203,0.00916511203,0.00916511203,0.0091597332,0.00930386402,0.00993983578,0.00994007477,0.00994019377,0.0090348767,0.00993983578,0.00794633002,0.00821174803,0.00825064612,0.00821174803,0.00841871559,0.00202908512,-1.41243913e-06,-0.009370131,0.0129023631
1.23743056,0.00615849712,0.00615849712,0.00615849712,0.00615849712,-9.6096398e-06,-9.6096398e-06,2.68860605e-05,1.54860152e-05,-3.60058816e-05,-3.60058816e-05,2.17302662e-05,2.37635509e-05,0.00320897305,0.00325403417,0.00325403417,0.00325403417,0.00325290174,0.00320897305,0.000609437081,0.000609154953,0.000608942388,0.000314279626,0.000609395391,-6.10507722e-07,0.00178494147,0.00180974261,0.00178494147,0.00189665307,0.0138342065,0.0129745729,0.00932995711,0.00932995711,0.00932995711,0.00932995711,0.00771999768,0.00771999768,0.00781196599,0.00778333751,0.00765308164,0.00765308164,0.00779908304,0.00780421302,0.009429157,0.00933319579,0.00933319579,0.00933319579,0.00932876889,0.009429157,0.00991786552,0.00991798652,0.00991810552,0.00906688358,0.00991786552,0.00803923839,0.00836264088,0.00839939363,0.00836264088,0.00855399411,0.00170261424,-0.000465011223,-0.00930916313,0.0134395842
1.24159722,0.00651133311,0.00651133311,0.00651133311,0.00651133311,1.60263324e-05,1.60263324e-05,4.83146535e-05,3.82419379e-05,-7.33997224e-06,-7.33997224e-06,4.37646381e-05,4.5561176e-05,0.0034250335,0.00349786587,0.00349786587,0.00349786587,0.00349730655,0.0034250335,0.000652200656,0.00065202637,0.000651897188,0.000404812856,0.000652175159,0.000141183892,0.00200812862,0.00203133529,0.00200812862,0.00210844527,0.0138022801,0.012999353,0.00930119408,0.00930119408,0.00930119408,0.00930119408,0.00781109391,0.00781109391,0.0078996053,0.00787204983,0.00774667899,0.00774667899,0.0078871998,0.00789209081,0.00954587771,0.00949270908,0.00949270908,0.00949270908,0.00948911811,0.00954587771,0.00989077314,0.00989089214,0.00989101114,0.0090949609,0.00989089015,0.00812892987,0.0085068646,0.00854147153,0.0085068646,0.00868236809,0.00141153434,-0.000878516161,-0.00923911395,0.0138778692
1.24576389,0.00685033535,0.00685033535,0.00685033535,0.00685033535,4.52294597e-05,4.52294597e-05,7.33021083e-05,6.45597474e-05,2.48965471e-05,2.48965471e-05,6.93593044e-05,7.09185466e-05,0.00363810297,0.00373799111,0.00373799111,0.00373799111,0.00373799144,0.00363810297,0.00069896046,0.00069889501,0.000698849968,0.000499283293,0.000698951308,0.000286307086,0.00223036978,0.00225204278,0.00223036978,0.00231964348,0.0137190617,0.0129767036,0.00926026427,0.00926026427,0.00926026427,0.00926026427,0.00790042577,0.00790042577,0.00798524508,0.0079588798,0.00783839722,0.00783839722,0.0079734332,0.00797808615,0.00965322114,0.00964285518,0.00964285518,0.00964285518,0.00964021636,0.00965322114,0.00985854793,0.00985866693,0.00985866891,0.00911887648,0.00985854991,0.00821495515,0.00864397773,0.00867632081,0.00864397773,0.00880362375,0.0011564972,-0.00124040452,-0.00915981894,0.0142171081
1.24993056,0.0071756649,0.0071756649,0.0071756649,0.0071756649,7.8021779e-05,7.8021779e-05,0.000101878492,9.4466976e-05,6.07199435e-05,6.07199435e-05,9.85431756e-05,9.98650254e-05,0.00384736447,0.00397356162,0.00397356162,0.00397356162,0.00397410795,0.00384736447,0.000749636942,0.000749681097,0.000749720783,0.00059752528,0.000749644252,0.000434522016,0.00245115827,0.00247135493,0.00245115827,0.00252973169,0.0135865351,0.012907821,0.00920718305,0.00920718305,0.00920718305,0.00920718305,0.00798759675,0.00798759675,0.00806883785,0.00804366449,0.00792830405,0.00792830405,0.0080575054,0.00806191938,0.00975088691,0.00978319669,0.00978319669,0.00978319669,0.00978151179,0.00975088691,0.0098210868,0.00982108878,0.00982108878,0.00913849718,0.0098210868,0.00829738221,0.00877390552,0.00880398328,0.00877390552,0.0089172287,0.000938228476,-0.00154947178,-0.00907144986,0.0144572928
1.25409722,0.0074880031,0.0074880031,0.0074880031,0.0074880031,0.000114357069,0.000114357069,0.000134005121,0.000127922554,0.000100078589,0.000100078589,0.000131276476,0.000132361262,0.00405224455,0.00420396088,0.00420396088,0.00420396088,0.00420503909,0.00405224455,0.000804105316,0.000804259617,0.000804384439,0.000699333177,0.000804129174,0.000585559886,0.00267004413,0.00268881886,0.00267004413,0.00273825263,0.0134069938,0.0127942178,0.00914241393,0.00914241393,0.00914241393,0.00914241393,0.00807262171,0.00807262171,0.0081501696,0.00812607162,0.00801595379,0.00801595379,0.00813931362,0.00814360759,0.00983831179,0.00991329515,0.00991329515,0.00991329515,0.00991256417,0.00983831179,0.00977838163,0.00977826463,0.00977826463,0.00915370849,0.00977838163,0.0083759985,0.00889632891,0.00892414282,0.00889632891,0.00902320537,0.000757023001,-0.00180456531,-0.00897427632,0.0145987832
1.25826389,0.00778553268,0.00778553268,0.00778553268,0.00778553268,0.000154162872,0.000154162872,0.000169617442,0.000164859427,0.000142894355,0.000142894355,0.00016749351,0.000168342006,0.00425253879,0.00442895339,0.00442895339,0.00442895339,0.00443054917,0.00425253879,0.000862202354,0.000862467096,0.000862677271,0.000804463404,0.000862242806,0.000739115647,0.00288671793,0.00290412128,0.00288671793,0.00294488454,0.0131832078,0.0126378804,0.00906606361,0.00906606361,0.00906606361,0.00906606361,0.00815540355,0.00815540355,0.00822902179,0.00820623105,0.00810135904,0.00810135904,0.00821875991,0.00822281687,0.00991550447,0.0100328204,0.0100328204,0.0100328204,0.0100330426,0.00991550447,0.00973030394,0.00973030197,0.00973018396,0.00916463004,0.00973030394,0.00845070102,0.00901127156,0.00903670311,0.00901127156,0.00912145944,0.000613203499,-0.00200500948,-0.00886810159,0.0146428899
1.26243056,0.00806595551,0.00806595551,0.00806595551,0.00806595551,0.000197399667,0.000197399667,0.000208683834,0.000205243472,0.000189122075,0.000189122075,0.000207161509,0.000207774936,0.00444780784,0.0046480891,0.0046480891,0.0046480891,0.00465018841,0.00444780784,0.000923769437,0.000924144672,0.000924440233,0.00091267822,0.000923826494,0.000894891988,0.00310081385,0.00311689146,0.00310081385,0.00314924311,0.01291785,0.0124407282,0.00897875222,0.00897875222,0.00897875222,0.00897875222,0.00823566697,0.00823566697,0.00830535104,0.00828387169,0.00818436129,0.00818436129,0.0082956856,0.00829950359,0.00998207542,0.0101417062,0.0101417062,0.0101417062,0.0101427653,0.00998207542,0.00967710605,0.00967698903,0.00967698703,0.00917102271,0.00967710605,0.0085213344,0.00911879352,0.00914184076,0.00911879352,0.0092119421,0.000506969153,-0.00215033416,-0.00875333661,0.0145910624
1.26659722,0.0083295736,0.0083295736,0.0083295736,0.0083295736,0.000244023361,0.000244023361,0.000251167216,0.000249035383,0.000238712656,0.000238712656,0.000250242379,0.000250622353,0.00463726779,0.00486057196,0.00486057196,0.00486057196,0.00486316098,0.00463726779,0.000988647805,0.000989133355,0.000989514155,0.00102374605,0.000988721443,0.00105260617,0.00331183196,0.00332662481,0.00331183196,0.00335081033,0.0126133433,0.012204471,0.00888082787,0.00888082787,0.00888082787,0.00888082787,0.00831342747,0.00831342747,0.00837917735,0.00835889189,0.00826486355,0.00826486355,0.00837010738,0.00837368737,0.0100379208,0.0102393991,0.0102393991,0.0102393991,0.0102414091,0.0100379208,0.00961890114,0.00961866414,0.00961854714,0.00917300405,0.00961890114,0.00858803262,0.00921880818,0.0092392371,0.00921880818,0.00929467664,0.000438163086,-0.00224047485,-0.00863025333,0.0144449459
1.27076389,0.00857726187,0.00857726187,0.00857726187,0.00857726187,0.000293931898,0.000293931898,0.000296971987,0.000296137509,0.000291559461,0.000291559461,0.000296639575,0.00029678808,0.00482034975,0.005065811,0.005065811,0.005065811,0.00506887588,0.00482034975,0.00105664113,0.00105723659,0.0010577023,0.00113740355,0.00105673129,0.00121195185,0.00351932538,0.00353287028,0.00351932538,0.0035491232,0.0122723812,0.0119311158,0.00877250363,0.00877250363,0.00877250363,0.00877250363,0.00838858511,0.00838858511,0.00845028335,0.0084313071,0.00834287966,0.00834287966,0.00844169243,0.00844515141,0.0100825804,0.0103256732,0.0103256732,0.0103256732,0.0103285203,0.0100825804,0.00955555709,0.00955531908,0.00955520008,0.00917057354,0.00955555709,0.00865069477,0.00931086628,0.00932890682,0.00931086628,0.00936932901,0.000406189309,-0.00227584907,-0.00849891596,0.0142069649
1.27493056,0.00880718002,0.00880718002,0.00880718002,0.00880718002,0.000347001087,0.000347001087,0.000345980609,0.000346430193,0.000347533572,0.000347533572,0.000346234591,0.000346153986,0.00499679975,0.00526353941,0.00526353941,0.00526353941,0.00526706648,0.00499679975,0.00112752316,0.00112822787,0.00112877798,0.00125335856,0.00112762975,0.00137259574,0.00372297618,0.00373530508,0.00372297618,0.00374384396,0.0118980031,0.0116230497,0.00865418474,0.00865418474,0.00865418474,0.00865418474,0.0084609851,0.0084609851,0.00851851313,0.00850084828,0.00841814091,0.00841814091,0.00851063371,0.00851373867,0.0101159057,0.0104001303,0.0104001303,0.0104001303,0.0104039294,0.0101159057,0.00948733636,0.00948709836,0.00948686234,0.00916373322,0.00948733636,0.00870928954,0.0093950334,0.00941045511,0.0093950334,0.00943562439,0.000410475347,-0.00225743054,-0.00835981319,0.0138804803
1.27909722,0.00901699583,0.00901699583,0.00901699583,0.00901699583,0.000403136648,0.000403136648,0.000398105361,0.000399823628,0.000406536067,0.000406536067,0.000398938748,0.000398631765,0.00516617179,0.00545331482,0.00545331482,0.00545331482,0.00545729094,0.00516617179,0.00120107637,0.00120188943,0.00120252324,0.00137132955,0.00120119926,0.00153421728,0.00392242646,0.00393356566,0.00392242646,0.00393459015,0.011493077,0.0112825376,0.00852632292,0.00852632292,0.00852632292,0.00852632292,0.00853052622,0.00853052622,0.00858388209,0.00856752862,0.00849054281,0.00849054281,0.00857660011,0.0085794651,0.0101377907,0.010462553,0.010462553,0.010462553,0.010467423,0.0101377907,0.00941422966,0.00941399117,0.00941375267,0.00915259965,0.00941422966,0.00876371472,0.00947109843,0.00948378034,0.00947109843,0.00949357485,0.000450174815,-0.0021861947,-0.00821315329,0.0134687323
1.28326389,0.00920716344,0.00920716344,0.00920716344,0.00920716344,0.00046224238,0.00046224238,0.000453255771,0.000456225514,0.000468466715,0.000468466715,0.000454660735,0.000454130433,0.00532774297,0.00563441663,0.00563441663,0.00563441663,0.00563882915,0.00532774297,0.00127708646,0.00127800677,0.00127872341,0.00149104478,0.00127722547,0.0016965136,0.00411720794,0.00412717836,0.00411720794,0.00412086963,0.0110602427,0.0109116582,0.00838948026,0.00838948026,0.00838948026,0.00838948026,0.00859722252,0.00859722252,0.00864640573,0.00863124597,0.00856021808,0.00856021808,0.00863960282,0.00864222977,0.0101481189,0.0105130674,0.0105130674,0.0105130674,0.0105186586,0.0101481189,0.0093365684,0.00933621337,0.00933597438,0.00913705506,0.0093365684,0.00881409646,0.00953907475,0.00954901522,0.00953907475,0.00954307727,0.000524353804,-0.00206353499,-0.00819314996,0.0129751932
1.28743056,0.00937872956,0.00937872956,0.00937872956,0.00937872956,0.000524173773,0.000524173773,0.000511292481,0.000515494844,0.000533177389,0.000533177389,0.00051326044,0.00051251017,0.00548098417,0.00580630928,0.00580630928,0.00580630928,0.00581114583,0.00548098417,0.00135530881,0.00135633503,0.00135713347,0.00161220791,0.00135546376,0.00185916449,0.00430690228,0.00431571989,0.00430690228,0.00430224215,0.010602375,0.0105127645,0.00824443076,0.00824443076,0.00824443076,0.00824443076,0.00866092413,0.00866092413,0.00870581865,0.0086920858,0.00862690046,0.00862690046,0.00869972673,0.0087021157,0.0101471149,0.0105514133,0.0105514133,0.0105514133,0.0105579534,0.0101471149,0.00925439579,0.00925403781,0.00925379979,0.00911733679,0.00925439579,0.00886041318,0.0095990457,0.00960612738,0.0095990457,0.0095843376,0.000631914697,-0.00189110311,-0.00819452616,0.0124038676
1.29159722,0.00952988783,0.00952988783,0.00952988783,0.00952988783,0.000588768723,0.000588768723,0.000572058631,0.00057747308,0.000600502317,0.000600502317,0.000574580227,0.000573613642,0.00562563526,0.00596873296,0.00596873296,0.00596873296,0.00597398156,0.00562563526,0.00143547668,0.00143660727,0.00143748628,0.00173450166,0.00143564734,0.00202183022,0.00449120801,0.00449888335,0.00449120801,0.00447838169,0.0101225714,0.010088489,0.00809197814,0.00809197814,0.00809197814,0.00809197814,0.00872188094,0.00872188094,0.00876236681,0.00874994734,0.00869083704,0.00869083704,0.00875675582,0.00875902283,0.0101347876,0.0105777183,0.0105777183,0.0105777183,0.0105852129,0.0101347876,0.00916804525,0.00916768823,0.00916733224,0.00909368223,0.00916804525,0.00890291235,0.00965126565,0.00965536857,0.00965126565,0.00961749105,0.000771910822,-0.00167060944,-0.00819030817,0.0117590985
1.29576389,0.00965836438,0.00965836438,0.00965836438,0.00965836438,0.000655892885,0.000655892885,0.000635424972,0.00064202934,0.000670303593,0.000670303593,0.0006384901,0.000637311142,0.00576127871,0.00612128318,0.00612128318,0.00612128318,0.00612693252,0.00576127871,0.0015173363,0.00151856946,0.00151952767,0.00185762369,0.0015175224,0.00218418766,0.00466979531,0.00467633288,0.00466979531,0.00464893046,0.00962370649,0.00964129835,0.00793291909,0.00793291909,0.00793291909,0.00793291909,0.00877975886,0.00877975886,0.00881595006,0.00880495933,0.00875181244,0.00875181244,0.00881105118,0.00881296412,0.0101114831,0.0105922237,0.0105922237,0.0105922237,0.0106006714,0.0101114831,0.00907773701,0.009077262,0.009076904,0.00906608681,0.00907773701,0.00894160527,0.00969586536,0.00969698779,0.00969586536,0.00964277973,0.000942843509,-0.00140424592,-0.00818052508,0.0110455443
1.29993056,0.00976478589,0.00976478589,0.00976478589,0.00976478589,0.000725412366,0.000725412366,0.000701261973,0.000709032691,0.000742444311,0.000742444311,0.000704859881,0.000703472743,0.00588727797,0.00626333468,0.00626333468,0.00626333468,0.00626937404,0.00588727797,0.00160064061,0.00160197437,0.00160301025,0.00198128465,0.00160084186,0.00234593352,0.00484224391,0.0048476425,0.00484224391,0.00481344122,0.00910846387,0.00917350699,0.00776815986,0.00776815986,0.00776815986,0.00776815986,0.00883487516,0.00883487516,0.00886654065,0.00885697982,0.00881002751,0.00881002751,0.00886223923,0.0088640297,0.0100774502,0.0105951563,0.0105951563,0.0105951563,0.0106044414,0.0100774502,0.00898374947,0.00898315497,0.00898279746,0.00903479849,0.00898363147,0.0089765929,0.00973305915,0.00973108381,0.00973305915,0.00966054597,0.00114367633,-0.00109415712,-0.00816527868,0.0102676641
1.30409722,0.00985036259,0.00985036259,0.00985036259,0.00985036259,0.00079715365,0.00079715365,0.000769399941,0.000778312205,0.000816748322,0.000816748322,0.000773519309,0.000771928403,0.00600317416,0.00639443205,0.00639443205,0.00639443205,0.00640085112,0.00600317416,0.00168511884,0.00168655102,0.00168766287,0.00210517664,0.00168533491,0.0025067519,0.00500818082,0.00501243382,0.00500818082,0.00497151588,0.00857972776,0.00868767627,0.00759873529,0.00759873529,0.00759873529,0.00759873529,0.00888724868,0.00888724868,0.00891438552,0.00890625556,0.00886550077,0.00886550077,0.00891067955,0.00891223355,0.0100331596,0.0105867627,0.0105867627,0.0105867627,0.0105968818,0.0100331596,0.0088863009,0.0088857049,0.00888523039,0.0090001669,0.00888618189,0.00900811901,0.00976333196,0.00975825785,0.00976333196,0.00967092033,0.00137278422,-0.000742963819,-0.00814498558,0.00943064009
