time,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,minimum,maximum
0.174930556,0.0249791144,0.0249791144,0.0249791144,0.0249791144,0.692599205,0.692599205,0.476264471,0.470990521,0.445241718,0.445241718,0.436044573,0.431782673,0.0721658179,0.0603582956,0.0603582956,0.0603582956,0.0600481474,0.0721658179,0.580306995,0.280148168,0.200105811,0.670484141,0.500264653,0.562685655,0.019990953,0.0210011373,0.019990953,0.024791834,0.582245941,0.683905223,0.025,0.025,0.025,0.025,0.6927475,0.6927475,0.47637367,0.4710963,0.44533187,0.44533187,0.43614364,0.43188113,0.0722,0.060399998,0.060399998,0.060399998,0.06009,0.0722,0.58,0.28,0.2,0.67,0.5,0.56200004,0.02,0.02101,0.02,0.0248,0.58324206,0.6848,-0.000996118971,0.000685615477
0.191597222,0.0249731263,0.0249731263,0.0249731263,0.0249731263,0.692486802,0.692486802,0.476188211,0.47091479,0.445168736,0.445168736,0.435974621,0.431713456,0.0721446097,0.0603387576,0.0603387576,0.0603387576,0.0600286598,0.0721446097,0.580217281,0.280104843,0.200074857,0.670361773,0.500187309,0.562544633,0.019987357,0.0209973715,0.019987357,0.0247874615,0.582463501,0.684104712,0.025,0.025,0.025,0.025,0.6927475,0.6927475,0.47637367,0.4710963,0.44533187,0.44533187,0.43614364,0.43188113,0.0722,0.060399998,0.060399998,0.060399998,0.060089998,0.0722,0.58,0.28,0.2,0.67,0.5,0.56200004,0.02,0.02101,0.02,0.0248,0.58324206,0.6848,-0.000778559344,0.000544593135
0.208263889,0.0249699526,0.0249699526,0.0249699526,0.0249699526,0.692366329,0.692366329,0.476106486,0.470833628,0.445090508,0.445090508,0.435899654,0.431639278,0.0721390192,0.0603332357,0.0603332357,0.0603332357,0.0600231421,0.0721390192,0.580119671,0.280057708,0.200041182,0.670228908,0.50010316,0.562392304,0.019985977,0.0209959304,0.019985977,0.0247858282,0.582781323,0.6844078,0.025,0.025,0.025,0.025,0.6927475,0.6927475,0.47637367,0.4710963,0.44533187,0.44533187,0.43614364,0.43188113,0.0722,0.060399998,0.060399998,0.060399998,0.060089998,0.0722,0.58,0.28,0.2,0.67,0.5,0.56200004,0.02,0.02101,0.02,0.0248,0.58324206,0.6848,-0.000460736684,0.000392264325
0.224930556,0.0249696811,0.0249696811,0.0249696811,0.0249696811,0.692240276,0.692240276,0.476020993,0.47074872,0.445008648,0.445008648,0.435821231,0.43156168,0.0721482351,0.0603409278,0.0603409278,0.0603409278,0.0600307923,0.0721482351,0.580018516,0.280008865,0.200006288,0.670091547,0.500015954,0.56223582,0.0199866307,0.0209966265,0.0199866307,0.0247867276,0.583154358,0.684771077,0.025,0.025,0.025,0.025,0.6927475,0.6927475,0.47637367,0.4710963,0.44533187,0.44533187,0.43614364,0.43188113,0.0722,0.060399998,0.060399998,0.060399998,0.060089998,0.0722,0.58,0.28,0.20000002,0.67,0.5,0.56200004,0.02,0.02101,0.02,0.0248,0.58324206,0.6848,-0.000507224103,0.000235779976
0.241597222,0.0249723005,0.0249723005,0.0249723005,0.0249723005,0.692112779,0.692112779,0.475934532,0.470662847,0.444925845,0.444925845,0.435741917,0.431483203,0.0721710311,0.0603607446,0.0603607446,0.0603607446,0.0600505252,0.0721710311,0.579918933,0.279960783,0.199971941,0.669956785,0.499930105,0.562083687,0.0199892217,0.0209993537,0.0199892217,0.0247900168,0.583540046,0.685151857,0.025,0.025,0.025,0.025,0.6927475,0.6927475,0.47637367,0.4710963,0.44533187,0.44533187,0.43614364,0.43188113,0.0722,0.060399998,0.060399998,0.060399998,0.060089998,0.0722,0.58,0.28,0.20000002,0.67,0.5,0.56200004,0.02,0.02101,0.02,0.0248,0.5832421,0.6848,-0.000634721447,0.000351857164
0.258263889,0.0249776475,0.0249776475,0.0249776475,0.0249776475,0.691988615,0.691988615,0.475850336,0.470579222,0.444845209,0.444845209,0.435664682,0.431406781,0.0722056127,0.0603911303,0.0603911303,0.0603911303,0.0600807916,0.0722056127,0.579825933,0.279915884,0.199939868,0.669831504,0.499849932,0.561943991,0.0199936145,0.0210039648,0.0199936145,0.0247955015,0.583900558,0.685511004,0.025,0.025,0.025,0.025,0.6927475,0.6927475,0.47637367,0.4710963,0.44533187,0.44533187,0.43614364,0.43188113,0.0722,0.060399998,0.060399998,0.060399998,0.060089998,0.0722,0.58,0.28,0.20000002,0.67,0.5,0.56200004,0.02,0.02101,0.02,0.0248,0.5832421,0.6848,-0.000758884648,0.00071100411
0.274930556,0.0249854038,0.0249854038,0.0249854038,0.0249854038,0.691872549,0.691872549,0.475771629,0.47050105,0.444769836,0.444769836,0.435592482,0.431335342,0.0722496704,0.0604301097,0.0604301097,0.0604301097,0.0601196256,0.0722496704,0.579743909,0.279876287,0.199911585,0.669721682,0.499779222,0.561823591,0.0199996394,0.0210102749,0.0199996394,0.0248029369,0.584205395,0.685816046,0.025,0.025,0.025,0.025,0.6927475,0.6927475,0.47637367,0.4710963,0.44533187,0.44533187,0.43614364,0.43188113,0.0722,0.060399998,0.060399998,0.060399998,0.060089998,0.0722,0.58,0.28,0.20000002,0.67,0.5,0.56200004,0.02,0.02101,0.02,0.0248,0.5832421,0.6848,-0.000874951488,0.00101604637
0.291597222,0.0249951185,0.0249951185,0.0249951185,0.0249951185,0.69176921,0.69176921,0.475701548,0.470431447,0.444702737,0.444702737,0.435528196,0.431271734,0.0723005776,0.0604754455,0.0604754455,0.0604754455,0.0601648011,0.0723005776,0.579676482,0.279843742,0.199888342,0.669632161,0.499721097,0.561727816,0.0200070956,0.0210180667,0.0200070956,0.0248120393,0.584433463,0.686043789,0.025,0.025,0.025,0.025,0.6927475,0.6927475,0.47637367,0.4710963,0.44533187,0.44533187,0.43614364,0.43188113,0.0722,0.060399998,0.060399998,0.060399998,0.060089998,0.0722,0.58,0.28,0.20000002,0.67,0.5,0.56200004,0.02,0.02101,0.02,0.0248,0.5832421,0.6848,-0.000978290307,0.00124378942
0.308263889,0.0250061821,0.0250061821,0.0250061821,0.0250061821,0.69168197,0.69168197,0.475642387,0.470372689,0.444646096,0.444646096,0.435473927,0.431218037,0.0723552253,0.0605244594,0.0605244594,0.0605244594,0.0602136517,0.0723552253,0.579625777,0.279819274,0.19987087,0.669565636,0.499677388,0.561659235,0.0200156575,0.021026996,0.0200156575,0.0248223902,0.584572277,0.686180147,0.025,0.025,0.025,0.025,0.6927475,0.6927475,0.47637367,0.4710963,0.44533187,0.44533187,0.43614364,0.43188113,0.0722,0.060399998,0.060399998,0.060399998,0.060089998,0.0722,0.58,0.28,0.20000002,0.67,0.5,0.56200004,0.02,0.02101,0.02,0.0248,0.5832421,0.6848,-0.00106553046,0.00138014681
0.324930556,0.0250178925,0.0250178925,0.0250178925,0.0250178925,0.691613064,0.691613064,0.475595674,0.47032629,0.444601354,0.444601354,0.435431076,0.431175639,0.0724103489,0.0605743193,0.0605743193,0.0605743193,0.0602633578,0.0724103489,0.57959264,0.279803289,0.19985946,0.669522993,0.499648825,0.56161816,0.020024947,0.0210366654,0.020024947,0.0248335149,0.584618704,0.686221106,0.025,0.025,0.025,0.025,0.6927475,0.6927475,0.47637367,0.4710963,0.44533187,0.44533187,0.43614364,0.43188113,0.0722,0.060399998,0.060399998,0.060399998,0.06009,0.0722,0.58,0.28,0.20000002,0.67,0.5,0.56200004,0.02,0.02101,0.02,0.0248,0.5832421,0.6848,-0.00113443624,0.00142110627
0.341597222,0.025029498,0.025029498,0.025029498,0.025029498,0.691563668,0.691563668,0.475562224,0.470293054,0.444569262,0.444569262,0.435400388,0.431145276,0.0724627195,0.0606222073,0.0606222073,0.0606222073,0.060311113,0.0724627195,0.57957672,0.27979562,0.19985399,0.669503459,0.499635105,0.561602921,0.0200345567,0.0210466474,0.0200345567,0.0248449069,0.584578154,0.686172025,0.025,0.025,0.025,0.025,0.6927475,0.6927475,0.47637367,0.4710963,0.44533187,0.44533187,0.43614364,0.43188113,0.0722,0.060399998,0.060399998,0.060399998,0.06009,0.0722,0.58,0.28,0.20000002,0.67,0.5,0.56200004,0.02,0.02101,0.02,0.0248,0.5832421,0.6848,-0.00118383204,0.00137202538
0.358263889,0.0250402526,0.0250402526,0.0250402526,0.0250402526,0.691533793,0.691533793,0.475542063,0.470273,0.444549811,0.444549811,0.435381883,0.431126971,0.072509331,0.0606654669,0.0606654669,0.0606654669,0.060354271,0.072509331,0.57957655,0.279795557,0.199853955,0.669504742,0.499634964,0.561610086,0.0200440629,0.0210564995,0.0200440629,0.0248560499,0.584463267,0.686046354,0.025,0.025,0.025,0.025,0.6927475,0.6927475,0.47637367,0.4710963,0.44533187,0.44533187,0.43614364,0.43188113,0.0722,0.060399998,0.060399998,0.060399998,0.06009,0.0722,0.58,0.28,0.20000002,0.67,0.5,0.56200004,0.02,0.02101,0.02,0.0248,0.5832421,0.6848,-0.00121370744,0.00124635385
0.374930556,0.0250494337,0.0250494337,0.0250494337,0.0250494337,0.691522081,0.691522081,0.475534295,0.470265233,0.444542103,0.444542103,0.435374737,0.43111991,0.0725474444,0.0607016292,0.0607016292,0.0607016292,0.0603903706,0.0725474444,0.579589666,0.279801908,0.199858503,0.66952318,0.499646276,0.56163464,0.0200530039,0.0210657425,0.0200530039,0.0248663966,0.584290926,0.685862463,0.025,0.025,0.025,0.025,0.6927475,0.6927475,0.47637367,0.4710963,0.44533187,0.44533187,0.43614364,0.43188113,0.0722,0.060399998,0.060399998,0.060399998,0.06009,0.0722,0.58,0.28,0.20000002,0.67,0.5,0.56200004,0.02,0.02101,0.02,0.0248,0.5832421,0.6848,-0.00122541884,0.00106246332
0.391597222,0.0250564395,0.0250564395,0.0250564395,0.0250564395,0.69152649,0.69152649,0.475537554,0.470268389,0.444544793,0.444544793,0.435377695,0.43112285,0.0725748926,0.0607287015,0.0607287015,0.0607287015,0.0604174245,0.0725748926,0.579613086,0.279813234,0.199866604,0.66955449,0.499666471,0.561671058,0.0200609703,0.0210739513,0.0200609703,0.0248754628,0.584081749,0.68564279,0.025,0.025,0.025,0.025,0.6927475,0.6927475,0.47637367,0.4710963,0.44533187,0.44533187,0.43614364,0.43188113,0.0722,0.060399998,0.060399998,0.060399998,0.06009,0.0722,0.58,0.28,0.20000002,0.67,0.5,0.56200004,0.02,0.02101,0.02,0.0248,0.5832421,0.6848,-0.00122100984,0.0008427896
0.408263889,0.0250608006,0.0250608006,0.0250608006,0.0250608006,0.691544231,0.691544231,0.475549968,0.470280602,0.444556057,0.444556057,0.435389036,0.43113409,0.0725901827,0.0607452453,0.0607452453,0.0607452453,0.0604339961,0.0725901827,0.579643489,0.279827931,0.199877112,0.669593979,0.499692685,0.561713476,0.0200675984,0.0210807503,0.0200675984,0.0248828293,0.583856905,0.685410369,0.025,0.025,0.025,0.025,0.6927475,0.6927475,0.47637367,0.4710963,0.44533187,0.44533187,0.43614364,0.43188113,0.0722,0.060399998,0.060399998,0.060399998,0.06009,0.0722,0.58,0.28,0.20000002,0.67,0.5,0.56200004,0.02,0.02101,0.02,0.0248,0.5832421,0.6848,-0.00120326859,0.000614804785
0.424930556,0.0250622199,0.0250622199,0.0250622199,0.0250622199,0.691572013,0.691572013,0.475569316,0.470299665,0.444573747,0.444573747,0.435406721,0.431151614,0.0725925057,0.0607503944,0.0607503944,0.0607503944,0.0604392182,0.0725925057,0.579677482,0.279844359,0.199888856,0.669636939,0.499721994,0.561756235,0.0200725765,0.0210858193,0.0200725765,0.0248881452,0.583636438,0.68518682,0.025,0.025,0.025,0.025,0.6927475,0.6927475,0.47637367,0.4710963,0.44533187,0.44533187,0.43614364,0.43188113,0.0722,0.060399998,0.060399998,0.060399998,0.06009,0.0722,0.58,0.28,0.2,0.67,0.5,0.56200004,0.02,0.02101,0.02,0.0248,0.5832421,0.6848,-0.0011754873,0.000394337631
0.441597222,0.0250606102,0.0250606102,0.0250606102,0.0250606102,0.691606633,0.691606633,0.475593432,0.470323422,0.444595779,0.444595779,0.435428764,0.431173456,0.0725819484,0.060744061,0.060744061,0.060744061,0.0604329983,0.0725819484,0.579712022,0.279861049,0.199900787,0.669679252,0.499751774,0.561794631,0.0200757197,0.0210889687,0.0200757197,0.0248912085,0.583438209,0.684990963,0.025,0.025,0.025,0.025,0.6927475,0.6927475,0.47637367,0.4710963,0.44533187,0.44533187,0.43614364,0.43188113,0.0722,0.060399998,0.060399998,0.060399998,0.06009,0.0722,0.58,0.28,0.2,0.67,0.5,0.56200004,0.02,0.02101,0.02,0.0248,0.5832421,0.6848,-0.00114086739,0.000381948375
