omega,re_0,im_0,re_1,im_1,re_2,im_2
738.2099054637271,4.7075243833099895e-08,2.517202917317729e-06,5.345052062955458e-08,2.501261691386218e-06,5.279011328982717e-07,3.35791931779772e-06
791.0061650220117,4.827168389701198e-08,2.6966917366546523e-06,5.450182551409445e-08,2.679667065329419e-06,5.600654479794676e-07,3.5656310546316147e-06
847.5783763830491,4.9585277754412623e-08,2.8889341190523214e-06,5.565728188912731e-08,2.8707618837437805e-06,5.925867936534635e-07,3.7863332298029925e-06
908.1965929963839,5.102284261666457e-08,3.0948284412769685e-06,5.6924310544410164e-08,3.0754415892890333e-06,6.252806352822882e-07,4.021033514821308e-06
973.1501823466461,5.258912329801902e-08,3.3153396411225627e-06,5.830822894734495e-08,3.294668191281163e-06,6.579709111165188e-07,4.270832708475964e-06
1042.749207279928,5.4285532243035415e-08,3.5515009005735164e-06,5.981125666343917e-08,3.5294710352241185e-06,6.90483616964001e-07,4.536996995394953e-06
1117.325906121653,5.611103904186856e-08,3.8044195513197797e-06,6.143352408936964e-08,3.78095303997765e-06,7.226678672580379e-07,4.82090967961651e-06
1197.2362786514534,5.806411081510244e-08,4.075282948107152e-06,6.317528334252669e-08,4.0502970935409605e-06,7.54397654490539e-07,5.124030852661085e-06
1282.8617855058624,6.014024771340877e-08,4.365364457296724e-06,6.503416383718515e-08,4.338771196306538e-06,7.85576937340516e-07,5.447951873625294e-06
1374.6111691211165,6.233164992746589e-08,4.676032440994688e-06,6.70047433464546e-08,4.647737147235506e-06,8.161267563830162e-07,5.794436865107034e-06
1472.9224049085135,6.463130334173498e-08,5.008750721173632e-06,6.908312838119771e-08,4.978652120747837e-06,8.460256727948007e-07,6.1652624600595725e-06
1578.2647919764743,6.702848146141689e-08,5.365094257980707e-06,7.126170210459925e-08,5.333082681474907e-06,8.752768954071859e-07,6.562401431510284e-06
1691.1411933796066,6.951175434551176e-08,5.746752840623555e-06,7.35323400150505e-08,5.712709336214601e-06,9.038970528636156e-07,6.987928563262918e-06
1812.0904365888139,7.206988429321025e-08,6.155537765789458e-06,7.588743082282924e-08,6.1193324294961544e-06,9.320054097720473e-07,7.444059458613049e-06
1941.689885641356,7.469161175112601e-08,6.593396625467958e-06,7.831908432469379e-08,6.55488786183889e-06,9.596532377268396e-07,7.933106503780689e-06
2080.558197249313,7.736581380049026e-08,7.062415182386458e-06,8.081934825781373e-08,7.021447832354991e-06,9.869928770714726e-07,8.45754606602378e-06
2229.3582740229917,8.008277925010221e-08,7.564831178014595e-06,8.338137031997255e-08,7.5212350195841675e-06,1.0141841581227009e-06,9.020040890541697e-06
2388.800428906825,8.283691567689488e-08,8.103046242412464e-06,8.600237033836997e-08,8.056635151104051e-06,1.041397822715519e-06,9.623295048425573e-06
2559.6457759335367,8.562218792731406e-08,8.67963077318407e-06,8.867815293305411e-08,8.630200639386351e-06,1.0688292749373789e-06,1.0270289485526753e-05
2742.709863482676,8.843167438146447e-08,9.297341210280361e-06,9.140236568628026e-08,9.244668892349102e-06,1.0966886045749598e-06,1.096413453979286e-05
2938.8665673872893,9.127915403857771e-08,9.959131611224856e-06,9.419238536201637e-08,9.902973593926498e-06,1.1252158579280892e-06,1.170813349286346e-05
3149.0522624728596,9.415519317813661e-08,1.066816276596543e-05,9.703661953835853e-08,1.0608253523673194e-05,1.1546347738049174e-06,1.2505817158206816e-05
3374.27029244183,9.706796807323637e-08,1.142782131410435e-05,9.994352655065911e-08,1.136387208255934e-05,1.1851966507851773e-06,1.3360927144806896e-05
3615.5957594411634,1.0002314297834342e-07,1.2241733317306882e-05,1.0291752941060443e-07,1.2173430607500498e-05,1.2171568872516911e-06,1.42774521733341e-05
3874.1806561764306,1.0302966989686963e-07,1.3113785117632926e-05,1.0596606044655814e-07,1.3040789346002507e-05,1.2507793595664344e-06,1.5259646240809344e-05
