omega,re_0,im_0,re_1,im_1,re_2,im_2,re_3,im_3,re_4,im_4,re_5,im_5,re_6,im_6,re_7,im_7,re_8,im_8,re_9,im_9,re_10,im_10,re_11,im_11,re_12,im_12,re_13,im_13,re_14,im_14,re_15,im_15,re_16,im_16,re_17,im_17,re_18,im_18,re_19,im_19,re_20,im_20,re_21,im_21,re_22,im_22,re_23,im_23,re_24,im_24,re_25,im_25,re_26,im_26,re_27,im_27,re_28,im_28,re_29,im_29,re_30,im_30,re_31,im_31,re_32,im_32,re_33,im_33,re_34,im_34,re_35,im_35,re_36,im_36,re_37,im_37,re_38,im_38,re_39,im_39,re_40,im_40,re_41,im_41,re_42,im_42,re_43,im_43,re_44,im_44,re_45,im_45,re_46,im_46,re_47,im_47,re_48,im_48,re_49,im_49,re_50,im_50,re_51,im_51,re_52,im_52,re_53,im_53,re_54,im_54,re_55,im_55,re_56,im_56,re_57,im_57,re_58,im_58,re_59,im_59,re_60,im_60,re_61,im_61,re_62,im_62,re_63,im_63,re_64,im_64,re_65,im_65,re_66,im_66,re_67,im_67,re_68,im_68,re_69,im_69,re_70,im_70,re_71,im_71,re_72,im_72,re_73,im_73,re_74,im_74,re_75,im_75,re_76,im_76,re_77,im_77,re_78,im_78,re_79,im_79,re_80,im_80,re_81,im_81,re_82,im_82,re_83,im_83,re_84,im_84,re_85,im_85,re_86,im_86,re_87,im_87,re_88,im_88,re_89,im_89,re_90,im_90,re_91,im_91,re_92,im_92,re_93,im_93,re_94,im_94,re_95,im_95,re_96,im_96,re_97,im_97,re_98,im_98,re_99,im_99,re_100,im_100,re_101,im_101,re_102,im_102,re_103,im_103,re_104,im_104,re_105,im_105,re_106,im_106,re_107,im_107,re_108,im_108,re_109,im_109,re_110,im_110,re_111,im_111,re_112,im_112,re_113,im_113,re_114,im_114,re_115,im_115,re_116,im_116,re_117,im_117,re_118,im_118,re_119,im_119,re_120,im_120,re_121,im_121,re_122,im_122,re_123,im_123,re_124,im_124,re_125,im_125,re_126,im_126,re_127,im_127,re_128,im_128,re_129,im_129,re_130,im_130,re_131,im_131,re_132,im_132,re_133,im_133,re_134,im_134,re_135,im_135,re_136,im_136,re_137,im_137,re_138,im_138,re_139,im_139,re_140,im_140,re_141,im_141,re_142,im_142,re_143,im_143,re_144,im_144,re_145,im_145,re_146,im_146,re_147,im_147,re_148,im_148,re_149,im_149,re_150,im_150,re_151,im_151,re_152,im_152,re_153,im_153,re_154,im_154,re_155,im_155,re_156,im_156,re_157,im_157,re_158,im_158,re_159,im_159,re_160,im_160,re_161,im_161,re_162,im_162,re_163,im_163,re_164,im_164,re_165,im_165,re_166,im_166,re_167,im_167,re_168,im_168,re_169,im_169,re_170,im_170,re_171,im_171,re_172,im_172,re_173,im_173,re_174,im_174,re_175,im_175,re_176,im_176,re_177,im_177,re_178,im_178,re_179,im_179,re_180,im_180,re_181,im_181,re_182,im_182,re_183,im_183,re_184,im_184,re_185,im_185,re_186,im_186,re_187,im_187,re_188,im_188,re_189,im_189,re_190,im_190,re_191,im_191,re_192,im_192,re_193,im_193,re_194,im_194,re_195,im_195
62.83185307179587,4.989243657997493e-05,0.0001533817338330577,9.637142808543338e-06,0.00010707746594588912,9.606802784849643e-06,7.097385697195825e-05,9.606803947684208e-06,7.106823620069357e-05,9.576618506294727e-06,6.245882691861043e-05,9.576618259611985e-06,6.245370309423514e-05,9.636798120227796e-06,6.163389823939672e-05,9.636779325527182e-06,6.130054616968646e-05,9.606407160141876e-06,5.9640647267138784e-05,9.606387052383055e-06,5.93794000076441e-05,9.576277153780894e-06,5.771121557291365e-05,9.576258554431033e-06,5.753224770293271e-05,9.550317300103059e-06,5.780342710226867e-05,9.550091527458767e-06,5.589002825800715e-05,9.637142808543338e-06,0.00010707746594588912,4.989243657997493e-05,0.0001533817338330577,9.606801126060466e-06,7.084163175447804e-05,9.606802784849643e-06,7.097385697195825e-05,9.576618259611985e-06,6.245370309423514e-05,9.576618506294727e-06,6.245882691861043e-05,9.636816416387664e-06,6.197633483524058e-05,9.636798120227796e-06,6.163389823939672e-05,9.606426771953942e-06,5.990636257561365e-05,9.606407160141876e-06,5.964064726713879e-05,9.576295259772789e-06,5.789047413371034e-05,9.576277153780894e-06,5.771121557291365e-05,9.550320523971256e-06,5.783544712334674e-05,9.550106572123454e-06,5.600091843883931e-05,9.606802784849643e-06,7.097385697195825e-05,9.606801126060466e-06,7.084163175447804e-05,4.9831912028452907e-05,0.00015344484382326222,9.576618259611985e-06,0.00010714057593837824,9.54658142316825e-06,7.10369535667186e-05,9.546579781687644e-06,7.090472836428121e-05,9.606407160141876e-06,5.964064726713879e-05,9.606387052383055e-06,5.93794000076441e-05,9.576164755872063e-06,5.990861825037764e-05,9.576143349679736e-06,5.961898132545789e-05,9.546189926813192e-06,5.970374744938024e-05,9.546170028891221e-06,5.944250037220661e-05,9.520402112443976e-06,6.278092413814239e-05,9.520144078154965e-06,5.875249255872581e-05,9.606803947684208e-06,7.106823620069357e-05,9.606802784849643e-06,7.097385697195825e-05,9.576618259611985e-06,0.00010714057593837824,4.9831912028452907e-05,0.00015344484382326222,9.546582573869272e-06,7.113133278490871e-05,9.54658142316825e-06,7.10369535667186e-05,9.606426771953942e-06,5.990636257561365e-05,9.606407160141876e-06,5.9640647267138784e-05,9.576185668708897e-06,6.020508877712844e-05,9.576164755872063e-06,5.990861825037764e-05,9.546209333965026e-06,5.9969462580029594e-05,9.546189926813192e-06,5.970374744938024e-05,9.520406709019743e-06,6.288232195464217e-05,9.520160433339865e-06,5.894387486424538e-05,9.576618506294727e-06,6.245882691861043e-05,9.576618259611985e-06,6.245370309423514e-05,9.54658142316825e-06,7.10369535667186e-05,9.546582573869272e-06,7.113133278490871e-05,4.977199222891247e-05,0.0001535079256079158,9.516698462655589e-06,0.00010720365772524525,9.576277153780894e-06,5.771121557291365e-05,9.576258554431033e-06,5.753224770293271e-05,9.546189926813192e-06,5.970374744938024e-05,9.546170028891221e-06,5.944250037220661e-05,9.516360930115722e-06,6.176009623804087e-05,9.516342525614827e-06,6.142674450742509e-05,9.490660215354896e-06,7.172604257097899e-05,9.490436815662543e-06,6.266218377750881e-05,9.576618259611985e-06,6.245370309423514e-05,9.576618506294727e-06,6.245882691861043e-05,9.546579781687644e-06,7.090472836428121e-05,9.54658142316825e-06,7.10369535667186e-05,9.516698462655589e-06,0.00010720365772524525,4.977199222891247e-05,0.0001535079256079158,9.576295259772789e-06,5.789047413371034e-05,9.576277153780894e-06,5.771121557291365e-05,9.546209333965026e-06,5.9969462580029594e-05,9.546189926813192e-06,5.970374744938024e-05,9.516378846428067e-06,6.210253250378272e-05,9.516360930115722e-06,6.176009623804087e-05,9.49066340534011e-06,7.202287341311842e-05,9.490451702197941e-06,6.299034933076549e-05,9.636798120227796e-06,6.163389823939672e-05,9.636816416387664e-06,6.197633483524058e-05,9.606407160141876e-06,5.964064726713879e-05,9.606426771953942e-06,5.990636257561365e-05,9.576277153780894e-06,5.771121557291365e-05,9.576295259772789e-06,5.789047413371034e-05,4.989243657997493e-05,0.0001533817338330577,9.637142808543338e-06,0.00010707746594588912,9.606802784849643e-06,7.097385697195825e-05,9.606801126060466e-06,7.084163175447804e-05,9.576618506294727e-06,6.245882691861043e-05,9.576618259611985e-06,6.245370309423514e-05,9.550106572123454e-06,5.600091843883931e-05,9.550320523971256e-06,5.783544712334674e-05,9.636779325527182e-06,6.130054616968646e-05,9.636798120227796e-06,6.163389823939672e-05,9.606387052383055e-06,5.93794000076441e-05,9.606407160141876e-06,5.9640647267138784e-05,9.576258554431033e-06,5.753224770293271e-05,9.576277153780894e-06,5.771121557291365e-05,9.637142808543338e-06,0.00010707746594588912,4.989243657997493e-05,0.0001533817338330577,9.606803947684208e-06,7.106823620069357e-05,9.606802784849643e-06,7.097385697195825e-05,9.576618259611985e-06,6.245370309423514e-05,9.576618506294727e-06,6.245882691861043e-05,9.550091527458767e-06,5.589002825800715e-05,9.550317300103059e-06,5.780342710226867e-05,9.606407160141876e-06,5.9640647267138784e-05,9.606426771953942e-06,5.990636257561365e-05,9.576164755872063e-06,5.990861825037764e-05,9.576185668708897e-06,6.020508877712844e-05,9.546189926813192e-06,5.970374744938024e-05,9.546209333965026e-06,5.9969462580029594e-05,9.606802784849643e-06,7.097385697195825e-05,9.606803947684208e-06,7.106823620069357e-05,4.9831912028452907e-05,0.00015344484382326222,9.576618259611985e-06,0.00010714057593837824,9.54658142316825e-06,7.10369535667186e-05,9.546582573869272e-06,7.113133278490871e-05,9.520160433339865e-06,5.894387486424538e-05,9.520406709019743e-06,6.288232195464217e-05,9.606387052383055e-06,5.93794000076441e-05,9.606407160141876e-06,5.964064726713879e-05,9.576143349679736e-06,5.961898132545789e-05,9.576164755872063e-06,5.990861825037764e-05,9.546170028891221e-06,5.944250037220661e-05,9.546189926813192e-06,5.970374744938024e-05,9.606801126060466e-06,7.084163175447804e-05,9.606802784849643e-06,7.097385697195825e-05,9.576618259611985e-06,0.00010714057593837824,4.9831912028452907e-05,0.00015344484382326222,9.546579781687644e-06,7.090472836428121e-05,9.54658142316825e-06,7.10369535667186e-05,9.520144078154965e-06,5.875249255872581e-05,9.520402112443976e-06,6.278092413814239e-05,9.576277153780894e-06,5.771121557291365e-05,9.576295259772789e-06,5.789047413371034e-05,9.546189926813192e-06,5.970374744938024e-05,9.546209333965026e-06,5.9969462580029594e-05,9.516360930115722e-06,6.176009623804087e-05,9.516378846428067e-06,6.210253250378272e-05,9.576618506294727e-06,6.245882691861043e-05,9.576618259611985e-06,6.245370309423514e-05,9.54658142316825e-06,7.10369535667186e-05,9.546579781687644e-06,7.090472836428121e-05,4.977199222891247e-05,0.0001535079256079158,9.516698462655589e-06,0.00010720365772524525,9.490451702197941e-06,6.299034933076549e-05,9.49066340534011e-06,7.202287341311842e-05,9.576258554431033e-06,5.753224770293271e-05,9.576277153780894e-06,5.771121557291365e-05,9.546170028891221e-06,5.944250037220661e-05,9.546189926813192e-06,5.970374744938024e-05,9.516342525614827e-06,6.142674450742509e-05,9.516360930115722e-06,6.176009623804087e-05,9.576618259611985e-06,6.245370309423514e-05,9.576618506294727e-06,6.245882691861043e-05,9.546582573869272e-06,7.113133278490871e-05,9.54658142316825e-06,7.10369535667186e-05,9.516698462655589e-06,0.00010720365772524525,4.977199222891247e-05,0.0001535079256079158,9.490436815662543e-06,6.266218377750881e-05,9.490660215354896e-06,7.172604257097899e-05,9.550317300103059e-06,5.780342710226867e-05,9.550320523971256e-06,5.783544712334674e-05,9.520402112443976e-06,6.278092413814239e-05,9.520406709019743e-06,6.288232195464217e-05,9.490660215354896e-06,7.172604257097899e-05,9.49066340534011e-06,7.202287341311842e-05,9.550106572123454e-06,5.600091843883931e-05,9.550091527458767e-06,5.589002825800715e-05,9.520160433339865e-06,5.894387486424538e-05,9.520144078154965e-06,5.875249255872581e-05,9.490451702197941e-06,6.299034933076549e-05,9.490436815662543e-06,6.266218377750881e-05,0.002687819218521462,0.0001686600174057606,9.464619871459578e-06,6.728562365181233e-05,9.550091527458767e-06,5.589002825800715e-05,9.550106572123454e-06,5.600091843883931e-05,9.520144078154965e-06,5.875249255872581e-05,9.520160433339865e-06,5.894387486424538e-05,9.490436815662543e-06,6.266218377750881e-05,9.490451702197941e-06,6.299034933076549e-05,9.550320523971256e-06,5.783544712334674e-05,9.550317300103059e-06,5.780342710226867e-05,9.520406709019743e-06,6.288232195464217e-05,9.520402112443976e-06,6.278092413814239e-05,9.49066340534011e-06,7.202287341311842e-05,9.490660215354896e-06,7.172604257097899e-05,9.464619871459578e-06,6.728562365181233e-05,0.002687819218521462,0.0001686600174057606
65.41537996857582,5.029068069044075e-05,0.00015942964801498387,1.002857266588353e-05,0.00011122171121627845,9.996368552703005e-06,7.363425779713724e-05,9.996369811992109e-06,7.373251771807076e-05,9.964333103348957e-06,6.476977304245141e-05,9.96433283623393e-06,6.476443853684206e-05,1.002819934555384e-05,6.390959081415883e-05,1.0028178989647957e-05,6.356253198249832e-05,9.995940111876813e-06,6.183504900705698e-05,9.995918336231412e-06,6.156305980810937e-05,9.963963477286652e-06,5.982694991073954e-05,9.963943337392975e-06,5.964062327560173e-05,9.936421238621857e-06,5.992353549310001e-05,9.936176789449651e-06,5.7931462034123124e-05,1.002857266588353e-05,0.00011122171121627845,5.029068069044075e-05,0.00015942964801498387,9.996366756320969e-06,7.349659573333678e-05,9.996368552703005e-06,7.363425779713724e-05,9.96433283623393e-06,6.476443853684206e-05,9.964333103348957e-06,6.476977304245141e-05,1.0028219161507335e-05,6.426610771165669e-05,1.002819934555384e-05,6.390959081415883e-05,9.995961350438297e-06,6.211168997402793e-05,9.995940111876813e-06,6.1835049007057e-05,9.963983082958908e-06,6.00135791908123e-05,9.963963477286652e-06,5.982694991073954e-05,9.936424729177606e-06,5.9956872106504966e-05,9.936193078648282e-06,5.804691176101974e-05,9.996368552703005e-06,7.363425779713724e-05,9.996366756320969e-06,7.349659573333678e-05,5.022644085792648e-05,0.00015949668782412675,9.96433283623393e-06,0.00011128875102794114,9.932457041356612e-06,7.37012828117297e-05,9.932455264112824e-06,7.356362076451568e-05,9.995940111876813e-06,6.1835049007057e-05,9.995918336231412e-06,6.156305980810937e-05,9.963841769707965e-06,6.211470596032173e-05,9.96381859048954e-06,6.181315977646392e-05,9.932033165297928e-06,6.19020779772388e-05,9.932011621672023e-06,6.163008897931936e-05,9.904677157524288e-06,6.510636418764431e-05,9.904397809196688e-06,6.091229202880561e-05,9.996369811992109e-06,7.373251771807076e-05,9.996368552703005e-06,7.363425779713724e-05,9.96433283623393e-06,0.00011128875102794114,5.022644085792648e-05,0.00015949668782412675,9.932458287229537e-06,7.379954272103598e-05,9.932457041356612e-06,7.37012828117297e-05,9.995961350438297e-06,6.211168997402793e-05,9.995940111876813e-06,6.183504900705698e-05,9.963864414707818e-06,6.242336673225125e-05,9.963841769707965e-06,6.211470596032173e-05,9.932054177563824e-06,6.217871874813834e-05,9.932033165297928e-06,6.19020779772388e-05,9.904682133785153e-06,6.52119312743835e-05,9.90441551534332e-06,6.111154355524703e-05,9.964333103348957e-06,6.476977304245141e-05,9.96433283623393e-06,6.476443853684206e-05,9.932457041356612e-06,7.37012828117297e-05,9.932458287229537e-06,7.379954272103598e-05,5.016285586798551e-05,0.0001595636964843429,9.900747849149994e-06,0.000111355759690597,9.963963477286652e-06,5.982694991073954e-05,9.963943337392975e-06,5.964062327560173e-05,9.932033165297928e-06,6.19020779772388e-05,9.932011621672023e-06,6.163008897931936e-05,9.900382441025654e-06,6.404364614595014e-05,9.900362516567826e-06,6.369658768817873e-05,9.873120681101072e-06,7.441995475613076e-05,9.872878855462538e-06,6.498340808819835e-05,9.96433283623393e-06,6.476443853684206e-05,9.964333103348957e-06,6.476977304245141e-05,9.932455264112824e-06,7.356362076451568e-05,9.932457041356612e-06,7.37012828117297e-05,9.900747849149994e-06,0.000111355759690597,5.016285586798551e-05,0.0001595636964843429,9.963983082958908e-06,6.00135791908123e-05,9.963963477286652e-06,5.982694991073954e-05,9.932054177563824e-06,6.217871874813834e-05,9.932033165297928e-06,6.19020779772388e-05,9.900401836977701e-06,6.440016267947396e-05,9.900382441025654e-06,6.404364614595014e-05,9.873124134195858e-06,7.472899070869509e-05,9.8728949698334e-06,6.532506713153764e-05,1.002819934555384e-05,6.390959081415883e-05,1.0028219161507335e-05,6.426610771165669e-05,9.995940111876813e-06,6.1835049007057e-05,9.995961350438297e-06,6.211168997402793e-05,9.963963477286652e-06,5.982694991073954e-05,9.963983082958908e-06,6.00135791908123e-05,5.029068069044075e-05,0.00015942964801498387,1.002857266588353e-05,0.00011122171121627845,9.996368552703005e-06,7.363425779713724e-05,9.996366756320969e-06,7.349659573333678e-05,9.964333103348957e-06,6.476977304245141e-05,9.96433283623393e-06,6.476443853684206e-05,9.936193078648282e-06,5.804691176101974e-05,9.936424729177606e-06,5.9956872106504966e-05,1.0028178989647957e-05,6.356253198249832e-05,1.002819934555384e-05,6.390959081415883e-05,9.995918336231412e-06,6.156305980810937e-05,9.995940111876813e-06,6.183504900705698e-05,9.963943337392975e-06,5.964062327560173e-05,9.963963477286652e-06,5.982694991073954e-05,1.002857266588353e-05,0.00011122171121627845,5.029068069044075e-05,0.00015942964801498387,9.996369811992109e-06,7.373251771807076e-05,9.996368552703005e-06,7.363425779713724e-05,9.96433283623393e-06,6.476443853684206e-05,9.964333103348957e-06,6.476977304245141e-05,9.936176789449651e-06,5.7931462034123124e-05,9.936421238621857e-06,5.992353549310001e-05,9.995940111876813e-06,6.183504900705698e-05,9.995961350438297e-06,6.211168997402793e-05,9.963841769707965e-06,6.211470596032173e-05,9.963864414707818e-06,6.242336673225125e-05,9.932033165297928e-06,6.19020779772388e-05,9.932054177563824e-06,6.217871874813834e-05,9.996368552703005e-06,7.363425779713724e-05,9.996369811992109e-06,7.373251771807076e-05,5.022644085792648e-05,0.00015949668782412675,9.96433283623393e-06,0.00011128875102794114,9.932457041356612e-06,7.37012828117297e-05,9.932458287229537e-06,7.379954272103598e-05,9.90441551534332e-06,6.111154355524703e-05,9.904682133785153e-06,6.52119312743835e-05,9.995918336231412e-06,6.156305980810937e-05,9.995940111876813e-06,6.1835049007057e-05,9.96381859048954e-06,6.181315977646392e-05,9.963841769707965e-06,6.211470596032173e-05,9.932011621672023e-06,6.163008897931936e-05,9.932033165297928e-06,6.19020779772388e-05,9.996366756320969e-06,7.349659573333678e-05,9.996368552703005e-06,7.363425779713724e-05,9.96433283623393e-06,0.00011128875102794114,5.022644085792648e-05,0.00015949668782412675,9.932455264112824e-06,7.356362076451568e-05,9.932457041356612e-06,7.37012828117297e-05,9.904397809196688e-06,6.091229202880561e-05,9.904677157524288e-06,6.510636418764431e-05,9.963963477286652e-06,5.982694991073954e-05,9.963983082958908e-06,6.00135791908123e-05,9.932033165297928e-06,6.19020779772388e-05,9.932054177563824e-06,6.217871874813834e-05,9.900382441025654e-06,6.404364614595014e-05,9.900401836977701e-06,6.440016267947396e-05,9.964333103348957e-06,6.476977304245141e-05,9.96433283623393e-06,6.476443853684206e-05,9.932457041356612e-06,7.37012828117297e-05,9.932455264112824e-06,7.356362076451568e-05,5.016285586798551e-05,0.0001595636964843429,9.900747849149994e-06,0.000111355759690597,9.8728949698334e-06,6.532506713153764e-05,9.873124134195858e-06,7.472899070869509e-05,9.963943337392975e-06,5.964062327560173e-05,9.963963477286652e-06,5.982694991073954e-05,9.932011621672023e-06,6.163008897931936e-05,9.932033165297928e-06,6.19020779772388e-05,9.900362516567826e-06,6.369658768817873e-05,9.900382441025654e-06,6.404364614595014e-05,9.96433283623393e-06,6.476443853684206e-05,9.964333103348957e-06,6.476977304245141e-05,9.932458287229537e-06,7.379954272103598e-05,9.932457041356612e-06,7.37012828117297e-05,9.900747849149994e-06,0.000111355759690597,5.016285586798551e-05,0.0001595636964843429,9.872878855462538e-06,6.498340808819835e-05,9.873120681101072e-06,7.441995475613076e-05,9.936421238621857e-06,5.992353549310001e-05,9.936424729177606e-06,5.9956872106504966e-05,9.904677157524288e-06,6.510636418764431e-05,9.904682133785153e-06,6.52119312743835e-05,9.873120681101072e-06,7.441995475613076e-05,9.873124134195858e-06,7.472899070869509e-05,9.936193078648282e-06,5.804691176101974e-05,9.936176789449651e-06,5.7931462034123124e-05,9.90441551534332e-06,6.111154355524703e-05,9.904397809196688e-06,6.091229202880561e-05,9.8728949698334e-06,6.532506713153764e-05,9.872878855462538e-06,6.498340808819835e-05,0.002688200203999823,0.00017534025323336574,9.845491258547467e-06,6.979753687498872e-05,9.936176789449651e-06,5.7931462034123124e-05,9.936193078648282e-06,5.804691176101974e-05,9.904397809196688e-06,6.091229202880561e-05,9.90441551534332e-06,6.111154355524703e-05,9.872878855462538e-06,6.498340808819835e-05,9.8728949698334e-06,6.532506713153764e-05,9.936424729177606e-06,5.9956872106504966e-05,9.936421238621857e-06,5.992353549310001e-05,9.904682133785153e-06,6.52119312743835e-05,9.904677157524288e-06,6.510636418764431e-05,9.873124134195858e-06,7.472899070869509e-05,9.873120681101072e-06,7.441995475613076e-05,9.845491258547467e-06,6.979753687498872e-05,0.002688200203999823,0.00017534025323336574
