omega,re_0,im_0,re_1,im_1,re_2,im_2,re_3,im_3,re_4,im_4,re_5,im_5,re_6,im_6,re_7,im_7,re_8,im_8,re_9,im_9,re_10,im_10,re_11,im_11,re_12,im_12,re_13,im_13,re_14,im_14,re_15,im_15
129.77166248729,0.0,1.05035715501567e-09,0.0,-2.328557547749206e-10,0.0,-2.2351239427028022e-10,0.0,-9.805338379895347e-11,0.0,-2.328557547749205e-10,0.0,1.0694369330424823e-09,0.0,-2.0815218240269425e-10,0.0,-1.4348208627636017e-10,0.0,-2.2351239427028027e-10,0.0,-2.0815218240269428e-10,0.0,1.1019626153557976e-09,0.0,-2.0587054953611388e-10,0.0,-9.80533837989535e-11,0.0,-1.4348208627636017e-10,0.0,-2.0587054953611386e-10,0.0,9.758192003613871e-10
135.10762767190218,0.0,1.0935458535585497e-09,0.0,-2.424303427604698e-10,0.0,-2.3270280095303609e-10,0.0,-1.0208515338683151e-10,0.0,-2.424303427604699e-10,0.0,1.1134101559516981e-09,0.0,-2.1671100624076133e-10,0.0,-1.4938179814189293e-10,0.0,-2.327028009530361e-10,0.0,-2.1671100624076133e-10,0.0,1.147273232770895e-09,0.0,-2.1433555694841603e-10,0.0,-1.0208515338683155e-10,0.0,-1.493817981418929e-10,0.0,-2.14335556948416e-10,0.0,1.015943039262769e-09
140.6629976472495,0.0,1.1385103896562265e-09,0.0,-2.5239861968525796e-10,0.0,-2.422710997668755e-10,0.0,-1.0628270171053633e-10,0.0,-2.523986196852578e-10,0.0,1.1591914745730396e-09,0.0,-2.2562175271853118e-10,0.0,-1.5552409499485922e-10,0.0,-2.4227109976687555e-10,0.0,-2.256217527185313e-10,0.0,1.1944469370293452e-09,0.0,-2.2314862944652937e-10,0.0,-1.0628270171053637e-10,0.0,-1.5552409499485924e-10,0.0,-2.2314862944652942e-10,0.0,1.0577166944903575e-09
146.44679392313063,0.0,1.1853237823884008e-09,0.0,-2.6277677329345857e-10,0.0,-2.5223282892111464e-10,0.0,-1.1065284527796948e-10,0.0,-2.627767732934586e-10,0.0,1.2068552343805903e-09,0.0,-2.348988922289781e-10,0.0,-1.6191895147088028e-10,0.0,-2.522328289211147e-10,0.0,-2.3489889222897816e-10,0.0,1.2435603347364852e-09,0.0,-2.3232407880811241e-10,0.0,-1.1065284527796948e-10,0.0,-1.6191895147088028e-10,0.0,-2.323240788081124e-10,0.0,1.1012080033694147e-09
152.46840895675493,0.0,1.234062053241151e-09,0.0,-2.735816569386529e-10,0.0,-2.6260416552683247e-10,0.0,-1.1520268087893774e-10,0.0,-2.7358165693865284e-10,0.0,1.2564788377936421e-09,0.0,-2.445574901602525e-10,0.0,-1.6857675234371827e-10,0.0,-2.6260416552683247e-10,0.0,-2.445574901602525e-10,0.0,1.2946931824162966e-09,0.0,-2.4187680528403757e-10,0.0,-1.1520268087893771e-10,0.0,-1.6857675234371824e-10,0.0,-2.4187680528403757e-10,0.0,1.1464875925676417e-09
158.73762140539807,0.0,1.2848043495601995e-09,0.0,-2.848308169524279e-10,0.0,-2.7340195186730177e-10,0.0,-1.1993959710981507e-10,0.0,-2.848308169524279e-10,0.0,1.3081428698724897e-09,0.0,-2.546132313607554e-10,0.0,-1.7550830938938023e-10,0.0,-2.7340195186730187e-10,0.0,-2.546132313607553e-10,0.0,1.3479285160300932e-09,0.0,-2.518223217952961e-10,0.0,-1.1993959710981505e-10,0.0,-1.7550830938938023e-10,0.0,-2.51822321795296e-10,0.0,1.1936289927876603e-09
165.26461200621813,0.0,1.3376330730803504e-09,0.0,-2.9654252113832144e-10,0.0,-2.846437227486127e-10,0.0,-1.248712863720764e-10,0.0,-2.9654252113832155e-10,0.0,1.3619312291826103e-09,0.0,-2.650824456101732e-10,0.0,-1.827248789436431e-10,0.0,-2.846437227486127e-10,0.0,-2.650824456101731e-10,0.0,1.403352785820787e-09,0.0,-2.6217677912483427e-10,0.0,-1.2487128637207647e-10,0.0,-1.827248789436431e-10,0.0,-2.621767791248343e-10,0.0,1.2427087581754416e-09
172.05998010901936,0.0,1.3926340137398075e-09,0.0,-3.0873578843738357e-10,0.0,-2.963477339748982e-10,0.0,-1.3000575736418842e-10,0.0,-3.087357884373837e-10,0.0,1.4179312640397294e-09,0.0,-2.7598213413783054e-10,0.0,-1.9023818018150965e-10,0.0,-2.963477339748984e-10,0.0,-2.759821341378305e-10,0.0,1.46105599670168e-09,0.0,-2.7295699214522994e-10,0.0,-1.3000575736418842e-10,0.0,-1.9023818018150958e-10,0.0,-2.7295699214522994e-10,0.0,1.2938065906385671e-09
179.13476088881166,0.0,1.449896488996684e-09,0.0,-3.214304198135285e-10,0.0,-3.085329919944111e-10,0.0,-1.3535134808714286e-10,0.0,-3.214304198135285e-10,0.0,1.4762339143570122e-09,0.0,-2.873299972314287e-10,0.0,-1.9806041414828105e-10,0.0,-3.08532991994411e-10,0.0,-2.8732999723142874e-10,0.0,1.5211318544177856e-09,0.0,-2.8418046712480045e-10,0.0,-1.3535134808714291e-10,0.0,-1.9806041414828113e-10,0.0,-2.8418046712480045e-10,0.0,1.3470054692762298e-09
186.50044326611896,0.0,1.5095134888739517e-09,0.0,-3.3464703040883627e-10,0.0,-3.2121928476458804e-10,0.0,-1.4091673938475404e-10,0.0,-3.346470304088363e-10,0.0,1.5369338593247673e-09,0.0,-2.991444629810045e-10,0.0,-2.0620428357315326e-10,0.0,-3.212192847645881e-10,0.0,-2.991444629810044e-10,0.0,1.5836779177170257e-09,0.0,-2.958654301564888e-10,0.0,-1.4091673938475412e-10,0.0,-2.062042835731534e-10,0.0,-2.958654301564888e-10,0.0,1.4023917851311565e-09
