omega,re_0,im_0,re_1,im_1,re_2,im_2,re_3,im_3,re_4,im_4,re_5,im_5,re_6,im_6,re_7,im_7,re_8,im_8,re_9,im_9,re_10,im_10,re_11,im_11,re_12,im_12,re_13,im_13,re_14,im_14,re_15,im_15
335490.223050048,0.027535911364655802,0.5894079311872186,0.02732329260258147,0.2085090354203491,0.027962926254940193,0.20761596987374176,0.029069338642351925,0.16119976178913178,0.02732329260258147,0.2085090354203491,0.028717483017702657,0.5866735469980693,0.028549907408139813,0.2057303499046944,0.029745392683287478,0.17911059637715737,0.027962926254940193,0.20761596987374176,0.028549907408139813,0.2057303499046944,0.030001173291286695,0.5838465650499628,0.0304514042623085,0.20371938851695884,0.029069338642351925,0.16119976178913178,0.029745392683287478,0.17911059637715737,0.0304514042623085,0.20371938851695884,0.033870412896291405,0.6196603561878787
349284.946147998,0.02834765122005773,0.6129235772886048,0.028155275452999312,0.2163541239504879,0.028822336772824298,0.2154053726635521,0.029976083279748544,0.16704782516316088,0.028155275452999312,0.2163541239504879,0.0295787349060106,0.6100417151280038,0.029433817495411338,0.21342479440964301,0.030681670409073082,0.18567511479164595,0.028822336772824298,0.2154053726635521,0.029433817495411338,0.21342479440964301,0.030917616381921757,0.6070604621949217,0.03141895405304561,0.21127491822882985,0.029976083279748544,0.16704782516316088,0.030681670409073082,0.18567511479164595,0.03141895405304561,0.21127491822882985,0.03491996007042798,0.6442428969882864
363646.88215492363,0.029180550578579708,0.6373856808017329,0.029009301208039025,0.22450047293200556,0.02970480119859656,0.22349292592239317,0.030907622673063885,0.17311280060235812,0.029009301208039025,0.22450047293200556,0.03046291689178943,0.6343488050855065,0.030341651535998403,0.22141275684599654,0.03164386045872058,0.19248511852773947,0.02970480119859656,0.22349292592239317,0.030341651535998403,0.22141275684599654,0.031859033573531655,0.6312052873358831,0.03241362240653648,0.2191157416974314,0.030907622673063885,0.17311280060235812,0.03164386045872058,0.19248511852773947,0.03241362240653648,0.2191157416974314,0.035998471374001,0.6698088314799528
378599.3537922616,0.030035160559182792,0.6628329966826678,0.029885857702512626,0.2329599865075167,0.03061083657752272,0.23189037762182263,0.03186452409561312,0.17940304707542207,0.029885857702512626,0.2329599865075167,0.031370629206736514,0.6596332134254574,0.03127395038304301,0.2297057709431261,0.032632563696338,0.19955010966764397,0.03061083657752272,0.23189037762182263,0.03127395038304301,0.2297057709431261,0.03282608469095059,0.656319050991082,0.033436047474650774,0.2272529632044577,0.03186452409561312,0.17940304707542207,0.032632563696338,0.19955010966764397,0.033436047474650774,0.2272529632044577,0.03710701392307356,0.6963982925411516
394166.6427676185,0.030911722682647424,0.6893044250011456,0.03078543058321465,0.24174502141386953,0.0315409579610751,0.2406099205364025,0.0328473531627798,0.18592722664276967,0.03078543058321465,0.24174502141386953,0.03230216276490543,0.6859334646941428,0.032231253020088106,0.23831580525841292,0.033648379590761106,0.2068799388550639,0.0315409579610751,0.2406099205364025,0.032231253020088106,0.23831580525841292,0.03381912065784208,0.6824398730158323,0.03448686633757328,0.23569809980221276,0.0328473531627798,0.18592722664276967,0.033648379590761106,0.2068799388550639,0.03448686633757328,0.23569809980221276,0.0382457146880835,0.7240519645127649
410374.0292064678,0.03181110954825499,0.7168437459446403,0.0317084870995704,0.2508684049736466,0.032495662254558196,0.24966420953961954,0.03385665777044351,0.19269431528256473,0.0317084870995704,0.2508684049736466,0.033258439832348975,0.7132929451057376,0.03321408039247937,0.2472552797596952,0.03469189027489995,0.21448481756009016,0.032495662254558196,0.24966420953961954,0.03321408039247937,0.2472552797596952,0.03483912430131957,0.7096107147489681,0.03556669923850976,0.24446309574162653,0.03385665777044351,0.19269431528256473,0.03469189027489995,0.21448481756009016,0.03556669923850976,0.24446309574162653,0.03941611718794883,0.7528140814984126
427247.8327052035,0.032733256096162344,0.7454913264223004,0.03265553601145133,0.260343473429872,0.033475489124119316,0.25906640101511574,0.03489303073761354,0.1997136386600911,0.03265553601145133,0.260343473429872,0.03423944720239766,0.7417516108992317,0.0342229972692182,0.2565371060381642,0.03576372421546245,0.22237535733262395,0.033475489124119316,0.25906640101511574,0.0342229972692182,0.2565371060381642,0.03588614552615793,0.7378710894089326,0.03667621430369178,0.2535603661161396,0.03489303073761354,0.1997136386600911,0.03576372421546245,0.22237535733262395,0.03667621430369178,0.2535603661161396,0.04061791511913675,0.7827279771697983
444815.45507221454,0.03367918683648112,0.7752949912523572,0.03362711308104741,0.2701842466704047,0.0344810055476614,0.2688303301035711,0.03595709273510111,0.20699504803794888,0.03362711308104741,0.2701842466704047,0.03524626170497964,0.7713568642423266,0.03525859593689295,0.26617486684961517,0.036864538148339336,0.23056275068398413,0.0344810055476614,0.2688303301035711,0.03525859593689295,0.26617486684961517,0.03696132494151347,0.7672679428995117,0.037816108442801956,0.26300298361017893,0.03595709273510111,0.20699504803794888,0.036864538148339336,0.23056275068398413,0.037816108442801956,0.26300298361017893,0.04185261902462119,0.8138413201295366
463105.42482639855,0.034649071236995434,0.8063001037416464,0.03462369417577209,0.28040510138758756,0.0355127181407459,0.2789701750496672,0.037049403255996156,0.21454856342314424,0.03462369417577209,0.28040510138758756,0.03627910419378813,0.8021536172531448,0.03632140784960527,0.2761824721451775,0.037994927171451365,0.2390584075059797,0.0355127181407459,0.2789701750496672,0.03632140784960527,0.2761824721451775,0.03806494625146107,0.7978457000433362,0.038987016475276685,0.2728043087452418,0.037049403255996156,0.21454856342314424,0.037994927171451365,0.2390584075059797,0.038987016475276685,0.2728043087452418,0.04312066157597177,0.8462023192262111
482147.44352536264,0.03564353523746312,0.8385560879724425,0.0356458214677825,0.29102112564532046,0.03657120151932257,0.289500820203001,0.03817059272558111,0.2223847449559839,0.0356458214677825,0.29102112564532046,0.03733865490027717,0.8341908298092751,0.03741203386283478,0.2865745297330649,0.03915555926978833,0.24787433789906443,0.03657120151932257,0.289500820203001,0.03741203386283478,0.2865745297330649,0.039197756015385644,0.8296528191336285,0.04018964828728506,0.2829783854033033,0.03817059272558111,0.2223847449559839,0.03915555926978833,0.24787433789906443,0.04018964828728506,0.2829783854033033,0.04442286751360592,0.8798615251558054
501972.43399855646,0.03666308269527589,0.8721137689534352,0.03669402509238266,0.30204798630413726,0.037657018177473876,0.30043771861065577,0.03932127930168086,0.2305145407007045,0.03669402509238266,0.30204798630413726,0.03842547175744759,0.8675188406322331,0.03853106258947307,0.2973662032850375,0.04034709011899118,0.2570229975763609,0.037657018177473876,0.30043771861065577,0.03853106258947307,0.2973662032850375,0.04036037834751753,0.8627391131842435,0.04142470145429085,0.2935397845975026,0.03932127930168086,0.2305145407007045,0.04034709011899118,0.2570229975763609,0.04142470145429085,0.2935397845975026,0.045760005882430864,0.9148715185653445
522612.5905636587,0.03770823333901057,0.907026068048342,0.0377688493944098,0.3135019969624371,0.038770745392569264,0.3117969609137795,0.040502096917956025,0.2389493504759602,0.0377688493944098,0.3135019969624371,0.039540129509785645,0.9021900643322216,0.03967909786932212,0.30857328196212674,0.04157019186541073,0.2665173555100263,0.038770745392569264,0.3117969609137795,0.03967909786932212,0.30857328196212674,0.04155345536644783,0.89715644872724,0.042692890824389755,0.30450367697324904,0.040502096917956025,0.2389493504759602,0.04157019186541073,0.2665173555100263,0.042692890824389755,0.30450367697324904,0.04713287703275506,0.9512870470540787
544101.4313077674,0.03877950482512305,0.9433480621884935,0.0388708240094877,0.3254000159178168,0.03991294644703888,0.32359516957614176,0.04171366673798756,0.24770090663702116,0.0388708240094877,0.3254000159178168,0.04068320193038297,0.9382590435665702,0.04085673006379844,0.3202120710552839,0.04282552477171387,0.2763707737068373,0.03991294644703888,0.32359516957614176,0.04085673006379844,0.3202120710552839,0.04277762970377045,0.932958790321808,0.0439949203975355,0.31588571245347496,0.04171366673798756,0.24770090663702116,0.04282552477171387,0.2763707737068373,0.0439949203975355,0.31588571245347496,0.048542246297571714,0.9891649613547655
566473.8525182931,0.03987746784472429,0.9811371300939099,0.040000566668708666,0.33775998462400575,0.041084272312448586,0.33585005012954233,0.04295669694782245,0.25678184015985683,0.040000566668708666,0.33775998462400575,0.041855315350994224,0.9757826188156761,0.04206463699804453,0.3322999548698887,0.044113835592916616,0.28659758978427385,0.041084272312448586,0.33585005012954233,0.04206463699804453,0.3322999548698887,0.04403359572296369,0.9702023957868172,0.04533158003827048,0.3277026209256277,0.04295669694782245,0.25678184015985683,0.044113835592916616,0.28659758978427385,0.04533158003827048,0.3277026209256277,0.04998896420090919,1.0285646667402317
