t,Bus_2_Vm,Bus_3_Vm,GenClassical_genrou_2_1_speed,GenClassical_genrou_3_1_speed
2.6875000000000000e+00,1.0604892969131401e+00,9.8126536607742298e-01,1.0028339624404901e+00,1.0050057172775200e+00
2.6916669999999998e+00,1.0608068704605100e+00,9.8177325725555398e-01,1.0030192136764500e+00,1.0043463706970199e+00
2.6958329999999999e+00,1.0611205101013099e+00,9.8220735788345304e-01,1.0031940937042201e+00,1.0036615133285500e+00
2.7000000000000002e+00,1.0614292621612500e+00,9.8256921768188399e-01,1.0033574104309000e+00,1.0029555559158301e+00
2.7041670000000000e+00,1.0617318153381301e+00,9.8285967111587502e-01,1.0035078525543200e+00,1.0022337436676001e+00
2.7083330000000001e+00,1.0620262622833201e+00,9.8307943344116200e-01,1.0036443471908501e+00,1.0015013217926001e+00
2.7124999999999999e+00,1.0623106956481900e+00,9.8322892189025801e-01,1.0037658214569001e+00,1.0007628202438299e+00
2.7166670000000002e+00,1.0625827312469400e+00,9.8330789804458596e-01,1.0038712024688701e+00,1.0000237226486199e+00
2.7208329999999998e+00,1.0628397464752100e+00,9.8331576585769598e-01,1.0039595365524201e+00,9.9928915500640803e-01
2.7250000000000001e+00,1.0630791187286299e+00,9.8325145244598300e-01,1.0040301084518399e+00,9.9856388568878096e-01
2.7291669999999999e+00,1.0632979869842500e+00,9.8311358690261796e-01,1.0040818452835001e+00,9.9785310029983498e-01
2.7333330000000000e+00,1.0634931325912400e+00,9.8290067911148005e-01,1.0041141510009699e+00,9.9716168642044001e-01
2.7374999999999998e+00,1.0636619329452499e+00,9.8261070251464799e-01,1.0041265487670801e+00,9.9649411439895597e-01
2.7416670000000001e+00,1.0638012886047301e+00,9.8224186897277799e-01,1.0041185617446799e+00,9.9585509300231900e-01
2.7458330000000002e+00,1.0639086961746200e+00,9.8179262876510598e-01,1.0040895938873200e+00,9.9524903297424305e-01
2.7500000000000000e+00,1.0639817714691100e+00,9.8126125335693304e-01,1.0040396451950000e+00,9.9467968940734797e-01
2.7541669999999998e+00,1.0640183687210001e+00,9.8064672946929898e-01,1.0039684772491400e+00,9.9415105581283503e-01
2.7583329999999999e+00,1.0640169382095299e+00,9.7994887828826904e-01,1.0038760900497401e+00,9.9366670846938998e-01
2.7625000000000002e+00,1.0639764070510800e+00,9.7916764020919700e-01,1.0037626028060900e+00,9.9322956800460804e-01
2.7666670000000000e+00,1.0638960599899201e+00,9.7830420732498102e-01,1.0036282539367600e+00,9.9284267425537098e-01
2.7708330000000001e+00,1.0637762546539300e+00,9.7736114263534501e-01,1.0034735202789300e+00,9.9250841140747004e-01
2.7749999999999999e+00,1.0636174678802399e+00,9.7634118795394798e-01,1.0032988786697301e+00,9.9222874641418402e-01
2.7791670000000002e+00,1.0634210109710600e+00,9.7524905204772905e-01,1.0031048059463501e+00,9.9200546741485496e-01
2.7833329999999998e+00,1.0631890296936000e+00,9.7409069538116400e-01,1.0028923749923699e+00,9.9183976650238004e-01
2.7875000000000001e+00,1.0629285573959300e+00,9.7288119792938199e-01,1.0026621818542401e+00,9.9173235893249501e-01
2.7916669999999999e+00,1.0626289844512899e+00,9.7160321474075295e-01,1.0024155378341599e+00,9.9168390035629195e-01
2.7958330000000000e+00,1.0623079538345299e+00,9.7029215097427302e-01,1.0021531581878600e+00,9.9169403314590399e-01
2.7999999999999998e+00,1.0619651079177801e+00,9.6894937753677302e-01,1.0018763542175200e+00,9.9176239967346103e-01
2.8041670000000001e+00,1.0616047382354701e+00,9.6758651733398404e-01,1.0015864372253400e+00,9.9188810586929299e-01
2.8083330000000002e+00,1.0612320899963299e+00,9.6621626615524203e-01,1.0012849569320601e+00,9.9206984043121305e-01
2.8125000000000000e+00,1.0608520507812400e+00,9.6485084295272805e-01,1.0009732246398899e+00,9.9230605363845803e-01
2.8166669999999998e+00,1.0604697465896600e+00,9.6350407600402799e-01,1.0006527900695801e+00,9.9259459972381503e-01
2.8208329999999999e+00,1.0600904226303101e+00,9.6218985319137496e-01,1.0003253221511801e+00,9.9293297529220503e-01
2.8250000000000002e+00,1.0597190856933500e+00,9.6092122793197599e-01,9.9999231100082298e-01,9.9331861734390203e-01
2.8291670000000000e+00,1.0593602657318100e+00,9.5971202850341697e-01,9.9965560436248702e-01,9.9374842643737704e-01
2.8333330000000001e+00,1.0590188503265301e+00,9.5857554674148504e-01,9.9931693077087302e-01,9.9421894550323398e-01
2.8374999999999999e+00,1.0586982965469300e+00,9.5752364397048895e-01,9.9897783994674605e-01,9.9472677707672097e-01
2.8416670000000002e+00,1.0584025382995601e+00,9.5656818151473899e-01,9.9864029884338301e-01,9.9526798725128096e-01
2.8458329999999998e+00,1.0581341981887800e+00,9.5571970939636197e-01,9.9830603599548295e-01,9.9583852291107100e-01
2.8500000000000001e+00,1.0578956604003900e+00,9.5498704910278298e-01,9.9797672033309903e-01,9.9643439054489102e-01
2.8541669999999999e+00,1.0576883554458600e+00,9.5437818765640203e-01,9.9765419960021895e-01,9.9705117940902699e-01
2.8583330000000000e+00,1.0575133562087999e+00,9.5389950275421098e-01,9.9734020233154197e-01,9.9768429994583097e-01
2.8624999999999998e+00,1.0573704242706199e+00,9.5355516672134399e-01,9.9703639745712203e-01,9.9832946062088002e-01
2.8666670000000001e+00,1.0572593212127599e+00,9.5334827899932795e-01,9.9674451351165705e-01,9.9898201227188099e-01
2.8708330000000002e+00,1.0571786165237400e+00,9.5327985286712602e-01,9.9646615982055597e-01,9.9963712692260698e-01
2.8750000000000000e+00,1.0571261644363401e+00,9.5334905385971003e-01,9.9620282649993797e-01,1.0002906322479199e+00
2.8791669999999998e+00,1.0570998191833401e+00,9.5355355739593495e-01,9.9595606327056796e-01,1.0009377002716000e+00
2.8833329999999999e+00,1.0570961236953700e+00,9.5388901233673096e-01,9.9572747945785500e-01,1.0015736818313501e+00
2.8875000000000002e+00,1.0571117401123000e+00,9.5434981584548895e-01,9.9551820755004805e-01,1.0021944046020499e+00
2.8916670000000000e+00,1.0571427345275799e+00,9.5492863655090299e-01,9.9532961845397905e-01,1.0027955770492500e+00
2.8958330000000001e+00,1.0571849346160800e+00,9.5561665296554499e-01,9.9516296386718694e-01,1.0033726692199700e+00
2.8999999999999999e+00,1.0572340488433800e+00,9.5640432834625200e-01,9.9501919746398904e-01,1.0039221048355100e+00
2.9041670000000002e+00,1.0572857856750399e+00,9.5728087425231900e-01,9.9489939212798995e-01,1.0044399499893100e+00
2.9083329999999998e+00,1.0573356151580799e+00,9.5823431015014604e-01,9.9480444192886297e-01,1.0049222707748400e+00
2.9125000000000001e+00,1.0573797225952100e+00,9.5925307273864702e-01,9.9473494291305498e-01,1.0053663253784100e+00
2.9166669999999999e+00,1.0574140548705999e+00,9.6032434701919500e-01,9.9469161033630304e-01,1.0057685375213601e+00
2.9208330000000000e+00,1.0574355125427199e+00,9.6143531799316395e-01,9.9467492103576605e-01,1.0061264038085900e+00
2.9249999999999998e+00,1.0574408769607500e+00,9.6257394552230802e-01,9.9468517303466797e-01,1.0064374208450300e+00
2.9291670000000001e+00,1.0574280023574800e+00,9.6372777223587003e-01,9.9472254514694203e-01,1.0066994428634599e+00
2.9333330000000002e+00,1.0573952198028500e+00,9.6488475799560502e-01,9.9478709697723300e-01,1.0069106817245399e+00
2.9375000000000000e+00,1.0573350191116300e+00,9.6601909399032504e-01,9.9487870931625300e-01,1.0070699453353800e+00
2.9416669999999998e+00,1.0572665929794300e+00,9.6716612577438299e-01,9.9499702453613204e-01,1.0071758031845000e+00
2.9458329999999999e+00,1.0571645498275699e+00,9.6826380491256703e-01,9.9514180421829201e-01,1.0072280168533301e+00
2.9500000000000002e+00,1.0570559501647900e+00,9.6933948993682795e-01,9.9531227350234897e-01,1.0072262287139799e+00
2.9541670000000000e+00,1.0569161176681501e+00,9.7036713361740101e-01,9.9550801515579201e-01,1.0071707963943399e+00
2.9583330000000001e+00,1.0567760467529199e+00,9.7134369611740101e-01,9.9572771787643399e-01,1.0070621967315601e+00
2.9624999999999999e+00,1.0566169023513701e+00,9.7226816415786699e-01,9.9597084522247303e-01,1.0069012641906701e+00
2.9666670000000002e+00,1.0564500093460001e+00,9.7313541173934903e-01,9.9623602628707797e-01,1.0066895484924301e+00
2.9708329999999998e+00,1.0562794208526600e+00,9.7394257783889704e-01,9.9652189016342096e-01,1.0064287185668901e+00
2.9750000000000001e+00,1.0561094284057599e+00,9.7468829154968195e-01,9.9682718515396096e-01,1.0061206817626900e+00
2.9791669999999999e+00,1.0559450387954701e+00,9.7537153959274203e-01,9.9715024232864302e-01,1.0057681798934901e+00
2.9833330000000000e+00,1.0557906627655000e+00,9.7599202394485396e-01,9.9748939275741499e-01,1.0053738355636499e+00
2.9874999999999998e+00,1.0556511878967201e+00,9.7655057907104403e-01,9.9784308671951205e-01,1.0049407482147199e+00
2.9916670000000001e+00,1.0555309057235700e+00,9.7704792022705000e-01,9.9820935726165705e-01,1.0044720172882000e+00
2.9958330000000002e+00,1.0554341077804501e+00,9.7748529911041204e-01,9.9858617782592696e-01,1.0039715766906701e+00
3.0000000000000000e+00,1.0553642511367700e+00,9.7786432504653897e-01,9.9897181987762396e-01,1.0034430027007999e+00
3.0041669999999998e+00,1.0553245544433500e+00,9.7818630933761597e-01,9.9936407804489102e-01,1.0028902292251500e+00
3.0083329999999999e+00,1.0553174018859801e+00,9.7845250368118197e-01,9.9976086616516102e-01,1.0023176670074401e+00
3.0125000000000002e+00,1.0553447008132899e+00,9.7866427898406905e-01,1.0001602172851500e+00,1.0017293691635101e+00
3.0166670000000000e+00,1.0554072856903001e+00,9.7882235050201405e-01,1.0005598068237300e+00,1.0011297464370701e+00
3.0208330000000001e+00,1.0555052757263099e+00,9.7892713546752896e-01,1.0009576082229601e+00,1.0005235671996999e+00
3.0249999999999999e+00,1.0556379556655799e+00,9.7897869348526001e-01,1.0013514757156301e+00,9.9991500377654996e-01
3.0291670000000002e+00,1.0558038949966400e+00,9.7897666692733698e-01,1.0017391443252499e+00,9.9930864572525002e-01
3.0333329999999998e+00,1.0560005903244001e+00,9.7892016172409002e-01,1.0021187067031800e+00,9.9870920181274403e-01
3.0375000000000001e+00,1.0562250614166200e+00,9.7880798578262296e-01,1.0024880170822099e+00,9.9812078475952104e-01
3.0416669999999999e+00,1.0564733743667600e+00,9.7863852977752597e-01,1.0028450489044101e+00,9.9754792451858498e-01
3.0458330000000000e+00,1.0567412376403800e+00,9.7841018438339200e-01,1.0031878948211601e+00,9.9699503183364802e-01
3.0499999999999998e+00,1.0570236444473200e+00,9.7812080383300704e-01,1.0035146474838199e+00,9.9646592140197698e-01
3.0541670000000001e+00,1.0573154687881401e+00,9.7776854038238503e-01,1.0038236379623400e+00,9.9596464633941595e-01
3.0583330000000002e+00,1.0576109886169400e+00,9.7735166549682595e-01,1.0041130781173699e+00,9.9549502134323098e-01
3.0625000000000000e+00,1.0579048395156800e+00,9.7686851024627597e-01,1.0043812990188501e+00,9.9506038427352905e-01
3.0666669999999998e+00,1.0581910610198899e+00,9.7631794214248602e-01,1.0046271085739100e+00,9.9466407299041704e-01
3.0708329999999999e+00,1.0584644079208301e+00,9.7569966316223100e-01,1.0048489570617600e+00,9.9430906772613503e-01
3.0750000000000002e+00,1.0587198734283401e+00,9.7501355409622104e-01,1.0050457715988099e+00,9.9399787187576205e-01
3.0791670000000000e+00,1.0589524507522501e+00,9.7426074743270796e-01,1.0052165985107400e+00,9.9373292922973600e-01
3.0833330000000001e+00,1.0591582059860201e+00,9.7344344854354803e-01,1.0053602457046500e+00,9.9351620674133201e-01
3.0874999999999999e+00,1.0593323707580500e+00,9.7257745265960605e-01,1.0054762363433800e+00,9.9334925413131703e-01
3.0916670000000002e+00,1.0594761371612500e+00,9.7162765264511097e-01,1.0055637359619101e+00,9.9323344230651800e-01
3.0958329999999998e+00,1.0595830678939799e+00,9.7064572572708097e-01,1.0056227445602399e+00,9.9316936731338401e-01
3.1000000000000001e+00,1.0596551895141599e+00,9.6960467100143399e-01,1.0056525468826201e+00,9.9315768480300903e-01
3.1041669999999999e+00,1.0596899986267001e+00,9.6853107213973999e-01,1.0056535005569400e+00,9.9319833517074496e-01
3.1083330000000000e+00,1.0596909523010201e+00,9.6743083000183105e-01,1.0056253671646100e+00,9.9329102039337103e-01
3.1124999999999998e+00,1.0596557855605999e+00,9.6629965305328303e-01,1.0055685043334901e+00,9.9343502521514804e-01
3.1166670000000001e+00,1.0595929622650100e+00,9.6517962217330899e-01,1.0054833889007500e+00,9.9362915754318204e-01
3.1208330000000002e+00,1.0594969987869201e+00,9.6403294801712003e-01,1.0053704977035500e+00,9.9387210607528598e-01
3.1250000000000000e+00,1.0593839883804299e+00,9.6293967962265004e-01,1.0052305459976101e+00,9.9416178464889504e-01
3.1291669999999998e+00,1.0592482089996300e+00,9.6185380220413197e-01,1.0050643682479801e+00,9.9449640512466397e-01
3.1333329999999999e+00,1.0590980052947900e+00,9.6080774068832298e-01,1.0048729181289600e+00,9.9487316608428900e-01
3.1375000000000002e+00,1.0589386224746700e+00,9.5981359481811501e-01,1.0046575069427399e+00,9.9528944492339999e-01
3.1416670000000000e+00,1.0587757825851400e+00,9.5888394117355302e-01,1.0044190883636399e+00,9.9574202299117998e-01
3.1458330000000001e+00,1.0586152076721100e+00,9.5803076028823797e-01,1.0041593313217101e+00,9.9622756242751997e-01
3.1499999999999999e+00,1.0584623813629099e+00,9.5726495981216397e-01,1.0038794279098500e+00,9.9674260616302401e-01
3.1541670000000002e+00,1.0583227872848500e+00,9.5659691095352095e-01,1.0035810470580999e+00,9.9728339910507202e-01
3.1583329999999998e+00,1.0582015514373699e+00,9.5603603124618497e-01,1.0032659769058201e+00,9.9784582853317205e-01
3.1625000000000001e+00,1.0581032037734901e+00,9.5558995008468595e-01,1.0029355287551800e+00,9.9842602014541604e-01
3.1666669999999999e+00,1.0580320358276301e+00,9.5526546239852905e-01,1.0025918483734100e+00,9.9901968240737904e-01
3.1708330000000000e+00,1.0579915046691799e+00,9.5506757497787398e-01,1.0022366046905500e+00,9.9962240457534701e-01
3.1749999999999998e+00,1.0579844713211000e+00,9.5499962568283003e-01,1.0018715858459399e+00,1.0002300739288299e+00
3.1791670000000001e+00,1.0580127239227199e+00,9.5506334304809504e-01,1.0014989376068100e+00,1.0008381605148300e+00
3.1833330000000002e+00,1.0580776929855300e+00,9.5525866746902399e-01,1.0011204481124800e+00,1.0014420747756900e+00
3.1875000000000000e+00,1.0581794977188099e+00,9.5558393001556297e-01,1.0007381439208900e+00,1.0020377635955799e+00
3.1916669999999998e+00,1.0583177804946799e+00,9.5603561401367099e-01,1.0003539323806701e+00,1.0026206970214799e+00
3.1958329999999999e+00,1.0584908723831099e+00,9.5660841464996305e-01,9.9996989965438798e-01,1.0031865835189799e+00
3.2000000000000002e+00,1.0586967468261701e+00,9.5729601383209195e-01,9.9958789348602195e-01,1.0037313699722199e+00
3.2041670000000000e+00,1.0589324235916100e+00,9.5809012651443404e-01,9.9920994043350198e-01,1.0042510032653800e+00
3.2083330000000001e+00,1.0591938495635900e+00,9.5898109674453702e-01,9.9883800745010298e-01,1.0047413110732999e+00
3.2124999999999999e+00,1.0594770908355700e+00,9.5995897054672197e-01,9.9847388267517001e-01,1.0051990747451700e+00
3.2166670000000002e+00,1.0597770214080799e+00,9.6101194620132402e-01,9.9811947345733598e-01,1.0056205987930200e+00
3.2208329999999998e+00,1.0600881576537999e+00,9.6212768554687500e-01,9.9777662754058805e-01,1.0060024261474600e+00
3.2250000000000001e+00,1.0604051351547199e+00,9.6329402923583896e-01,9.9744695425033503e-01,1.0063418149948100e+00
3.2291669999999999e+00,1.0607219934463501e+00,9.6449768543243397e-01,9.9713218212127597e-01,1.0066360235214200e+00
3.2333330000000000e+00,1.0610327720642001e+00,9.6572536230087203e-01,9.9683398008346502e-01,1.0068826675414999e+00
3.2374999999999998e+00,1.0613317489623999e+00,9.6696472167968694e-01,9.9655359983444203e-01,1.0070796012878400e+00
3.2416670000000001e+00,1.0616132020950300e+00,9.6820294857025102e-01,9.9629259109497004e-01,1.0072252750396700e+00
3.2458330000000002e+00,1.0618718862533501e+00,9.6942782402038497e-01,9.9605226516723600e-01,1.0073181390762300e+00
3.2500000000000000e+00,1.0621029138564999e+00,9.7062855958938499e-01,9.9583363533019997e-01,1.0073573589324900e+00
3.2541669999999998e+00,1.0623019933700499e+00,9.7179454565048196e-01,9.9563777446746804e-01,1.0073424577712999e+00
3.2583329999999999e+00,1.0624688863754199e+00,9.7291839122772195e-01,9.9546563625335605e-01,1.0072730779647801e+00
3.2625000000000002e+00,1.0625901222228999e+00,9.7398549318313599e-01,9.9531805515289296e-01,1.0071496963500901e+00
3.2666670000000000e+00,1.0626790523528999e+00,9.7500520944595304e-01,9.9519532918929998e-01,1.0069726705551101e+00
3.2708330000000001e+00,1.0627154111862100e+00,9.7593933343887296e-01,9.9509829282760598e-01,1.0067433118820099e+00
3.2749999999999999e+00,1.0627198219299301e+00,9.7682958841323797e-01,9.9502694606780995e-01,1.0064628124237001e+00
3.2791670000000002e+00,1.0626696348190301e+00,9.7761332988739003e-01,9.9498170614242498e-01,1.0061333179473799e+00
3.2833329999999998e+00,1.0625835657119700e+00,9.7833675146102805e-01,9.9496239423751798e-01,1.0057566165923999e+00
3.2875000000000001e+00,1.0624572038650499e+00,9.7898244857787997e-01,9.9496889114379805e-01,1.0053353309631301e+00
3.2916669999999999e+00,1.0622931718826201e+00,9.7954958677291804e-01,9.9500101804733199e-01,1.0048725605010900e+00
3.2958330000000000e+00,1.0620940923690700e+00,9.8003822565078702e-01,9.9505823850631703e-01,1.0043714046478200e+00
3.2999999999999998e+00,1.0618636608123699e+00,9.8044949769973699e-01,9.9514001607894798e-01,1.0038352012634200e+00
3.3041670000000001e+00,1.0616055727005000e+00,9.8078453540801902e-01,9.9524563550948997e-01,1.0032678842544500e+00
3.3083330000000002e+00,1.0613242387771600e+00,9.8104494810104304e-01,9.9537432193756104e-01,1.0026735067367500e+00
3.3125000000000000e+00,1.0610235929489100e+00,9.8123276233673096e-01,9.9552500247955300e-01,1.0020558834075901e+00
3.3166669999999998e+00,1.0607082843780500e+00,9.8134970664978005e-01,9.9569666385650601e-01,1.0014196634292600e+00
3.3208329999999999e+00,1.0603827238082799e+00,9.8139774799346902e-01,9.9588799476623502e-01,1.0007694959640501e+00
3.3250000000000002e+00,1.0600510835647501e+00,9.8137849569320601e-01,9.9609792232513406e-01,1.0001094341278001e+00
3.3291670000000000e+00,1.0597172975540099e+00,9.8129343986511197e-01,9.9632489681243797e-01,9.9944460391998202e-01
3.3333330000000001e+00,1.0593852996826101e+00,9.8114365339279097e-01,9.9656748771667403e-01,9.9877977371215798e-01
3.3374999999999999e+00,1.0590583086013701e+00,9.8092979192733698e-01,9.9682426452636697e-01,9.9811935424804599e-01
3.3416670000000002e+00,1.0587390661239600e+00,9.8065227270126298e-01,9.9709355831146196e-01,9.9746823310851995e-01
3.3458329999999998e+00,1.0584301948547301e+00,9.8031115531921298e-01,9.9737364053726096e-01,9.9683129787445002e-01
3.3500000000000001e+00,1.0581334829330400e+00,9.7990590333938499e-01,9.9766308069229104e-01,9.9621272087097101e-01
3.3541669999999999e+00,1.0578503608703600e+00,9.7943609952926602e-01,9.9796009063720703e-01,9.9561727046966497e-01
3.3583330000000000e+00,1.0575816631317101e+00,9.7890102863311701e-01,9.9826288223266502e-01,9.9504929780960005e-01
3.3624999999999998e+00,1.0573278665542600e+00,9.7829973697662298e-01,9.9856984615325906e-01,9.9451273679733199e-01
3.3666670000000001e+00,1.0570889711380000e+00,9.7763144969940097e-01,9.9887919425964300e-01,9.9401158094406095e-01
3.3708330000000002e+00,1.0568645000457699e+00,9.7689598798751798e-01,9.9918925762176503e-01,9.9354976415634100e-01
3.3750000000000000e+00,1.0566536188125599e+00,9.7609269618988004e-01,9.9949848651885898e-01,9.9313044548034601e-01
3.3791669999999998e+00,1.0564552545547401e+00,9.7522199153900102e-01,9.9980515241622903e-01,9.9275684356689398e-01
3.3833329999999999e+00,1.0562684535980200e+00,9.7428518533706598e-01,1.0001076459884599e+00,9.9243193864822299e-01
3.3875000000000002e+00,1.0560916662216100e+00,9.7328341007232599e-01,1.0004045963287300e+00,9.9215805530547996e-01
3.3916670000000000e+00,1.0559234619140601e+00,9.7221952676773005e-01,1.0006943941116300e+00,9.9193739891052202e-01
3.3958330000000001e+00,1.0557628870010300e+00,9.7109735012054399e-01,1.0009756088256800e+00,9.9177169799804599e-01
3.3999999999999999e+00,1.0556083917617700e+00,9.6992099285125699e-01,1.0012471675872801e+00,9.9166238307952803e-01
3.4041670000000002e+00,1.0554591417312600e+00,9.6869635581970204e-01,1.0015076398849401e+00,9.9161034822463900e-01
3.4083329999999998e+00,1.0553143024444500e+00,9.6743077039718595e-01,1.0017558336257899e+00,9.9161618947982699e-01
3.4125000000000001e+00,1.0551736354827801e+00,9.6613162755966098e-01,1.0019909143447800e+00,9.9168014526367099e-01
3.4166669999999999e+00,1.0550369024276700e+00,9.6480822563171298e-01,1.0022118091583201e+00,9.9180185794830300e-01
3.4208330000000000e+00,1.0549043416976900e+00,9.6347111463546697e-01,1.0024176836013701e+00,9.9198067188262895e-01
3.4249999999999998e+00,1.0547765493392900e+00,9.6213072538375799e-01,1.0026078224182100e+00,9.9221557378768899e-01
3.4291670000000001e+00,1.0546416044235201e+00,9.6077543497085505e-01,1.0027816295623699e+00,9.9250507354736295e-01
3.4333330000000002e+00,1.0545397996902399e+00,9.5948934555053700e-01,1.0029381513595499e+00,9.9284702539443903e-01
3.4375000000000000e+00,1.0544337034225399e+00,9.5821350812911898e-01,1.0030777454376201e+00,9.9323982000350897e-01
3.4416669999999998e+00,1.0543383359909000e+00,9.5698523521423295e-01,1.0031995773315401e+00,9.9368071556091297e-01
3.4458329999999999e+00,1.0542558431625300e+00,9.5581805706024103e-01,1.0033035278320299e+00,9.9416661262512196e-01
3.4500000000000002e+00,1.0541884899139400e+00,9.5472466945648105e-01,1.0033895969390800e+00,9.9469459056854204e-01
3.4541670000000000e+00,1.0541387796401900e+00,9.5371800661087003e-01,1.0034576654434200e+00,9.9526107311248702e-01
3.4583330000000001e+00,1.0541090965270901e+00,9.5281052589416404e-01,1.0035078525543200e+00,9.9586218595504705e-01
3.4624999999999999e+00,1.0541019439697199e+00,9.5201295614242498e-01,1.0035402774810700e+00,9.9649429321288996e-01
3.4666670000000002e+00,1.0541197061538601e+00,9.5133596658706598e-01,1.0035552978515601e+00,9.9715316295623702e-01
3.4708329999999998e+00,1.0541645288467401e+00,9.5078867673873901e-01,1.0035531520843499e+00,9.9783426523208596e-01
3.4750000000000001e+00,1.0542383193969700e+00,9.5037859678268399e-01,1.0035344362258900e+00,9.9853348731994596e-01
3.4791669999999999e+00,1.0543426275253200e+00,9.5011192560195901e-01,1.0034996271133401e+00,9.9924600124359098e-01
3.4833330000000000e+00,1.0544788837432799e+00,9.4999331235885598e-01,1.0034492015838601e+00,9.9996703863143899e-01
3.4874999999999998e+00,1.0546478033065700e+00,9.5002532005310003e-01,1.0033839941024700e+00,1.0006922483444201e+00
3.4916670000000001e+00,1.0548498630523599e+00,9.5020896196365301e-01,1.0033044815063401e+00,1.0014164447784399e+00
3.4958330000000002e+00,1.0550850629806501e+00,9.5054334402084295e-01,1.0032116174697800e+00,1.0021349191665601e+00
3.5000000000000000e+00,1.0553530454635600e+00,9.5102578401565496e-01,1.0031062364578200e+00,1.0028431415557799e+00
3.5041669999999998e+00,1.0556524991989100e+00,9.5165169239044101e-01,1.0029891729354801e+00,1.0035361051559399e+00
3.5083329999999999e+00,1.0559818744659399e+00,9.5241463184356601e-01,1.0028613805770801e+00,1.0042090415954501e+00
3.5125000000000002e+00,1.0563395023345901e+00,9.5330703258514404e-01,1.0027236938476500e+00,1.0048577785491899e+00
3.5166670000000000e+00,1.0567227602005000e+00,9.5431935787200906e-01,1.0025770664214999e+00,1.0054777860641400e+00
3.5208330000000001e+00,1.0571286678314200e+00,9.5544052124023404e-01,1.0024228096008301e+00,1.0060644149780200e+00
3.5249999999999999e+00,1.0575541257858201e+00,9.5665919780731201e-01,1.0022616386413501e+00,1.0066139698028500e+00
3.5291670000000002e+00,1.0579954385757400e+00,9.5796221494674605e-01,1.0020946264266899e+00,1.0071223974227901e+00
3.5333329999999998e+00,1.0584487915039000e+00,9.5933568477630604e-01,1.0019229650497401e+00,1.0075860023498500e+00
3.5375000000000001e+00,1.0589102506637500e+00,9.6076607704162498e-01,1.0017476081848100e+00,1.0080016851425100e+00
3.5416669999999999e+00,1.0593756437301600e+00,9.6223866939544600e-01,1.0015695095062200e+00,1.0083662271499600e+00
3.5458330000000000e+00,1.0598406791687001e+00,9.6373862028121904e-01,1.0013897418975799e+00,1.0086768865585301e+00
3.5499999999999998e+00,1.0603013038635201e+00,9.6525251865386896e-01,1.0012093782424900e+00,1.0089312791824301e+00
3.5541670000000001e+00,1.0607535839080799e+00,9.6676605939865101e-01,1.0010292530059799e+00,1.0091273784637400e+00
3.5583330000000002e+00,1.0611921548843299e+00,9.6825128793716397e-01,1.0008504390716499e+00,1.0092636346817001e+00
3.5625000000000000e+00,1.0616173744201600e+00,9.6973979473114003e-01,1.0006737709045399e+00,1.0093386173248200e+00
3.5666669999999998e+00,1.0620238780975300e+00,9.7117239236831598e-01,1.0004999637603700e+00,1.0093518495559599e+00
3.5708329999999999e+00,1.0624049901962200e+00,9.7256547212600697e-01,1.0003300905227599e+00,1.0093027353286701e+00
3.5750000000000002e+00,1.0627672672271700e+00,9.7390294075012196e-01,1.0001646280288601e+00,1.0091915130615201e+00
3.5791670000000000e+00,1.0630952119827199e+00,9.7516596317291204e-01,1.0000044107437100e+00,1.0090185403823799e+00
3.5833330000000001e+00,1.0634045600891100e+00,9.7637552022933904e-01,9.9984991550445501e-01,1.0087848901748599e+00
3.5874999999999999e+00,1.0636732578277499e+00,9.7748357057571400e-01,9.9970185756683305e-01,1.0084919929504299e+00
3.5916670000000002e+00,1.0639178752899101e+00,9.7852438688278098e-01,9.9956053495407104e-01,1.0081412792205799e+00
3.5958329999999998e+00,1.0641323328018100e+00,9.7948217391967696e-01,9.9942642450332597e-01,1.0077352523803700e+00
3.6000000000000001e+00,1.0643169879913299e+00,9.8035591840743996e-01,9.9929994344711304e-01,1.0072764158248899e+00
3.6041669999999999e+00,1.0644723176956099e+00,9.8114466667175204e-01,9.9918127059936501e-01,1.0067677497863701e+00
3.6083330000000000e+00,1.0645992755889799e+00,9.8184853792190496e-01,9.9907076358795099e-01,1.0062128305435101e+00
3.6124999999999998e+00,1.0646988153457599e+00,9.8246890306472701e-01,9.9896836280822698e-01,1.0056148767471300e+00
3.6166670000000001e+00,1.0647723674774101e+00,9.8300689458847001e-01,9.9887430667877097e-01,1.0049780607223500e+00
3.6208330000000002e+00,1.0648212432861299e+00,9.8346436023712103e-01,9.9878847599029497e-01,1.0043066740036000e+00
3.6250000000000000e+00,1.0648471117019600e+00,9.8384338617324796e-01,9.9871087074279696e-01,1.0036050081253001e+00
3.6291669999999998e+00,1.0648511648178101e+00,9.8414593935012795e-01,9.9864137172698897e-01,1.0028778314590401e+00
3.6333329999999999e+00,1.0648349523544300e+00,9.8437386751174905e-01,9.9857974052429099e-01,1.0021301507949800e+00
3.6375000000000002e+00,1.0647996664047199e+00,9.8452883958816495e-01,9.9852579832077004e-01,1.0013664960861199e+00
3.6416670000000000e+00,1.0647464990615800e+00,9.8461210727691595e-01,9.9847924709320002e-01,1.0005922317504801e+00
3.6458330000000001e+00,1.0646761655807400e+00,9.8462450504302901e-01,9.9843984842300404e-01,9.9981272220611495e-01
3.6499999999999999e+00,1.0645893812179501e+00,9.8456633090972900e-01,9.9840718507766701e-01,9.9903279542922896e-01
