Time,Bus1_Vm,Bus2_Vm,Bus3_Vm,Gen1_Speed,Gen2_Speed
2.570833000e+00,1.059999943e+00,1.051440120e+00,9.595002530e-01,1.000334024e+00,9.999736550e-01
2.575000000e+00,1.059999943e+00,1.051481724e+00,9.595422740e-01,1.000328660e+00,9.999716880e-01
2.579167000e+00,1.059999943e+00,1.051521420e+00,9.595836400e-01,1.000322461e+00,9.999697800e-01
2.583333000e+00,1.059999943e+00,1.051561117e+00,9.596249460e-01,1.000315309e+00,9.999681120e-01
2.587500000e+00,1.059999943e+00,1.051598668e+00,9.596655370e-01,1.000307202e+00,9.999665020e-01
2.591667000e+00,1.059999943e+00,1.051636338e+00,9.597061280e-01,1.000298262e+00,9.999650720e-01
2.595833000e+00,1.059999943e+00,1.051671743e+00,9.597460630e-01,1.000288486e+00,9.999637600e-01
2.600000000e+00,1.059999943e+00,1.051707149e+00,9.597859380e-01,1.000277996e+00,9.999625680e-01
2.604167000e+00,1.059999943e+00,1.051740170e+00,9.598251580e-01,1.000266671e+00,9.999615550e-01
2.608333000e+00,1.059999943e+00,1.051773310e+00,9.598643780e-01,1.000254750e+00,9.999606010e-01
2.612500000e+00,1.059999943e+00,1.051804066e+00,9.599029420e-01,1.000242114e+00,9.999597670e-01
2.616667000e+00,1.059999943e+00,1.051834702e+00,9.599415060e-01,1.000228882e+00,9.999589920e-01
2.620833000e+00,1.059999943e+00,1.051862955e+00,9.599793550e-01,1.000215173e+00,9.999583960e-01
2.625000000e+00,1.059999943e+00,1.051891327e+00,9.600172640e-01,1.000200868e+00,9.999578000e-01
2.629167000e+00,1.059999943e+00,1.051917076e+00,9.600545170e-01,1.000186086e+00,9.999573230e-01
2.633333000e+00,1.059999943e+00,1.051942945e+00,9.600917100e-01,1.000170946e+00,9.999569060e-01
2.637500000e+00,1.059999943e+00,1.051966190e+00,9.601283070e-01,1.000155449e+00,9.999566080e-01
2.641667000e+00,1.059999943e+00,1.051989555e+00,9.601649050e-01,1.000139713e+00,9.999563100e-01
2.645833000e+00,1.059999943e+00,1.052010417e+00,9.602008460e-01,1.000123620e+00,9.999560710e-01
2.650000000e+00,1.059999943e+00,1.052031398e+00,9.602367880e-01,1.000107288e+00,9.999558330e-01
2.654167000e+00,1.059999943e+00,1.052049875e+00,9.602721330e-01,1.000090957e+00,9.999556540e-01
2.658333000e+00,1.059999943e+00,1.052068353e+00,9.603073600e-01,1.000074387e+00,9.999555350e-01
2.662500000e+00,1.059999943e+00,1.052084565e+00,9.603420500e-01,1.000057936e+00,9.999553560e-01
2.666667000e+00,1.059999943e+00,1.052100658e+00,9.603766800e-01,1.000041366e+00,9.999552370e-01
2.670833000e+00,1.059999943e+00,1.052114606e+00,9.604105950e-01,1.000024796e+00,9.999551180e-01
2.675000000e+00,1.059999943e+00,1.052128553e+00,9.604445700e-01,1.000008464e+00,9.999549980e-01
2.679167000e+00,1.059999943e+00,1.052140355e+00,9.604778890e-01,9.999921920e-01,9.999548790e-01
2.683333000e+00,1.059999943e+00,1.052152157e+00,9.605111480e-01,9.999761580e-01,9.999547000e-01
2.687500000e+00,1.059999943e+00,1.052162051e+00,9.605438110e-01,9.999603630e-01,9.999545220e-01
2.691667000e+00,1.059999943e+00,1.052171826e+00,9.605764150e-01,9.999448660e-01,9.999542830e-01
2.695833000e+00,1.059999943e+00,1.052179813e+00,9.606083630e-01,9.999296670e-01,9.999540450e-01
2.700000000e+00,1.059999943e+00,1.052187800e+00,9.606403110e-01,9.999148250e-01,9.999538060e-01
2.704167000e+00,1.059999943e+00,1.052194119e+00,9.606715440e-01,9.999004600e-01,9.999534490e-01
2.708333000e+00,1.059999943e+00,1.052200437e+00,9.607028370e-01,9.998864530e-01,9.999530910e-01
2.712500000e+00,1.059999943e+00,1.052205324e+00,9.607334140e-01,9.998729830e-01,9.999527340e-01
2.716667000e+00,1.059999943e+00,1.052210212e+00,9.607639910e-01,9.998600480e-01,9.999522570e-01
2.720833000e+00,1.059999943e+00,1.052213669e+00,9.607939120e-01,9.998476510e-01,9.999517800e-01
2.725000000e+00,1.059999943e+00,1.052217245e+00,9.608237740e-01,9.998357890e-01,9.999513030e-01
2.729167000e+00,1.059999943e+00,1.052219629e+00,9.608530400e-01,9.998245840e-01,9.999507070e-01
2.733333000e+00,1.059999943e+00,1.052222133e+00,9.608822460e-01,9.998139740e-01,9.999501110e-01
2.737500000e+00,1.059999943e+00,1.052223682e+00,9.609108570e-01,9.998040800e-01,9.999494550e-01
2.741667000e+00,1.059999943e+00,1.052225232e+00,9.609394670e-01,9.997947810e-01,9.999487400e-01
2.745833000e+00,1.059999943e+00,1.052226067e+00,9.609674220e-01,9.997862580e-01,9.999479650e-01
2.750000000e+00,1.059999943e+00,1.052227020e+00,9.609953760e-01,9.997783900e-01,9.999471900e-01
2.754167000e+00,1.059999943e+00,1.052227378e+00,9.610227940e-01,9.997712970e-01,9.999464150e-01
2.758333000e+00,1.059999943e+00,1.052227855e+00,9.610501530e-01,9.997648600e-01,9.999455810e-01
2.762500000e+00,1.059999943e+00,1.052228093e+00,9.610769150e-01,9.997592570e-01,9.999447460e-01
2.766667000e+00,1.059999943e+00,1.052228212e+00,9.611037370e-01,9.997543690e-01,9.999438520e-01
2.770833000e+00,1.059999943e+00,1.052228451e+00,9.611300230e-01,9.997501970e-01,9.999429580e-01
2.775000000e+00,1.059999943e+00,1.052228570e+00,9.611563090e-01,9.997468590e-01,9.999420640e-01
2.779167000e+00,1.059999943e+00,1.052228928e+00,9.611821170e-01,9.997442360e-01,9.999411700e-01
2.783333000e+00,1.059999943e+00,1.052229404e+00,9.612079260e-01,9.997423890e-01,9.999402760e-01
2.787500000e+00,1.059999943e+00,1.052230120e+00,9.612333180e-01,9.997412560e-01,9.999393820e-01
2.791667000e+00,1.059999943e+00,1.052230954e+00,9.612587090e-01,9.997408990e-01,9.999385480e-01
2.795833000e+00,1.059999943e+00,1.052232265e+00,9.612837430e-01,9.997412560e-01,9.999377130e-01
2.800000000e+00,1.059999943e+00,1.052233577e+00,9.613087770e-01,9.997423890e-01,9.999368790e-01
2.804167000e+00,1.059999943e+00,1.052235723e+00,9.613335130e-01,9.997441770e-01,9.999361040e-01
2.808333000e+00,1.059999943e+00,1.052237868e+00,9.613581900e-01,9.997466800e-01,9.999353290e-01
2.812500000e+00,1.059999943e+00,1.052240968e+00,9.613826870e-01,9.997498990e-01,9.999346730e-01
2.816667000e+00,1.059999943e+00,1.052244067e+00,9.614071850e-01,9.997537140e-01,9.999340180e-01
2.820833000e+00,1.059999943e+00,1.052248120e+00,9.614315030e-01,9.997581840e-01,9.999334810e-01
2.825000000e+00,1.059999943e+00,1.052252293e+00,9.614558220e-01,9.997633100e-01,9.999329450e-01
2.829167000e+00,1.059999943e+00,1.052257657e+00,9.614800810e-01,9.997689720e-01,9.999325280e-01
2.833333000e+00,1.059999943e+00,1.052263141e+00,9.615042810e-01,9.997752900e-01,9.999321700e-01
2.837500000e+00,1.059999943e+00,1.052269816e+00,9.615284800e-01,9.997820850e-01,9.999319310e-01
2.841667000e+00,1.059999943e+00,1.052276611e+00,9.615526800e-01,9.997894170e-01,9.999317530e-01
2.845833000e+00,1.059999943e+00,1.052284718e+00,9.615769390e-01,9.997972250e-01,9.999316330e-01
2.850000000e+00,1.059999943e+00,1.052292943e+00,9.616011980e-01,9.998054500e-01,9.999316930e-01
2.854167000e+00,1.059999943e+00,1.052302599e+00,9.616255760e-01,9.998141530e-01,9.999318120e-01
2.858333000e+00,1.059999943e+00,1.052312374e+00,9.616499540e-01,9.998232720e-01,9.999320510e-01
2.862500000e+00,1.059999943e+00,1.052323580e+00,9.616745110e-01,9.998326900e-01,9.999323490e-01
2.866667000e+00,1.059999943e+00,1.052334905e+00,9.616990690e-01,9.998424650e-01,9.999328260e-01
2.870833000e+00,1.059999943e+00,1.052347779e+00,9.617239240e-01,9.998525380e-01,9.999334220e-01
2.875000000e+00,1.059999943e+00,1.052360773e+00,9.617487190e-01,9.998629090e-01,9.999341370e-01
2.879167000e+00,1.059999943e+00,1.052375197e+00,9.617738720e-01,9.998734590e-01,9.999349120e-01
2.883333000e+00,1.059999943e+00,1.052389741e+00,9.617990260e-01,9.998841880e-01,9.999358650e-01
2.887500000e+00,1.059999943e+00,1.052405953e+00,9.618245360e-01,9.998950960e-01,9.999369380e-01
2.891667000e+00,1.059999943e+00,1.052422047e+00,9.618500470e-01,9.999061820e-01,9.999380710e-01
2.895833000e+00,1.059999943e+00,1.052439809e+00,9.618760350e-01,9.999172690e-01,9.999393820e-01
2.900000000e+00,1.059999943e+00,1.052457571e+00,9.619019630e-01,9.999284740e-01,9.999408130e-01
2.904167000e+00,1.059999943e+00,1.052476883e+00,9.619283680e-01,9.999396800e-01,9.999423620e-01
2.908333000e+00,1.059999943e+00,1.052496195e+00,9.619547720e-01,9.999508860e-01,9.999440310e-01
2.912500000e+00,1.059999943e+00,1.052517056e+00,9.619817140e-01,9.999620320e-01,9.999457600e-01
2.916667000e+00,1.059999943e+00,1.052537918e+00,9.620086550e-01,9.999731180e-01,9.999476080e-01
2.920833000e+00,1.059999943e+00,1.052560091e+00,9.620360730e-01,9.999840860e-01,9.999496340e-01
2.925000000e+00,1.059999943e+00,1.052582264e+00,9.620635510e-01,9.999949340e-01,9.999516610e-01
2.929167000e+00,1.059999943e+00,1.052605867e+00,9.620915650e-01,1.000005603e+00,9.999538660e-01
2.933333000e+00,1.059999943e+00,1.052629471e+00,9.621195790e-01,1.000016093e+00,9.999561310e-01
2.937500000e+00,1.059999943e+00,1.052654147e+00,9.621481300e-01,1.000026345e+00,9.999584560e-01
2.941667000e+00,1.059999943e+00,1.052678943e+00,9.621766810e-01,1.000036359e+00,9.999608990e-01
2.945833000e+00,1.059999943e+00,1.052704811e+00,9.622057680e-01,1.000046015e+00,9.999633430e-01
2.950000000e+00,1.059999943e+00,1.052730680e+00,9.622349140e-01,1.000055432e+00,9.999659060e-01
2.954167000e+00,1.059999943e+00,1.052757502e+00,9.622645970e-01,1.000064492e+00,9.999685290e-01
2.958333000e+00,1.059999943e+00,1.052784204e+00,9.622942810e-01,1.000073314e+00,9.999711510e-01
2.962500000e+00,1.059999943e+00,1.052811861e+00,9.623244400e-01,1.000081658e+00,9.999738340e-01
2.966667000e+00,1.059999943e+00,1.052839518e+00,9.623546600e-01,1.000089645e+00,9.999765750e-01
2.970833000e+00,1.059999943e+00,1.052867889e+00,9.623853560e-01,1.000097156e+00,9.999793170e-01
2.975000000e+00,1.059999943e+00,1.052896142e+00,9.624160530e-01,1.000104308e+00,9.999821190e-01
2.979167000e+00,1.059999943e+00,1.052924991e+00,9.624471660e-01,1.000111103e+00,9.999848600e-01
2.983333000e+00,1.059999943e+00,1.052953720e+00,9.624783400e-01,1.000117302e+00,9.999876020e-01
2.987500000e+00,1.059999943e+00,1.052983046e+00,9.625099300e-01,1.000123143e+00,9.999903440e-01
2.991667000e+00,1.059999943e+00,1.053012133e+00,9.625414610e-01,1.000128508e+00,9.999930860e-01
2.995833000e+00,1.059999943e+00,1.053041577e+00,9.625734090e-01,1.000133276e+00,9.999957680e-01
3.000000000e+00,1.059999943e+00,1.053071022e+00,9.626052980e-01,1.000137687e+00,9.999984500e-01
3.004167000e+00,1.059999943e+00,1.053100467e+00,9.626375440e-01,1.000141501e+00,1.000001073e+00
3.008333000e+00,1.059999943e+00,1.053129911e+00,9.626697300e-01,1.000144958e+00,1.000003576e+00
3.012500000e+00,1.059999943e+00,1.053159356e+00,9.627022150e-01,1.000147820e+00,1.000006080e+00
3.016667000e+00,1.059999943e+00,1.053188682e+00,9.627346400e-01,1.000150084e+00,1.000008464e+00
3.020833000e+00,1.059999943e+00,1.053217888e+00,9.627672430e-01,1.000151992e+00,1.000010729e+00
3.025000000e+00,1.059999943e+00,1.053246975e+00,9.627997880e-01,1.000153303e+00,1.000012994e+00
3.029167000e+00,1.059999943e+00,1.053275824e+00,9.628324510e-01,1.000154138e+00,1.000015140e+00
3.033333000e+00,1.059999943e+00,1.053304553e+00,9.628651140e-01,1.000154495e+00,1.000017047e+00
3.037500000e+00,1.059999943e+00,1.053332806e+00,9.628977780e-01,1.000154376e+00,1.000018954e+00
3.041667000e+00,1.059999943e+00,1.053361058e+00,9.629304410e-01,1.000153780e+00,1.000020742e+00
3.045833000e+00,1.059999943e+00,1.053388596e+00,9.629629850e-01,1.000152707e+00,1.000022411e+00
3.050000000e+00,1.059999943e+00,1.053416252e+00,9.629955290e-01,1.000151157e+00,1.000023961e+00
3.054167000e+00,1.059999943e+00,1.053443074e+00,9.630278950e-01,1.000149131e+00,1.000025272e+00
3.058333000e+00,1.059999943e+00,1.053469896e+00,9.630602600e-01,1.000146747e+00,1.000026464e+00
3.062500000e+00,1.059999943e+00,1.053495884e+00,9.630923870e-01,1.000143886e+00,1.000027537e+00
3.066667000e+00,1.059999943e+00,1.053521872e+00,9.631244540e-01,1.000140548e+00,1.000028491e+00
3.070833000e+00,1.059999943e+00,1.053546906e+00,9.631562230e-01,1.000136852e+00,1.000029206e+00
3.075000000e+00,1.059999943e+00,1.053571939e+00,9.631879330e-01,1.000132799e+00,1.000029802e+00
3.079167000e+00,1.059999943e+00,1.053595901e+00,9.632192250e-01,1.000128388e+00,1.000030279e+00
3.083333000e+00,1.059999943e+00,1.053619981e+00,9.632505180e-01,1.000123620e+00,1.000030518e+00
3.087500000e+00,1.059999943e+00,1.053642869e+00,9.632812740e-01,1.000118494e+00,1.000030637e+00
3.091667000e+00,1.059999943e+00,1.053665638e+00,9.633120300e-01,1.000113130e+00,1.000030518e+00
3.095833000e+00,1.059999943e+00,1.053687334e+00,9.633422490e-01,1.000107408e+00,1.000030398e+00
3.100000000e+00,1.059999943e+00,1.053709030e+00,9.633724090e-01,1.000101447e+00,1.000029922e+00
3.104167000e+00,1.059999943e+00,1.053729534e+00,9.634019140e-01,1.000095248e+00,1.000029445e+00
3.108333000e+00,1.059999943e+00,1.053750038e+00,9.634313580e-01,1.000088811e+00,1.000028610e+00
3.112500000e+00,1.059999943e+00,1.053769350e+00,9.634601470e-01,1.000082135e+00,1.000027776e+00
3.116667000e+00,1.059999943e+00,1.053788543e+00,9.634888770e-01,1.000075340e+00,1.000026703e+00
3.120833000e+00,1.059999943e+00,1.053806543e+00,9.635168910e-01,1.000068426e+00,1.000025511e+00
3.125000000e+00,1.059999943e+00,1.053824544e+00,9.635448460e-01,1.000061274e+00,1.000024199e+00
3.129167000e+00,1.059999943e+00,1.053841352e+00,9.635719660e-01,1.000054121e+00,1.000022650e+00
3.133333000e+00,1.059999943e+00,1.053858042e+00,9.635990260e-01,1.000046730e+00,1.000021100e+00
3.137500000e+00,1.059999943e+00,1.053873539e+00,9.636252520e-01,1.000039339e+00,1.000019312e+00
3.141667000e+00,1.059999943e+00,1.053889036e+00,9.636514780e-01,1.000031948e+00,1.000017405e+00
3.145833000e+00,1.059999943e+00,1.053903341e+00,9.636768100e-01,1.000024557e+00,1.000015378e+00
3.150000000e+00,1.059999943e+00,1.053917527e+00,9.637020830e-01,1.000017047e+00,1.000013232e+00
3.154167000e+00,1.059999943e+00,1.053930640e+00,9.637264610e-01,1.000009656e+00,1.000010967e+00
3.158333000e+00,1.059999943e+00,1.053943753e+00,9.637507800e-01,1.000002265e+00,1.000008702e+00
3.162500000e+00,1.059999943e+00,1.053955674e+00,9.637742040e-01,9.999949930e-01,1.000006199e+00
3.166667000e+00,1.059999943e+00,1.053967595e+00,9.637975690e-01,9.999877210e-01,1.000003695e+00
3.170833000e+00,1.059999943e+00,1.053978443e+00,9.638200400e-01,9.999806280e-01,1.000001073e+00
3.175000000e+00,1.059999943e+00,1.053989291e+00,9.638424520e-01,9.999735950e-01,9.999984500e-01
3.179167000e+00,1.059999943e+00,1.053999186e+00,9.638639090e-01,9.999667410e-01,9.999957080e-01
3.183333000e+00,1.059999943e+00,1.054008961e+00,9.638854270e-01,9.999600050e-01,9.999929670e-01
3.187500000e+00,1.059999943e+00,1.054017901e+00,9.639059310e-01,9.999535080e-01,9.999901650e-01
3.191667000e+00,1.059999943e+00,1.054026842e+00,9.639264940e-01,9.999471310e-01,9.999873040e-01
3.195833000e+00,1.059999943e+00,1.054034948e+00,9.639461040e-01,9.999410510e-01,9.999844430e-01
3.200000000e+00,1.059999943e+00,1.054042935e+00,9.639657140e-01,9.999351500e-01,9.999815820e-01
3.204167000e+00,1.059999943e+00,1.054050326e+00,9.639844890e-01,9.999294880e-01,9.999787210e-01
3.208333000e+00,1.059999943e+00,1.054057598e+00,9.640032050e-01,9.999240640e-01,9.999759200e-01
3.212500000e+00,1.059999943e+00,1.054064274e+00,9.640210870e-01,9.999188780e-01,9.999730590e-01
3.216667000e+00,1.059999943e+00,1.054070950e+00,9.640390280e-01,9.999139900e-01,9.999702570e-01
3.220833000e+00,1.059999943e+00,1.054077029e+00,9.640561340e-01,9.999094610e-01,9.999675150e-01
3.225000000e+00,1.059999943e+00,1.054083109e+00,9.640733000e-01,9.999051090e-01,9.999647740e-01
3.229167000e+00,1.059999943e+00,1.054088712e+00,9.640896920e-01,9.999011160e-01,9.999621510e-01
3.233333000e+00,1.059999943e+00,1.054094434e+00,9.641060830e-01,9.998974800e-01,9.999595280e-01
3.237500000e+00,1.059999943e+00,1.054099679e+00,9.641218190e-01,9.998940830e-01,9.999570250e-01
3.241667000e+00,1.059999943e+00,1.054105043e+00,9.641375540e-01,9.998910430e-01,9.999545810e-01
3.245833000e+00,1.059999943e+00,1.054110169e+00,9.641527530e-01,9.998883610e-01,9.999522570e-01
3.250000000e+00,1.059999943e+00,1.054115295e+00,9.641678930e-01,9.998859760e-01,9.999499920e-01
3.254167000e+00,1.059999943e+00,1.054120183e+00,9.641825560e-01,9.998838900e-01,9.999478460e-01
3.258333000e+00,1.059999943e+00,1.054125190e+00,9.641972180e-01,9.998821620e-01,9.999458190e-01
3.262500000e+00,1.059999943e+00,1.054130197e+00,9.642114640e-01,9.998807910e-01,9.999439720e-01
3.266667000e+00,1.059999943e+00,1.054135203e+00,9.642257090e-01,9.998797770e-01,9.999421830e-01
3.270833000e+00,1.059999943e+00,1.054140210e+00,9.642395970e-01,9.998790030e-01,9.999405150e-01
3.275000000e+00,1.059999943e+00,1.054145336e+00,9.642534850e-01,9.998786450e-01,9.999390240e-01
3.279167000e+00,1.059999943e+00,1.054150581e+00,9.642671350e-01,9.998785850e-01,9.999376540e-01
3.283333000e+00,1.059999943e+00,1.054155827e+00,9.642807840e-01,9.998788240e-01,9.999364610e-01
3.287500000e+00,1.059999943e+00,1.054161310e+00,9.642942550e-01,9.998794200e-01,9.999353890e-01
3.291667000e+00,1.059999943e+00,1.054166913e+00,9.643077250e-01,9.998803140e-01,9.999344350e-01
3.295833000e+00,1.059999943e+00,1.054172874e+00,9.643211360e-01,9.998815060e-01,9.999336600e-01
3.300000000e+00,1.059999943e+00,1.054178715e+00,9.643344880e-01,9.998829960e-01,9.999330640e-01
3.304167000e+00,1.059999943e+00,1.054185152e+00,9.643478990e-01,9.998847840e-01,9.999326470e-01
3.308333000e+00,1.059999943e+00,1.054191589e+00,9.643613100e-01,9.998868700e-01,9.999323490e-01
3.312500000e+00,1.059999943e+00,1.054198503e+00,9.643747210e-01,9.998891950e-01,9.999322300e-01
3.316667000e+00,1.059999943e+00,1.054205418e+00,9.643882510e-01,9.998917580e-01,9.999322300e-01
3.320833000e+00,1.059999943e+00,1.054212928e+00,9.644018410e-01,9.998946190e-01,9.999324680e-01
3.325000000e+00,1.059999943e+00,1.054220438e+00,9.644154910e-01,9.998977180e-01,9.999327660e-01
3.329167000e+00,1.059999943e+00,1.054228544e+00,9.644293190e-01,9.999009970e-01,9.999333020e-01
3.333333000e+00,1.059999943e+00,1.054236770e+00,9.644432070e-01,9.999045130e-01,9.999339580e-01
3.337500000e+00,1.059999943e+00,1.054245591e+00,9.644573330e-01,9.999082090e-01,9.999347930e-01
3.341667000e+00,1.059999943e+00,1.054254532e+00,9.644714590e-01,9.999121430e-01,9.999357460e-01
3.345833000e+00,1.059999943e+00,1.054264188e+00,9.644859430e-01,9.999161960e-01,9.999368190e-01
3.350000000e+00,1.059999943e+00,1.054273725e+00,9.645004870e-01,9.999204280e-01,9.999380710e-01
3.354167000e+00,1.059999943e+00,1.054284096e+00,9.645153880e-01,9.999248390e-01,9.999394420e-01
3.358333000e+00,1.059999943e+00,1.054294467e+00,9.645302890e-01,9.999293680e-01,9.999409910e-01
3.362500000e+00,1.059999943e+00,1.054305673e+00,9.645456080e-01,9.999339580e-01,9.999426010e-01
3.366667000e+00,1.059999943e+00,1.054316878e+00,9.645609860e-01,9.999387260e-01,9.999443890e-01
3.370833000e+00,1.059999943e+00,1.054328799e+00,9.645768400e-01,9.999434950e-01,9.999462370e-01
3.375000000e+00,1.059999943e+00,1.054340720e+00,9.645926950e-01,9.999483820e-01,9.999482040e-01
3.379167000e+00,1.059999943e+00,1.054353476e+00,9.646090270e-01,9.999533300e-01,9.999502900e-01
3.383333000e+00,1.059999943e+00,1.054366231e+00,9.646254180e-01,9.999583360e-01,9.999524350e-01
3.387500000e+00,1.059999943e+00,1.054379702e+00,9.646422860e-01,9.999633430e-01,9.999547000e-01
3.391667000e+00,1.059999943e+00,1.054393172e+00,9.646591540e-01,9.999683500e-01,9.999570250e-01
3.395833000e+00,1.059999943e+00,1.054407358e+00,9.646766190e-01,9.999733570e-01,9.999594090e-01
3.400000000e+00,1.059999943e+00,1.054421663e+00,9.646940230e-01,9.999783640e-01,9.999618530e-01
3.404167000e+00,1.059999943e+00,1.054436564e+00,9.647120240e-01,9.999833700e-01,9.999644160e-01
3.408333000e+00,1.059999943e+00,1.054451585e+00,9.647299650e-01,9.999882580e-01,9.999669190e-01
3.412500000e+00,1.059999943e+00,1.054467201e+00,9.647485020e-01,9.999931450e-01,9.999695420e-01
3.416667000e+00,1.059999943e+00,1.054482818e+00,9.647669790e-01,9.999979730e-01,9.999721650e-01
3.420833000e+00,1.059999943e+00,1.054499030e+00,9.647859930e-01,1.000002623e+00,9.999747870e-01
3.425000000e+00,1.059999943e+00,1.054515243e+00,9.648050670e-01,1.000007272e+00,9.999774100e-01
3.429167000e+00,1.059999943e+00,1.054532051e+00,9.648245570e-01,1.000011802e+00,9.999800920e-01
3.433333000e+00,1.059999943e+00,1.054548860e+00,9.648441080e-01,1.000016212e+00,9.999827150e-01
3.437500000e+00,1.059999943e+00,1.054566145e+00,9.648640750e-01,1.000020385e+00,9.999853370e-01
3.441667000e+00,1.059999943e+00,1.054583430e+00,9.648840430e-01,1.000024557e+00,9.999879600e-01
3.445833000e+00,1.059999943e+00,1.054601192e+00,9.649044870e-01,1.000028491e+00,9.999905230e-01
3.450000000e+00,1.059999943e+00,1.054618955e+00,9.649248720e-01,1.000032306e+00,9.999930260e-01
3.454167000e+00,1.059999943e+00,1.054637074e+00,9.649456740e-01,1.000036001e+00,9.999955300e-01
3.458333000e+00,1.059999943e+00,1.054655194e+00,9.649664760e-01,1.000039458e+00,9.999979730e-01
3.462500000e+00,1.059999943e+00,1.054673672e+00,9.649875760e-01,1.000042677e+00,1.000000358e+00
3.466667000e+00,1.059999943e+00,1.054692030e+00,9.650086760e-01,1.000045776e+00,1.000002623e+00
3.470833000e+00,1.059999943e+00,1.054710627e+00,9.650300740e-01,1.000048637e+00,1.000004888e+00
3.475000000e+00,1.059999943e+00,1.054729342e+00,9.650514720e-01,1.000051379e+00,1.000007033e+00
3.479167000e+00,1.059999943e+00,1.054748058e+00,9.650730490e-01,1.000053883e+00,1.000009060e+00
3.483333000e+00,1.059999943e+00,1.054766893e+00,9.650946860e-01,1.000056148e+00,1.000010967e+00
3.487500000e+00,1.059999943e+00,1.054785728e+00,9.651164410e-01,1.000058174e+00,1.000012875e+00
3.491667000e+00,1.059999943e+00,1.054804564e+00,9.651381370e-01,1.000059962e+00,1.000014544e+00
3.495833000e+00,1.059999943e+00,1.054823399e+00,9.651600120e-01,1.000061631e+00,1.000016212e+00
3.500000000e+00,1.059999943e+00,1.054842234e+00,9.651818280e-01,1.000063062e+00,1.000017762e+00
3.504167000e+00,1.059999943e+00,1.054861069e+00,9.652037020e-01,1.000064135e+00,1.000019193e+00
3.508333000e+00,1.059999943e+00,1.054879785e+00,9.652255180e-01,1.000065088e+00,1.000020504e+00
3.512500000e+00,1.059999943e+00,1.054898381e+00,9.652473330e-01,1.000065804e+00,1.000021577e+00
3.516667000e+00,1.059999943e+00,1.054916978e+00,9.652690890e-01,1.000066280e+00,1.000022650e+00
3.520833000e+00,1.059999943e+00,1.054935336e+00,9.652907850e-01,1.000066638e+00,1.000023603e+00
3.525000000e+00,1.059999943e+00,1.054953694e+00,9.653124810e-01,1.000066638e+00,1.000024319e+00
3.529167000e+00,1.059999943e+00,1.054971695e+00,9.653339390e-01,1.000066519e+00,1.000025034e+00
3.533333000e+00,1.059999943e+00,1.054989815e+00,9.653554560e-01,1.000066161e+00,1.000025511e+00
3.537500000e+00,1.059999943e+00,1.055007458e+00,9.653766750e-01,1.000065565e+00,1.000025988e+00
3.541667000e+00,1.059999943e+00,1.055025220e+00,9.653979540e-01,1.000064731e+00,1.000026226e+00
3.545833000e+00,1.059999943e+00,1.055042505e+00,9.654188750e-01,1.000063777e+00,1.000026345e+00
3.550000000e+00,1.059999943e+00,1.055059791e+00,9.654397960e-01,1.000062585e+00,1.000026345e+00
3.554167000e+00,1.059999943e+00,1.055076599e+00,9.654603600e-01,1.000061154e+00,1.000026226e+00
3.558333000e+00,1.059999943e+00,1.055093408e+00,9.654809240e-01,1.000059605e+00,1.000025868e+00
3.562500000e+00,1.059999943e+00,1.055109739e+00,9.655010700e-01,1.000057936e+00,1.000025511e+00
3.566667000e+00,1.059999943e+00,1.055126071e+00,9.655212160e-01,1.000056028e+00,1.000025034e+00
3.570833000e+00,1.059999943e+00,1.055141807e+00,9.655409460e-01,1.000054002e+00,1.000024438e+00
3.575000000e+00,1.059999943e+00,1.055157542e+00,9.655606150e-01,1.000051737e+00,1.000023603e+00
3.579167000e+00,1.059999943e+00,1.055172682e+00,9.655798080e-01,1.000049353e+00,1.000022769e+00
3.583333000e+00,1.059999943e+00,1.055187941e+00,9.655989410e-01,1.000046968e+00,1.000021815e+00
3.587500000e+00,1.059999943e+00,1.055202484e+00,9.656175970e-01,1.000044346e+00,1.000020742e+00
3.591667000e+00,1.059999943e+00,1.055217028e+00,9.656362530e-01,1.000041604e+00,1.000019550e+00
3.595833000e+00,1.059999943e+00,1.055230856e+00,9.656542540e-01,1.000038743e+00,1.000018358e+00
3.600000000e+00,1.059999943e+00,1.055244803e+00,9.656723140e-01,1.000035763e+00,1.000016928e+00
3.604167000e+00,1.059999943e+00,1.055258155e+00,9.656897780e-01,1.000032783e+00,1.000015497e+00
3.608333000e+00,1.059999943e+00,1.055271387e+00,9.657072420e-01,1.000029683e+00,1.000014067e+00
3.612500000e+00,1.059999943e+00,1.055284023e+00,9.657240510e-01,1.000026464e+00,1.000012398e+00
3.616667000e+00,1.059999943e+00,1.055296659e+00,9.657409190e-01,1.000023246e+00,1.000010729e+00
3.620833000e+00,1.059999943e+00,1.055308580e+00,9.657571320e-01,1.000019908e+00,1.000009060e+00
3.625000000e+00,1.059999943e+00,1.055320621e+00,9.657733440e-01,1.000016689e+00,1.000007272e+00
3.629167000e+00,1.059999943e+00,1.055331945e+00,9.657889010e-01,1.000013232e+00,1.000005484e+00
3.633333000e+00,1.059999943e+00,1.055343270e+00,9.658044580e-01,1.000009894e+00,1.000003695e+00
3.637500000e+00,1.059999943e+00,1.055353999e+00,9.658194180e-01,1.000006557e+00,1.000001788e+00
3.641667000e+00,1.059999943e+00,1.055364728e+00,9.658343790e-01,1.000003099e+00,9.999998210e-01
