omega,Overhead_Tv_real_0_0,Overhead_Tv_imag_0_0,Overhead_Tv_real_0_1,Overhead_Tv_imag_0_1,Overhead_Tv_real_0_2,Overhead_Tv_imag_0_2,Overhead_Tv_real_1_0,Overhead_Tv_imag_1_0,Overhead_Tv_real_1_1,Overhead_Tv_imag_1_1,Overhead_Tv_real_1_2,Overhead_Tv_imag_1_2,Overhead_Tv_real_2_0,Overhead_Tv_imag_2_0,Overhead_Tv_real_2_1,Overhead_Tv_imag_2_1,Overhead_Tv_real_2_2,Overhead_Tv_imag_2_2,Overhead_Ti_real_0_0,Overhead_Ti_imag_0_0,Overhead_Ti_real_0_1,Overhead_Ti_imag_0_1,Overhead_Ti_real_0_2,Overhead_Ti_imag_0_2,Overhead_Ti_real_1_0,Overhead_Ti_imag_1_0,Overhead_Ti_real_1_1,Overhead_Ti_imag_1_1,Overhead_Ti_real_1_2,Overhead_Ti_imag_1_2,Overhead_Ti_real_2_0,Overhead_Ti_imag_2_0,Overhead_Ti_real_2_1,Overhead_Ti_imag_2_1,Overhead_Ti_real_2_2,Overhead_Ti_imag_2_2,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2
3.1309769353679908e+03,-7.0710678118654302e-01,-4.3298697960381105e-15,-3.7159230943474064e-01,5.0489911014097985e-02,5.9259305422013309e-01,2.8961675494254831e-02,7.0710678118655224e-01,3.4416913763379853e-15,-3.7159230943473570e-01,5.0489911014071992e-02,5.9259305422013353e-01,2.8961675494256309e-02,-1.1147529572268994e-14,-3.8319861285576957e-15,8.4661969141542115e-01,4.4440375978977209e-02,5.4318552375707108e-01,-3.0641045445542629e-02,-7.0710678118654657e-01,3.9671824130760569e-15,-3.8710618060825402e-01,-2.8517526114403609e-02,6.0448173515452053e-01,-2.1321623759170950e-02,7.0710678118654813e-01,1.1743555251628371e-14,-3.8710618060823576e-01,-2.8517526114407755e-02,6.0448173515452130e-01,-2.1321623759173021e-02,-3.6897172779067742e-15,-1.4906065279629009e-14,8.4616368363125249e-01,-2.6788731693700142e-02,5.2891331827416632e-01,8.1145835171375635e-02,5.3858994428533325e-05,5.3967141870237611e-05,6.2596148519545168e-05,9.8314931330142907e-01,-1.6737929325204198e-01,9.8256544296735515e-01,-1.6762225709278808e-01,9.6457228313081556e-01,-1.9150194704800427e-01
3.2597167819626447e+03,-7.0710678118654813e-01,-2.3425705819590803e-14,-3.6969181900128489e-01,5.0080463915468013e-02,5.9330340242317270e-01,2.8916456684924416e-02,7.0710678118654691e-01,-1.5598633495983449e-14,-3.6969181900129949e-01,5.0080463915451456e-02,5.9330340242317281e-01,2.8916456684924811e-02,-9.2981004733602273e-15,4.3326379796482569e-14,8.4833287622205289e-01,4.4397559796406943e-02,5.4165198270279014e-01,-3.0380125837257597e-02,-7.0710678118655179e-01,4.9857801960307820e-16,-3.8596566664881538e-01,-2.8569420505355242e-02,6.0566932522457162e-01,-2.0861855530981990e-02,7.0710678118654324e-01,8.3184724436927052e-15,-3.8596566664880483e-01,-2.8569420505282422e-02,6.0566932522457351e-01,-2.0861855530982153e-02,8.2429854080901460e-15,-1.0078030969176200e-14,8.4712645134407161e-01,-2.6136077822831415e-02,5.2611595795375310e-01,8.0861833321638585e-02,5.3845896547953272e-05,5.3947990004035040e-05,6.2480218588475796e-05,9.8192374601605414e-01,-1.7414159349812344e-01,9.8132401821415016e-01,-1.7437210534747613e-01,9.6277179549105785e-01,-1.9884263233761193e-01
3.3937501674249902e+03,-7.0710678118651726e-01,6.3365979130480810e-14,-3.6782332451084149e-01,4.9607058825297298e-02,5.9400228843750813e-01,2.8846008592378257e-02,7.0710678118657799e-01,7.1137540302856905e-14,-3.6782332451069599e-01,4.9607058825485911e-02,5.9400228843750436e-01,2.8846008592374111e-02,-3.4571548770311292e-14,-1.5846554436118402e-13,8.5001667799379599e-01,4.4293684126196088e-02,5.4014292721684420e-01,-3.0066533159096201e-02,-7.0710678118650239e-01,-5.4102037126131094e-14,-3.8483594491882267e-01,-2.8576421661364156e-02,6.0682160953423914e-01,-2.0365700012742943e-02,7.0710678118659243e-01,-4.6334814840283271e-14,-3.8483594491874840e-01,-2.8576421661626199e-02,6.0682160953423447e-01,-2.0365700012739116e-02,-8.2429854080906152e-14,1.1439104869296654e-13,8.4805341757836350e-01,-2.5458203246606144e-02,5.2335718199475167e-01,8.0474573108279046e-02,5.3832827881073431e-05,5.3928991618466765e-05,6.2368834488805703e-05,9.8059987657221381e-01,-1.8117103962638206e-01,9.7998475094550341e-01,-1.8138815248915327e-01,9.6084438083812329e-01,-2.0646903843485093e-01
3.5332947520558969e+03,-7.0710678118642123e-01,2.2040702596370920e-13,-3.6599128603663189e-01,4.9073469098808851e-02,5.9468801694642681e-01,2.8751601907640256e-02,7.0710678118667392e-01,2.2826185386293218e-13,-3.6599128603618242e-01,4.9073469099683076e-02,5.9468801694641504e-01,2.8751601907626777e-02,-1.7531243287371576e-13,-5.3619577633695062e-13,8.5166703430042190e-01,4.4131723713091202e-02,5.3866198562699674e-01,-2.9703215592556377e-02,-7.0710678118640302e-01,-2.3801605326241591e-13,-3.8372038863082547e-01,-2.8539985130889071e-02,6.0793654486523419e-01,-1.9836833157331920e-02,7.0710678118669201e-01,-2.3017570483904205e-13,-3.8372038863047858e-01,-2.8539985131772243e-02,6.0793654486521920e-01,-1.9836833157314056e-02,-2.4940918706204364e-13,5.2835573850264897e-13,8.4894342853104776e-01,-2.4758990669551367e-02,5.2064459233741245e-01,7.9988815933123042e-02,5.3819810242448920e-05,5.3910182207743201e-05,6.2261748892248689e-05,9.7916966466412447e-01,-1.8847749007472486e-01,9.7853965076445926e-01,-1.8868027572465043e-01,9.5877953627715495e-01,-2.1439076268832738e-01
3.6785771459359112e+03,-7.0710678118657089e-01,-6.2283511681471282e-14,-3.6419945218901284e-01,4.8484242536464092e-02,5.9535898338797921e-01,2.8634685548746257e-02,7.0710678118652426e-01,-5.4345417055401413e-14,-3.6419945218910804e-01,4.8484242536294415e-02,5.9535898338798066e-01,2.8634685548748606e-02,2.7785063487443988e-14,1.3889456103951909e-13,8.5328044181605711e-01,4.3915397253328679e-02,5.3721258506981573e-01,-2.9293511365434566e-02,-7.0710678118657688e-01,4.1058011333517493e-14,-3.8262230082712134e-01,-2.8461978982535684e-02,6.0901269964639737e-01,-1.9279296621776326e-02,7.0710678118651782e-01,4.8996604249855604e-14,-3.8262230082717991e-01,-2.8461978982306589e-02,6.0901269964639837e-01,-1.9279296621779421e-02,5.3697162086992388e-14,-1.0278217757657850e-13,8.4979573399852726e-01,-2.4042344023612092e-02,5.1798482274159696e-01,7.9410620798920847e-02,5.3806881063354117e-05,5.3891612339157064e-05,6.2158700997305271e-05,9.7762445150901245e-01,-1.9607113926937028e-01,9.7698010581631900e-01,-1.9625869413904937e-01,9.5656598995833220e-01,-2.2261746972781440e-01
3.8298332769232675e+03,-7.0710678118655945e-01,-4.0967229608668276e-14,-3.6245151554845673e-01,4.7843316293746427e-02,5.9601392039405376e-01,2.8496720039158586e-02,7.0710678118653525e-01,-3.3056890558214036e-14,-3.6245151554854133e-01,4.7843316293559340e-02,5.9601392039405610e-01,2.8496720039162420e-02,8.3095481063693961e-15,8.3781956839204606e-14,8.5485361007960103e-01,4.3647878059726898e-02,5.3579744272613150e-01,-2.8840729102703785e-02,-7.0710678118657511e-01,4.6506546495749153e-14,-3.8154439277052909e-01,-2.8344359297067093e-02,6.1004873086659495e-01,-1.8696571963821129e-02,7.0710678118652015e-01,5.4420959364012381e-14,-3.8154439277055241e-01,-2.8344359296927059e-02,6.1004873086659850e-01,-1.8696571963825490e-02,4.6553241399979671e-14,-1.1265413391055625e-13,8.5060997262437410e-01,-2.3311932591973263e-02,5.1538428798647196e-01,7.8745339371907239e-02,5.3794060750808328e-05,5.3873312496241744e-05,6.2059474113876546e-05,9.7595481824177677e-01,-2.0396237964097017e-01,9.7529674189901816e-01,-2.0413382155706725e-01,9.5419164062665085e-01,-2.3115907588914686e-01
3.9873087737832443e+03,-7.0710678118654224e-01,1.0769163338864018e-14,-3.6075037890589562e-01,4.7155357523077174e-02,5.9665164514798608e-01,2.8339302746092088e-02,7.0710678118655268e-01,1.8651746813702630e-14,-3.6075037890588774e-01,4.7155357523143801e-02,5.9665164514798463e-01,2.8339302746090325e-02,-3.8949367615397767e-15,-3.3235148608463078e-14,8.5638386244327602e-01,4.3333046269359160e-02,5.3441908657012027e-01,-2.8348482035098654e-02,-7.0710678118654358e-01,-2.2498473337477610e-14,-3.8048929085606858e-01,-2.8189427410599391e-02,6.1104391043706263e-01,-1.8092461291794756e-02,7.0710678118655146e-01,-1.4614587154659640e-14,-3.8048929085605820e-01,-2.8189427410654957e-02,6.1104391043706097e-01,-1.8092461291792740e-02,-3.2186895403027616e-15,3.9664460737498497e-14,8.5138612659993185e-01,-2.2571368702487271e-02,5.1284829063016524e-01,7.7999534112790342e-02,5.3781369007142082e-05,5.3855311680907448e-05,6.1963821995002775e-05,9.7415062053728518e-01,-2.1216186407407059e-01,9.7347945586891138e-01,-2.1231633644421727e-01,9.5164350232454198e-01,-2.4002545750890139e-01
4.1512593650711487e+03,-7.0710678118655190e-01,-6.2450045135165055e-15,-3.5909828936263211e-01,4.6425184050632895e-02,5.9727119897481751e-01,2.8164098817109511e-02,7.0710678118654324e-01,1.6098233857064770e-15,-3.5909828936263583e-01,4.6425184050578910e-02,5.9727119897481995e-01,2.8164098817111464e-02,5.0025934260557516e-15,2.2303058364286899e-15,8.5786910056993548e-01,4.2974969607028471e-02,5.3307955904269100e-01,-2.7820506049593560e-02,-7.0710678118655046e-01,1.1364563718408612e-14,-3.7945925611054554e-01,-2.7999699643743457e-02,6.1199798057023569e-01,-1.7470687464305499e-02,7.0710678118654435e-01,1.9217893453391052e-14,-3.7945925611055631e-01,-2.7999699643738468e-02,6.1199798057023913e-01,-1.7470687464308663e-02,4.7102773760541232e-16,-3.2010260001415259e-14,8.5212456195911179e-01,-2.1824067255380719e-02,5.1038113020735454e-01,7.7180147091176529e-02,5.3768840111292854e-05,5.3837651622301066e-05,6.1871516941716190e-05,9.7220080893681393e-01,-2.2068053347728611e-01,9.7151723427274772e-01,-2.2081720458661103e-01,9.4890759542073733e-01,-2.4922658182110827e-01
4.3219512944165399e+03,-7.0710678118654535e-01,1.5820678100908481e-14,-3.5749737889773869e-01,4.5657277104262331e-02,5.9787180675174445e-01,2.7972742171597065e-02,7.0710678118654968e-01,2.3675506000131463e-14,-3.5749737889767508e-01,4.5657277104358657e-02,5.9787180675174534e-01,2.7972742171594837e-02,3.6396181758037965e-15,-4.4023603329294857e-14,8.5930741771779184e-01,4.2577413173649298e-02,5.3178052301544543e-01,-2.7260449648356465e-02,-7.0710678118652892e-01,-2.9406343474326531e-14,-3.7845620211162756e-01,-2.7777705594104793e-02,6.1291076169996384e-01,-1.6834615394908260e-02,7.0710678118656611e-01,-2.1557876426760733e-14,-3.7845620211162945e-01,-2.7777705594178751e-02,6.1291076169996317e-01,-1.6834615394905942e-02,-3.7054182024938931e-14,5.8191551749965993e-14,8.5282581695762216e-01,-2.1073198857098852e-02,5.0798681353457120e-01,7.6293738785803963e-02,5.3756469401106856e-05,5.3820333347636207e-05,6.1782328429483437e-05,9.7009350575662356e-01,-2.2952940839541491e-01,9.6939823514376799e-01,-2.2964747146005118e-01,9.4596896377711714e-01,-2.5877240886013730e-01
4.4996617528831903e+03,-7.0710678118653914e-01,-5.5233595475101538e-15,-3.5594884155723511e-01,4.4856465641184194e-02,5.9845289925435219e-01,2.7766932261269986e-02,7.0710678118655590e-01,2.3592239273284576e-15,-3.5594884155726014e-01,4.4856465641107103e-02,5.9845289925435197e-01,2.7766932261270118e-02,-2.1286707539230049e-14,-9.8543607731174940e-16,8.6069766925328606e-01,4.2144531204386437e-02,5.3052318477967841e-01,-2.6672084750621237e-02,-7.0710678118655557e-01,1.6197306318740188e-14,-3.7748171067726777e-01,-2.7526190376430879e-02,6.1378269190604218e-01,-1.6187654107624318e-02,7.0710678118653947e-01,2.4085378324364885e-14,-3.7748171067723324e-01,-2.7526190376430337e-02,6.1378269190604284e-01,-1.6187654107625116e-02,1.4052327505219776e-14,-4.6847633735976535e-14,8.5349080790084009e-01,-2.0321714073188966e-02,5.0566795761184968e-01,7.5347514397063123e-02,5.3744299645433404e-05,5.3803403708984136e-05,6.1696055269707973e-05,9.6781579849562738e-01,-2.3871990259498202e-01,9.6710957737355052e-01,-2.3881857447943175e-01,9.4281151330169399e-01,-2.6867296596360291e-01
4.6846793291068643e+03,-7.0710678118653814e-01,1.8041124150158794e-15,-3.5445378162332464e-01,4.4027243954646196e-02,5.9901405318103262e-01,2.7548312946928461e-02,7.0710678118655701e-01,9.6311847386232330e-15,-3.5445378162326618e-01,4.4027243954753888e-02,5.9901405318103340e-01,2.7548312946928052e-02,-2.1229012675074282e-14,-1.7275279660543665e-14,8.6203886224996529e-01,4.1680174378024334e-02,5.2930844978842240e-01,-2.6059049740824850e-02,-7.0710678118653014e-01,-3.1617385699128810e-14,-3.7653706755923183e-01,-2.7247857314640401e-02,6.1461423663429837e-01,-1.5532874422358419e-02,7.0710678118656489e-01,-2.3792158475607075e-14,-3.7653706755919619e-01,-2.7247857314667216e-02,6.1461423663429915e-01,-1.5532874422358133e-02,-3.4071006353438358e-14,6.5659304006580773e-14,8.5412054016247518e-01,-1.9572316841487247e-02,5.0342692260173638e-01,7.4348262519212019e-02,5.3732327383465931e-05,5.3786861921177649e-05,6.1612481634368055e-05,9.6535377768313424e-01,-2.4826341953201606e-01,9.6463738158325041e-01,-2.4834194046038691e-01,9.3941800698369049e-01,-2.7893813070217582e-01
4.8773044779419133e+03,-7.0710678118654902e-01,-2.7089441800853820e-14,-3.5301269859716888e-01,4.3174080901586080e-02,5.9955502340957922e-01,2.7318506839593568e-02,7.0710678118654602e-01,-1.9206858326015208e-14,-3.5301269859714468e-01,4.3174080901516587e-02,5.9955502340957723e-01,2.7318506839593026e-02,-4.6674496444252342e-15,5.5490925502118918e-14,8.6333052604775573e-01,4.1188220755746185e-02,5.2813683802973432e-01,-2.5424918736240337e-02,-7.0710678118654147e-01,1.4724082989468662e-14,-3.7562323571954248e-01,-2.6945447595607991e-02,6.1540621245236604e-01,-1.4873187557258756e-02,7.0710678118655357e-01,2.2609771754671858e-14,-3.7562323571953871e-01,-2.6945447595516557e-02,6.1540621245236526e-01,-1.4873187557259290e-02,-1.4837373734560043e-14,-4.1764459400988893e-14,8.5471623236852334e-01,-1.8827442009084899e-02,5.0126511463598222e-01,7.3302823593304464e-02,5.3720566936333492e-05,5.3770723439128253e-05,6.1531413123213784e-05,9.6269239317413868e-01,-2.5817158501552884e-01,9.6196662598624416e-01,-2.5822921650130254e-01,9.3576994309020900e-01,-2.8957772463463705e-01
5.0778500083777244e+03,-7.0710678118653958e-01,1.6403545188836688e-14,-3.5162573799972624e-01,4.2301264626154841e-02,6.0007571321427322e-01,2.7079087978454323e-02,7.0710678118655568e-01,2.4397150966137815e-14,-3.5162573799971830e-01,4.2301264626308142e-02,6.0007571321427211e-01,2.7079087978454305e-02,-8.8971583830114661e-15,-5.1032970283220004e-14,8.6457251961726933e-01,4.0672411988855031e-02,5.2700855214647746e-01,-2.4773146222229238e-02,-7.0710678118654169e-01,-4.4484521359422652e-14,-3.7474088836041114e-01,-2.6621672673946037e-02,6.1615960970319472e-01,-1.4211270874434799e-02,7.0710678118655290e-01,-3.6492997197191732e-14,-3.7474088836039160e-01,-2.6621672674029012e-02,6.1615960970319306e-01,-1.4211270874434041e-02,-2.4336433109630284e-15,9.2890595086877677e-14,8.5527922248950572e-01,-1.8089273385051820e-02,4.9918333183516578e-01,7.2217833552974689e-02,5.3709027312234495e-05,5.3754997152810681e-05,6.1452662688535456e-05,9.5981538516004983e-01,-2.6845611316932277e-01,9.5908107778257756e-01,-2.6849213650688336e-01,9.3184747915676081e-01,-3.0060139541330433e-01
5.2866415915173739e+03,-7.0710678118655323e-01,2.4980018054066022e-16,-3.5029269073008618e-01,4.1412888430031096e-02,6.0057616048541718e-01,2.6831567734720237e-02,7.0710678118654191e-01,8.2434059578417873e-15,-3.5029269073007069e-01,4.1412888429990531e-02,6.0057616048541740e-01,2.6831567734720747e-02,1.6345764717673845e-14,-8.2650012045746168e-15,8.6576502641407349e-01,4.0136342934663907e-02,5.2592350737332261e-01,-2.4107037377603988e-02,-7.0710678118654413e-01,7.2318050827500129e-15,-3.7389043109627090e-01,-2.6279184402542618e-02,6.1687558118627106e-01,-1.3549572090121571e-02,7.0710678118655057e-01,1.5225423615361172e-14,-3.7389043109629660e-01,-2.6279184402557131e-02,6.1687558118627039e-01,-1.3549572090121831e-02,-1.0048591735576087e-14,-2.4184330402663324e-14,8.5581093885408843e-01,-1.7359740873764198e-02,4.9718176816733989e-01,7.1099690073339661e-02,5.3697711810501808e-05,5.3739685058191301e-05,6.1376049444102055e-05,9.5670520247742374e-01,-2.7912875998958514e-01,9.5596321226488923e-01,-2.7914247438467749e-01,9.2762934866582258e-01,-3.1201854271351998e-01
5.5040182894434074e+03,-7.0710678118653825e-01,-9.9087404947795221e-15,-3.4901305076826772e-01,4.0512820793725084e-02,6.0105651956451234e-01,2.6577383735042058e-02,7.0710678118655657e-01,-1.9151347174783950e-15,-3.4901305076828831e-01,4.0512820793672438e-02,6.0105651956451256e-01,2.6577383735041576e-02,-2.5620969529655914e-14,1.1744944743445453e-14,8.6690850468680158e-01,3.9583430766014061e-02,5.2488137124058298e-01,-2.3429725781499964e-02,-7.0710678118655401e-01,9.3141954290255838e-15,-3.7307203022429319e-01,-2.5920547114075501e-02,6.1755539719700081e-01,-1.2890306499200888e-02,7.0710678118654113e-01,1.7308684823530870e-14,-3.7307203022425267e-01,-2.5920547114054969e-02,6.1755539719700137e-01,-1.2890306499200119e-02,1.1775693440128075e-14,-3.2285026181684745e-14,8.5631286279606300e-01,-1.6640531339159929e-02,4.9526010017490152e-01,6.9954493973675924e-02,5.3686626227681819e-05,5.3724790546668034e-05,6.1301408045984142e-05,9.5334291553548500e-01,-2.9020131826759976e-01,9.5259412697939372e-01,-2.9019203878939620e-01,9.2309275838039551e-01,-3.2383828836403977e-01
5.7303331058295689e+03,-7.0710678118654391e-01,-2.7228219678931964e-14,-3.4778603086816767e-01,3.9604700509819790e-02,6.0151705340649708e-01,2.6317897301612121e-02,7.0710678118655124e-01,-1.9262369477246466e-14,-3.4778603086819709e-01,3.9604700509776616e-02,6.0151705340649719e-01,2.6317897301611451e-02,-1.7245872824801213e-14,5.8678430381799692e-14,8.6800366909059079e-01,3.9016910516366507e-02,5.2388157851150019e-01,-2.2744168084879161e-02,-7.0710678118655623e-01,6.5446205619080914e-15,-3.7228562659300868e-01,-2.5548226297168842e-02,6.1820043016914972e-01,-1.2235466127240635e-02,7.0710678118653880e-01,1.4519151079121792e-14,-3.7228562659298420e-01,-2.5548226297073384e-02,6.1820043016914883e-01,-1.2235466127238531e-02,1.7349521668454895e-14,-2.6750450264825150e-14,8.5678651572690145e-01,-1.5933102136049607e-02,4.9341751707915105e-01,6.8788032378903560e-02,5.3675764953600575e-05,5.3710304752615700e-05,6.1228571803685432e-05,9.4970810159392405e-01,-3.0168547734073708e-01,9.4895342628388069e-01,-3.0165253320182522e-01,9.1821330334043072e-01,-3.3606930071233021e-01
5.9659535591926642e+03,-7.0710678118654269e-01,-1.0852430065710905e-14,-3.4661058903771547e-01,3.8691916966147280e-02,6.0195812325476983e-01,2.6054385361460777e-02,7.0710678118655257e-01,-2.8865798640254070e-15,-3.4661058903769004e-01,3.8691916966163767e-02,6.0195812325476772e-01,2.6054385361461201e-02,-1.3993975875936845e-14,1.5057761470690577e-14,8.6905146607676265e-01,3.8439817464074544e-02,5.2292335319166472e-01,-2.2053126509683284e-02,-7.0710678118653947e-01,-7.6919180763565056e-15,-3.7153095348116577e-01,-2.5164568440921298e-02,6.1881213304554195e-01,-1.1586820814384358e-02,7.0710678118655546e-01,2.7323120907565587e-16,-3.7153095348114373e-01,-2.5164568440895770e-02,6.1881213304554128e-01,-1.1586820814384410e-02,-1.4444850619890582e-14,1.0509806395314503e-14,8.5723344013436498e-01,-1.5238688316336402e-02,4.9165276491787957e-01,6.7605740967429023e-02,5.3665133322003830e-05,5.3696228899243895e-05,6.1157396001090586e-05,9.4577872300303578e-01,-3.1359287720071377e-01,9.4501910103673170e-01,-3.1353560951783876e-01,9.1296483073740975e-01,-3.4871981515567030e-01
6.2112622797153927e+03,-7.0710678118652492e-01,4.8849813083506888e-14,-3.4548545425896421e-01,3.7777597968598503e-02,6.0238017927655041e-01,2.5788036058899799e-02,7.0710678118657022e-01,5.6871174436423644e-14,-3.4548545425893495e-01,3.7777597968832607e-02,6.0238017927654863e-01,2.5788036058899875e-02,-3.6395111806291839e-14,-1.3949222994917328e-13,8.7005304939970984e-01,3.7854975956520515e-02,5.2200572787031974e-01,-2.1359159452835924e-02,-7.0710678118653492e-01,-6.4863926358907643e-14,-3.7080755367276508e-01,-2.4771787581217661e-02,6.1939202053525544e-01,-1.0945923253175491e-02,7.0710678118656034e-01,-5.6842771883745916e-14,-3.7080755367269630e-01,-2.4771787581441451e-02,6.1939202053525566e-01,-1.0945923253175421e-02,-1.4601859865770093e-14,1.4241229254154603e-13,8.5765518569246413e-01,-1.4558314023348590e-02,4.8996419065934688e-01,6.6412678670158348e-02,5.3654731646135019e-05,5.3682558615014989e-05,6.1087740568642414e-05,9.4153097482616677e-01,-3.2593492746983455e-01,9.4076737455059534e-01,-3.2585268738848688e-01,9.0731932933147785e-01,-3.6179742306945151e-01
6.4666576306095176e+03,-7.0710678118656456e-01,-1.4849232954361469e-14,-3.4440931767355587e-01,3.6864633810566538e-02,6.0278369256833020e-01,2.5519949100175243e-02,7.0710678118653048e-01,-6.7446048745978260e-15,-3.4440931767357463e-01,3.6864633810476832e-02,6.0278369256833197e-01,2.5519949100175587e-02,3.6663400153478164e-14,3.1884572592741018e-14,8.7100962184196196e-01,3.7264997061763033e-02,5.2112769762940125e-01,-2.0664634202025026e-02,-7.0710678118655501e-01,1.9261025710542924e-14,-3.7011489431329414e-01,-2.4371954499034738e-02,6.1994155805784334e-01,-1.0314149728978013e-02,7.0710678118654025e-01,2.7370720312363761e-14,-3.7011489431335659e-01,-2.4371954498985202e-02,6.1994155805784468e-01,-1.0314149728978804e-02,9.9700871126428773e-15,-5.4580339094993205e-14,8.5805321572075466e-01,-1.3892849936435164e-02,4.8835002470957267e-01,6.5213539912642712e-02,5.3644549288270918e-05,5.3669277886639674e-05,6.1019468397042791e-05,9.3693941139013537e-01,-3.3872275624958592e-01,9.3617283760229064e-01,-3.3861490458651811e-01,9.0124693685524160e-01,-3.7530897446818701e-01
6.7325543550282082e+03,-7.0710678118652959e-01,4.2466030691912238e-14,-3.4338057615553186e-01,3.5955635102092667e-02,6.0316924353951751e-01,2.5251132665394992e-02,7.0710678118656534e-01,5.0515147620444623e-14,-3.4338057615553058e-01,3.5955635102264780e-02,6.0316924353951606e-01,2.5251132665394551e-02,-2.5087525752585219e-14,-1.2124684743569394e-13,8.7192263900796263e-01,3.6672278799917718e-02,5.2028801547005643e-01,-1.9971701289435446e-02,-7.0710678118654369e-01,-4.9165849413761738e-14,-3.6945222394659760e-01,-2.3966997568110250e-02,6.2046230931515600e-01,-9.6926604959157430e-03,7.0710678118655157e-01,-4.1119373499485873e-14,-3.6945222394654759e-01,-2.3966997568305282e-02,6.2046230931515411e-01,-9.6926604959148652e-03,1.2560739669395293e-15,1.0441114850246850e-13,8.5842903723598163e-01,-1.3242955362274107e-02,4.8680802003523332e-01,6.4012616511389037e-02,5.3634589868266538e-05,5.3656384713040771e-05,6.0952461652372941e-05,9.3197637660471278e-01,-3.5196711911975215e-01,9.3120786601446914e-01,-3.5183302369958258e-01,8.9471559623763941e-01,-3.8926045079159871e-01
7.0093842495782401e+03,-7.0710678118653691e-01,3.2307490016592055e-14,-3.4239760168050171e-01,3.5052971332152877e-02,6.0353742714078662e-01,2.4982506159778355e-02,7.0710678118655790e-01,4.0384362520740069e-14,-3.4239760168047395e-01,3.5052971332308211e-02,6.0353742714078584e-01,2.4982506159777956e-02,-1.3844496806252432e-14,-9.5090272111539748e-14,8.7279358867704404e-01,3.6079006260024193e-02,5.1948540795467113e-01,-1.9282317668860401e-02,-7.0710678118653758e-01,-4.4270341355981201e-14,-3.6881873190059206e-01,-2.3558694380641398e-02,6.2095578269642759e-01,-9.0824545059074203e-03,7.0710678118655768e-01,-3.6191990612626548e-14,-3.6881873190056352e-01,-2.3558694380794346e-02,6.2095578269642804e-01,-9.0824545059073510e-03,-1.5229896849237790e-14,9.4470500623427129e-14,8.5878407160470593e-01,-1.2609155278981848e-02,4.8533584642827321e-01,6.2813825595455397e-02,5.3624842547949812e-05,5.3643862096226594e-05,6.0886600542010929e-05,9.2661226506297989e-01,-3.6567822395353911e-01,9.2584289390660113e-01,-3.6551725882896291e-01,8.8769114998138343e-01,-4.0365674481241859e-01
7.2975968655257384e+03,-7.0710678118653547e-01,1.2212453270876722e-14,-3.4145870899544850e-01,3.4158789016771537e-02,6.0388886252987029e-01,2.4714907960906519e-02,7.0710678118655967e-01,2.0317081350640365e-14,-3.4145870899543812e-01,3.4158789016863714e-02,6.0388886252987017e-01,2.4714907960907501e-02,-2.4886602481793423e-14,-4.6279937936178809e-14,8.7362401236166320e-01,3.5487172235158904e-02,5.1871855061434846e-01,-1.8598261270249647e-02,-7.0710678118654324e-01,-2.7456095498717558e-14,-3.6821353633655968e-01,-2.3148683635227433e-02,6.2142345436098034e-01,-8.4843834164321889e-03,7.0710678118655168e-01,-1.9342472847924662e-14,-3.6821353633651654e-01,-2.3148683635300229e-02,6.2142345436098056e-01,-8.4843834164328152e-03,-5.5738282283289264e-15,5.6415384656080266e-14,8.5911967932123778e-01,-1.1991850133315975e-02,4.8393105239582740e-01,6.1620738399838254e-02,5.3615306562149690e-05,5.3631703073123363e-05,6.0821782396416696e-05,9.2081524241082691e-01,-3.7986571858235862e-01,9.2004613087512521e-01,-3.7967726519263084e-01,8.8013712747418371e-01,-4.1850157399942500e-01
7.5976602388341689e+03,-7.0710678118653580e-01,3.8330449925183530e-14,-3.4056212575879080e-01,3.3274978458030666e-02,6.0422420397650445e-01,2.4449086267937778e-02,7.0710678118655945e-01,4.6462833580562801e-14,-3.4056212575878864e-01,3.3274978458034649e-02,6.0422420397649979e-01,2.4449086267936446e-02,-1.1917728601860248e-14,-1.1006553402456268e-13,8.7441553013526330e-01,3.4898556887217991e-02,5.1798604321126929e-01,-1.7921106483258661e-02,-7.0710678118654480e-01,-5.6698688883846962e-15,-3.6763566824541810e-01,-2.2738449295532343e-02,6.2186678537802453e-01,-7.8991355453202246e-03,7.0710678118655024e-01,2.4658989648835234e-15,-3.6763566824539029e-01,-2.2738449295709631e-02,6.2186678537802220e-01,-7.8991355453194891e-03,2.3551386880241916e-16,2.1785032864237164e-15,8.5943717546396603e-01,-1.1391300402945524e-02,4.8259102616967053e-01,6.0436535659843450e-02,5.3605977126593409e-05,5.3619896395157520e-05,6.0757909805409804e-05,9.1455103609797073e-01,-3.9453841136935208e-01,9.1378335097667718e-01,-3.9432185710734019e-01,8.7201460577253531e-01,-4.3379718339339257e-01
