omega,re_0,im_0,re_1,im_1,re_2,im_2,re_3,im_3,re_4,im_4,re_5,im_5,re_6,im_6,re_7,im_7,re_8,im_8,re_9,im_9,re_10,im_10,re_11,im_11,re_12,im_12,re_13,im_13,re_14,im_14,re_15,im_15
94.01125890450754,9.23536420413957e-05,0.00023180572891202977,1.4524683806718706e-05,0.00010790359221883574,1.4493135978122127e-05,0.00010988813606280409,1.4468617458167437e-05,0.00010131533268034433,1.4524683806718706e-05,0.00010790359221883574,9.23536420413957e-05,0.00023180572891202977,1.4493135978122127e-05,0.00010988813606280409,1.4468617458167437e-05,0.00010131533268034433,1.4493135978122127e-05,0.00010988813606280409,1.4493135978122127e-05,0.00010988813606280409,9.229050931881715e-05,0.00023187072941065618,1.4437214451848666e-05,0.00011812821242911338,1.4468617458167437e-05,0.00010131533268034433,1.4468617458167437e-05,0.00010131533268034433,1.4437214451848666e-05,0.00011812821242911338,0.0026927688181824397,0.00024830241328706434
97.8768239659487,9.295369862931732e-05,0.00024094770589592609,1.5116837804795052e-05,0.00011195119431956588,1.5083344901510624e-05,0.00011401802687592133,1.50573150968107e-05,0.00010509326112627434,1.5116837804795052e-05,0.00011195119431956588,9.295369862931732e-05,0.00024094770589592609,1.5083344901510624e-05,0.00011401802687592133,1.50573150968107e-05,0.00010509326112627434,1.5083344901510624e-05,0.00011401802687592133,1.5083344901510624e-05,0.00011401802687592133,9.288667265583804e-05,0.0002410167551699862,1.5023979057749317e-05,0.00012259814238895582,1.50573150968107e-05,0.00010509326112627434,1.50573150968107e-05,0.00010509326112627434,1.5023979057749317e-05,0.00012259814238895582,0.002693354313565308,0.0002581253946006533
101.90133374761122,9.357845204031174e-05,0.00025044965185880665,1.5733026801318794e-05,0.00011614932596634009,1.5697469343195685e-05,0.00011830187362981192,1.5669835453162948e-05,0.00010901070680063007,1.5733026801318794e-05,0.00011614932596634009,9.357845204031174e-05,0.00025044965185880665,1.5697469343195685e-05,0.00011830187362981192,1.5669835453162948e-05,0.00010901070680063007,1.5697469343195685e-05,0.00011830187362981192,1.5697469343195685e-05,0.00011830187362981192,9.350729359631536e-05,0.00025052300206645,1.5634447899926705e-05,0.00012723608617615996,1.5669835453162948e-05,0.00010901070680063007,1.5669835453162948e-05,0.00010901070680063007,1.5634447899926705e-05,0.00012723608617615996,0.002693963440687162,0.00026833653033688984
106.09132375560732,9.422892642870744e-05,0.0002603257279190185,1.63742196836356e-05,0.00012050354057574322,1.633647089068477e-05,0.00012274537328088605,1.6307134447671246e-05,0.00011307277503021018,1.63742196836356e-05,0.00012050354057574322,9.422892642870744e-05,0.0002603257279190185,1.633647089068477e-05,0.00012274537328088605,1.6307134447671246e-05,0.00011307277503021018,1.633647089068477e-05,0.00012274537328088605,1.633647089068477e-05,0.00012274537328088605,9.415338167324191e-05,0.0002604036468928931,1.626956968154952e-05,0.00013204832349333355,1.6307134447671246e-05,0.00011307277503021018,1.6307134447671246e-05,0.00011307277503021018,1.626956968154952e-05,0.00013204832349333355,0.002694597144286089,0.0002789511540190365
110.453598223693,9.490618953284725e-05,0.0002705906363210944,1.7041424257088023e-05,0.00012501957927757058,1.7001349600788577e-05,0.00012735441658192573,1.697020612197848e-05,0.0001172847407522799,1.7041424257088023e-05,0.00012501957927757058,9.490618953284725e-05,0.0002705906363210944,1.7001349600788577e-05,0.00012735441658192573,1.697020612197848e-05,0.0001172847407522799,1.7001349600788577e-05,0.00012735441658192573,1.7001349600788577e-05,0.00012735441658192573,9.482598910441627e-05,0.0002706734085750376,1.6930330785139892e-05,0.00013704135212238642,1.697020612197848e-05,0.0001172847407522799,1.697020612197848e-05,0.0001172847407522799,1.6930330785139892e-05,0.00013704135212238642,0.0026952564065759886,0.00028998518966560585
114.9952411628399,9.561135381359862e-05,0.0002812596465552511,1.7735688169231752e-05,0.00012970338256557712,1.7693144909093434e-05,0.00013213509998987846,1.7660083536967637e-05,0.00012165205943326054,1.7735688169231752e-05,0.00012970338256557712,9.561135381359862e-05,0.0002812596465552511,1.7693144909093434e-05,0.00013213509998987846,1.7660083536967637e-05,0.00012165205943326054,1.7693144909093434e-05,0.00013213509998987846,1.7693144909093434e-05,0.00013213509998987846,9.552621190137961e-05,0.0002813475743462093,1.7617756156187074e-05,0.00014222190084304905,1.7660083536967637e-05,0.00012165205943326054,1.7660083536967637e-05,0.00012165205943326054,1.7617756156187074e-05,0.00014222190084304905,0.00269594224812632,0.00030145518002720533
119.72362786514542,9.634557922844357e-05,0.00029234869035151673,1.8458101082034465e-05,0.00013456117024237285,1.841293776370967e-05,0.0001370938057968352,1.8377840876752692e-05,0.00012618044610652026,1.8458101082034465e-05,0.00013456117024237285,9.634557922844357e-05,0.00029234869035151673,1.841293776370967e-05,0.0001370938057968352,1.8377840876752692e-05,0.00012618044610652026,1.841293776370967e-05,0.0001370938057968352,1.841293776370967e-05,0.0001370938057968352,9.625519256629228e-05,0.0002924420946359044,1.8332911369847076e-05,0.00014759701047118494,1.8377840876752692e-05,0.00012618044610652026,1.8377840876752692e-05,0.00012618044610652026,1.8332911369847076e-05,0.00014759701047118494,0.002696655729917258,0.0003133783835095984
124.64643688076109,9.711007475227876e-05,0.0003038742186934652,1.9209795919549606e-05,0.00013959928276961696,1.9161851847065358e-05,0.00014223704395467567,1.912459465031864e-05,0.00013087571627721367,1.9209795919549606e-05,0.00013959928276961696,9.711007475227876e-05,0.0003038742186934652,1.9161851847065358e-05,0.00014223704395467567,1.912459465031864e-05,0.00013087571627721367,1.9161851847065358e-05,0.00014223704395467567,1.9161851847065358e-05,0.00014223704395467567,9.701412156102259e-05,0.00030397344053505643,1.9076903806514616e-05,0.00015317387712711946,1.912459465031864e-05,0.00013087571627721367,1.912459465031864e-05,0.00013087571627721367,1.9076903806514616e-05,0.00015317387712711946,0.0026973979545044575,0.0003257726341982626
129.77166248729,9.790610131015088e-05,0.000315853403593703,1.9991951160856046e-05,0.00014482436675240424,1.9941055832675432e-05,0.00014757163765168494,1.9901505920358285e-05,0.00013574397022882026,1.9991951160856046e-05,0.00014482436675240424,9.790610131015088e-05,0.000315853403593703,1.9941055832675432e-05,0.00014757163765168494,1.9901505920358285e-05,0.00013574397022882026,1.9941055832675432e-05,0.00014757163765168494,1.9941055832675432e-05,0.00014757163765168494,9.780424016711723e-05,0.00031595880523816377,1.9850884846058442e-05,0.00015896003860112166,1.9901505920358285e-05,0.00013574397022882026,1.9901505920358285e-05,0.00013574397022882026,1.9850884846058442e-05,0.00015896003860112166,0.002698170068205682,0.00033865654535661165
135.10762767190218,9.873497203595472e-05,0.00032830406940155185,2.0805790850959825e-05,0.0001502432892810758,2.0751763381844152e-05,0.0001531046380697718,2.0709780288932833e-05,0.00014079150670646875,2.0805790850959825e-05,0.0001502432892810758,9.873497203595472e-05,0.00032830406940155185,2.0751763381844152e-05,0.0001531046380697718,2.0709780288932833e-05,0.00014079150670646875,2.0751763381844152e-05,0.0001531046380697718,2.0751763381844152e-05,0.0001531046380697718,9.862684071609273e-05,0.0003284160356426775,2.0656049839301255e-05,0.0001649632904997107,2.0709780288932833e-05,0.00014079150670646875,2.0709780288932833e-05,0.00014079150670646875,2.0656049839301255e-05,0.0001649632904997107,0.0026989732610686098,0.0003520494436579151
