omega,re_0,im_0,re_1,im_1,re_2,im_2,re_3,im_3,re_4,im_4,re_5,im_5,re_6,im_6,re_7,im_7,re_8,im_8,re_9,im_9,re_10,im_10,re_11,im_11,re_12,im_12,re_13,im_13,re_14,im_14,re_15,im_15
94.01125890450754,0.0,7.184084916990407e-10,0.0,-1.1260933151893575e-10,0.0,-1.21989054532076e-10,0.0,-6.996493504961022e-11,0.0,-1.1260933151893572e-10,0.0,7.184084916990407e-10,0.0,-1.2198905453207604e-10,0.0,-6.99649350496102e-11,0.0,-1.21989054532076e-10,0.0,-1.2198905453207604e-10,0.0,7.410380098357411e-10,0.0,-1.642634725714769e-10,0.0,-6.996493504961019e-11,0.0,-6.996493504961026e-11,0.0,-1.6426347257147693e-10,0.0,6.320428622153407e-10
97.8768239659487,0.0,7.479480893782428e-10,0.0,-1.1723961413172365e-10,0.0,-1.2700501360519537e-10,0.0,-7.284176077884002e-11,0.0,-1.1723961413172365e-10,0.0,7.479480893782425e-10,0.0,-1.2700501360519537e-10,0.0,-7.284176077884002e-11,0.0,-1.270050136051954e-10,0.0,-1.2700501360519534e-10,0.0,7.715080904771523e-10,0.0,-1.7101767571525434e-10,0.0,-7.284176077884003e-11,0.0,-7.284176077884002e-11,0.0,-1.7101767571525434e-10,0.0,6.580312686464746e-10
101.90133374761122,0.0,7.787022994139685e-10,0.0,-1.2206028520331062e-10,0.0,-1.3222721942331743e-10,0.0,-7.583687613801792e-11,0.0,-1.2206028520331062e-10,0.0,7.787022994139683e-10,0.0,-1.322272194233174e-10,0.0,-7.58368761380179e-11,0.0,-1.322272194233175e-10,0.0,-1.3222721942331748e-10,0.0,8.032310431736688e-10,0.0,-1.780495989108075e-10,0.0,-7.583687613801792e-11,0.0,-7.58368761380179e-11,0.0,-1.780495989108075e-10,0.0,6.850882691702026e-10
106.09132375560732,0.0,8.107210643678138e-10,0.0,-1.2707917314683588e-10,0.0,-1.3766415246230037e-10,0.0,-7.895514497287879e-11,0.0,-1.2707917314683588e-10,0.0,8.107210643678137e-10,0.0,-1.3766415246230035e-10,0.0,-7.895514497287879e-11,0.0,-1.3766415246230035e-10,0.0,-1.3766415246230027e-10,0.0,8.362583836532919e-10,0.0,-1.8537066148111455e-10,0.0,-7.895514497287882e-11,0.0,-7.895514497287876e-11,0.0,-1.8537066148111468e-10,0.0,7.132578023534305e-10
110.453598223693,0.0,8.440563803449983e-10,0.0,-1.323044282649726e-10,0.0,-1.4332464189912094e-10,0.0,-8.220163112129003e-11,0.0,-1.3230442826497252e-10,0.0,8.440563803449982e-10,0.0,-1.4332464189912101e-10,0.0,-8.220163112129009e-11,0.0,-1.4332464189912104e-10,0.0,-1.4332464189912114e-10,0.0,8.706437458732655e-10,0.0,-1.9299275229010453e-10,0.0,-8.220163112129006e-11,0.0,-8.220163112129012e-11,0.0,-1.9299275229010437e-10,0.0,7.425856134337853e-10
114.9952411628399,0.0,8.787623814321907e-10,0.0,-1.3774453598541597e-10,0.0,-1.492178799498059e-10,0.0,-8.558160663654934e-11,0.0,-1.3774453598541607e-10,0.0,8.787623814321908e-10,0.0,-1.492178799498058e-10,0.0,-8.558160663654923e-11,0.0,-1.4921787994980587e-10,0.0,-1.4921787994980574e-10,0.0,9.064429691176746e-10,0.0,-2.0092824904929398e-10,0.0,-8.558160663654928e-11,0.0,-8.55816066365492e-11,0.0,-2.0092824904929424e-10,0.0,7.731193286065002e-10
119.72362786514542,0.0,9.148954276072612e-10,0.0,-1.4340833064059131e-10,0.0,-1.553534367969084e-10,0.0,-8.910056034880924e-11,0.0,-1.4340833064059134e-10,0.0,9.148954276072611e-10,0.0,-1.553534367969084e-10,0.0,-8.910056034880924e-11,0.0,-1.5535343679690844e-10,0.0,-1.553534367969084e-10,0.0,9.437141886762714e-10,0.0,-2.0919003841827172e-10,0.0,-8.910056034880921e-11,0.0,-8.910056034880921e-11,0.0,-2.0919003841827172e-10,0.0,8.049085323658257e-10
124.64643688076109,0.0,9.525141962637173e-10,0.0,-1.4930500981395462e-10,0.0,-1.6174127613077926e-10,0.0,-9.276420677853143e-11,0.0,-1.493050098139546e-10,0.0,9.525141962637176e-10,0.0,-1.6174127613077929e-10,0.0,-9.27642067785314e-11,0.0,-1.6174127613077929e-10,0.0,-1.6174127613077929e-10,0.0,9.825179302519345e-10,0.0,-2.1779153693168469e-10,0.0,-9.276420677853139e-11,0.0,-9.27642067785314e-11,0.0,-2.1779153693168469e-10,0.0,8.380048480265878e-10
129.77166248729,0.0,9.916797774984475e-10,0.0,-1.5544414927618852e-10,0.0,-1.6839177132986096e-10,0.0,-9.657849541644472e-11,0.0,-1.5544414927618854e-10,0.0,9.916797774984475e-10,0.0,-1.6839177132986093e-10,0.0,-9.657849541644476e-11,0.0,-1.6839177132986099e-10,0.0,-1.6839177132986093e-10,0.0,1.0229172082498945e-09,0.0,-2.267467127866942e-10,0.0,-9.657849541644475e-11,0.0,-9.657849541644473e-11,0.0,-2.2674671278669421e-10,0.0,8.724620215566251e-10
135.10762767190218,0.0,1.0324557733175193e-09,0.0,-1.6183571853554542e-10,0.0,-1.7531572230628711e-10,0.0,-1.0054962038507842e-10,0.0,-1.6183571853554545e-10,0.0,1.0324557733175188e-09,0.0,-1.7531572230628706e-10,0.0,-1.0054962038507839e-10,0.0,-1.7531572230628714e-10,0.0,-1.7531572230628706e-10,0.0,1.0649776281084805e-09,0.0,-2.3607010852629607e-10,0.0,-1.0054962038507842e-10,0.0,-1.0054962038507839e-10,0.0,-2.360701085262961e-10,0.0,9.083360088562673e-10
140.6629976472495,0.0,1.0749084009211267e-09,0.0,-1.6849009702759038e-10,0.0,-1.8252437304414047e-10,0.0,-1.04684030497558e-10,0.0,-1.684900970275904e-10,0.0,1.0749084009211267e-09,0.0,-1.8252437304414044e-10,0.0,-1.0468403049755799e-10,0.0,-1.8252437304414044e-10,0.0,-1.8252437304414044e-10,0.0,1.1087674928374934e-09,0.0,-2.457768646553338e-10,0.0,-1.0468403049755796e-10,0.0,-1.0468403049755796e-10,0.0,-2.4577686465533374e-10,0.0,9.456850666265739e-10
