omega,re_0,im_0,re_1,im_1,re_2,im_2
152.46840895675493,9.919499750666022e-08,5.297686718119108e-07,1.0198322811512308e-07,5.331533912464138e-07,9.344198758598347e-08,7.481372165142027e-07
158.73762140539807,9.935145464029859e-08,5.508294949865585e-07,1.021648213002212e-07,5.543190745402361e-07,9.622013609662767e-08,7.774355999364234e-07
165.26461200621813,9.950119476670339e-08,5.727803360037661e-07,1.0234051521522423e-07,5.763798680901206e-07,9.91452745958524e-08,8.078694851773453e-07
172.05998010901936,9.96449706950678e-08,5.956571661278475e-07,1.0251120158944108e-07,5.993719305513071e-07,1.0222544375630796e-07,8.394807413199176e-07
179.13476088881166,9.978348646264988e-08,6.194976267732034e-07,1.0267773082605054e-07,6.233330950085053e-07,1.054690615937937e-07,8.723128584421384e-07
186.50044326611896,9.991748801847492e-08,6.44340659720479e-07,1.0284100537215603e-07,6.483024957685951e-07,1.088849484000919e-07,9.06410454629648e-07
194.16898856413573,1.0004768065095418e-07,6.702269495904733e-07,1.0300189557817412e-07,6.743210144330041e-07,1.1248230798715925e-07,9.418197740613169e-07
202.1528499330308,1.0017478560419135e-07,6.971987274031837e-07,1.0316129817885024e-07,7.014310817136265e-07,1.1627072616259509e-07,9.78588459247078e-07
210.46499257294212,1.0029952460884866e-07,7.252999088026212e-07,1.0332012144387626e-07,7.296768153284779e-07,1.202601800918443e-07,1.0167656142657728e-06
219.11891478850168,1.0042248806546575e-07,7.545767602709702e-07,1.0347915169948485e-07,7.591046880249052e-07,1.2446110127584813e-07,1.056402261588804e-06
228.1286699090846,1.0054469718975803e-07,7.850759849219288e-07,1.0363962504727723e-07,7.897616123614199e-07,1.2888415995464316e-07,1.0975500517696851e-06
237.5088891103756,1.006666103195027e-07,8.16847946807524e-07,1.0380221992987915e-07,8.216981623061081e-07,1.335405521720968e-07,1.1402633565819586e-06
247.2748051743158,1.0078883742144251e-07,8.499447238670016e-07,1.0396778283646171e-07,8.549666292729293e-07,1.3844181306680337e-07,1.1845979250416605e-06
257.4422772260138,1.009124878284042e-07,8.84418996368286e-07,1.0413768221200004e-07,8.896199107011222e-07,1.4359967687259384e-07,1.2306102232955101e-06
268.0278164877906,1.010372123083275e-07,9.203288325328489e-07,1.0431182564559161e-07,9.257162814676367e-07,1.4902637271665046e-07,1.2783609981039958e-06
279.0486130921842,1.0116599904460464e-07,9.577289960209563e-07,1.0449351476639483e-07,9.633107483287826e-07,1.5473420742167012e-07,1.3279072407806787e-06
290.5225639974522,1.012972627780527e-07,9.96683814635993e-07,1.0468144505459266e-07,1.002467830012608e-06,1.6073591577792027e-07,1.3793151870329381e-06
302.46830205090794,1.0143299657427859e-07,1.037254510813482e-06,1.0487795192839061e-07,1.0432489791574729e-06,1.670442479495663e-07,1.432647200917958e-06
314.9052262472862,1.0157401967610463e-07,1.0795073694870579e-06,1.0508419943056756e-07,1.0857207005963944e-06,1.7367220657610697e-07,1.4879693637402417e-06
327.85353323127407,1.0172066582917596e-07,1.1235110337633315e-06,1.0530089317669844e-07,1.129951839572035e-06,1.8063271040081777e-07,1.545350601450305e-06
341.33425009536967,1.0187419477998536e-07,1.1693366664714871e-06,1.0552969021126847e-07,1.1760137755544086e-06,1.8793877614833403e-07,1.604860321926574e-06
355.3692685263229,1.0203566848276598e-07,1.2170582321098192e-06,1.0577208264559706e-07,1.2239806787658078e-06,1.9560317867309597e-07,1.6665708229616258e-06
369.9813803556156,1.0220516620230404e-07,1.2667543749164206e-06,1.0602856360388398e-07,1.2739313736958445e-06,2.0363870519733242e-07,1.730555706867266e-06
385.19431457170947,1.0238478898914954e-07,1.3185034191632861e-06,1.0630177202849209e-07,1.325944387336083e-06,2.1205732206986561e-07,1.7968929246471222e-06
401.03277585416777,1.0257587968753289e-07,1.3723901853790198e-06,1.0659353529656964e-07,1.380104738094278e-06,2.2087098470262986e-07,1.865660588649454e-06
417.522484692226,1.0277841128000058e-07,1.4285016169003468e-06,1.0690435915193681e-07,1.4364994876143662e-06,2.3009093866552287e-07,1.9369396215522575e-06
434.69021915296497,1.0299397751603732e-07,1.4869288793150918e-06,1.0723641434462565e-07,1.4952199638029745e-06,2.3972763296688523e-07,2.0108143424655115e-06
452.5638583669095,1.0322385829877249e-07,1.547766463435487e-06,1.0759159054111539e-07,1.5563607841884185e-06,2.4979058755415286e-07,2.087371652285928e-06
471.17242780167385,1.0346955969193546e-07,1.6111115977613534e-06,1.0797204726158545e-07,1.6200192794276859e-06,2.6028822602404693e-07,2.166700823660368e-06
490.5461463971736,1.0373231766396424e-07,1.677067547026232e-06,1.08379696120652e-07,1.686298788200807e-06,2.7122781818066795e-07,2.248895192062222e-06
510.7164756389469,1.0401325171512716e-07,1.745741410932538e-06,1.0881635960666657e-07,1.7553064551637884e-06,2.8261512503229506e-07,2.334051761284149e-06
531.7161706492817,1.0431481821531366e-07,1.8172417719099973e-06,1.0928529652854373e-07,1.827150865853211e-06,2.944543570998131e-07,2.422269268858949e-06
553.5793333791087,1.0463782211792135e-07,1.8916863620836404e-06,1.0978805594877908e-07,1.9019497354378644e-06,3.067478980387135e-07,2.5136531459148137e-06
576.3414679870473,1.049846882177163e-07,1.9691929873158393e-06,1.1032794395132564e-07,1.979820773974315e-06,3.1949616827048244e-07,2.608311324568868e-06
600.0395384955322,1.0535591501144572e-07,2.049888858430643e-06,1.1090628071124168e-07,2.060891058806871e-06,3.3269754812201383e-07,2.7063593492731633e-06
624.7120288176508,1.0575645251186448e-07,2.133900133608502e-06,1.1152900004188928e-07,2.145286612573741e-06,3.4634810127681473e-07,2.8079106084096135e-06
650.3990052521697,1.0618493279281443e-07,2.2213660248677688e-06,1.1219559867417985e-07,2.233146335493483e-06,3.604415178459255e-07,2.9130958440561022e-06
677.1421815482412,1.0664463279784887e-07,2.3124253247338503e-06,1.1291035933851068e-07,2.3246087183036844e-06,3.7496896036200977e-07,3.022043801792424e-06
704.9849866454446,1.07138829380503e-07,2.4072242183431788e-06,1.1367757705148532e-07,2.4198195773540495e-06,3.8991922722461666e-07,3.1348897110620175e-06
733.9726351991704,1.076685977200815e-07,2.505915280300006e-06,1.1449934751782629e-07,2.518930970884384e-06,4.0527831622422955e-07,3.251781417733504e-06
764.1522010058766,1.0823705667490156e-07,2.608656686670618e-06,1.153798449532371e-07,2.62210052138773e-06,4.2102980747946283e-07,3.372870192777239e-06
795.5726934474478,1.088465742795633e-07,2.7156131889775894e-06,1.1632250436355069e-07,2.72949230318591e-06,4.3715473657535676e-07,3.498317920582653e-06
828.2851370788098,1.0949981169821698e-07,2.82695614926217e-06,1.1733106169832325e-07,2.841276900415006e-06,4.536317818797775e-07,3.6282952070293807e-06
862.3426544880288,1.1019951668714648e-07,2.942863802156831e-06,1.1840933900602555e-07,2.957631656449645e-06,4.7043735917069956e-07,3.7629826671434634e-06
897.8005525634636,1.1094849821351669e-07,3.0635215768886886e-06,1.1956120817287075e-07,3.0787409887086492e-06,4.875458757525352e-07,3.902571460177295e-06
934.7164123080624,1.1174965343583402e-07,3.189122343920963e-06,1.2079060843290802e-07,3.2047966304158314e-06,5.049300429979446e-07,4.047263839014758e-06
973.1501823466471,1.1260590310024242e-07,3.319866706995559e-06,1.221014683749384e-07,3.33599791579376e-06,5.225611445108047e-07,4.197273813377824e-06
