omega,re_0,im_0,re_1,im_1,re_2,im_2
33742.702924418336,1.341295424235937e-07,0.00011284896459834514,3.2085426331855344e-07,0.00011360289750213876,5.125163892869454e-06,0.00012242174932351033
35130.13901476694,1.358207605098072e-07,0.0001174867111533384,3.3113743986210665e-07,0.00011826788440571389,5.290947149368286e-06,0.00012733264633349936
36574.623851599,1.375068397887722e-07,0.0001223151085340773,3.419021383160524e-07,0.00012312437990050521,5.462450551103793e-06,0.00013244067016861721
38078.503171412194,1.3917804209616103e-07,0.00012734190852211754,3.5316107277750625e-07,0.00012818015568488513,5.63981759573991e-06,0.00013775365540041805
39644.219162949994,1.4084538689331135e-07,0.00013257556342787397,3.649474625326835e-07,0.00013344368023443813,5.82321927114026e-06,0.00014328017121566697
41274.31443313542,1.4249927207047107e-07,0.00013802433366390653,3.7727553534696847e-07,0.00013892322996019457,6.012800176964365e-06,0.00014902855222928297
42971.43613607663,1.4414199910831295e-07,0.00014369713857178334,3.9017090093704676e-07,0.00014462774590398938,6.208723115502802e-06,0.00015500785869840386
44738.34027184928,1.45772618745283e-07,0.00014960318407792198,4.036569525227396e-07,0.00015056644802577274,6.4111495988069345e-06,0.0001612273595081357
46577.896162036755,1.4738881771228691e-07,0.0001557520675127576,4.1775633700030875e-07,0.00015674895151923302,6.620238524326544e-06,0.00016769675924114486
48493.0911092961,1.4899058725504122e-07,0.00016215378148706238,4.324941495827189e-07,0.00016318526783582794,6.836150839802138e-06,0.0001744261694242259
50487.03524851663,1.5057694103474572e-07,0.00016881871476775998,4.47895104870348e-07,0.00016988580331864285,7.059048905467208e-06,0.00018142608026107347
52562.96659744847,1.5214663697676345e-07,0.0001757576784413148,4.639842912292167e-07,0.0001768613754710213,7.289103946908652e-06,0.0001887073275945506
54724.25631500434,1.5369820610508636e-07,0.00018298198458462827,4.807862308731107e-07,0.0001841233412131784,7.526456239357104e-06,0.00019628153691190694
56974.4141757719,1.5523245967364133e-07,0.0001905032851511877,4.983291039659198e-07,0.0001916833280576207,7.771303879584957e-06,0.00020416017127660485
59317.094269627996,1.5675511238220044e-07,0.00019833391375839485,5.166450867131544e-07,0.00019955371739550158,8.023796149440746e-06,0.00021235589232594359
61756.100935710325,1.582507874854818e-07,0.0002064864916467947,5.357471681651977e-07,0.00020774712912052044,8.284091369266125e-06,0.0002208813210384623
64295.39494038267,1.597395623259519e-07,0.00021497433895868186,5.556820180476038e-07,0.00021627692714015688,8.552368807306679e-06,0.0002297500238941858
66939.09990922642,1.612079661816596e-07,0.00022381111232735106,5.764647170617255e-07,0.00022515675315806883,8.828789877140458e-06,0.0002389756255705298
69691.50902350346,1.6265759607414041e-07,0.00023301133772881308,5.981251305299841e-07,0.00023440116478117798,9.11350994821982e-06,0.00024857284716478143
72557.0919919648,1.640874841846962e-07,0.00024258985308633338,6.206911702194172e-07,0.00024402501394403322,9.406707727917945e-06,0.0002585566322821813
75540.50230932694,1.6550841400777248e-07,0.00025256223970360913,6.442013349076365e-07,0.00025404389675398424,9.708561689905983e-06,0.00026894268435026004
78646.5848132031,1.6691607856350283e-07,0.00026294468218031883,6.686806352282714e-07,0.0002644740157811508,1.001923509497924e-05,0.00027974732322584724
81880.38355176047,1.6831248999338357e-07,0.00027375405125649343,6.941601394480427e-07,0.0002753322582491272,1.0338900961300284e-05,0.0002909875536006862
85247.14997488206,1.6969784221064812e-07,0.00028500790967595104,7.206698426066585e-07,0.00028663620480074683,1.0667731531169448e-05,0.0003026810862966851
88752.35146213221,1.710768639451542e-07,0.00029672453956447166,7.482440888589565e-07,0.0002984041533441147,1.1005909175861255e-05,0.00031484634224640887
92401.6802013766,1.7244991828888898e-07,0.00030892304641221203,7.769133540524933e-07,0.0003106552278123073,1.1353609414127919e-05,0.00032750258494921783
