omega,Overhead_Yc_real_0_0,Overhead_Yc_imag_0_0,Overhead_Yc_real_0_1,Overhead_Yc_imag_0_1,Overhead_Yc_real_0_2,Overhead_Yc_imag_0_2,Overhead_Yc_real_1_0,Overhead_Yc_imag_1_0,Overhead_Yc_real_1_1,Overhead_Yc_imag_1_1,Overhead_Yc_real_1_2,Overhead_Yc_imag_1_2,Overhead_Yc_real_2_0,Overhead_Yc_imag_2_0,Overhead_Yc_real_2_1,Overhead_Yc_imag_2_1,Overhead_Yc_real_2_2,Overhead_Yc_imag_2_2,Overhead_Tv_real_0_0,Overhead_Tv_imag_0_0,Overhead_Tv_real_0_1,Overhead_Tv_imag_0_1,Overhead_Tv_real_0_2,Overhead_Tv_imag_0_2,Overhead_Tv_real_1_0,Overhead_Tv_imag_1_0,Overhead_Tv_real_1_1,Overhead_Tv_imag_1_1,Overhead_Tv_real_1_2,Overhead_Tv_imag_1_2,Overhead_Tv_real_2_0,Overhead_Tv_imag_2_0,Overhead_Tv_real_2_1,Overhead_Tv_imag_2_1,Overhead_Tv_real_2_2,Overhead_Tv_imag_2_2,Overhead_Ti_real_0_0,Overhead_Ti_imag_0_0,Overhead_Ti_real_0_1,Overhead_Ti_imag_0_1,Overhead_Ti_real_0_2,Overhead_Ti_imag_0_2,Overhead_Ti_real_1_0,Overhead_Ti_imag_1_0,Overhead_Ti_real_1_1,Overhead_Ti_imag_1_1,Overhead_Ti_real_1_2,Overhead_Ti_imag_1_2,Overhead_Ti_real_2_0,Overhead_Ti_imag_2_0,Overhead_Ti_real_2_1,Overhead_Ti_imag_2_1,Overhead_Ti_real_2_2,Overhead_Ti_imag_2_2,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2
1.5159325156483283e+03,3.1377757647303478e-03,1.2455785518590147e-04,-7.9143792937251154e-04,7.9929782591567911e-05,-3.5518419832501627e-04,8.1124985123739993e-05,-7.9143769747492458e-04,7.9929866127296010e-05,3.3264426714597149e-03,1.0446521156561103e-04,-7.9143769747493889e-04,7.9929866127287133e-05,-3.5518419832503579e-04,8.1124985123731373e-05,-7.9143792937251350e-04,7.9929782591570025e-05,3.1377757647303899e-03,1.2455785518591603e-04,-3.7844252740326395e-01,3.2558290809221457e-03,-7.0710678118415016e-01,9.2670315865461816e-13,5.7518052070825543e-01,-1.8908554675075642e-03,8.4465871214182808e-01,9.6418907461543468e-03,-5.0975438695382915e-12,-1.8775083161610448e-12,5.8160096521304083e-01,-8.2403756029481266e-03,-3.7844252740989881e-01,3.2558290774587495e-03,7.0710678118894510e-01,9.3464125328068803e-13,5.7518052070820613e-01,-1.8908554675835920e-03,-4.1195021495066975e-01,-5.2160191277014732e-03,-7.0710678118847248e-01,9.4798917152922226e-13,5.9825197895678139e-01,-7.7304616840415388e-03,8.1479182322442212e-01,1.4511515955255398e-03,3.8450779266934993e-12,-2.0173014030357459e-12,5.3610011982917671e-01,3.8045665099647463e-03,-4.1195021494198492e-01,-5.2160191309034692e-03,7.0710678118462233e-01,9.5592579666016957e-13,5.9825197895661997e-01,-7.7304616838103418e-03,1.0818985488621926e-03,1.0961210319260875e-03,1.3209808435146546e-03,-6.8389684833748868e-02,-9.8544272037081648e-01,-8.8869009307653249e-02,-9.7551097957460808e-01,-3.1239536626924236e-01,-6.7807929730201855e-01
1.5782647919764756e+03,3.1416626760157646e-03,1.2321716043829604e-04,-7.8853175217698506e-04,7.9198297418186186e-05,-3.5246483555201677e-04,8.0198588449762652e-05,-7.8853173383052464e-04,7.9198303567557630e-05,3.3295859303282957e-03,1.0310911034547456e-04,-7.8853173383052724e-04,7.9198303567557318e-05,-3.5246483555201856e-04,8.0198588449762300e-05,-7.8853175217698495e-04,7.9198297418186348e-05,3.1416626760157680e-03,1.2321716043829688e-04,-3.7821756457998251e-01,3.3999725183644913e-03,-7.0710678118657133e-01,-3.2585045772748344e-14,5.7526809806999835e-01,-1.8348152956634530e-03,8.4485754791795165e-01,9.7750593822463760e-03,6.0967815456010727e-14,6.8329032750996827e-14,5.8142650998035306e-01,-8.3493163542527390e-03,-3.7821756458032996e-01,3.3999725182193852e-03,7.0710678118652370e-01,-2.4591439995447217e-14,5.7526809806999668e-01,-1.8348152956653620e-03,-4.1183277391396994e-01,-5.2945037290488481e-03,-7.0710678118664849e-01,3.6140332618091838e-14,5.9840143882685293e-01,-7.8235705186629340e-03,8.1492767454277193e-01,1.3736961630890516e-03,2.0105033933445689e-13,-8.3997493270113255e-14,5.3578957311457642e-01,4.0106740124302206e-03,-4.1183277391406864e-01,-5.2945037289372759e-03,7.0710678118644654e-01,4.4135550871047534e-14,5.9840143882684604e-01,-7.8235705186604203e-03,1.0817934655380143e-03,1.0957586415153557e-03,1.3153813391837185e-03,-1.3444678670369653e-01,-9.7839620767054813e-01,-1.5460966956565336e-01,-9.6664691422620908e-01,-3.5915691728680382e-01,-6.4934707709256134e-01
1.6431600535510916e+03,3.1454800237438064e-03,1.2179262398378518e-04,-7.8569616805905539e-04,7.8385957379518493e-05,-3.4981907976751591e-04,7.9211344768631109e-05,-7.8569616983172139e-04,7.8385956879009435e-05,3.3326663058642837e-03,1.0169067522028436e-04,-7.8569616983172042e-04,7.8385956879009272e-05,-3.4981907976751564e-04,7.9211344768631027e-05,-7.8569616805905518e-04,7.8385957379518560e-05,3.1454800237438059e-03,1.2179262398378509e-04,-3.7798273241063740e-01,3.5354978779344459e-03,-7.0710678118647641e-01,3.5416114485542494e-14,5.7535982979122502e-01,-1.7815735780232983e-03,8.4506513642095793e-01,9.9006926076072310e-03,-1.5918953130462435e-13,-8.7849651965224814e-14,5.8124378501118079e-01,-8.4526269450433643e-03,-3.7798273241064356e-01,3.5354978779349733e-03,7.0710678118661885e-01,4.3409720262843621e-14,5.7535982979122624e-01,-1.7815735780238743e-03,-4.1170954330499732e-01,-5.3694319006416585e-03,-7.0710678118654968e-01,-4.4113628356173233e-15,5.9855724030825952e-01,-7.9107443491927797e-03,8.1506958482619063e-01,1.3010262165364800e-03,3.0616802944333569e-15,8.8317700800972477e-17,5.3546512082646591e-01,4.2051453634619328e-03,-4.1170954330473014e-01,-5.3694319007874429e-03,7.0710678118654513e-01,3.5821577558749408e-15,5.9855724030826096e-01,-7.9107443491900405e-03,1.0816863002269328e-03,1.0953948942688939e-03,1.3100074086845534e-03,-2.0252894098597354e-01,-9.6636831193995965e-01,-2.2218781794120274e-01,-9.5274639302463393e-01,-4.0531530100150764e-01,-6.1628003135601672e-01
1.7107236854753774e+03,3.1492227971621758e-03,1.2029015517169083e-04,-7.8293407351342798e-04,7.7499479742863136e-05,-3.4724849952879754e-04,7.8170009458481665e-05,-7.8293401512399829e-04,7.7499501326463711e-05,3.3356798418940465e-03,1.0021510309009133e-04,-7.8293401512399960e-04,7.7499501326460432e-05,-3.4724849952880247e-04,7.8170009458478521e-05,-7.8293407351342809e-04,7.7499479742863814e-05,3.1492227971621884e-03,1.2029015517169541e-04,-3.7773836872390942e-01,3.6620177481286320e-03,-7.0710678118553083e-01,4.6457282465439675e-13,5.7545536839954869e-01,-1.7316308479962180e-03,8.4528117187521690e-01,1.0018448556816550e-02,-2.1895711783564334e-12,-9.8086303563636577e-13,5.8105348291322756e-01,-8.5493195002304418e-03,-3.7773836872577171e-01,3.6620177470506610e-03,7.0710678118756420e-01,4.7256643043169788e-13,5.7545536839953348e-01,-1.7316308480240681e-03,-4.1158099892469380e-01,-5.4400831950858616e-03,-7.0710678118708736e-01,2.9068821682763971e-13,5.9871914778853508e-01,-7.9917676903403512e-03,8.1521703679794633e-01,1.2338140620482847e-03,1.0802236115744423e-12,-6.3025964561022366e-13,5.3512722213167319e-01,4.3874043082925609e-03,-4.1158099892097694e-01,-5.4400831967426977e-03,7.0710678118600778e-01,2.9868401321594021e-13,5.9871914778848701e-01,-7.9917676902525950e-03,1.0815777462415241e-03,1.0950311186009051e-03,1.3048478715969114e-03,-2.7230985996366791e-01,-9.4882769909527842e-01,-2.9125954484247735e-01,-9.3329421533297197e-01,-4.5040913884132172e-01,-5.7862609421566824e-01
1.7810654060885513e+03,3.1528887899418372e-03,1.1871769795983561e-04,-7.8024565028850799e-04,7.6546518480812573e-05,-3.4475186339671092e-04,7.7082450035368080e-05,-7.8024571836854005e-04,7.6546493002562692e-05,3.3386249505102184e-03,9.8689571054363142e-05,-7.8024571836853897e-04,7.6546493002566744e-05,-3.4475186339670566e-04,7.7082450035372024e-05,-7.8024565028850777e-04,7.6546518480811787e-05,3.1528887899418215e-03,1.1871769795982981e-04,-3.7748494578520653e-01,3.7797771851368622e-03,-7.0710678118790227e-01,-6.5641936330962380e-13,5.7555407729738239e-01,-1.6857274204819181e-03,8.4550521612385598e-01,1.0128548217960387e-02,2.9277781902685344e-12,1.3802377387909370e-12,5.8085687642995121e-01,-8.6379374196408724e-03,-3.7748494578292607e-01,3.7797771865127339e-03,7.0710678118519299e-01,-6.4853677983478519e-13,5.7555407729740016e-01,-1.6857274204468038e-03,-4.1144804169303062e-01,-5.5053586441247485e-03,-7.0710678118588610e-01,-3.8038684875237784e-13,5.9888685066059399e-01,-8.0668908431632790e-03,8.1536913183959880e-01,1.1729811813505093e-03,-1.3228814010640290e-12,8.0459142718286544e-13,5.3477654683971187e-01,4.5577105520469528e-03,-4.1144804169799554e-01,-5.5053586417998165e-03,7.0710678118720882e-01,-3.7250315105466006e-13,5.9888685066065062e-01,-8.0668908432744383e-03,1.0814691595038939e-03,1.0946690759943470e-03,1.2998792373275670e-03,-3.4337769736105617e-01,-9.2522925262722733e-01,-3.6139538601204740e-01,-9.0776479762489137e-01,-4.9388736589534776e-01,-5.3616867246008493e-01
1.8542994451403069e+03,3.1564664145120481e-03,1.1707761121002757e-04,-7.7763991111375606e-04,7.5531565695545507e-05,-3.4233717914042636e-04,7.5952132845637276e-05,-7.7763986068828529e-04,7.5531584717972899e-05,3.3414923044247473e-03,9.7115437680251790e-05,-7.7763986068828572e-04,7.5531584717969578e-05,-3.4233717914043004e-04,7.5952132845634023e-05,-7.7763991111375649e-04,7.5531565695546049e-05,3.1564664145120602e-03,1.1707761121003224e-04,-3.7722280888173260e-01,3.8861868000709399e-03,-7.0710678118539061e-01,5.7270854725288700e-13,5.7565654454286341e-01,-1.6433720051272777e-03,8.4573700051802891e-01,1.0228684007156819e-02,-2.5093038486958060e-12,-1.2323656168893542e-12,5.8065278400034115e-01,-8.7194345869223179e-03,-3.7722280888348181e-01,3.8861867989719301e-03,7.0710678118770465e-01,5.8070215303018813e-13,5.7565654454284942e-01,-1.6433720051563612e-03,-4.1130975812808918e-01,-5.5660673009737729e-03,-7.0710678118705483e-01,2.9635358088923676e-13,5.9906005432261111e-01,-8.1342819111933067e-03,8.1552655248440253e-01,1.1180960688204501e-03,1.0149862699161403e-12,-6.4332330552037219e-13,5.3441347819713803e-01,4.7125664410188157e-03,-4.1130975812383802e-01,-5.5660673030438279e-03,7.0710678118604009e-01,3.0434662091680605e-13,5.9906005432256859e-01,-8.1342819111041853e-03,1.0813592052329730e-03,1.0943089472856078e-03,1.2951377818381207e-03,-4.1521892476403655e-01,-8.9502705958076267e-01,-4.3206684277262214e-01,-8.7563442982808437e-01,-5.3520827208977717e-01,-4.8871209507881003e-01
1.9305447292914844e+03,3.1599573280048279e-03,1.1537996135065306e-04,-7.7511342235994218e-04,7.4463270765251388e-05,-3.3999955564173912e-04,7.4787964543143720e-05,-7.7511342145708171e-04,7.4463270965728515e-05,3.3442835682614665e-03,9.5501846302481253e-05,-7.7511342145708203e-04,7.4463270965728461e-05,-3.3999955564173923e-04,7.4787964543143761e-05,-7.7511342235994207e-04,7.4463270765251374e-05,3.1599573280048287e-03,1.1537996135065316e-04,-3.7695289807291882e-01,3.9822551679491724e-03,-7.0710678118652914e-01,7.3274719625260332e-15,5.7576172377513701e-01,-1.6056550832103536e-03,8.4597565646383266e-01,1.0319749366031916e-02,-4.0535757964427021e-14,-2.3454845360342484e-14,5.8044330056507842e-01,-8.7916689878519728e-03,-3.7695289807294552e-01,3.9822551679298823e-03,7.0710678118656622e-01,1.5265566588595902e-14,5.7576172377513668e-01,-1.6056550832107162e-03,-4.1116763932913886e-01,-5.6205587714519912e-03,-7.0710678118655512e-01,1.3745164239878961e-15,5.9923815191675966e-01,-8.1947617636797705e-03,8.1568783509212162e-01,1.0704483793899655e-03,1.5465410718035259e-14,-1.1243333965855726e-14,5.3403936120613826e-01,4.8532276204343453e-03,-4.1116763932907030e-01,-5.6205587714918282e-03,7.0710678118653980e-01,9.3131520076617744e-15,5.9923815191675922e-01,-8.1947617636776299e-03,1.0812493909932693e-03,1.0939522960146852e-03,1.2905825631423869e-03,-4.8721494558486905e-01,-8.5768031182058202e-01,-5.0263917431468885e-01,-8.3638912630942497e-01,-5.7363988386445608e-01,-4.3614266230668225e-01
2.0099250752421622e+03,3.1633544377829476e-03,1.1362949932086004e-04,-7.7267106483817991e-04,7.3347318764292496e-05,-3.3774281762692621e-04,7.3594684356763872e-05,-7.7267106446963368e-04,7.3347318716836940e-05,3.3469932182895496e-03,9.3852388714916370e-05,-7.7267106446963390e-04,7.3347318716836994e-05,-3.3774281762692600e-04,7.3594684356763655e-05,-7.7267106483818013e-04,7.3347318764292591e-05,3.1633544377829489e-03,1.1362949932086008e-04,-3.7667574366993606e-01,4.0663661868805268e-03,-7.0710678118654258e-01,-2.8865798640254070e-15,5.7586975698280485e-01,-1.5724066380126142e-03,8.4622073435005107e-01,1.0400305261045850e-02,-1.1238312465774208e-14,-1.1640230301086756e-15,5.8022813668146411e-01,-8.8549682673838698e-03,-3.7667574366994533e-01,4.0663661868774459e-03,7.0710678118655279e-01,5.0515147620444623e-15,5.7586975698280451e-01,-1.5724066380131824e-03,-4.1102142755757426e-01,-5.6691297175707261e-03,-7.0710678118654979e-01,-3.3512123027562455e-15,5.9942075219266988e-01,-8.2472128455309459e-03,8.1585307727043965e-01,1.0299280572277688e-03,5.5738282283274126e-15,-1.9797884596215350e-15,5.3365487499159148e-01,4.9774862825403710e-03,-4.1102142755755527e-01,-5.6691297175732293e-03,7.0710678118654491e-01,4.5852068445029924e-15,5.9942075219266966e-01,-8.2472128455297888e-03,1.0811395805318293e-03,1.0936000780736549e-03,1.2862296443272080e-03,-5.5862453219098296e-01,-8.1267379476420321e-01,-5.7235851058174592e-01,-7.8954358199131347e-01,-6.0845339907083873e-01,-3.7839754315883845e-01
2.0925693908008179e+03,3.1666554531310349e-03,1.1183348762305139e-04,-7.7031327383487102e-04,7.2190587334984750e-05,-3.3556625266961909e-04,7.2378591159190790e-05,-7.7031327374342778e-04,7.2190587380526025e-05,3.3496197121170605e-03,9.2173168524406290e-05,-7.7031327374342757e-04,7.2190587380526039e-05,-3.3556625266961893e-04,7.2378591159190736e-05,-7.7031327383487145e-04,7.2190587334984804e-05,3.1666554531310353e-03,1.1183348762305135e-04,-3.7639219171953497e-01,4.1380942898005257e-03,-7.0710678118654569e-01,-2.6090241078691179e-15,5.7598023664901188e-01,-1.5439720419830379e-03,8.4647148099553615e-01,1.0469968369508920e-02,-6.2465110162676155e-15,-3.4691233089581369e-15,5.8000810530110458e-01,-8.9086511429156100e-03,-3.7639219171952465e-01,4.1380942897946138e-03,7.0710678118654957e-01,5.3845816694320092e-15,5.7598023664901254e-01,-1.5439720419828011e-03,-4.1087167032994726e-01,-5.7112713297868215e-03,-7.0710678118654469e-01,-2.1383808515499974e-15,5.9960728096019678e-01,-8.2913965102563453e-03,8.1602164717343217e-01,9.9697811606738740e-04,-6.1233605888666957e-15,-3.3290866663029726e-15,5.3326118116190624e-01,5.0847038762520877e-03,-4.1087167032993771e-01,-5.7112713297923987e-03,7.0710678118655024e-01,5.8587639977905630e-15,5.9960728096019822e-01,-8.2913965102565153e-03,1.0810301129972127e-03,1.0932532085402235e-03,1.2820696411852820e-03,-6.2857600238828060e-01,-7.5953355862817862e-01,-6.4034209508175111e-01,-7.3465827401572337e-01,-6.3880353042194016e-01,-3.1551877426196479e-01
2.1786118842210713e+03,3.1698580414644888e-03,1.0999908629252941e-04,-7.6804057702931127e-04,7.0999512005044999e-05,-3.3346934836009503e-04,7.1145432952055348e-05,-7.6804057717816095e-04,7.0999512084492963e-05,3.3521614824924988e-03,9.0470155658886557e-05,-7.6804057717816095e-04,7.0999512084492963e-05,-3.3346934836009487e-04,7.1145432952055525e-05,-7.6804057702931138e-04,7.0999512005044931e-05,3.1698580414644888e-03,1.0999908629252940e-04,-3.7610310289807386e-01,4.1968600463775374e-03,-7.0710678118655279e-01,-4.1633363423443370e-15,5.7609282575419485e-01,-1.5205788721966715e-03,8.4672713510596886e-01,1.0528218634279829e-02,1.4413695238042624e-14,2.2761799254257394e-15,5.7978387767096029e-01,-8.9522679645331529e-03,-3.7610310289808896e-01,4.1968600463834216e-03,7.0710678118654224e-01,3.9412917374193057e-15,5.7609282575419229e-01,-1.5205788721983481e-03,-4.1071881123534315e-01,-5.7466511496217275e-03,-7.0710678118655079e-01,-6.5501943466936331e-15,5.9979715302906500e-01,-8.3269594097722891e-03,8.1619300494508240e-01,9.7189870748321146e-04,9.8130778667735582e-15,2.7820075752303758e-15,5.3285945703999504e-01,5.1740396108013176e-03,-4.1071881123536597e-01,-5.7466511496190769e-03,7.0710678118654435e-01,1.5553377125058377e-15,5.9979715302906300e-01,-8.3269594097709915e-03,1.0809211897278030e-03,1.0929124930793037e-03,1.2780969479299050e-03,-6.9605693922892131e-01,-6.9785053720589840e-01,-7.0556969681715220e-01,-6.7136288504963959e-01,-6.6377619071941618e-01,-2.4766365061595830e-01
2.2681922821459616e+03,3.1729606420341037e-03,1.0813308609052997e-04,-7.6585297433499856e-04,6.9780507958683741e-05,-3.3145112931604027e-04,6.9900747702384902e-05,-7.6585297439953710e-04,6.9780508032856709e-05,3.3546176197910625e-03,8.8748849663510188e-05,-7.6585297439953721e-04,6.9780508032856749e-05,-3.3145112931604032e-04,6.9900747702384929e-05,-7.6585297433499845e-04,6.9780507958683727e-05,3.1729606420341054e-03,1.0813308609053001e-04,-3.7580941881235297e-01,4.2421786939751127e-03,-7.0710678118654835e-01,-5.3290705182007514e-15,5.7620715731517924e-01,-1.5024142690744351e-03,8.4698686337762141e-01,1.0574619114864903e-02,2.5910106302564573e-15,3.8998380542795280e-15,5.7955618443009627e-01,-8.9854498539073645e-03,-3.7580941881237184e-01,4.2421786939581263e-03,7.0710678118654657e-01,2.5535129566378600e-15,5.7620715731517924e-01,-1.5024142690746329e-03,-4.1056333733165201e-01,-5.7749896895071635e-03,-7.0710678118655323e-01,8.3204321041116162e-16,5.9998973350693219e-01,-8.3536131698871158e-03,8.1636657029221005e-01,9.5492439363125022e-04,1.0833637964918104e-14,-9.8695030645074733e-15,5.3245099665738005e-01,5.2447812197627293e-03,-4.1056333733165601e-01,-5.7749896895010668e-03,7.0710678118654191e-01,8.7148549192261258e-15,5.9998973350693163e-01,-8.3536131698865746e-03,1.0808130138736968e-03,1.0925786753753798e-03,1.2743055082598755e-03,-7.5990788987248148e-01,-6.2730835470710922e-01,-7.6687796036391465e-01,-5.9938419762107353e-01,-6.8239188599479206e-01,-1.7513231885836494e-01
2.3614560565136667e+03,3.1759623524228882e-03,1.0624239081384655e-04,-7.6374996434706540e-04,6.8539690470121741e-05,-3.2951020774613641e-04,6.8649763183779803e-05,-7.6374996434295855e-04,6.8539690455404428e-05,3.3569877579599505e-03,8.7014866314751710e-05,-7.6374996434295844e-04,6.8539690455404455e-05,-3.2951020774613630e-04,6.8649763183779763e-05,-7.6374996434706573e-04,6.8539690470121781e-05,3.1759623524228874e-03,1.0624239081384661e-04,-3.7551211628547743e-01,4.2736369823556386e-03,-7.0710678118654446e-01,8.8817841970012523e-16,5.7632285042390652e-01,-1.4896389170924920e-03,8.4724980173667341e-01,1.0608796192804026e-02,-5.5202160022093962e-15,-1.0032474020222977e-14,5.7932578416392277e-01,-9.0078806151767769e-03,-3.7551211628547437e-01,4.2736369823621057e-03,7.0710678118655068e-01,8.6042284408449632e-15,5.7632285042390585e-01,-1.4896389170927097e-03,-4.1040575744185742e-01,-5.7960416792581888e-03,-7.0710678118654624e-01,-5.8158121918625287e-15,6.0018436795705643e-01,-8.3711188758659096e-03,8.1654174646155409e-01,9.4624604197017688e-04,-1.6485970816179840e-15,3.6529182359064577e-15,5.3203714672537838e-01,5.2963137201983337e-03,-4.1040575744184737e-01,-5.7960416792752264e-03,7.0710678118654846e-01,1.8979408535531882e-15,6.0018436795705554e-01,-8.3711188758652851e-03,1.0807056990672374e-03,1.0922523355615869e-03,1.2706887427112023e-03,-8.1881793845906892e-01,-5.4771498852995881e-01,-8.2295710194613991e-01,-5.1857795947461216e-01,-6.9362037444266467e-01,-9.8395081298294343e-02
2.4585546607931824e+03,3.1788629657611414e-03,1.0433379271999583e-04,-7.6173046790595244e-04,6.7282854885186022e-05,-3.2764473461179266e-04,6.7397331610690559e-05,-7.6173046803903143e-04,6.7282854918903788e-05,3.3592720840967738e-03,8.5273700736710446e-05,-7.6173046803903132e-04,6.7282854918903693e-05,-3.2764473461179255e-04,6.7397331610690654e-05,-7.6173046790595201e-04,6.7282854885185995e-05,3.1788629657611418e-03,1.0433379271999574e-04,-3.7521222186987735e-01,4.2909208706670143e-03,-7.0710678118654680e-01,-6.3282712403633923e-15,5.7643950482637163e-01,-1.4823747050061332e-03,8.4751504196500982e-01,1.0630463684693281e-02,-3.8865398381868832e-15,4.5185775849402830e-15,5.7909347390696375e-01,-9.0193214759634738e-03,-3.7521222186987685e-01,4.2909208706662649e-03,7.0710678118654835e-01,1.4432899320127035e-15,5.7643950482637207e-01,-1.4823747050059701e-03,-4.1024661007169616e-01,-5.8096131991234382e-03,-7.0710678118654768e-01,-3.5928778403581804e-15,6.0038037355842788e-01,-8.3793047780838757e-03,8.1671791344018863e-01,9.4599251213224253e-04,-5.4953236053931831e-16,-3.7289695893739944e-16,5.3161932783039578e-01,5.3281581546605504e-03,-4.1024661007169078e-01,-5.8096131991153665e-03,7.0710678118654735e-01,4.1779826081645538e-15,6.0038037355842944e-01,-8.3793047780845783e-03,1.0805997052388437e-03,1.0919343427881918e-03,1.2672399929709636e-03,-8.7132648911088928e-01,-4.5903948716363457e-01,-8.7235385216984296e-01,-4.2896541714144515e-01,-6.9640291834786971e-01,-1.8120217410220279e-02
2.5596457759335390e+03,3.1816628780413038e-03,1.0241388403739949e-04,-7.5979306475398823e-04,6.6015548660414475e-05,-3.2585258742270500e-04,6.6148019329974949e-05,-7.5979306804107281e-04,6.6015549602318257e-05,3.3614712942609255e-03,8.3530649005362793e-05,-7.5979306804107205e-04,6.6015549602318053e-05,-3.2585258742270505e-04,6.6148019329976060e-05,-7.5979306475398411e-04,6.6015548660414435e-05,3.1816628780413081e-03,1.0241388403739976e-04,-3.7491078547407430e-01,4.2937906060230013e-03,-7.0710678118647496e-01,2.6534330288541241e-14,5.7655671400165742e-01,-1.4807133648065832e-03,8.4778165569815089e-01,1.0639401138583804e-02,-1.5986795194474598e-13,-6.4070208925532773e-14,5.7886006338788187e-01,-9.0195936523573064e-03,-3.7491078547407874e-01,4.2937906060200315e-03,7.0710678118662029e-01,3.4305891460917337e-14,5.7655671400166464e-01,-1.4807133648000884e-03,-4.1008644512675191e-01,-5.8155506500567403e-03,-7.0710678118655157e-01,-2.4295905349196506e-16,6.0057705617453094e-01,-8.3780491048076108e-03,8.1689444652398646e-01,9.5424538044112245e-04,-1.5700924586838476e-16,6.9672852854092213e-16,5.3119899698646933e-01,5.3399380437969685e-03,-4.1008644512648246e-01,-5.8155506501646323e-03,7.0710678118654313e-01,7.5267161001045573e-15,6.0057705617452883e-01,-8.3780491048011385e-03,1.0804953197156883e-03,1.0916253172062883e-03,1.2639523694749919e-03,-9.1582949687959869e-01,-3.6145492720465017e-01,-9.1347915333623975e-01,-3.3077609299437599e-01,-6.8968245321546251e-01,6.4797513710816601e-02
2.6648935664259998e+03,3.1843629841851722e-03,1.0048867184004968e-04,-7.5793604974622457e-04,6.4742977112413643e-05,-3.2413148570894568e-04,6.4905956879502923e-05,-7.5793604933082747e-04,6.4742976885729737e-05,3.3635864572164626e-03,8.1790402207258995e-05,-7.5793604933082693e-04,6.4742976885729709e-05,-3.2413148570894547e-04,6.4905956879502720e-05,-7.5793604974622565e-04,6.4742977112413697e-05,3.1843629841851709e-03,1.0048867184004969e-04,-3.7460892116667516e-01,4.2821510151611897e-03,-7.0710678118653814e-01,1.9428902930940239e-15,5.7667403912551585e-01,-1.4846920842419174e-03,8.4804865694770326e-01,1.0635514998061757e-02,-1.7626559644612751e-14,-1.0978690952781180e-14,5.7862642629238259e-01,-9.0086276570868068e-03,-3.7460892116663336e-01,4.2821510151731246e-03,7.0710678118655679e-01,9.6589403142388619e-15,5.7667403912551463e-01,-1.4846920842433416e-03,-4.0992586150784105e-01,-5.8137736798924387e-03,-7.0710678118653492e-01,-7.7585530113915050e-15,6.0077368549713572e-01,-8.3673263196150423e-03,8.1707068181944686e-01,9.7100045375066862e-04,-2.3551386880256624e-14,6.3343417630021758e-15,5.3077770715610972e-01,5.3314763855218826e-03,-4.0992586150780969e-01,-5.8137736799116716e-03,7.0710678118656023e-01,-4.2843892693307418e-17,6.0077368549713328e-01,-8.3673263196130717e-03,1.0803918085441401e-03,1.0913247784164095e-03,1.2608174456763066e-03,-9.5059511318857348e-01,-2.5538791395464416e-01,-9.4462532033404767e-01,-2.2449668027505965e-01,-6.7244323459887634e-01,1.4920794281663435e-01
2.7744689468950514e+03,3.1869648162228797e-03,9.8564529920515360e-05,-7.5615718627576850e-04,6.3469856626074869e-05,-3.2247870085356839e-04,6.3674916045331726e-05,-7.5615718426365580e-04,6.3469855739637583e-05,3.3656191666590466e-03,8.0058122851884859e-05,-7.5615718426365482e-04,6.3469855739637258e-05,-3.2247870085356801e-04,6.3674916045331251e-05,-7.5615718627577099e-04,6.3469856626075031e-05,3.1869648162228732e-03,9.8564529920514886e-05,-3.7430766709335916e-01,4.2559407989424258e-03,-7.0710678118656034e-01,-5.2180482157382357e-15,5.7679108207578544e-01,-1.4943326198773726e-03,8.4831512831795097e-01,1.0618743471553393e-02,4.4079859205991840e-14,1.3589788751500209e-14,5.7839335587929896e-01,-8.9863836119623824e-03,-3.7430766709345298e-01,4.2559407989174736e-03,7.0710678118653503e-01,2.3869795029440866e-15,5.7679108207577912e-01,-1.4943326198829099e-03,-4.0976540410298529e-01,-5.8042241736158328e-03,-7.0710678118657200e-01,6.5107782150880290e-16,6.0096958387394150e-01,-8.3471321131318513e-03,8.1724601866308444e-01,9.9623356353793421e-04,5.6680337758483898e-14,-1.6405012923777957e-14,5.3035690772476085e-01,5.3026459706005009e-03,-4.0976540410305101e-01,-5.8042241735987571e-03,7.0710678118652259e-01,8.2567436120542840e-15,6.0096958387392996e-01,-8.3471321131246955e-03,1.0802901698210290e-03,1.0910339261370088e-03,1.2578288140995572e-03,-9.7379046912573319e-01,-1.4156224751206462e-01,-9.6399476898150371e-01,-1.1091397799139936e-01,-6.4376133172241468e-01,2.3368936096255019e-01
