omega,Overhead_Tv_real_0_0,Overhead_Tv_imag_0_0,Overhead_Tv_real_0_1,Overhead_Tv_imag_0_1,Overhead_Tv_real_0_2,Overhead_Tv_imag_0_2,Overhead_Tv_real_1_0,Overhead_Tv_imag_1_0,Overhead_Tv_real_1_1,Overhead_Tv_imag_1_1,Overhead_Tv_real_1_2,Overhead_Tv_imag_1_2,Overhead_Tv_real_2_0,Overhead_Tv_imag_2_0,Overhead_Tv_real_2_1,Overhead_Tv_imag_2_1,Overhead_Tv_real_2_2,Overhead_Tv_imag_2_2,Overhead_Ti_real_0_0,Overhead_Ti_imag_0_0,Overhead_Ti_real_0_1,Overhead_Ti_imag_0_1,Overhead_Ti_real_0_2,Overhead_Ti_imag_0_2,Overhead_Ti_real_1_0,Overhead_Ti_imag_1_0,Overhead_Ti_real_1_1,Overhead_Ti_imag_1_1,Overhead_Ti_real_1_2,Overhead_Ti_imag_1_2,Overhead_Ti_real_2_0,Overhead_Ti_imag_2_0,Overhead_Ti_real_2_1,Overhead_Ti_imag_2_1,Overhead_Ti_real_2_2,Overhead_Ti_imag_2_2,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2
3.8519431457170947e+02,-3.8089333319218055e-01,-2.1496053903659051e-03,-7.0710678118664805e-01,-4.7739590058881731e-15,5.7420654069681920e-01,-4.0148994485101220e-03,8.4250157918107305e-01,4.7312715452951792e-03,1.8975654727869569e-13,-6.4655241538114756e-15,5.8354509894917594e-01,-4.0713510289959324e-03,-3.8089333319191193e-01,-2.1496053904068724e-03,7.0710678118644688e-01,2.1649348980190553e-15,5.7420654069683341e-01,-4.0148994485033470e-03,-4.1324003617592986e-01,-2.3199807133581309e-03,-7.0710678118647508e-01,1.1839536577112041e-14,5.9661097175170785e-01,-4.1634761528871692e-03,8.1325380670079939e-01,4.5780332463748203e-03,-1.5975690767107057e-13,-2.1806455848194887e-14,5.3945331057234913e-01,-3.7796212151099797e-03,-4.1324003617626565e-01,-2.3199807133659303e-03,7.0710678118662007e-01,1.8779719636689207e-14,5.9661097175173272e-01,-4.1634761528944724e-03,1.0840565713548459e-03,1.1037172784274195e-03,1.5716140288127528e-03,9.0648284559798520e-01,-4.0217380352903209e-01,9.0359612816356882e-01,-4.0911092898823015e-01,7.5256424449907244e-01,-5.2081914849000888e-01
4.0103277585416777e+02,-3.8091168296111411e-01,-2.0270901215693471e-03,-7.0710678118659354e-01,-6.6058269965196814e-15,5.7419992192740055e-01,-3.9665906568228156e-03,8.4248496481144430e-01,4.8420497123068396e-03,9.4459264741478021e-14,3.3713339526743051e-15,5.8355811412460978e-01,-4.1664221561070287e-03,-3.8091168296109401e-01,-2.0270901215637127e-03,7.0710678118650172e-01,2.7755575615628914e-16,5.7419992192740288e-01,-3.9665906568216820e-03,-4.1324908765973817e-01,-2.3852946262705155e-03,-7.0710678118654247e-01,-4.5673726962354550e-15,5.9659869135593790e-01,-4.2447867877281140e-03,8.1324383280267354e-01,4.5056948562770512e-03,-1.2560739669470169e-14,3.6149692238434492e-15,5.3947916784002958e-01,-3.6087426641134451e-03,-4.1324908765990037e-01,-2.3852946262638512e-03,7.0710678118655224e-01,2.3152713258109960e-15,5.9659869135594323e-01,-4.2447867877309503e-03,1.0840203315304808e-03,1.1036279849653940e-03,1.5647816717455009e-03,8.9941818368298110e-01,-4.1764984461010457e-01,8.9620834992991494e-01,-4.2475763160376712e-01,7.3771071779791697e-01,-5.3508852703360366e-01
4.1752248469222599e+02,-3.8092750373042689e-01,-1.9019751796119644e-03,-7.0710678118656045e-01,-3.3306690738754696e-15,5.7419429262767052e-01,-3.9172724967326267e-03,8.4247058404561603e-01,4.9551793206171202e-03,2.6132663112444699e-14,-7.0986611061659710e-16,5.8356915727842329e-01,-4.2634790184154546e-03,-3.8092750373040446e-01,-1.9019751796062190e-03,7.0710678118653458e-01,3.4972025275692431e-15,5.7419429262767152e-01,-3.9172724967323855e-03,-4.1325683165013349e-01,-2.4519703125609506e-03,-7.0710678118654147e-01,-4.9488776128671943e-15,5.9658811352023178e-01,-4.3278328166251098e-03,8.1323542769069490e-01,4.4318342470681012e-03,-1.3188776652943707e-14,3.3292399956445365e-15,5.3950156206680810e-01,-3.4342394174075625e-03,-4.1325683165017879e-01,-2.4519703125621180e-03,7.0710678118655368e-01,1.8786108753004742e-15,5.9658811352023378e-01,-4.3278328166255434e-03,1.0839857415244722e-03,1.1035356705071514e-03,1.5578222430321633e-03,8.9178132877772964e-01,-4.3362998846396328e-01,8.8822662667206276e-01,-4.4090184919664477e-01,7.2208047156606936e-01,-5.4941407103601914e-01
4.3469021915296497e+02,-3.8094062562012510e-01,-1.7741659260478715e-03,-7.0710678118665082e-01,-1.5765166949677223e-14,5.7418973014510477e-01,-3.8669022476917926e-03,8.4245858752650205e-01,5.0707472606518755e-03,2.1367017729217096e-13,2.1326517984968481e-14,5.8357807481345780e-01,-4.3626050484051864e-03,-3.8094062561999231e-01,-1.7741659260498699e-03,7.0710678118644410e-01,-8.8817841970012523e-15,5.7418973014511110e-01,-3.8669022476882312e-03,-4.1326316453095224e-01,-2.5200676863950931e-03,-7.0710678118651160e-01,-1.0991143558983673e-15,5.9657935203648227e-01,-4.4126751844283125e-03,8.1322871065774860e-01,4.3563919213226469e-03,-7.8818641425924756e-14,-1.8430186868603688e-16,5.3952025953546745e-01,-3.2559762230131573e-03,-4.1326316453131912e-01,-2.5200676863582142e-03,7.0710678118658365e-01,5.7848590372833516e-15,5.9657935203649370e-01,-4.4126751844331420e-03,1.0839514948471620e-03,1.1034388158685867e-03,1.5507397738451340e-03,8.8352803001336788e-01,-4.5011793471150446e-01,8.7960572742069132e-01,-4.5754558624758485e-01,7.0564655575315227e-01,-5.6376595947221142e-01
4.5256385836690953e+02,-3.8095087907472069e-01,-1.6436678592413323e-03,-7.0710678118643200e-01,1.6819878823071122e-14,5.7418625481810348e-01,-3.8155060958262486e-03,8.4244912549630169e-01,5.1887500147170251e-03,-2.4026163159018208e-13,-3.9507583371451969e-14,5.8358482531286393e-01,-4.4637480829820666e-03,-3.8095087907489572e-01,-1.6436678592575971e-03,7.0710678118666304e-01,2.3647750424515834e-14,5.7418625481809571e-01,-3.8155060958302246e-03,-4.1326806505738267e-01,-2.5895507387519753e-03,-7.0710678118659553e-01,-6.8293790678590969e-16,5.9657252492594171e-01,-4.4993105953723229e-03,8.1322372641701157e-01,4.2794064640637054e-03,1.0362610227312824e-13,-1.0357090371011878e-14,5.3953503079441600e-01,-3.0739594185433105e-03,-4.1326806505697095e-01,-2.5895507388187622e-03,7.0710678118649972e-01,6.1457556917445713e-15,5.9657252492593016e-01,-4.4993105953679011e-03,1.0839146765498639e-03,1.1033342271655360e-03,1.5435297828063370e-03,8.7461092141600849e-01,-4.6711461462313941e-01,8.7029749128957901e-01,-4.7468793097896667e-01,6.8838458276388248e-01,-5.7810917788988792e-01
4.7117242780167385e+02,-3.8095799513685341e-01,-1.5102396173244104e-03,-7.0710678118654424e-01,-2.4424906541753444e-15,5.7418405167864051e-01,-3.7629480426654826e-03,8.4244243745542424e-01,5.3094076299317616e-03,-6.6861486617188540e-15,-2.0255219455130612e-15,5.8358904286715219e-01,-4.5671747567232000e-03,-3.8095799513685075e-01,-1.5102396173244381e-03,7.0710678118655079e-01,4.3298697960381105e-15,5.7418405167864062e-01,-3.7629480426654678e-03,-4.1327127797500851e-01,-2.6606096511215807e-03,-7.0710678118654680e-01,-3.3657993660433195e-15,5.9656780666236031e-01,-4.5878939244820395e-03,8.1322074370488950e-01,4.2006866468733677e-03,-1.6485970816179631e-15,-1.8399521000208455e-17,5.3954550017794678e-01,-2.8878452833338850e-03,-4.1327127797499696e-01,-2.6606096511249491e-03,7.0710678118654813e-01,3.4062783122437670e-15,5.9656780666235987e-01,-4.5878939244819771e-03,1.0838790786455539e-03,1.1032255175947876e-03,1.5362093167901854e-03,8.6497898093490688e-01,-4.8462188348974700e-01,8.6024980275854190e-01,-4.9232856198039598e-01,6.7026487199541529e-01,-5.9241242921441684e-01
4.9054614639717357e+02,-3.8096176195753129e-01,-1.3739050781587936e-03,-7.0710678118654879e-01,-5.2735593669694936e-15,5.7418314570396101e-01,-3.7092680680705431e-03,8.4243871135441173e-01,5.4327003975027099e-03,2.8046261797264616e-15,4.3735811433292945e-15,5.8359067669681453e-01,-4.6728056198815024e-03,-3.8096176195754206e-01,-1.3739050781541029e-03,7.0710678118654624e-01,1.4988010832439613e-15,5.7418314570396045e-01,-3.7092680680711702e-03,-4.1327277704692883e-01,-2.7331897016811906e-03,-7.0710678118655046e-01,-5.0449112546733839e-15,5.9656534440480169e-01,-4.6784096678625783e-03,8.1321981711409064e-01,4.1202916983466347e-03,6.4373790806034650e-15,2.4876152392271361e-15,5.3955138047915874e-01,-2.6976653172311503e-03,-4.1327277704693360e-01,-2.7331897016739815e-03,7.0710678118654469e-01,1.7268643009705356e-15,5.9656534440480180e-01,-4.6784096678624326e-03,1.0838419060057527e-03,1.1031095883739959e-03,1.5287748209602680e-03,8.5457811165324071e-01,-5.0263595812945827e-01,8.4940792293422618e-01,-5.1046142705157194e-01,6.5126379892640252e-01,-6.0663549330538435e-01
5.1071647563894692e+02,-3.8096189523576290e-01,-1.2345705389257000e-03,-7.0710678118649839e-01,1.6597834218146090e-14,5.7418364031825753e-01,-3.6544340580524741e-03,8.4243820017366500e-01,5.5587153239570197e-03,-1.0291190188423716e-13,-4.2514279104506708e-14,5.8358952139816167e-01,-4.7807028191854308e-03,-3.8096189523579338e-01,-1.2345705389565087e-03,7.0710678118659653e-01,2.3425705819590803e-14,5.7418364031825553e-01,-3.6544340580530873e-03,-4.1327242554541443e-01,-2.8073366574250178e-03,-7.0710678118655568e-01,5.2636395270841332e-15,5.9656532963185627e-01,-4.7709178711506355e-03,8.1322110998043728e-01,4.0381786820684303e-03,1.8448586389534405e-14,-1.7866854867244509e-14,5.3955228062831739e-01,-2.5032842273890171e-03,-4.1327242554523841e-01,-2.8073366574963270e-03,7.0710678118653947e-01,1.2090788680304812e-14,5.9656532963185216e-01,-4.7709178711490118e-03,1.0838036721589515e-03,1.1029866892561656e-03,1.5212334171941708e-03,8.4335042066247978e-01,-5.2115166714806305e-01,8.3771325090226889e-01,-5.2907878734706415e-01,6.3135545524543069e-01,-6.2073845371168690e-01
5.3171617064928171e+02,-3.8095810625968574e-01,-1.0921728074554105e-03,-7.0710678118641368e-01,5.7842619582970656e-14,5.7418563294695613e-01,-3.5984306263066876e-03,8.4244116060015395e-01,5.6875120949577695e-03,-2.8171869420026220e-13,-1.3406768753874906e-13,5.8358538327304776e-01,-4.8908954922482675e-03,-3.8095810625971238e-01,-1.0921728075334036e-03,7.0710678118668169e-01,6.4614980033184111e-14,5.7418563294695224e-01,-3.5984306263070432e-03,-4.1327009558653888e-01,-2.8830735429925592e-03,-7.0710678118655357e-01,1.9187829934745657e-14,5.9656795734289469e-01,-4.8654583547774726e-03,8.1322477834401430e-01,3.9543295903311541e-03,1.7035503176719088e-14,-4.4916910665688915e-14,5.3954780402072477e-01,-2.3046090731702290e-03,-4.1327009558605698e-01,-2.8830735432156494e-03,7.0710678118654113e-01,2.5959688060812460e-14,5.9656795734288404e-01,-4.8654583547755315e-03,1.0837643462195379e-03,1.1028565177183087e-03,1.5135919231288571e-03,8.3123433264233415e-01,-5.4016020796139419e-01,8.2510366588532502e-01,-5.4816904027660240e-01,6.1051458587634388e-01,-6.3467826697643126e-01
5.5357933337910868e+02,-3.8095043751996349e-01,-9.4672785524457792e-04,-7.0710678118661252e-01,-4.7628567756419216e-14,5.7418934432141044e-01,-3.5411303727723616e-03,8.4244754973334302e-01,5.8190779056609965e-03,1.3764717107497075e-13,9.7969267623178883e-14,5.8357782530523228e-01,-5.0036325682427368e-03,-3.8095043752002627e-01,-9.4672785518828961e-04,7.0710678118648262e-01,-4.0800696154974503e-14,5.7418934432141189e-01,-3.5411303727731448e-03,-4.1326546833892891e-01,-2.9605883097988906e-03,-7.0710678118656622e-01,-2.0318085934106145e-14,5.9657318344703958e-01,-4.9620058767911833e-03,8.1323111560252059e-01,3.8685853560553587e-03,3.5484089566253022e-14,3.2244547235484748e-14,5.3953799847876438e-01,-2.1016476037207434e-03,-4.1326546833916405e-01,-2.9605883096358323e-03,7.0710678118652859e-01,-1.3490420586395647e-14,5.9657318344704391e-01,-4.9620058767915398e-03,1.0837228836775232e-03,1.1027179693629840e-03,1.5058722951582408e-03,8.1816508702017887e-01,-5.5964868470302476e-01,8.1151386368359157e-01,-5.6771626866612990e-01,5.8871070768585265e-01,-6.4841310234879979e-01
5.7634146798704728e+02,-3.8093795263901997e-01,-7.9810843312247415e-04,-7.0710678118641779e-01,6.1561866715464930e-14,5.7419465575433237e-01,-3.4827579964454101e-03,8.4245820903172608e-01,5.9535333450094763e-03,-2.7530697702885774e-13,-1.4314293729223182e-13,5.8356707981987410e-01,-5.1184714818655200e-03,-3.8093795263903052e-01,-7.9810843320743396e-04,7.0710678118667736e-01,6.8445249468140901e-14,5.7419465575433093e-01,-3.4827579964449452e-03,-4.1325875299532089e-01,-3.0395559223831158e-03,-7.0710678118655013e-01,2.1552181463692975e-14,5.9658166847447935e-01,-5.0606644654334048e-03,8.1324004272907258e-01,3.7812414305219899e-03,6.9084068182088601e-15,-4.8653240063463087e-14,5.3952159683462098e-01,-1.8942331002965553e-03,-4.1325875299485121e-01,-3.0395559226211368e-03,7.0710678118654480e-01,2.8438090459118019e-14,5.9658166847447092e-01,-5.0606644654318167e-03,1.0836807763332304e-03,1.1025718758719291e-03,1.4980558817432321e-03,8.0407214039052632e-01,-5.7960018061609453e-01,7.9687346038170304e-01,-5.8770020634631370e-01,5.6592956847947729e-01,-6.6188591887837178e-01
6.0003953849553216e+02,-3.8092105077752986e-01,-6.4643774961722911e-04,-7.0710678118658843e-01,-2.6478819137309983e-14,5.7420193889136717e-01,-3.4230577702302522e-03,8.4247277281696631e-01,6.0907674119900501e-03,8.4608928875731741e-14,4.9265407345540440e-14,5.8355241179976214e-01,-5.2359125730696678e-03,-3.8092105077750649e-01,-6.4643774959113887e-04,7.0710678118650683e-01,-1.9484414082171497e-14,5.7420193889136784e-01,-3.4230577702300188e-03,-4.1324939869685190e-01,-3.1203540421134543e-03,-7.0710678118654080e-01,-1.0966403549168104e-14,5.9659310948674604e-01,-5.1613221891952856e-03,8.1325202489829584e-01,3.6919791036274896e-03,-1.3738309013483078e-14,1.5034861926630356e-14,5.3949912424986568e-01,-1.6825107215677772e-03,-4.1324939869699734e-01,-3.1203540420307332e-03,7.0710678118655401e-01,-3.9727808682612106e-15,5.9659310948675004e-01,-5.1613221891968711e-03,1.0836360045864881e-03,1.1024164142122014e-03,1.4901834142198745e-03,7.8888357286940936e-01,-5.9999220043892554e-01,7.8111022064878877e-01,-6.0809483999080194e-01,5.4213422375985965e-01,-6.7505329615651477e-01
6.2471202881765078e+02,-3.8089879830828954e-01,-4.9160236069997754e-04,-7.0710678118648373e-01,4.6240788975637770e-14,5.7421109642304557e-01,-3.3622580398203292e-03,8.4249207923088720e-01,6.2308893756711226e-03,-1.5220729101700767e-13,-1.2158483340230778e-13,5.8353401142278771e-01,-5.3555059386647874e-03,-3.8089879830782253e-01,-4.9160236071868479e-04,7.0710678118661141e-01,5.3290705182007514e-14,5.7421109642305079e-01,-3.3622580398155986e-03,-4.1323758355628509e-01,-3.2026540129642695e-03,-7.0710678118641312e-01,5.0161732251264534e-15,5.9660816298741348e-01,-5.2640729251218843e-03,8.1326701101938859e-01,3.6011018579429209e-03,-2.7029141676240970e-13,-1.0135069484280199e-14,5.3946931582613467e-01,-1.4663312183364249e-03,-4.1323758355603424e-01,-3.2026540131609208e-03,7.0710678118668169e-01,1.2064715436729358e-14,5.9660816298742236e-01,-5.2640729251300323e-03,1.0835902208001147e-03,1.1022526103120817e-03,1.4822403630910083e-03,7.7252064993187231e-01,-6.2079712725951319e-01,7.6414610313324161e-01,-6.2886868786591410e-01,5.1731098245595075e-01,-6.8785187553339200e-01
6.5039900525216967e+02,-3.8087156311185755e-01,-3.3384400726166330e-04,-7.0710678118664017e-01,-7.2331030054328949e-14,5.7422250802757135e-01,-3.3001330083080628e-03,8.4251579101555385e-01,6.3736811065486232e-03,2.1449541885537604e-13,1.6635272349621389e-13,5.8351112729704102e-01,-5.4776923836114223e-03,-3.8087156311239068e-01,-3.3384400724179031e-04,7.0710678118645509e-01,-6.5225602696727947e-14,5.7422250802756603e-01,-3.3001330083129209e-03,-4.1322274550985344e-01,-3.2867951698832107e-03,-7.0710678118670089e-01,-1.2669280862271749e-14,5.9662654708992890e-01,-5.3687234395614711e-03,8.1328547870061974e-01,3.5083408144742337e-03,3.0860167275429362e-13,1.0893743066856028e-14,5.3943265278358210e-01,-1.2460025974590167e-03,-4.1322274551020982e-01,-3.2867951696134178e-03,7.0710678118639392e-01,-5.5646444489308541e-15,5.9662654708992069e-01,-5.3687234395516561e-03,1.0835410729720697e-03,1.1020783239999242e-03,1.4742657573169570e-03,7.5490343882448663e-01,-6.4198002704037282e-01,7.4590150666383848e-01,-6.4998280551137166e-01,4.9142360008889818e-01,-7.0022961840019193e-01
6.7714218154824118e+02,-3.8083853177921301e-01,-1.7309186099218055e-04,-7.0710678118678616e-01,-1.7436052601738083e-13,5.7423613435829224e-01,-3.2368713117024717e-03,8.4254463700902438e-01,6.5192138601186667e-03,5.4799884731673770e-13,4.1135342674195828e-13,5.8348383508228907e-01,-5.6020996413724466e-03,-3.8083853178039417e-01,-1.7309186095298967e-04,7.0710678118630910e-01,-1.6725509865977983e-13,5.7423613435828014e-01,-3.2368713117151707e-03,-4.1320497393392891e-01,-3.3725087825896543e-03,-7.0710678118688741e-01,-2.3223995719821056e-14,5.9664882998311897e-01,-5.4753335221657444e-03,8.1330744379740938e-01,3.4139525474378794e-03,6.8369676113383908e-13,2.0536318705706437e-14,5.3938803035846095e-01,-1.0214297385856457e-03,-4.1320497393484162e-01,-3.3725087819218144e-03,7.0710678118620740e-01,-1.6120313352289950e-14,5.9664882998310154e-01,-5.4753335221431141e-03,1.0834899631402611e-03,1.1018944616975788e-03,1.4662551246086997e-03,7.3594543982448346e-01,-6.6349956485982275e-01,7.2629123826488762e-01,-6.7139148298998841e-01,4.6445574311666460e-01,-7.1211692023569995e-01
7.0498498664544456e+02,-3.8080210030606937e-01,-1.0593725358942763e-05,-7.0710678118844084e-01,-1.5076828674409626e-12,5.7425312010892482e-01,-3.1715882439621651e-03,8.4257645373735635e-01,6.6663466115396974e-03,4.5157708510273873e-12,3.7237435304567034e-12,5.8344987101606671e-01,-5.7304587828494197e-03,-3.8080210032018968e-01,-1.0593725898538908e-05,7.0710678118465431e-01,-1.5004664177808991e-12,5.7425312010877116e-01,-3.1715882441034427e-03,-4.1318251827723768e-01,-3.4611197479396468e-03,-7.0710678119060999e-01,5.9273761579481375e-14,5.9667326783768082e-01,-5.5829499844055478e-03,8.1333423294305163e-01,3.3168727220933688e-03,8.1806527374782900e-12,-3.3117604506744289e-13,5.3933864597229775e-01,-7.9425645906048680e-04,-4.1318251828467656e-01,-3.4611197419384607e-03,7.0710678118248516e-01,6.6489417724416447e-14,5.9667326783741204e-01,-5.5829499841284708e-03,1.0834283933426247e-03,1.1016939806418513e-03,1.4583179866376088e-03,7.1556351477275693e-01,-6.8530370330244739e-01,7.0523229478307514e-01,-6.9303843961782452e-01,4.3633385656250850e-01,-7.2347159893961344e-01
7.3397263519917044e+02,-3.8075355193967042e-01,1.5705465915555328e-04,-7.0710678118664760e-01,-1.6864287744056128e-13,5.7427053518316373e-01,-3.1071338252539752e-03,8.4261908826722920e-01,6.8182199533895482e-03,3.1238888994855090e-13,4.4380137556111550e-13,5.8341502353817520e-01,-5.8571827409612340e-03,-3.8075355194320082e-01,1.5705465856682976e-04,7.0710678118644754e-01,-1.6148193893172902e-13,5.7427053518312798e-01,-3.1071338252821601e-03,-4.1315996310249531e-01,-3.5484097360726037e-03,-7.0710678118756531e-01,1.4752009444589852e-13,5.9670611711126620e-01,-5.6941874388080540e-03,8.1336266669912527e-01,3.2206354993105910e-03,2.0455164551731160e-12,-3.4131724772725562e-13,5.3927279849800269e-01,-5.5998337288454009e-04,-4.1315996310297509e-01,-3.5484097353716479e-03,7.0710678118552961e-01,1.5468099826966710e-13,5.9670611711119437e-01,-5.6941874387495357e-03,1.0833814629044322e-03,1.1014969011423855e-03,1.4501742351316423e-03,6.9364543595711670e-01,-7.0733935496782985e-01,6.8261874839808412e-01,-7.1486500644794415e-01,4.0719007256617301e-01,-7.3413554943584614e-01
7.6415220100587658e+02,-3.8070057320355133e-01,3.2634519912083659e-04,-7.0710678118654324e-01,-7.3829831137572910e-15,5.7429147026707006e-01,-3.0408745847163819e-03,8.4266561029259524e-01,6.9716104821979097e-03,-7.3591921691525220e-15,1.1282051728094029e-14,5.8337318350926526e-01,-5.9874270567881818e-03,-3.8070057320366901e-01,3.2634519909072179e-04,7.0710678118655168e-01,-2.2204460492503131e-16,5.7429147026706884e-01,-3.0408745847173811e-03,-4.1313253236073599e-01,-3.6383012002296571e-03,-7.0710678118658155e-01,4.4873971213144001e-15,5.9674182325064995e-01,-5.8063620783924859e-03,8.1339622381380128e-01,3.1220299797488638e-03,6.8220517329810072e-14,-1.7443972542922916e-14,5.3920077674897693e-01,-3.2324245130714666e-04,-4.1313253236072262e-01,-3.6383012002121590e-03,7.0710678118651371e-01,1.1648982795860940e-14,5.9674182325064840e-01,-5.8063620783902360e-03,1.0833246120168414e-03,1.1012832755023020e-03,1.4421264506528065e-03,6.7011326521096992e-01,-7.2953125140909081e-01,6.5837108527575872e-01,-7.3679173645714191e-01,3.7685207403445109e-01,-7.4410899339671421e-01
7.9557269344744782e+02,-3.8064082505887464e-01,4.9787198613859829e-04,-7.0710678118654924e-01,-7.0499162063697440e-15,5.7431535752581542e-01,-2.9735358527691732e-03,8.4271812228402365e-01,7.1270763999582432e-03,4.3397162238651890e-15,7.4877937873041572e-15,5.8332547076044006e-01,-6.1197672476770021e-03,-3.8064082505893782e-01,4.9787198611941919e-04,7.0710678118654602e-01,1.1102230246251565e-16,5.7431535752581475e-01,-2.9735358527692947e-03,-4.1310113867576448e-01,-3.7297368511832120e-03,-7.0710678118656567e-01,1.7995962755733277e-15,5.9678204843025628e-01,-5.9199434063763410e-03,8.1343433974923762e-01,3.0219897081382703e-03,3.6661658910266179e-14,-1.0944035090919064e-14,5.3911942636275212e-01,-8.3250633028928746e-05,-4.1310113867577136e-01,-3.7297368511705793e-03,7.0710678118652914e-01,8.9604436053437306e-15,5.9678204843025562e-01,-5.9199434063765145e-03,1.0832639073142681e-03,1.1010579727744672e-03,1.4341162126965898e-03,6.4486277160501848e-01,-7.5179980101596422e-01,6.3238932797876202e-01,-7.5873389954744930e-01,3.4533700672939943e-01,-7.5328286704365721e-01
8.2828513707880984e+02,-3.8057353670253585e-01,6.7158513908016637e-04,-7.0710678118655179e-01,-7.1054273576010019e-15,5.7434219130676567e-01,-2.9053428315900737e-03,8.4277731289091606e-01,7.2845827952298103e-03,1.4323965901126154e-14,1.2088564049568771e-14,5.8327189461255635e-01,-6.2537581523427234e-03,-3.8057353670268734e-01,6.7158513906062645e-04,7.0710678118654346e-01,0.0000000000000000e+00,5.7434219130676400e-01,-2.9053428315920999e-03,-4.1306581913766349e-01,-3.8224023155436150e-03,-7.0710678118659098e-01,8.7952477218166393e-16,5.9682732541920813e-01,-6.0349075474207094e-03,8.1347706829566602e-01,2.9208344260580115e-03,8.7846673063356990e-14,-1.1699642086660106e-14,5.3902769575164333e-01,1.5992407870904068e-04,-4.1306581913768481e-01,-3.8224023155256606e-03,7.0710678118650383e-01,7.9853644457142347e-15,5.9682732541920414e-01,-6.0349075474175652e-03,1.0832003544708341e-03,1.1008217244649586e-03,1.4261463933101361e-03,6.1779114452104555e-01,-7.7405157872571706e-01,6.0457474196439487e-01,-7.8059289635387541e-01,3.1263298219477242e-01,-7.6155760891207358e-01
8.6234265448802876e+02,-3.8049830386140038e-01,8.4723860765828496e-04,-7.0710678118654391e-01,-3.6637359812630166e-15,5.7437210151257556e-01,-2.8364114932943061e-03,8.4284354065230405e-01,7.4439150572975232e-03,-8.3221335519560772e-15,-3.6386407928031077e-16,5.8321219644209721e-01,-6.3891680930370318e-03,-3.8049830386138223e-01,8.4723860767316195e-04,7.0710678118655113e-01,3.5527136788005009e-15,5.7437210151257589e-01,-2.8364114932941682e-03,-4.1302639936919983e-01,-3.9161476873998151e-03,-7.0710678118654213e-01,-7.8453755336610472e-15,5.9687792215930224e-01,-6.1510836850524209e-03,8.1352461205551152e-01,2.8187546870314661e-03,-1.0519619473181337e-14,8.5717235166266751e-15,5.3892502353714211e-01,4.0595235325301734e-04,-4.1302639936918600e-01,-3.9161476874000952e-03,7.0710678118655268e-01,-6.2821720429789357e-16,5.9687792215930247e-01,-6.1510836850527245e-03,1.0831339684977553e-03,1.1005745492645735e-03,1.4182315749424561e-03,5.8879456135294206e-01,-7.9617876683256783e-01,5.7482815124672915e-01,-8.0225579280016235e-01,2.7872434985688122e-01,-7.6882814949184064e-01
8.9780055256346361e+02,-3.8041478720226951e-01,1.0245101554726965e-03,-7.0710678118655390e-01,-1.7208456881689926e-15,5.7440524172527063e-01,-2.7668496231108780e-03,8.4291710582168233e-01,7.6047897273080478e-03,1.2037495885222068e-14,-4.6943406499180235e-15,5.8314607074549685e-01,-6.5257809862184915e-03,-3.8041478720225463e-01,1.0245101554674785e-03,7.0710678118654124e-01,5.4956039718945249e-15,5.7440524172527141e-01,-2.7668496231101156e-03,-4.1298266717370502e-01,-4.0108378760685048e-03,-7.0710678118654358e-01,-1.7182149028491347e-15,5.9693405890097029e-01,-6.2682466802685081e-03,8.1357719818653795e-01,2.7159367818814619e-03,-8.9495270144974907e-15,-2.7415286290299185e-15,5.3881093410206204e-01,6.5440173153384629e-04,-4.1298266717372617e-01,-4.0108378760762278e-03,7.0710678118655146e-01,5.4987031510237003e-15,5.9693405890097184e-01,-6.2682466802690216e-03,1.0830645213767201e-03,1.1003163197818295e-03,1.4103881087197765e-03,5.5776854854214553e-01,-8.1805788818996261e-01,5.4305049326507737e-01,-8.2359407520526506e-01,2.4359775897242578e-01,-7.7498022291031587e-01
9.3471641230806244e+02,-3.8032257597866903e-01,1.2030864958799681e-03,-7.0710678118656867e-01,4.6629367034256575e-15,5.7444172784072456e-01,-2.6968160079606585e-03,8.4299837266975741e-01,7.7669327424992329e-03,3.1285344673211294e-14,-3.3140402896533863e-14,5.8307328672387237e-01,-6.6632804668943909e-03,-3.8032257597811636e-01,1.2030864960362320e-03,7.0710678118652648e-01,1.2045919817182948e-14,5.7444172784072867e-01,-2.6968160079564006e-03,-4.1293446696821634e-01,-4.1062642603497965e-03,-7.0710678118638737e-01,-4.5898958190907574e-14,5.9699600677582276e-01,-6.3861817344383022e-03,8.1363500818910373e-01,2.6126344875558091e-03,-3.1967082458801469e-13,9.0502337261047157e-14,5.3868485559154300e-01,9.0484935615314527e-04,-4.1293446696827690e-01,-4.1062642603980496e-03,7.0710678118670767e-01,-3.8515590888539970e-14,5.9699600677583486e-01,-6.3861817344498641e-03,1.0829921999705979e-03,1.1000473236855695e-03,1.4026298126281959e-03,5.2460854448290672e-01,-8.3954845349938867e-01,5.0914352914133965e-01,-8.4446236046326317e-01,2.0724596263556400e-01,-7.7988819048871771e-01
