omega,Overhead_Yc_real_0_0,Overhead_Yc_imag_0_0,Overhead_Yc_real_0_1,Overhead_Yc_imag_0_1,Overhead_Yc_real_0_2,Overhead_Yc_imag_0_2,Overhead_Yc_real_1_0,Overhead_Yc_imag_1_0,Overhead_Yc_real_1_1,Overhead_Yc_imag_1_1,Overhead_Yc_real_1_2,Overhead_Yc_imag_1_2,Overhead_Yc_real_2_0,Overhead_Yc_imag_2_0,Overhead_Yc_real_2_1,Overhead_Yc_imag_2_1,Overhead_Yc_real_2_2,Overhead_Yc_imag_2_2,Overhead_Zc_real_0_0,Overhead_Zc_imag_0_0,Overhead_Zc_real_0_1,Overhead_Zc_imag_0_1,Overhead_Zc_real_0_2,Overhead_Zc_imag_0_2,Overhead_Zc_real_1_0,Overhead_Zc_imag_1_0,Overhead_Zc_real_1_1,Overhead_Zc_imag_1_1,Overhead_Zc_real_1_2,Overhead_Zc_imag_1_2,Overhead_Zc_real_2_0,Overhead_Zc_imag_2_0,Overhead_Zc_real_2_1,Overhead_Zc_imag_2_1,Overhead_Zc_real_2_2,Overhead_Zc_imag_2_2,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2
2.9052256399745221e+02,3.0021869381903006e-03,1.3451584146389819e-04,-8.9905583858624195e-04,3.1370628754877305e-05,-4.6380478717495142e-04,5.3830507594111144e-05,-8.9905583818326580e-04,3.1370628816548330e-05,3.2149591791235817e-03,1.3189050700378014e-04,-8.9905583818326623e-04,3.1370628816548351e-05,-4.6380478717495148e-04,5.3830507594111144e-05,-8.9905583858624217e-04,3.1370628754877305e-05,3.0021869381903006e-03,1.3451584146389814e-04,3.8600330172285567e+02,-3.2296160551922789e+01,1.3360300839692380e+02,-2.6386069252315078e+01,9.7641858852221844e+01,-2.5583351909386494e+01,1.3360300833569690e+02,-2.6386069251804479e+01,3.8389608115353769e+02,-3.3113879001381221e+01,1.3360300833569693e+02,-2.6386069251804486e+01,9.7641858852221844e+01,-2.5583351909386494e+01,1.3360300839692377e+02,-2.6386069252315082e+01,3.8600330172285561e+02,-3.2296160551922782e+01,2.5321629977286227e-08,2.3192503823263845e-08,1.9687065641629053e-07,9.7830712754499025e-07,9.9627847084270962e-07,1.4578393145123005e-06,1.0843044021608230e-03,1.1042228982054757e-03,1.6157927729051622e-03,9.4307094065190644e-01,-3.0731468014123292e-01,9.4192234079480430e-01,-3.1298134101884750e-01,8.3704843015000474e-01,-4.2458596084631212e-01
3.0246830205090794e+02,3.0042224062285169e-03,1.3370223063422437e-04,-8.9754252165649456e-04,3.3781147988652529e-05,-4.6208029477617246e-04,5.5406496674229364e-05,-8.9754252155721526e-04,3.3781147843437363e-05,3.2166508184499226e-03,1.3032797888309314e-04,-8.9754252155721591e-04,3.3781147843437194e-05,-4.6208029477617306e-04,5.5406496674229079e-05,-8.9754252165649359e-04,3.3781147988652481e-05,3.0042224062285161e-03,1.3370223063422439e-04,3.8523462988865060e+02,-3.2380357647756902e+01,1.3283384495489798e+02,-2.6698097489570323e+01,9.6889916705571125e+01,-2.5867320264826631e+01,1.3283384496940567e+02,-2.6698097468497451e+01,3.8310527464588483e+02,-3.3211329249984438e+01,1.3283384496940567e+02,-2.6698097468497423e+01,9.6889916705571238e+01,-2.5867320264826606e+01,1.3283384495489790e+02,-2.6698097489570294e+01,3.8523462988865066e+02,-3.2380357647756888e+01,2.5387797619705425e-08,2.3427557588614862e-08,2.0663833844410206e-07,1.0184971825077571e-06,1.0371831703220796e-06,1.5122174916182461e-06,1.0842659893409261e-03,1.1041586129164015e-03,1.6098679729392609e-03,9.3899505609310407e-01,-3.1948626659104107e-01,9.3764741120363049e-01,-3.2533556363497279e-01,8.2688129734440241e-01,-4.3779752859273285e-01
3.1490522624728618e+02,3.0063043593584996e-03,1.3299766124954493e-04,-8.9597306214859182e-04,3.6154406013287762e-05,-4.6030753491949192e-04,5.6969558636974986e-05,-8.9597306137403844e-04,3.6154406123810105e-05,3.2183768254423761e-03,1.2889217411188417e-04,-8.9597306137403866e-04,3.6154406123810240e-05,-4.6030753491949143e-04,5.6969558636975020e-05,-8.9597306214859312e-04,3.6154406013288108e-05,3.0063043593585004e-03,1.3299766124954480e-04,3.8444978456396933e+02,-3.2468998654041172e+01,1.3204787944800668e+02,-2.7004849656581488e+01,9.6122372683916709e+01,-2.6145536614884634e+01,1.3204787929076551e+02,-2.7004849652424497e+01,3.8229712066689791e+02,-3.3313243762169414e+01,1.3204787929076554e+02,-2.7004849652424568e+01,9.6122372683916694e+01,-2.6145536614884609e+01,1.3204787944800654e+02,-2.7004849656581531e+01,3.8444978456396876e+02,-3.2468998654041215e+01,2.5459028096076898e-08,2.3680889959078148e-08,2.1686042629029871e-07,1.0603407334062297e-06,1.0797664260489348e-06,1.5684792304355701e-06,1.0842300720937887e-03,1.1040934230628805e-03,1.6038168633112865e-03,9.3458388203918186e-01,-3.3210093323093531e-01,9.3302235564093638e-01,-3.3813383534377717e-01,8.1612407303231971e-01,-4.5121724765081256e-01
3.2785353323127407e+02,3.0084361703817722e-03,1.3239720427652847e-04,-8.9434621659896822e-04,3.8490833876501499e-05,-4.5848507268440343e-04,5.8518934761626194e-05,-8.9434621658979977e-04,3.8490833910877267e-05,3.2201406020706861e-03,1.2757754265427018e-04,-8.9434621658979966e-04,3.8490833910877464e-05,-4.5848507268440283e-04,5.8518934761626316e-05,-8.9434621659896909e-04,3.8490833876501682e-05,3.0084361703817722e-03,1.3239720427652834e-04,3.8364851434258867e+02,-3.2560837239833475e+01,1.3124491449904625e+02,-2.7305405059793181e+01,9.5339077661930290e+01,-2.6417114006547010e+01,1.3124491445066022e+02,-2.7305405064452437e+01,3.8147133995771674e+02,-3.3418293932318839e+01,1.3124491445066030e+02,-2.7305405064452493e+01,9.5339077661930219e+01,-2.6417114006547003e+01,1.3124491449904622e+02,-2.7305405059793209e+01,3.8364851434258844e+02,-3.2560837239833504e+01,2.5535785613769446e-08,2.3953816782599192e-08,2.2754863172094424e-07,1.1039026382748425e-06,1.1240936812154174e-06,1.6266794701453243e-06,1.0841934385186372e-03,1.1040239883461384e-03,1.5976365550323429e-03,9.2981075526928936e-01,-3.4516864722021046e-01,9.2801960751512447e-01,-3.5138543694950014e-01,8.0475082838542045e-01,-4.6482916125153467e-01
3.4133425009536967e+02,3.0106212371372809e-03,1.3189593955796104e-04,-8.9266041490073268e-04,4.0790482908207008e-05,-4.5661121678126047e-04,6.0053543553241563e-05,-8.9266041433201952e-04,4.0790483176187991e-05,3.2219454754450561e-03,1.2637859623723682e-04,-8.9266041433201941e-04,4.0790483176187856e-05,-4.5661121678126074e-04,6.0053543553241495e-05,-8.9266041490073213e-04,4.0790482908206913e-05,3.0106212371372809e-03,1.3189593955796136e-04,3.8283061206758379e+02,-3.2654565849936354e+01,1.3042478881546342e+02,-2.7598744378733059e+01,9.4539918235279259e+01,-2.6681071796661705e+01,1.3042478875497915e+02,-2.7598744408010397e+01,3.8062770360304359e+02,-3.3525081036212448e+01,1.3042478875497903e+02,-2.7598744408010369e+01,9.4539918235279288e+01,-2.6681071796661701e+01,1.3042478881546342e+02,-2.7598744378733045e+01,3.8283061206758384e+02,-3.2654565849936354e+01,2.5618534873888189e-08,2.4247781318789994e-08,2.3871413925000990e-07,1.1492551655497380e-06,1.1702377491636735e-06,1.6868764790692193e-06,1.0841577228292206e-03,1.1039517866297313e-03,1.5913264669704971e-03,9.2464647638491049e-01,-3.5870030585294710e-01,9.2260900428326631e-01,-3.6510045866150220e-01,7.9273498654118912e-01,-4.7861584041679300e-01
3.5536926852632291e+02,3.0128629225575103e-03,1.3148871108984212e-04,-8.9091408073984344e-04,4.3053270163708044e-05,-4.5468427364116508e-04,6.1572130267341686e-05,-8.9091408008170692e-04,4.3053268954092256e-05,3.2237947355378159e-03,1.2528958729767005e-04,-8.9091408008170724e-04,4.3053268954092256e-05,-4.5468427364116567e-04,6.1572130267341618e-05,-8.9091408073984355e-04,4.3053270163708017e-05,3.0128629225575111e-03,1.3148871108984236e-04,3.8199590300662612e+02,-3.2748848288450702e+01,1.2958737423027006e+02,-2.7883819592564709e+01,9.3724812961889683e+01,-2.6936402828406425e+01,1.2958737417853933e+02,-2.7883819387103841e+01,3.7976601967566961e+02,-3.3632172740650425e+01,1.2958737417853928e+02,-2.7883819387103788e+01,9.3724812961889810e+01,-2.6936402828406447e+01,1.2958737423027006e+02,-2.7883819592564691e+01,3.8199590300662612e+02,-3.2748848288450660e+01,2.5707533649739725e-08,2.4564155110584023e-08,2.5036699815183230e-07,1.1964727408213404e-06,1.2182735533951772e-06,1.7491299055958424e-06,1.0841236332621552e-03,1.1038773437557102e-03,1.5848861437497723e-03,9.1905977720868848e-01,-3.7270600461893977e-01,9.1675826810994177e-01,-3.7928805694398676e-01,7.8004980324055206e-01,-4.9255781303413049e-01
3.6998138035561561e+02,3.0151644742105969e-03,1.3116998847926501e-04,-8.8910594443134732e-04,4.5278928563523431e-05,-4.5270290413107879e-04,6.3073292874119824e-05,-8.8910594495217863e-04,4.5278931126848648e-05,3.2256915778372075e-03,1.2430446907208613e-04,-8.8910594495217711e-04,4.5278931126848018e-05,-4.5270290413107798e-04,6.3073292874119878e-05,-8.8910594443134634e-04,4.5278928563523309e-05,3.0151644742105934e-03,1.3116998847926482e-04,3.8114434565006081e+02,-3.2842293741348897e+01,1.2873269135254893e+02,-2.8159546210230715e+01,9.2893828768146705e+01,-2.7182070299078120e+01,1.2873269140556656e+02,-2.8159546640482972e+01,3.7888623645796110e+02,-3.3738081824692969e+01,1.2873269140556670e+02,-2.8159546640483011e+01,9.2893828768146506e+01,-2.7182070299078088e+01,1.2873269135254901e+02,-2.8159546210230729e+01,3.8114434565006133e+02,-3.2842293741349017e+01,2.5803446292753618e-08,2.4904563359060092e-08,2.6251535227336466e-07,1.2456282586320280e-06,1.2682744945984049e-06,1.8134997763270446e-06,1.0840877962398931e-03,1.1037971339751176e-03,1.5783143665663261e-03,9.1301748362868906e-01,-3.8719370200352626e-01,9.1043326152060444e-01,-3.9395516244100343e-01,7.6666878099345392e-01,-5.0663330936735762e-01
3.8519431457170947e+02,3.0175290825403020e-03,1.3093510025676154e-04,-8.8723401417974417e-04,4.7466284252180099e-05,-4.5066521245885584e-04,6.4555034514265518e-05,-8.8723401698862284e-04,4.7466273698038777e-05,3.2276389647295039e-03,1.2341827628311268e-04,-8.8723401698862772e-04,4.7466273698040139e-05,-4.5066521245885758e-04,6.4555034514265789e-05,-8.8723401417974644e-04,4.7466284252179624e-05,3.0175290825403063e-03,1.3093510025676122e-04,3.8027581128378597e+02,-3.2933544709658094e+01,1.2786064761304462e+02,-2.8424738391679238e+01,9.2046921675757474e+01,-2.7416938706575692e+01,1.2786064830347637e+02,-2.8424736732920213e+01,3.7798821851160289e+02,-3.3841344669391496e+01,1.2786064830347632e+02,-2.8424736732920117e+01,9.2046921675757829e+01,-2.7416938706575710e+01,1.2786064761304452e+02,-2.8424738391679170e+01,3.8027581128378495e+02,-3.2933544709657887e+01,2.5906026295459848e-08,2.5270172223414501e-08,2.7516773322510401e-07,1.2968087824844327e-06,1.3203280141142934e-06,1.8800521385087301e-06,1.0840565713548459e-03,1.1037172784274195e-03,1.5716140288127528e-03,9.0648284559798520e-01,-4.0217380352903209e-01,9.0359612816356882e-01,-4.0911092898823015e-01,7.5256424449907244e-01,-5.2081914849000888e-01
4.0103277585416777e+02,3.0199597558095382e-03,1.3077730059700063e-04,-8.8529765223471129e-04,4.9614819332705153e-05,-4.4857050594945803e-04,6.6015598498261202e-05,-8.8529765387322613e-04,4.9614816282558809e-05,3.2296399387872262e-03,1.2262374344954412e-04,-8.8529765387322689e-04,4.9614816282558863e-05,-4.4857050594945797e-04,6.6015598498261432e-05,-8.8529765223471161e-04,4.9614819332704902e-05,3.0199597558095378e-03,1.3077730059700031e-04,3.7939064541700122e+02,-3.3021014245616662e+01,1.2697167734928682e+02,-2.8678178407985154e+01,9.1184566708411154e+01,-2.7639853969972002e+01,1.2697167777398569e+02,-2.8678177925974389e+01,3.7707231888180291e+02,-3.3940267052926700e+01,1.2697167777398570e+02,-2.8678177925974357e+01,9.1184566708411182e+01,-2.7639853969972009e+01,1.2697167734928679e+02,-2.8678178407985143e+01,3.7939064541700117e+02,-3.3021014245616648e+01,2.6017274183346659e-08,2.5663626804080539e-08,2.8832763697650552e-07,1.3500859709193288e-06,1.3745061935435208e-06,1.9488470106392032e-06,1.0840203315304808e-03,1.1036279849653940e-03,1.5647816717455009e-03,8.9941818368298110e-01,-4.1764984461010457e-01,8.9620834992991494e-01,-4.2475763160376712e-01,7.3771071779791697e-01,-5.3508852703360366e-01
4.1752248469222599e+02,3.0224595205113345e-03,1.3069160520223772e-04,-8.8329490488492357e-04,5.1722824221136265e-05,-4.4641699486163479e-04,6.7452538468668435e-05,-8.8329490530636781e-04,5.1722823103569654e-05,3.2316972459466588e-03,1.2191568310660064e-04,-8.8329490530636781e-04,5.1722823103569770e-05,-4.4641699486163474e-04,6.7452538468668489e-05,-8.8329490488492401e-04,5.1722824221136238e-05,3.0224595205113349e-03,1.3069160520223761e-04,3.7848882692276777e+02,-3.3103329933949965e+01,1.2606580210182388e+02,-2.8918643535741118e+01,9.0306829872716591e+01,-2.7849651697326696e+01,1.2606580228067359e+02,-2.8918643339550378e+01,3.7613852621973103e+02,-3.4033365812583931e+01,1.2606580228067359e+02,-2.8918643339550378e+01,9.0306829872716619e+01,-2.7849651697326692e+01,1.2606580210182391e+02,-2.8918643535741111e+01,3.7848882692276777e+02,-3.3103329933949958e+01,2.6136585002693698e-08,2.6085933392874181e-08,3.0200005356794651e-07,1.4055540999137971e-06,1.4309035872566691e-06,2.0199559429180298e-06,1.0839857415244722e-03,1.1035356705071514e-03,1.5578222430321633e-03,8.9178132877772964e-01,-4.3362998846396328e-01,8.8822662667206276e-01,-4.4090184919664477e-01,7.2208047156606936e-01,-5.4941407103601914e-01
4.3469021915296497e+02,3.0250309922298553e-03,1.3067176220426187e-04,-8.8122472190952869e-04,5.3788579323338115e-05,-4.4420379248011365e-04,6.8863228795618554e-05,-8.8122472439285484e-04,5.3788571424849062e-05,3.2338133855581161e-03,1.2128759885269121e-04,-8.8122472439285571e-04,5.3788571424849882e-05,-4.4420379248011398e-04,6.8863228795618933e-05,-8.8122472190952945e-04,5.3788579323337756e-05,3.0250309922298549e-03,1.3067176220426101e-04,3.7757066047769149e+02,-3.3178980290792310e+01,1.2514339407124471e+02,-2.9144862039520156e+01,8.9414124379614748e+01,-2.8045128627006815e+01,1.2514339519708346e+02,-2.9144860659472059e+01,3.7518716643495992e+02,-3.4119015639058965e+01,1.2514339519708348e+02,-2.9144860659472030e+01,8.9414124379614734e+01,-2.8045128627006811e+01,1.2514339407124476e+02,-2.9144862039520149e+01,3.7757066047769149e+02,-3.3178980290792254e+01,2.6264454719142859e-08,2.6538856875848119e-08,3.1618619070846420e-07,1.4633015926903629e-06,1.4896088841360377e-06,2.0934515905029833e-06,1.0839514948471620e-03,1.1034388158685867e-03,1.5507397738451340e-03,8.8352803001336788e-01,-4.5011793471150446e-01,8.7960572742069132e-01,-4.5754558624758485e-01,7.0564655575315227e-01,-5.6376595947221142e-01
4.5256385836690953e+02,3.0276772613110200e-03,1.3071149180646447e-04,-8.7908589412313679e-04,5.5810533807679350e-05,-4.4192974574644634e-04,7.0245261610111249e-05,-8.7908589238257532e-04,5.5810541801556476e-05,3.2359912704477798e-03,1.2073295206135820e-04,-8.7908589238257413e-04,5.5810541801555724e-05,-4.4192974574644591e-04,7.0245261610110734e-05,-8.7908589412313571e-04,5.5810533807679987e-05,3.0276772613110209e-03,1.3071149180646533e-04,3.7663666175938903e+02,-3.3246379878745785e+01,1.2420506118687692e+02,-2.9355502011793327e+01,8.8507089406969968e+01,-2.8225031611571485e+01,1.2420505983899369e+02,-2.9355503513775698e+01,3.7421878801167202e+02,-3.4195513477232353e+01,1.2420505983899362e+02,-2.9355503513775737e+01,8.8507089406969939e+01,-2.8225031611571481e+01,1.2420506118687683e+02,-2.9355502011793355e+01,3.7663666175938909e+02,-3.3246379878745820e+01,2.6402818560331157e-08,2.7025191773411831e-08,3.3088480702472524e-07,1.5234180377637491e-06,1.5507117854481591e-06,2.1693968758107881e-06,1.0839146765498639e-03,1.1033342271655360e-03,1.5435297828063370e-03,8.7461092141600849e-01,-4.6711461462313941e-01,8.7029749128957901e-01,-4.7468793097896667e-01,6.8838458276388248e-01,-5.7810917788988792e-01
4.7117242780167385e+02,3.0303998773617380e-03,1.3080430805415897e-04,-8.7687771779791461e-04,5.7785665352137748e-05,-4.3959457406235111e-04,7.1594927246018336e-05,-8.7687771812478281e-04,5.7785665243476235e-05,3.2382323231164799e-03,1.2024526336318900e-04,-8.7687771812478259e-04,5.7785665243476262e-05,-4.3959457406235106e-04,7.1594927246018309e-05,-8.7687771779791472e-04,5.7785665352137768e-05,3.0303998773617380e-03,1.3080430805415889e-04,3.7568715474304872e+02,-3.3304115500650788e+01,1.2325117487406436e+02,-2.9549306522824971e+01,8.7586137828953838e+01,-2.8388175989735593e+01,1.2325117484481679e+02,-2.9549306533300602e+01,3.7323375433515548e+02,-3.4261330732071471e+01,1.2325117484481677e+02,-2.9549306533300605e+01,8.7586137828953852e+01,-2.8388175989735608e+01,1.2325117487406440e+02,-2.9549306522824967e+01,3.7568715474304878e+02,-3.3304115500650767e+01,2.6550216794759406e-08,2.7545463750431015e-08,3.4609352297011691e-07,1.5860060153070404e-06,1.6143150482543302e-06,2.2478865633651624e-06,1.0838790786455539e-03,1.1032255175947876e-03,1.5362093167901854e-03,8.6497898093490688e-01,-4.8462188348974700e-01,8.6024980275854190e-01,-4.9232856198039598e-01,6.7026487199541529e-01,-5.9241242921441684e-01
4.9054614639717357e+02,3.0332015552081175e-03,1.3094354617434063e-04,-8.7459928508601414e-04,5.9711843905835876e-05,-4.3719748853983436e-04,7.2909372102354086e-05,-8.7459928517448070e-04,5.9711843924692103e-05,3.2405390696140200e-03,1.1981773474240289e-04,-8.7459928517448070e-04,5.9711843924692056e-05,-4.3719748853983441e-04,7.2909372102354086e-05,-8.7459928508601403e-04,5.9711843905835950e-05,3.0332015552081192e-03,1.3094354617434076e-04,3.7472288674043921e+02,-3.3350605464869609e+01,1.2228258626503539e+02,-2.9724931183624467e+01,8.6652143473149025e+01,-2.8533307092687515e+01,1.2228258623670271e+02,-2.9724931200232312e+01,3.7223286732210227e+02,-3.4314766773304015e+01,1.2228258623670270e+02,-2.9724931200232309e+01,8.6652143473149010e+01,-2.8533307092687519e+01,1.2228258626503535e+02,-2.9724931183624463e+01,3.7472288674043904e+02,-3.3350605464869588e+01,2.6708738398622569e-08,2.8102638227124050e-08,3.6180597812303138e-07,1.6511629512263652e-06,1.6805160174864474e-06,2.3289894320841255e-06,1.0838419060057527e-03,1.1031095883739959e-03,1.5287748209602680e-03,8.5457811165324071e-01,-5.0263595812945827e-01,8.4940792293422618e-01,-5.1046142705157194e-01,6.5126379892640252e-01,-6.0663549330538435e-01
5.1071647563894692e+02,3.0360841126307941e-03,1.3112234448968372e-04,-8.7225005287022098e-04,6.1586087181722687e-05,-4.3473825814112848e-04,7.4185012252423938e-05,-8.7225005699324907e-04,6.1586087021554787e-05,3.2429131672136410e-03,1.1944353489849675e-04,-8.7225005699324777e-04,6.1586087021554706e-05,-4.3473825814112810e-04,7.4185012252423450e-05,-8.7225005287021979e-04,6.1586087181723039e-05,3.0360841126307937e-03,1.3112234448968375e-04,3.7374457604960406e+02,-3.3384374397772170e+01,1.2130009848273315e+02,-2.9881088014348403e+01,8.5705934075834591e+01,-2.8659225885392154e+01,1.2130009793619159e+02,-2.9881088381627201e+01,3.7121690955491334e+02,-3.4354230123828984e+01,1.2130009793619149e+02,-2.9881088381627265e+01,8.5705934075834477e+01,-2.8659225885392132e+01,1.2130009848273309e+02,-2.9881088014348403e+01,3.7374457604960418e+02,-3.3384374397772177e+01,2.6878826888383408e-08,2.8698585121578187e-08,3.7801355423905589e-07,1.7189950053713301e-06,1.7494207286136004e-06,2.4127918306012382e-06,1.0838036721589515e-03,1.1029866892561656e-03,1.5212334171941708e-03,8.4335042066247978e-01,-5.2115166714806305e-01,8.3771325090226889e-01,-5.2907878734706415e-01,6.3135545524543069e-01,-6.2073845371168690e-01
5.3171617064928171e+02,3.0390491181164930e-03,1.3133360844553403e-04,-8.6982975061905673e-04,6.3405214533289171e-05,-4.3221693228511372e-04,7.5418125216334875e-05,-8.6982976867994491e-04,6.3405210917391198e-05,3.2453560395512811e-03,1.1911564869609786e-04,-8.6982976867994004e-04,6.3405210917391158e-05,-4.3221693228511285e-04,7.5418125216333547e-05,-8.6982975061905413e-04,6.3405214533290337e-05,3.0390491181164943e-03,1.3133360844553359e-04,3.7275309214880070e+02,-3.3403964347973542e+01,1.2030467486206733e+02,-3.0016509340467419e+01,8.4748491057312236e+01,-2.8764759400968913e+01,1.2030467331325417e+02,-3.0016510259042359e+01,3.7018682709270911e+02,-3.4378148778398533e+01,1.2030467331325386e+02,-3.0016510259042537e+01,8.4748491057311867e+01,-2.8764759400968874e+01,1.2030467486206726e+02,-3.0016509340467440e+01,3.7275309214880139e+02,-3.3403964347973563e+01,2.7061200316022058e-08,2.9335370751195762e-08,3.9470471359248367e-07,1.7896118883791149e-06,1.8211386471328598e-06,2.4993829232663289e-06,1.0837643462195379e-03,1.1028565177183087e-03,1.5135919231288571e-03,8.3123433264233415e-01,-5.4016020796139419e-01,8.2510366588532502e-01,-5.4816904027660240e-01,6.1051458587634388e-01,-6.3467826697643126e-01
5.5357933337910868e+02,3.0420962926470899e-03,1.3156910037352468e-04,-8.6733969101274503e-04,6.5165186771464536e-05,-4.2963530954923541e-04,7.6604085457690607e-05,-8.6733967463416761e-04,6.5165191226837957e-05,3.2478675028323315e-03,1.1882599712962251e-04,-8.6733967463417108e-04,6.5165191226837808e-05,-4.2963530954923573e-04,7.6604085457691366e-05,-8.6733969101274655e-04,6.5165186771463980e-05,3.0420962926470904e-03,1.3156910037352511e-04,3.7174943997377312e+02,-3.3407945878819035e+01,1.1929740591878540e+02,-3.0129971886611777e+01,8.3780921146113712e+01,-2.8848781456893935e+01,1.1929740682091941e+02,-3.0129971391518140e+01,3.6914371467655440e+02,-3.4384980449739864e+01,1.1929740682091966e+02,-3.0129971391518009e+01,8.3780921146113911e+01,-2.8848781456893963e+01,1.1929740591878546e+02,-3.0129971886611756e+01,3.7174943997377278e+02,-3.3407945878819028e+01,2.7255257581945024e-08,3.0014125027230472e-08,4.1186739078984192e-07,1.8631260606021387e-06,1.8957822310097052e-06,2.5888813084092154e-06,1.0837228836775232e-03,1.1027179693629840e-03,1.5058722951582408e-03,8.1816508702017887e-01,-5.5964868470302476e-01,8.1151386368359157e-01,-5.6771626866612990e-01,5.8871070768585265e-01,-6.4841310234879979e-01
5.7634146798704728e+02,3.0452292482638565e-03,1.3182305489791701e-04,-8.6477791743395016e-04,6.6863509375936382e-05,-4.2699151204570758e-04,7.7740218640075782e-05,-8.6477793626459510e-04,6.6863505446915347e-05,3.2504506579006144e-03,1.1856897450870064e-04,-8.6477793626459000e-04,6.6863505446915401e-05,-4.2699151204570645e-04,7.7740218640074589e-05,-8.6477791743394788e-04,6.6863509375937439e-05,3.0452292482638587e-03,1.3182305489791663e-04,3.7073474802878951e+02,-3.3394978434848262e+01,1.1827955335695340e+02,-3.0220291555515676e+01,8.2804481485053813e+01,-2.8910216494619817e+01,1.1827955182048119e+02,-3.0220292467387299e+01,3.6808880114045354e+02,-3.4373283439601600e+01,1.1827955182048072e+02,-3.0220292467387470e+01,8.2804481485053500e+01,-2.8910216494619814e+01,1.1827955335695337e+02,-3.0220291555515693e+01,3.7073474802879025e+02,-3.3394978434848262e+01,2.7464476251445853e-08,3.0738829241041982e-08,4.2947962718438677e-07,1.9396589113703016e-06,1.9734717189480128e-06,2.6813407640078415e-06,1.0836807763332304e-03,1.1025718758719291e-03,1.4980558817432321e-03,8.0407214039052632e-01,-5.7960018061609453e-01,7.9687346038170304e-01,-5.8770020634631370e-01,5.6592956847947729e-01,-6.6188591887837178e-01
6.0003953849553216e+02,3.0484450355123685e-03,1.3208573976770713e-04,-8.6214800836749590e-04,6.8494964078332478e-05,-4.2428982163895691e-04,7.8820725832528922e-05,-8.6214800118388131e-04,6.8494965804895841e-05,3.2531029791057447e-03,1.1833515122532050e-04,-8.6214800118388261e-04,6.8494965804895814e-05,-4.2428982163895729e-04,7.8820725832529328e-05,-8.6214800836749612e-04,6.8494964078332125e-05,3.0484450355123672e-03,1.3208573976770715e-04,3.6971025919152743e+02,-3.3363753337879778e+01,1.1725243729140794e+02,-3.0286385429651247e+01,8.1820500436089915e+01,-2.8948082892502658e+01,1.1725243784749168e+02,-3.0286385125448930e+01,3.6702344377316138e+02,-3.4341645668497677e+01,1.1725243784749182e+02,-3.0286385125448867e+01,8.1820500436090072e+01,-2.8948082892502661e+01,1.1725243729140794e+02,-3.0286385429651240e+01,3.6971025919152726e+02,-3.3363753337879771e+01,2.7686464701229367e-08,3.1509294351645968e-08,4.4752626997059865e-07,2.0193305841280086e-06,2.0543274422788473e-06,2.7769222613111489e-06,1.0836360045864881e-03,1.1024164142122014e-03,1.4901834142198745e-03,7.8888357286940936e-01,-5.9999220043892554e-01,7.8111022064878877e-01,-6.0809483999080194e-01,5.4213422375985965e-01,-6.7505329615651477e-01
6.2471202881765078e+02,3.0517462304490007e-03,1.3235109746539834e-04,-8.5944886969780028e-04,7.0056607611225529e-05,-4.2152926661148595e-04,7.9842665536681876e-05,-8.5944889561161174e-04,7.0056598995787034e-05,3.2558266060736443e-03,1.1811876535806995e-04,-8.5944889561160773e-04,7.0056598995787170e-05,-4.2152926661148384e-04,7.9842665536681307e-05,-8.5944886969779801e-04,7.0056607611225584e-05,3.0517462304489999e-03,1.3235109746539774e-04,3.6867735392918223e+02,-3.3313092070097490e+01,1.1621757762754390e+02,-3.0327225994551799e+01,8.0830478023823204e+01,-2.8961468767310933e+01,1.1621757693258392e+02,-3.0327226296956553e+01,3.6594914815688531e+02,-3.4288802349148327e+01,1.1621757693258337e+02,-3.0327226296956724e+01,8.0830478023822963e+01,-2.8961468767310922e+01,1.1621757762754372e+02,-3.0327225994551803e+01,3.6867735392918308e+02,-3.3313092070097511e+01,2.7924705826515704e-08,3.2329424556085535e-08,4.6597971733492871e-07,2.1022728113136825e-06,2.1384797032845092e-06,2.8756937404409789e-06,1.0835902208001147e-03,1.1022526103120817e-03,1.4822403630910083e-03,7.7252064993187231e-01,-6.2079712725951319e-01,7.6414610313324161e-01,-6.2886868786591410e-01,5.1731098245595075e-01,-6.8785187553339200e-01
