omega,Overhead_Tv_real_0_0,Overhead_Tv_imag_0_0,Overhead_Tv_real_0_1,Overhead_Tv_imag_0_1,Overhead_Tv_real_0_2,Overhead_Tv_imag_0_2,Overhead_Tv_real_1_0,Overhead_Tv_imag_1_0,Overhead_Tv_real_1_1,Overhead_Tv_imag_1_1,Overhead_Tv_real_1_2,Overhead_Tv_imag_1_2,Overhead_Tv_real_2_0,Overhead_Tv_imag_2_0,Overhead_Tv_real_2_1,Overhead_Tv_imag_2_1,Overhead_Tv_real_2_2,Overhead_Tv_imag_2_2,Overhead_Ti_real_0_0,Overhead_Ti_imag_0_0,Overhead_Ti_real_0_1,Overhead_Ti_imag_0_1,Overhead_Ti_real_0_2,Overhead_Ti_imag_0_2,Overhead_Ti_real_1_0,Overhead_Ti_imag_1_0,Overhead_Ti_real_1_1,Overhead_Ti_imag_1_1,Overhead_Ti_real_1_2,Overhead_Ti_imag_1_2,Overhead_Ti_real_2_0,Overhead_Ti_imag_2_0,Overhead_Ti_real_2_1,Overhead_Ti_imag_2_1,Overhead_Ti_real_2_2,Overhead_Ti_imag_2_2,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2
8.9780055256346361e+02,-3.6067721302837569e-01,5.1872153444769420e-03,7.1468538566700401e-01,-6.2898632522097042e-03,5.7491626909918547e-01,-7.2163178683852872e-04,8.4102468121501495e-01,1.0641796655599889e-02,-3.5501917816548871e-02,-1.3265863303807048e-03,5.8315368685897062e-01,-8.8235599864309490e-03,-4.0303671622997533e-01,3.2686267354158638e-03,-6.9849402319039167e-01,5.4028419956354545e-03,5.7386560939084374e-01,-1.7168060660521702e-03,-3.8758990739436339e-01,-6.4446096712609561e-03,7.1876060912605122e-01,-5.8490451964395892e-03,6.0270980843893551e-01,-8.8892066922712579e-03,8.1301244598157629e-01,9.3883029016074947e-04,-2.4763241591904676e-02,1.6573429955003538e-03,5.4084829162617354e-01,5.4562216491129724e-03,-4.3788084416259621e-01,-5.2008375273468379e-03,-6.9487723819213498e-01,5.7313322365956368e-03,5.8920335923059197e-01,-7.4755412347817258e-03,5.0462866405615915e-04,5.1222347042057751e-04,6.5669974415422973e-04,8.9493062763492703e-01,-4.3567872979927597e-01,8.9069367723299819e-01,-4.4115388995631077e-01,7.5507687340470986e-01,-5.0511270298185373e-01
9.3471641230806244e+02,-3.6053375652389524e-01,5.3701598266189809e-03,7.1465560417448548e-01,-6.3677160398081245e-03,5.7499392242914982e-01,-5.8545271086629137e-04,8.4117329379785577e-01,1.0916024815690428e-02,-3.5494061993200203e-02,-1.2489452272786902e-03,5.8301974675503077e-01,-9.0507319476366352e-03,-4.0284169917738810e-01,3.6697953035166320e-03,-6.9852497247023582e-01,5.3192244675376865e-03,5.7392079527646866e-01,-1.6205890293375987e-03,-3.8752485957400590e-01,-6.5125116347689331e-03,7.1873444847797074e-01,-5.7667170662534404e-03,6.0284032799655396e-01,-9.1087318032112233e-03,8.1312261691173759e-01,7.6814861220215330e-04,-2.4746269930721446e-02,1.5515553360016280e-03,5.4061859077768470e-01,5.8709921425020000e-03,-4.3777432917741083e-01,-5.4471214788128662e-03,-6.9490473170878586e-01,5.8206318765942691e-03,5.8930532267469171e-01,-7.6428475087151598e-03,5.0459359516604829e-04,5.1210811382084278e-04,6.5312087259763313e-04,8.8661530054865334e-01,-4.5221441186600936e-01,8.8207312839828844e-01,-4.5773330178127059e-01,7.4206955410653441e-01,-5.1917986945569117e-01
9.7315018234664706e+02,-3.6037618833137308e-01,5.5570411582058221e-03,7.1462420161582441e-01,-6.4453970415989104e-03,5.7507805204106510e-01,-4.4790648186234482e-04,8.4133473618507493e-01,1.1192747600390962e-02,-3.5487144708216983e-02,-1.1731364128020894e-03,5.8287443221804014e-01,-9.2797589665575709e-03,-4.0263150060935027e-01,4.0719754325965474e-03,-6.9855749891081909e-01,5.2358713503969923e-03,5.7398083079870832e-01,-1.5236981597210597e-03,-3.8745261915846657e-01,-6.5833806360073976e-03,7.1870710930191706e-01,-5.6848320169999873e-03,6.0298175295121348e-01,-9.3300332408922746e-03,8.1324189610927677e-01,5.9682933273712269e-04,-2.4729613199605309e-02,1.4476515144764570e-03,5.4036878129541133e-01,6.2898113459599371e-03,-4.3766008133967016e-01,-5.6939239926297458e-03,-6.9493354494474058e-01,5.9093668752308592e-03,5.8941614558396083e-01,-7.8109518823951075e-03,5.0455704482489574e-04,5.1198816634653063e-04,6.4958944073324266e-04,8.7763423495092752e-01,-4.6925866100103997e-01,8.7277436872141634e-01,-4.7480776120344731e-01,7.2840045283316135e-01,-5.3348771483435686e-01
1.0131642762780488e+03,-3.6020410456371055e-01,5.7470465323663233e-03,7.1459104210578184e-01,-6.5229094294982359e-03,5.7516891836034967e-01,-3.0928044193712610e-04,8.4150951015346465e-01,1.1471377372135327e-02,-3.5481068827064428e-02,-1.0989719546263405e-03,5.8271730814642331e-01,-9.5101107577023614e-03,-4.0240539779910028e-01,4.4746124100132068e-03,-6.9859174714302053e-01,5.1527695408815632e-03,5.7404588818493307e-01,-1.4263715251830698e-03,-3.8737301255499529e-01,-6.6567707257008130e-03,7.1867845411658038e-01,-5.6033495849713991e-03,6.0313449934290886e-01,-9.5525947980068630e-03,8.1337059900612063e-01,4.2532964963894193e-04,-2.4713128240348641e-02,1.3454415169066800e-03,5.4009805826450963e-01,6.7117733909676704e-03,-4.3753766469198968e-01,-5.9410331501533976e-03,-6.9496382201414864e-01,5.9975840528309673e-03,5.8953612664466604e-01,-7.9793943355029283e-03,5.0451899556825644e-04,5.1186372740607937e-04,6.4611206240105027e-04,8.6793683737620353e-01,-4.8681142289175355e-01,8.6274707994067235e-01,-4.9237585677655993e-01,7.1402893713950322e-01,-5.4802890091939382e-01
1.0548236740301722e+03,-3.6001714884113256e-01,5.9393399282075265e-03,7.1455597675758331e-01,-6.6002227489158072e-03,5.7526677540814364e-01,-1.6989950343048940e-04,8.4169810359276087e-01,1.1751253319311317e-02,-3.5475707694793975e-02,-1.0263108855702759e-03,5.8254795517374502e-01,-9.7411936320101720e-03,-4.0216265608673007e-01,4.8770159483534081e-03,-6.9862787639094748e-01,5.0699426698395667e-03,5.7411613059660493e-01,-1.3288731954033753e-03,-3.8728589872785624e-01,-6.7322411507753435e-03,7.1864832842199544e-01,-5.5222666746010405e-03,6.0329896927375037e-01,-9.7758391240390045e-03,8.1350902384416390e-01,2.5415809739968466e-04,-2.4696636791481836e-02,1.2447934808610614e-03,5.3980563589466279e-01,7.1358612199535643e-03,-4.3740662579642875e-01,-6.1881485866352318e-03,-6.9499572629184081e-01,6.0852889829383309e-03,5.8966554603223253e-01,-8.1476687721822125e-03,5.0447948196623640e-04,5.1173497189712367e-04,6.4269502640126484e-04,8.5746899837116664e-01,-5.0487012456627500e-01,8.5193754439833869e-01,-5.1043362976516615e-01,6.9891099808446611e-01,-5.6279342147808753e-01
1.0981960273825910e+03,-3.5981498944288215e-01,6.1329538025229335e-03,7.1451887509522294e-01,-6.6773124508195947e-03,5.7537185468782970e-01,-3.0130898355434921e-05,8.4190095196720072e-01,1.2031631901994411e-02,-3.5470961032441024e-02,-9.5496411362014366e-04,5.8236599381973586e-01,-9.9723423677430516e-03,-4.0190263154785594e-01,5.2784387160808299e-03,-6.9866602563866964e-01,4.9874057720102893e-03,5.7419170402430963e-01,-1.2314970270967708e-03,-3.8719113207757250e-01,-6.8092686610923721e-03,7.1861659866413441e-01,-5.4415662227941400e-03,6.0347551757650841e-01,-9.9991184051627813e-03,8.1365742917391859e-01,8.3875925135191293e-05,-2.4679994781280214e-02,1.1455263487650782e-03,5.3949080288760498e-01,7.5609255121849503e-03,-4.3726655955323085e-01,-6.4349528058291194e-03,-6.9502939812100073e-01,6.1725027827176995e-03,5.8980464352282014e-01,-8.3152150750454203e-03,5.0443844648765724e-04,5.1160201698499793e-04,6.3934446041841013e-04,8.4617319653412526e-01,-5.2342925337853785e-01,8.4028871442875341e-01,-5.2897415302908846e-01,6.8299912228044746e-01,-5.7776836683671939e-01
1.1433517698280332e+03,-3.5959737058537633e-01,6.3269307289424703e-03,7.1447959058427224e-01,-6.7541279386207909e-03,5.7548437291272114e-01,1.0964193103844486e-04,8.4211846140607127e-01,1.2311733545043224e-02,-3.5466686065160472e-02,-8.8478683675504224e-04,5.8217107469569740e-01,-1.0202864528506161e-02,-4.0162467427386600e-01,5.6780459872255440e-03,-6.9870635227711353e-01,4.9052027215060190e-03,5.7427273891123354e-01,-1.1345476450032987e-03,-3.8708861952646589e-01,-6.8873533207791599e-03,7.1858310923566793e-01,-5.3612612367739268e-03,6.0366447256432476e-01,-1.0221755594770083e-02,8.1381604617725389e-01,-8.4933126461265648e-05,-2.4663008907405064e-02,1.0475118973568942e-03,5.3915289150757817e-01,7.9857616431182506e-03,-4.3711704411362995e-01,-6.6810695070376553e-03,-6.9506500263886295e-01,6.2592131414144622e-03,5.8995363020582348e-01,-8.4814513645430842e-03,5.0439598427140780e-04,5.1146515559959051e-04,6.3606569774240270e-04,8.3398805230222739e-01,-5.4248003950171619e-01,8.2773980822873627e-01,-5.4798722845912473e-01,6.6624228637714233e-01,-5.9293671454683183e-01
1.1903642309511577e+03,-3.5936408742742931e-01,6.5202121932560475e-03,7.1443798880070652e-01,-6.8306088358647821e-03,5.7560451851764527e-01,2.4898894907086043e-04,8.4235097906701528e-01,1.2590691514708707e-02,-3.5462748556472232e-02,-8.1561904381525011e-04,5.8196289950348579e-01,-1.0431989833727723e-02,-4.0132821670886160e-01,6.0749095230524519e-03,-6.9874900079650382e-01,4.8233865298520362e-03,5.7435934332198046e-01,-1.0383616525320265e-03,-3.8697828530402195e-01,-6.9659363045525930e-03,7.1854771651260907e-01,-5.2813704492124204e-03,6.0386610879819735e-01,-1.0443001046540581e-02,8.1398505774265018e-01,-2.5162868177937281e-04,-2.4645499106197490e-02,9.5061040008198616e-04,5.3879132018260900e-01,8.4090265060132955e-03,-4.3695769904211762e-01,-6.9260718428002079e-03,-6.9510269195564789e-01,6.3454016531468245e-03,5.9011267054294636e-01,-8.6457422004289543e-03,5.0435209880938506e-04,5.1132461810858240e-04,6.3286378369460552e-04,8.2084844593560169e-01,-5.6200981065170807e-01,8.1422640021972448e-01,-5.6745874116243700e-01,6.4858580933685317e-01,-6.0827727912148255e-01
1.2393097555103809e+03,-3.5911501008576818e-01,6.7117001370586293e-03,7.1439393634906323e-01,-6.9066791782779746e-03,5.7573244945786750e-01,3.8744997343492966e-04,8.4259879547851002e-01,1.2867586906916140e-02,-3.5458997719884304e-02,-7.4731182619298259e-04,5.8174122579415144e-01,-1.0658897969165537e-02,-4.0101274583689961e-01,6.4680255160594891e-03,-6.9879411537272074e-01,4.7420266354809559e-03,5.7445160006926055e-01,-9.4329593940903692e-04,-3.8686009705330132e-01,-7.0444378918654710e-03,7.1851027460190942e-01,-5.2019279686358940e-03,6.0408064964098496e-01,-1.0662062699399693e-02,8.1416459732032287e-01,-4.1553506440592837e-04,-2.4627268643503401e-02,8.5469805662018042e-04,5.3840559173008673e-01,8.8292930719413576e-03,-4.3678816850882479e-01,-7.1694820604069742e-03,-6.9514262100915891e-01,6.4310329676935014e-03,5.9028188363927570e-01,-8.8074226624577142e-03,5.0430685317296798e-04,5.1118072001890525e-04,6.2974317960104919e-04,8.0668527495530695e-01,-5.8200155613704696e-01,7.9968019113745670e-01,-5.8737023363603502e-01,6.2997138182014334e-01,-6.2376371569885958e-01
1.2902678274161112e+03,-3.5885008978364441e-01,6.9002493363604644e-03,7.1434730410786906e-01,-6.9822476902006714e-03,5.7586828728307360e-01,5.2453040232574785e-04,8.4286213497705953e-01,1.3141443621713544e-02,-3.5455269680597291e-02,-6.7972487691594224e-04,5.8150587746245885e-01,-1.0882711342481066e-02,-4.0067781882408393e-01,6.8563113400215148e-03,-6.9884183639247710e-01,4.6612084881769156e-03,5.7454956235070009e-01,-8.4973089088036247e-04,-3.8673406881003020e-01,-7.1222497476777918e-03,7.1847063881501327e-01,-5.1229826947097566e-03,6.0430825887205353e-01,-1.0878102907621685e-02,8.1435474044273226e-01,-5.7593751447253261e-04,-2.4608108664791673e-02,7.5966418033992524e-04,5.3799530833642562e-01,9.2450416045736922e-03,-4.3660813198428033e-01,-7.4107673138481458e-03,-6.9518494370054706e-01,6.5160555116571123e-03,5.9046133677342938e-01,-8.9657963481408354e-03,5.0426037590383071e-04,5.1103386338204558e-04,6.2670781917010512e-04,7.9142535681465587e-01,-6.0243333259268828e-01,7.8402890825813409e-01,-6.0769831141173991e-01,6.1033711363518339e-01,-6.3936385354945136e-01
1.3433211988067389e+03,-3.5856938222299928e-01,7.0846356410695643e-03,7.1429797779231086e-01,-7.0572000337978391e-03,5.7601212737686036e-01,6.5971201023683722e-04,8.4314111937307878e-01,1.3411187603548369e-02,-3.5451400624934952e-02,-6.1273113819234129e-04,5.8125672291449548e-01,-1.1102518699796770e-02,-4.0032312239413648e-01,7.2385506859643789e-03,-6.9889228902640987e-01,4.5810417163050787e-03,5.7465326536083317e-01,-7.5805685874051620e-04,-3.8660022844832870e-01,-7.1987605108079370e-03,7.1842867563934676e-01,-5.0446052346196230e-03,6.0454900915831800e-01,-1.1090204314914439e-02,8.1455551405660143e-01,-7.3209645500150675e-04,-2.4587818484058919e-02,6.6542439515563431e-04,5.3756022691327665e-01,9.6545995824196783e-03,-4.3641729972669163e-01,-7.6493503748111015e-03,-6.9522980162619796e-01,6.6003937994859770e-03,5.9065101841188550e-01,-9.1201083067760993e-03,5.0421261682884059e-04,5.1088430171880030e-04,6.2376115739069598e-04,7.7499155994256708e-01,-6.2327733708735777e-01,7.6719642953000489e-01,-6.2841373509822207e-01,5.8961762515485761e-01,-6.5503894911781491e-01
1.3985560244319877e+03,-3.5827302223346896e-01,7.2636753124603326e-03,7.1424583756481375e-01,-7.1314189750498191e-03,5.7616400082730912e-01,7.9244576904212091e-04,8.4343582732024647e-01,1.3675779339504368e-02,-3.5447191211043658e-02,-5.4621301678758200e-04,5.8099374876874943e-01,-1.1317352534801636e-02,-3.9994836229290637e-01,7.6135610552605371e-03,-6.9894560583422116e-01,4.5016392971514718e-03,5.7476269055646223e-01,-6.6869118937532522e-04,-3.8645871058916209e-01,-7.2733188687341141e-03,7.1838424213290286e-01,-4.9668713717870086e-03,6.0480293354172732e-01,-1.1297482671131103e-02,8.1476685851373654e-01,-8.8324323527673616e-04,-2.4566154760943027e-02,5.7189599460505630e-04,5.3710017126013654e-01,1.0056337519897067e-02,-4.3621543882357161e-01,-7.8846012422095248e-03,-6.9527734743854319e-01,6.6839667395875461e-03,5.9085088671890973e-01,-9.2696372747889336e-03,5.0416382713043258e-04,5.1073259283434245e-04,6.2090578389013167e-04,7.5730241799041687e-01,-6.4449965059576153e-01,7.4910240949242879e-01,-6.4948113459038281e-01,5.6774448294153101e-01,-6.7074237465376974e-01
1.4560620015618531e+03,-3.5796129999046961e-01,7.4360311505843324e-03,7.1419079748631731e-01,-7.2047481147756720e-03,5.7632392098671925e-01,9.2216435316462911e-04,8.4374616319997653e-01,1.3933989703958982e-02,-3.5442465873744868e-02,-4.8007656599741849e-04,5.8071696682009277e-01,-1.1526228241442133e-02,-3.9955348863559487e-01,7.9799050893503698e-03,-6.9900188356401960e-01,4.4231554000353501e-03,5.7487781261737003e-01,-5.8204936646231303e-04,-3.8630961904351635e-01,-7.3452998028309385e-03,7.1833722476235184e-01,-4.8898937028920807e-03,6.0506991251672060e-01,-1.1498900121940858e-02,8.1498866772743050e-01,-1.0285922819424070e-03,-2.4542917806620844e-02,4.7904830195524248e-04,5.3661523101843955e-01,1.0448336014374383e-02,-4.3600235265589232e-01,-8.1158437316366152e-03,-6.9532770090494289e-01,6.7666527602604203e-03,5.9106076703221233e-01,-9.4135430965468694e-03,5.0411381372485198e-04,5.1057888950879684e-04,6.1814410975524281e-04,7.3827278809130958e-01,-6.6605862895174361e-01,7.2966291163533736e-01,-6.7085745241982198e-01,5.4464610813336878e-01,-6.8641941986834709e-01
1.5159325156483283e+03,-3.5763451814609670e-01,7.6006370095964004e-03,7.1413273946657119e-01,-7.2770626653740345e-03,5.7649179562351449e-01,1.0482840288264031e-03,8.4407209109346970e-01,1.4184871957965972e-02,-3.5436969224596361e-02,-4.1423244053493194e-04,5.8042658569354844e-01,-1.1728116800042626e-02,-3.9913829579105087e-01,8.3364875761211543e-03,-6.9906125567944011e-01,4.3457119646065911e-03,5.7499851477710384e-01,-4.9857792805609036e-04,-3.8615327505994512e-01,-7.4140134023521946e-03,7.1828747460422349e-01,-4.8137610127205995e-03,6.0534987607505564e-01,-1.1693658182143562e-02,8.1522071804718321e-01,-1.1673564672884176e-03,-2.4517801317629328e-02,3.8681465167479358e-04,5.3610540724840872e-01,1.0829089236333167e-02,-4.3577792780436003e-01,-8.3423697673796968e-03,-6.9538102236733335e-01,6.8483564318298782e-03,5.9128054109322514e-01,-9.5511915268048572e-03,5.0406323725017482e-04,5.1042415979500014e-04,6.1547711100674906e-04,7.1781276232824565e-01,-6.8790537607460700e-01,7.0878937034904532e-01,-6.9249231426627378e-01,5.2024906536009730e-01,-7.0200482752287974e-01
1.5782647919764756e+03,-3.5729331621836552e-01,7.7558706437837466e-03,7.1407164050430216e-01,-7.3481276995572276e-03,5.7666756960742949e-01,1.1701921937886592e-03,8.4441315211725709e-01,1.4426830118605238e-02,-3.5430555135886957e-02,-3.4864727042276458e-04,5.8012272974650370e-01,-1.1921980623250264e-02,-3.9870322497968885e-01,8.6813680467028309e-03,-6.9912375329975429e-01,4.2695464295251506e-03,5.7512472935270997e-01,-4.1870006717638700e-04,-3.8598978013380314e-01,-7.4788774264080400e-03,7.1823493012238637e-01,-4.7386632563656810e-03,6.0564238793054459e-01,-1.1880429952812726e-02,8.1546276819253549e-01,-1.2987096342707387e-03,-2.4490669115683771e-02,2.9527887684702018e-04,5.3557135170585268e-01,1.1196112839120306e-02,-4.3554207089429209e-01,-8.5633859164946785e-03,-6.9543737341211098e-01,6.9288714220239397e-03,5.9150975916715209e-01,-9.6815161138825191e-03,5.0401127134733345e-04,5.1026798077441254e-04,6.1290677143778039e-04,6.9583012887058771e-01,-7.0998020144818563e-01,6.8639094986807336e-01,-7.1432467673855471e-01,4.9447687889542691e-01,-7.1742455529838300e-01
1.6431600535510916e+03,-3.5693808171629815e-01,7.9010973737827783e-03,7.1400736873342741e-01,-7.4178556216070723e-03,5.7685099068194612e-01,1.2873178106967142e-03,8.4476929081886254e-01,1.4659340361447892e-02,-3.5422884416711903e-02,-2.8325329241100580e-04,5.7980589485904999e-01,-1.2106800074905836e-02,-3.9824800844601815e-01,9.0139491524551252e-03,-6.9918952792919264e-01,4.1947435761618967e-03,5.7525621203215449e-01,-3.4286902874324648e-04,-3.8581973003984976e-01,-7.5391706812828032e-03,7.1817942317035566e-01,-4.6646638971160745e-03,6.0594735988257986e-01,-1.2058775206082981e-02,8.1571441400765787e-01,-1.4219220356929043e-03,-2.4461110742461902e-02,2.0434612228462866e-04,5.3501309766601579e-01,1.1548523342148925e-02,-4.3529482412860770e-01,-8.7781719951543803e-03,-6.9549693757038922e-01,7.0081298023480180e-03,5.9174831624518109e-01,-9.8042008435862606e-03,5.0395940749803315e-04,5.1011210260737839e-04,6.1043192193035924e-04,6.7222671225298380e-01,-7.3221571760750803e-01,6.6237107784990124e-01,-7.3628557947098705e-01,4.6725396750120290e-01,-7.3258960271711815e-01
1.7107236854753774e+03,-3.5656963008042752e-01,8.0349424444391138e-03,7.1393990509807670e-01,-7.4860228602024459e-03,5.7704184120770241e-01,1.3990429358924552e-03,8.4513992894550438e-01,1.4881027756825982e-02,-3.5413749423909874e-02,-2.1805302971482712e-04,5.7947649776923527e-01,-1.2281521256385189e-02,-3.9777317397327544e-01,9.3325337575854150e-03,-6.9925860964182607e-01,4.1215308664349637e-03,5.7539276604651046e-01,-2.7152267764412111e-04,-3.8564347257806569e-01,-7.5942892406410849e-03,7.1812088902419158e-01,-4.5919515836683857e-03,6.0626425401586559e-01,-1.2227567742107089e-02,8.1597521315927946e-01,-1.5361968626707266e-03,-2.4428917752534786e-02,1.1410950868691574e-04,5.3443148858523015e-01,1.1884152830554582e-02,-4.3503626750704960e-01,-8.9858861113850958e-03,-6.9555978135256169e-01,7.0859265923404885e-03,5.9199569530667273e-01,-9.9183577135291308e-03,5.0390741849011675e-04,5.0995666527325824e-04,6.0805289979975704e-04,6.4690294059503206e-01,-7.5453118622521387e-01,6.3663181111738432e-01,-7.5829285161508186e-01,4.3850304088370634e-01,-7.4740051489729165e-01
1.7810654060885513e+03,-3.5618932666020053e-01,8.1549362572161110e-03,7.1386939025817608e-01,-7.5521916720833748e-03,5.7723999906495238e-01,1.5046880241684699e-03,8.4552380110710512e-01,1.5089234735927104e-02,-3.5403143224390955e-02,-1.5317356319942063e-04,5.7913475692787386e-01,-1.2445057513207956e-02,-3.9728033989350536e-01,9.6337364802872028e-03,-6.9933085632975933e-01,4.0503612364959918e-03,5.7553430063174271e-01,-2.0506428213888303e-04,-3.8546092990707820e-01,-7.6438407220164387e-03,7.1805940911285338e-01,-4.5209184042612179e-03,6.0659193082126717e-01,-1.2384639345046853e-02,8.1624472035803708e-01,-1.6406415598509538e-03,-2.4394183719760949e-02,2.4974757179111167e-05,5.3382844449443845e-01,1.2198896070211863e-02,-4.3476647790792500e-01,-9.1855041324757948e-03,-6.9562580462335444e-01,7.1618348379443751e-03,5.9225082394204376e-01,-1.0022233375557164e-02,5.0385265753900171e-04,5.0979955395441382e-04,6.0577203829885440e-04,6.1976003840157579e-01,-7.7683037204866345e-01,6.0907591981149478e-01,-7.8024906563656293e-01,4.0814494733628010e-01,-7.6174698462278578e-01
1.8542994451403069e+03,-3.5579738411194095e-01,8.2621984179217789e-03,7.1379557413596306e-01,-7.6164986157716275e-03,5.7744484762004866e-01,1.6038133153524065e-03,8.4592122235179135e-01,1.5285260758119701e-02,-3.5390444905508481e-02,-8.8536157856807657e-05,5.7878183311179854e-01,-1.2596544926895201e-02,-3.9676846283958966e-01,9.9192142188467836e-03,-6.9940655329504919e-01,3.9810892260257469e-03,5.7568026867244304e-01,-1.4393325832426709e-04,-3.8527348795754857e-01,-7.6869893676583213e-03,7.1799469543838179e-01,-4.4514404020140627e-03,6.0693063751330101e-01,-1.2531067598426975e-02,8.1652221453537277e-01,-1.7348005672322316e-03,-2.4356121456800474e-02,-6.3391188383018376e-05,5.3320342609213678e-01,1.2494607138184642e-02,-4.3448580879581516e-01,-9.3764636177006179e-03,-6.9569533020398000e-01,7.2359907856519023e-03,5.9251397506411319e-01,-1.0116815638009015e-02,5.0379970294831217e-04,5.0964535044265924e-04,6.0358346175893001e-04,5.9068778361243612e-01,-7.9901102293027559e-01,5.7959544255256068e-01,-8.0204996049583688e-01,3.7611025871257758e-01,-7.7549279650803060e-01
1.9305447292914844e+03,-3.5539541886834003e-01,8.3541994766725136e-03,7.1371865827988834e-01,-7.6784714234893192e-03,5.7765614030216761e-01,1.6957672885119686e-03,8.4633065454250478e-01,1.5466317159872067e-02,-3.5375687411766908e-02,-2.4338464059484033e-05,5.7841816150686054e-01,-1.2734956921403313e-02,-3.9623954645063336e-01,1.0185364120294860e-02,-6.9948549451313502e-01,3.9142065931744852e-03,5.7583048844517182e-01,-8.8502735985233547e-05,-3.8508115380881519e-01,-7.7234357034929738e-03,7.1792688562865203e-01,-4.3839528365564855e-03,6.0727900441739391e-01,-1.2664604768225163e-02,8.1680707202588743e-01,-1.8178401991115218e-03,-2.4314881994886892e-02,-1.5048418928973665e-04,5.3255879457018906e-01,1.2766967930231504e-02,-4.3419453426376481e-01,-9.5577114469781628e-03,-6.9576819558021441e-01,7.3079203676170938e-03,5.9278388775531743e-01,-1.0200279352010119e-02,5.0374574648276958e-04,5.0949178637164883e-04,6.0148865127533418e-04,5.5958478726216487e-01,-8.2094703623107723e-01,5.4809077560119046e-01,-8.2356819635416778e-01,3.4232591342615076e-01,-7.8849600293949895e-01
2.0099250752421622e+03,-3.5498449147537064e-01,8.4305826750725732e-03,7.1363863691967766e-01,-7.7379492483923284e-03,5.7787334517416278e-01,1.7800500760365243e-03,8.4675135680887381e-01,1.5631942184753833e-02,-3.5358548619822280e-02,3.9299981470845152e-05,5.7804471266831892e-01,-1.2859428326467245e-02,-3.9569420237618091e-01,1.0431510891202672e-02,-6.9956770218357323e-01,3.8498822658128984e-03,5.7598452417212398e-01,-3.9146886795338870e-05,-3.8488476109293968e-01,-7.7526776516880424e-03,7.1785591760471024e-01,-4.3186182845999016e-03,6.0763636758652162e-01,-1.2784911821914909e-02,8.1709851112926846e-01,-1.8892146094158721e-03,-2.4270124658344081e-02,-2.3617805014328604e-04,5.3189567002599147e-01,1.3015174397050975e-02,-4.3389308931683723e-01,-9.7284420054121589e-03,-6.9584446692318602e-01,7.3774472112788855e-03,5.9306000227439626e-01,-1.0272429675421333e-02,5.0369185708523483e-04,5.0934013952787704e-04,5.9948469387369294e-04,5.2634436035193588e-01,-8.4249938382374179e-01,5.1445758086565208e-01,-8.4466299680417400e-01,3.0672830793380734e-01,-8.0059076431667731e-01
2.0925693908008179e+03,-3.5456588774897407e-01,8.4905990159376277e-03,7.1355559848438843e-01,-7.7947190557057788e-03,5.7809591772177316e-01,1.8561763650436647e-03,8.4718225997256469e-01,1.5781245713874459e-02,-3.5338834167148447e-02,1.0224162461328762e-04,5.7766246616717243e-01,-1.2969145469068293e-02,-3.9513358731630033e-01,1.0656444959769085e-02,-6.9965309622368732e-01,3.7883396618602627e-03,5.7614194514525741e-01,3.7979477811242446e-06,-3.8468499506469367e-01,-7.7742972927571765e-03,7.1778182412126790e-01,-4.2556464514510971e-03,6.0800178443963582e-01,-1.2891313020640956e-02,8.1739569319763949e-01,-1.9483999682080571e-03,-2.4221684240682554e-02,-3.2026664869395146e-04,5.3121569212890463e-01,1.3237772427803914e-02,-4.3358201894232123e-01,-9.8878523908082251e-03,-6.9592410428082085e-01,7.4443442615390928e-03,5.9334151407782343e-01,-1.0332784221779773e-02,5.0363824332533638e-04,5.0919087686570404e-04,5.9756929466883463e-04,4.9086248468293581e-01,-8.6350937899620805e-01,4.7859431287009579e-01,-8.6517393912606577e-01,2.6926080945612196e-01,-8.1159362217407105e-01
2.1786118842210713e+03,-3.5414094639467369e-01,8.5339611650785407e-03,7.1346960605297294e-01,-7.8486012594887744e-03,5.7832325192711820e-01,1.9237067956317791e-03,8.4762230411620887e-01,1.5913764484597803e-02,-3.5316269710192673e-02,1.6431027519573857e-04,5.7727251230527055e-01,-1.3063361254241108e-02,-3.9455876060298867e-01,1.0859451625635813e-02,-6.9974162632367776e-01,3.7297697878460601e-03,5.7630227238920306e-01,4.0014380901988444e-05,-3.8448270087397662e-01,-7.7879054367982203e-03,7.1770460592431784e-01,-4.1952254875609087e-03,6.0837433092146376e-01,-1.2983490077747553e-02,8.1769773600806117e-01,-1.9949624083672093e-03,-2.4169303943346869e-02,-4.0254946418671645e-04,5.3052049233523368e-01,1.3433958838735450e-02,-4.3326190121491864e-01,-1.0035160594021725e-02,-6.9600710380657960e-01,7.5084077876336943e-03,5.9362765337740009e-01,-1.0381174288188197e-02,5.0358574195770358e-04,5.0904500452808804e-04,5.9573969783863027e-04,4.5303691051208461e-01,-8.8379826485708490e-01,4.4040159670978191e-01,-8.8492039054783833e-01,2.2987729202928037e-01,-8.2130019122156361e-01
