omega,Overhead_Yc_real_0_0,Overhead_Yc_imag_0_0,Overhead_Yc_real_0_1,Overhead_Yc_imag_0_1,Overhead_Yc_real_0_2,Overhead_Yc_imag_0_2,Overhead_Yc_real_1_0,Overhead_Yc_imag_1_0,Overhead_Yc_real_1_1,Overhead_Yc_imag_1_1,Overhead_Yc_real_1_2,Overhead_Yc_imag_1_2,Overhead_Yc_real_2_0,Overhead_Yc_imag_2_0,Overhead_Yc_real_2_1,Overhead_Yc_imag_2_1,Overhead_Yc_real_2_2,Overhead_Yc_imag_2_2,Overhead_Zc_real_0_0,Overhead_Zc_imag_0_0,Overhead_Zc_real_0_1,Overhead_Zc_imag_0_1,Overhead_Zc_real_0_2,Overhead_Zc_imag_0_2,Overhead_Zc_real_1_0,Overhead_Zc_imag_1_0,Overhead_Zc_real_1_1,Overhead_Zc_imag_1_1,Overhead_Zc_real_1_2,Overhead_Zc_imag_1_2,Overhead_Zc_real_2_0,Overhead_Zc_imag_2_0,Overhead_Zc_real_2_1,Overhead_Zc_imag_2_1,Overhead_Zc_real_2_2,Overhead_Zc_imag_2_2,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2
7.0093842495782401e+03,3.1987636481542701e-03,6.2449215996026550e-05,-6.9436361782488232e-04,4.0298704085445565e-05,-2.9791162329519474e-04,4.2345655158607340e-05,-6.9436361797884597e-04,4.0298704117128941e-05,3.3962703024992607e-03,4.8652444455214170e-05,-7.5752218709040507e-04,3.9509845161577859e-05,-2.9791162330256911e-04,4.2345655161111908e-05,-7.5752218694627666e-04,3.9509845132166171e-05,3.2220563524120787e-03,6.0345140069132514e-05,3.3380026820453571e+02,-1.1256140188109494e+01,7.8767038683542310e+01,-1.0120759480457089e+01,4.8928236521173012e+01,-9.6893645205762944e+00,7.8767038700797187e+01,-1.0120759485318693e+01,3.2891979769479070e+02,-1.0960182213372784e+01,8.4155920492682952e+01,-1.0157204004322741e+01,4.8928236522482628e+01,-9.6893645210638368e+00,8.4155920476777084e+01,-1.0157203999914380e+01,3.3420821218700826e+02,-1.1218179472197663e+01,7.5793107211398460e-08,1.2853389746238171e-07,1.7403886493837583e-06,2.3475728626345770e-05,2.3662712555890910e-05,2.6457035613406363e-05,5.0237783642175817e-04,5.0637927056106351e-04,5.6617745592271469e-04,-9.1825202292729846e-01,3.6651309497752027e-01,-9.0046050387522159e-01,3.8903044957075678e-01,-5.2153756722471378e-01,5.6679986380848035e-01
7.2975968655257384e+03,3.1999546386599978e-03,6.1424469010392128e-05,-6.9361647642607706e-04,3.9628090617825690e-05,-2.9707380794329220e-04,4.1786407978813001e-05,-6.9361647642592755e-04,3.9628090610835093e-05,3.3971285097276474e-03,4.7657401147174067e-05,-7.5679055730518336e-04,3.8845630493928935e-05,-2.9707380794362430e-04,4.1786407979081233e-05,-7.5679055730563027e-04,3.8845630500980986e-05,3.2232059875875602e-03,5.9343296724380273e-05,3.3360988856404276e+02,-1.1049924098793021e+01,7.8602075079699929e+01,-9.9288276142830298e+00,4.8765019870260403e+01,-9.5197976125312653e+00,7.8602075079665696e+01,-9.9288276133577451e+00,3.2874553672092259e+02,-1.0735998037019026e+01,8.3990582166617827e+01,-9.9632478515058054e+00,4.8765019870296200e+01,-9.5197976125388735e+00,8.3990582166688398e+01,-9.9632478524350852e+00,3.3401893803871951e+02,-1.1010882068264950e+01,7.7052043276207774e-08,1.3060293754832943e-07,1.7781740718019226e-06,2.4439567430807498e-05,2.4633360774060463e-05,2.7514936110785108e-05,5.0234826370571526e-04,5.0633163001432408e-04,5.6556158043137247e-04,-8.5570586416490457e-01,4.9489087696910794e-01,-8.3423232435155215e-01,5.1539614977346992e-01,-4.2301487162968221e-01,6.3846291726193083e-01
7.5976602388341689e+03,3.2011243067130582e-03,6.0437307924384420e-05,-6.9288337155398163e-04,3.8985034083871034e-05,-2.9624497608704678e-04,4.1249829225841405e-05,-6.9288337155647009e-04,3.8985034082830193e-05,3.3979663567825242e-03,4.6696992618803255e-05,-7.5607306566664195e-04,3.8208675580465367e-05,-2.9624497608717000e-04,4.1249829225901531e-05,-7.5607306566431341e-04,3.8208675581528617e-05,3.2243348020456340e-03,5.8377769545290772e-05,3.3342233928614723e+02,-1.0851799982183497e+01,7.8439593238868071e+01,-9.7447025348742162e+00,4.8603681148865817e+01,-9.3571424234710587e+00,7.8439593239154718e+01,-9.7447025347662812e+00,3.2857437586058148e+02,-1.0520569594284122e+01,8.3827789252418739e+01,-9.7771574293141796e+00,4.8603681148887560e+01,-9.3571424234758194e+00,8.3827789252154304e+01,-9.7771574294260528e+00,3.3383252094076255e+02,-1.0811684846675712e+01,7.8328298728073570e-08,1.3273136943777893e-07,1.8175370379127516e-06,2.5443029187771537e-05,2.5643928457373932e-05,2.8615571381241054e-05,5.0231969556345285e-04,5.0628603381668643e-04,5.6495494300292640e-04,-7.7167330114372479e-01,6.1749151109413769e-01,-7.4660019366675912e-01,6.3525673062388854e-01,-3.1049525094588071e-01,6.9518565790736164e-01
7.9100616502201183e+03,3.2022743889884861e-03,5.9486760589148574e-05,-6.9216293680929969e-04,3.8368757712486263e-05,-2.9542415156428572e-04,4.0735069696835565e-05,-6.9216293681362208e-04,3.8368757712290212e-05,3.3987853369563444e-03,4.5770317327176299e-05,-7.5536834325182461e-04,3.7598225028632292e-05,-2.9542415156437463e-04,4.0735069696851374e-05,-7.5536834324766474e-04,3.7598225028835092e-05,3.2254444637367292e-03,5.7447617454660955e-05,3.3323735546315123e+02,-1.0661476851633285e+01,7.8279340058605698e+01,-9.5680933270219235e+00,4.8444013992758777e+01,-9.2011185410792393e+00,7.8279340059111433e+01,-9.5680933270539086e+00,3.2840603386886676e+02,-1.0313584697153681e+01,8.3667284877535991e+01,-9.5986416977504394e+00,4.8444013992782750e+01,-9.2011185410820886e+00,8.3667284877054726e+01,-9.5986416977211224e+00,3.3364869597191796e+02,-1.0620296643061961e+01,7.9622074206365959e-08,1.3492405688198686e-07,1.8585452421615748e-06,2.6487723233235679e-05,2.6696034927952118e-05,2.9760616844980537e-05,5.0229172169281237e-04,5.0624197588667143e-04,5.6435622428086332e-04,-6.6572087585447259e-01,7.3021374990480747e-01,-6.3727444609262551e-01,7.4445437991837038e-01,-1.8596253643893604e-01,7.3349874236686075e-01
8.2353084164611191e+03,3.2034065684085102e-03,5.8571758055417882e-05,-6.9145388067480052e-04,3.7778465549166576e-05,-2.9461041701241440e-04,4.0241267064605216e-05,-6.9145388067417071e-04,3.7778465549022608e-05,3.3995869016278444e-03,4.4876381245404700e-05,-7.5467509673584536e-04,3.7013505411230865e-05,-2.9461041701241711e-04,4.0241267064616681e-05,-7.5467509673646455e-04,3.7013505411380729e-05,3.2265365902015598e-03,5.6551803730465538e-05,3.3305468494901868e+02,-1.0478656938208729e+01,7.8121077249318631e+01,-9.3987073343446248e+00,4.8285825275806509e+01,-9.0514454250809457e+00,7.8121077249247946e+01,-9.3987073343227134e+00,3.2824024332862268e+02,-1.0114724726223999e+01,8.3508827118165385e+01,-9.4274077188904091e+00,4.8285825275805102e+01,-9.0514454250819441e+00,8.3508827118234521e+01,-9.4274077189131908e+00,3.3346721099475167e+02,-1.0436419527240918e+01,8.0932727237753178e-08,1.3718539787909400e-07,1.9012681149242735e-06,2.7575353530735102e-05,2.7791394661513924e-05,3.0951844989185782e-05,5.0226449580715509e-04,5.0619952385686960e-04,5.6376476916124578e-04,-5.3817260664456124e-01,8.2848223333422089e-01,-5.0675279037271692e-01,8.3838021387700190e-01,-5.2297172555811643e-02,7.5005022497610996e-01
8.5739287142405592e+03,3.2045223418109255e-03,5.7691321173814019e-05,-6.9075499706001021e-04,3.7213299334349975e-05,-2.9380293723392281e-04,3.9767547469546538e-05,-6.9075499703747452e-04,3.7213299325920940e-05,3.4003723255161093e-03,4.4014311625921881e-05,-7.5399211544297439e-04,3.6453674875224144e-05,-2.9380293723434267e-04,3.9767547470249440e-05,-7.5399211546539027e-04,3.6453674884020242e-05,3.2276126166924739e-03,5.5689385609453095e-05,3.3287410352535039e+02,-1.0303058352818949e+01,7.7964588951624421e+01,-9.2362580323436596e+00,4.8128941581680387e+01,-8.9078498761037874e+00,7.7964588949171940e+01,-9.2362580312601832e+00,3.2807676607292461e+02,-9.9236881002559212e+00,8.3352196695850722e+01,-9.2631685437234310e+00,4.8128941581674319e+01,-8.9078498761715519e+00,8.3352196698291507e+01,-9.2631685448673053e+00,3.3328784181727946e+02,-1.0259771503266482e+01,8.2261150466970137e-08,1.3952121983648455e-07,1.9457766661072089e-06,2.8707682423162702e-05,2.8931780584807483e-05,3.2191086945752963e-05,5.0223794796920291e-04,5.0615852223183779e-04,5.6317975140648773e-04,-3.9030910904248339e-01,9.0734914727408544e-01,-3.5651873598512485e-01,9.1208656809796473e-01,8.6645857785215954e-02,7.4182522045845889e-01
8.9264724378675564e+03,3.2056231428371526e-03,5.6844382102646188e-05,-6.9006517741556749e-04,3.6672416554120452e-05,-2.9300095137319964e-04,3.9313049324905191e-05,-6.9006517736947253e-04,3.6672416528804216e-05,3.4011428409759510e-03,4.3183142673504490e-05,-7.5331828744470693e-04,3.5917909215128501e-05,-2.9300095137441200e-04,3.9313049326625502e-05,-7.5331828749087041e-04,3.5917909241224048e-05,3.2286739199246630e-03,5.4859331092336922e-05,3.3269540174217911e+02,-1.0134396491637693e+01,7.7809677054417534e+01,-9.0804632714286821e+00,4.7973205269310199e+01,-8.7700641262006318e+00,7.7809677049435294e+01,-9.0804632682931814e+00,3.2791537953479224e+02,-9.7401711460383389e+00,8.3197192239226780e+01,-9.1056414779375139e+00,4.7973205269339964e+01,-8.7700641263543595e+00,8.3197192244227537e+01,-9.1056414812063320e+00,3.3311037901540698e+02,-1.0090067879062945e+01,8.3607483742151085e-08,1.4193695094718627e-07,1.9921434633186938e-06,2.9886546657398549e-05,3.0119040404192122e-05,3.3480250082808091e-05,5.0221204734719608e-04,5.0611886073420609e-04,5.6260046142269022e-04,-2.2456603746369927e-01,9.6166511617162631e-01,-1.8923615036116354e-01,9.6046990411191113e-01,2.2601121244666625e-01,7.0641745530733024e-01
9.2935120922645674e+03,3.2067103250288656e-03,5.6029822828523119e-05,-6.8938340657190972e-04,3.6154979724168634e-05,-2.9220377048950406e-04,3.8876921480382923e-05,-6.8938340648780133e-04,3.6154979683669922e-05,3.4018996181947717e-03,4.2381860081344415e-05,-7.5265259482271824e-04,3.5405389686686176e-05,-2.9220377049139838e-04,3.8876921483367474e-05,-7.5265259490665674e-04,3.5405389728621409e-05,3.2297218009262984e-03,5.4060558151620213e-05,3.3251838617548071e+02,-9.9723882511071977e+00,7.7656161125701971e+01,-8.9310462656868257e+00,4.7818474200778901e+01,-8.6378267132519202e+00,7.7656161116589573e+01,-8.9310462606340284e+00,3.2775587813679476e+02,-9.5638724381937852e+00,8.3043630226150270e+01,-8.9545490793857248e+00,4.7818474200795102e+01,-8.6378267135273639e+00,8.3043630235257297e+01,-8.9545490846802007e+00,3.3293462919784412e+02,-9.9270254867870182e+00,8.4970921890644482e-08,1.4443744181347495e-07,2.0404421102874987e-06,3.1113859146944226e-05,3.1355098356214978e-05,3.4821319285550775e-05,5.0218677564601926e-04,5.0608044695470925e-04,5.6202626531041294e-04,-4.4720961115799811e-02,9.8632191420308246e-01,-8.9285471347546122e-03,9.7852666403589417e-01,3.5998307096381377e-01,6.4234377430528611e-01
9.6756437226731068e+03,3.2077851268602167e-03,5.5246541749463099e-05,-6.8870874246374230e-04,3.5660141061562307e-05,-2.9141077012531327e-04,3.8458320705771723e-05,-6.8870874238539763e-04,3.5660140998930536e-05,3.4026437253981507e-03,4.1609475760956260e-05,-7.5199409184297840e-04,3.4915285381556996e-05,-2.9141077012839251e-04,3.8458320709504367e-05,-7.5199409192231034e-04,3.4915285445689512e-05,3.2307574490896421e-03,5.3292002295669870e-05,3.3234288179441455e+02,-9.8167581970363358e+00,7.7503877095985388e+01,-8.7877364091549666e+00,4.7664620668078570e+01,-8.5108830314110566e+00,7.7503877087718450e+01,-8.7877364016938095e+00,3.2759807538151648e+02,-9.3944990044384049e+00,8.2891343663242068e+01,-8.8096200026529843e+00,4.7664620668257101e+01,-8.5108830317328170e+00,8.2891343671667016e+01,-8.8096200103881568e+00,3.3276041736485865e+02,-9.7703688632911909e+00,8.6351280918566865e-08,1.4702830906275770e-07,2.0907484368573973e-06,3.2391608959856623e-05,3.2641955065033706e-05,3.6216356989895537e-05,5.0216207657511399e-04,5.0604315331304365e-04,5.6145655050881692e-04,1.4395375227191975e-01,9.7657800435871600e-01,1.7888050075774117e-01,9.6169221012591066e-01,4.8191532905473650e-01,5.4939026371875233e-01
1.0073487882587067e+04,3.2088488108142745e-03,5.4493300715298686e-05,-6.8804035700647777e-04,3.5187107519624138e-05,-2.9062139814310878e-04,3.8056432620338949e-05,-6.8804035700260186e-04,3.5187107514075788e-05,3.4033762867843945e-03,4.0864844886789525e-05,-7.5134195105573090e-04,3.4446825002443167e-05,-2.9062139814307322e-04,3.8056432620337648e-05,-7.5134195105951368e-04,3.4446825007854054e-05,3.2317820836217982e-03,5.2552459635518944e-05,3.3216871878732758e+02,-9.6672234040318568e+00,7.7352675700825813e+01,-8.6502685021688688e+00,4.7511530079845137e+01,-8.3889845213568588e+00,7.7352675700445303e+01,-8.6502685015040548e+00,3.2744179048840505e+02,-9.2317508384442668e+00,8.2740180489717076e+01,-8.6705882381668182e+00,4.7511530079833321e+01,-8.3889845213421115e+00,8.2740180490086360e+01,-8.6705882388142737e+00,3.3258757371508057e+02,-9.6198150558506086e+00,8.7746781210802292e-08,1.4971408070884266e-07,2.1431391886014168e-06,3.3721855805879232e-05,3.3981682332468839e-05,3.7667498713594039e-05,5.0213773321012038e-04,5.0600669889933416e-04,5.6089061434280935e-04,3.3460040027954219e-01,9.2847293705169409e-01,3.6709533916615344e-01,9.0626734397155806e-01,5.8457587549147194e-01,4.2896921010590844e-01
1.0487690641485688e+04,3.2099022320625555e-03,5.3769260139021984e-05,-6.8737739730920352e-04,3.4734915541386535e-05,-2.8983513447120555e-04,3.7670399156892675e-05,-6.8737739735520958e-04,3.4734915572252904e-05,3.4040979832496232e-03,4.0147305247812792e-05,-7.5069530782867055e-04,3.3999048263387072e-05,-2.8983513447182647e-04,3.7670399156699965e-05,-7.5069530778415733e-04,3.3999048233064533e-05,3.2327965140844265e-03,5.1841135693594660e-05,3.3199577172431833e+02,-9.5235466617619178e+00,7.7202424917230587e+01,-8.5183857408558321e+00,4.7359102118305969e+01,-8.2718916453514453e+00,7.7202424922255943e+01,-8.5183857448395930e+00,3.2728688880469724e+02,-9.0753753012334624e+00,8.2590006126263347e+01,-8.5371960743694881e+00,4.7359102118494960e+01,-8.2718916454181013e+00,8.2590006121435351e+01,-8.5371960704636969e+00,3.3241597290625333e+02,-9.4751269364695183e+00,8.9159571858635331e-08,1.5250281324901777e-07,2.1976945573965383e-06,3.5106784888348826e-05,3.5376477234054353e-05,3.9177002887402172e-05,5.0211413677876552e-04,5.0597140652848603e-04,5.6032835387656446e-04,5.1879248060043870e-01,8.3932177774128269e-01,5.4708963336193883e-01,8.0992152667049089e-01,6.6052891630809696e-01,2.8444767565644929e-01
1.0918924634002584e+04,3.2109463328135585e-03,5.3073464173161643e-05,-6.8671911153042847e-04,3.4302666090052368e-05,-2.8905151606445736e-04,3.7299396311761826e-05,-6.8671911146241072e-04,3.4302666065148360e-05,3.4048096190446276e-03,3.9456052749031620e-05,-7.5005340425619729e-04,3.3571064337441835e-05,-2.8905151606314292e-04,3.7299396312033778e-05,-7.5005340432165047e-04,3.3571064362003277e-05,3.2338016426322162e-03,5.1157116118605648e-05,3.3182391180640644e+02,-9.3854828162417352e+00,7.7053001909397608e+01,-8.3918357059037252e+00,4.7207244763135371e+01,-8.1593694600333979e+00,7.7053001901740132e+01,-8.3918357023578753e+00,3.2713323220907932e+02,-8.9251119583346021e+00,8.2440695239585722e+01,-8.4091901551352706e+00,4.7207244762798624e+01,-8.1593694599788265e+00,8.2440695246893441e+01,-8.4091901586169246e+00,3.3224548617576198e+02,-9.3360594218814956e+00,9.0593562763617616e-08,1.5540430996158909e-07,2.2544974392127530e-06,3.6548640817796670e-05,3.6828596621181963e-05,4.0747190371140260e-05,5.0209121378098920e-04,5.0593713926498987e-04,5.5976927770317578e-04,6.8667365082813647e-01,7.0828470893923756e-01,7.0887776465492314e-01,6.7226564718201376e-01,7.0265773450215252e-01,1.2141672853826793e-01
1.1367890152234633e+04,3.2119822511140401e-03,5.2404426521535269e-05,-6.8606493083266822e-04,3.3889709640645990e-05,-2.8827017479968512e-04,3.6942701974603743e-05,-6.8606493083439232e-04,3.3889709668566934e-05,3.4055122567340887e-03,3.8789654069732875e-05,-7.4941567759502774e-04,3.3162254798562998e-05,-2.8827017479893995e-04,3.6942701974156354e-05,-7.4941567759262136e-04,3.3162254770964530e-05,3.2347985768049091e-03,5.0498942314961639e-05,3.3165300050222868e+02,-9.2527458248147614e+00,7.6904299157329092e+01,-8.2703767392669114e+00,4.7055879919433409e+01,-8.0511939022508017e+00,7.6904299157053899e+01,-8.2703767422400158e+00,3.2698067263998428e+02,-8.7806595522920841e+00,8.2292137986367052e+01,-8.2863278819256667e+00,4.7055879919324830e+01,-8.0511939022462879e+00,8.2292137986529085e+01,-8.2863278789632187e+00,3.3207597497539308e+02,-9.2023264891868646e+00,9.2039913679223926e-08,1.5841808068375933e-07,2.3136274900185625e-06,3.8049748001945595e-05,3.8340378514946114e-05,4.2380467369016058e-05,5.0206873253168271e-04,5.0590361977692123e-04,5.5921283723020260e-04,8.2729795967960895e-01,5.3697657098943763e-01,8.4149343309221680e-01,4.9545436794443515e-01,7.0484589255782282e-01,-5.2172366762811465e-02
1.1835316282964517e+04,3.2130108048333073e-03,5.1760989790030718e-05,-6.8541423867209063e-04,3.3495255673672694e-05,-2.8749074482535320e-04,3.6599556281385606e-05,-6.8541423863061285e-04,3.3495255623144570e-05,3.4062065995647704e-03,3.8147071915039576e-05,-7.4878150631482103e-04,3.2771844806719916e-05,-2.8749074482503683e-04,3.6599556281566851e-05,-7.4878150635512798e-04,3.2771844856306187e-05,3.2357881007497092e-03,4.9865493295608379e-05,3.3148293172444153e+02,-9.1250853244639760e+00,7.6756218359145052e+01,-8.1537720703599650e+00,4.6904936341614544e+01,-7.9471462549538812e+00,7.6756218355014596e+01,-8.1537720641434337e+00,3.2682909623371921e+02,-8.6417536624382674e+00,8.2144233859051653e+01,-8.1683714280792881e+00,4.6904936341496729e+01,-7.9471462548463432e+00,8.2144233863053927e+01,-8.1683714341747677e+00,3.3190733327426619e+02,-9.0736778645861413e+00,9.3494032364818838e-08,1.6154740341177140e-07,2.3751668765757053e-06,3.9612553013864783e-05,3.9914282535666579e-05,4.4079358423872656e-05,5.0204682409986183e-04,5.0587092370042881e-04,5.5865881447527701e-04,9.2919659330090054e-01,3.3005329928452259e-01,9.3359899762639686e-01,2.8475311526148372e-01,6.6278479216986752e-01,-2.2607164847640424e-01
1.2321962091643712e+04,3.2140322516520207e-03,5.1143137303248328e-05,-6.8476630380779951e-04,3.3118087555405692e-05,-2.8671287445984509e-04,3.6269081893247190e-05,-6.8476630445261065e-04,3.3118087307627149e-05,3.4068927481396291e-03,3.7528604470433123e-05,-7.4815013512901187e-04,3.2398586595793387e-05,-2.8671287448790006e-04,3.6269081899475477e-05,-7.4815013452389316e-04,3.2398586841532661e-05,3.2367704324866241e-03,4.9256814579666900e-05,3.3131365449941012e+02,-9.0023610962802358e+00,7.6608672856850731e+01,-8.0417926038397312e+00,4.6754353845519617e+01,-7.8470151118958187e+00,7.6608672938582103e+01,-8.0417925864379658e+00,3.2667844344100911e+02,-8.5082419448381277e+00,8.1996894199986272e+01,-8.0550907742388702e+00,4.6754353851061637e+01,-7.8470151126714311e+00,8.1996894124047330e+01,-8.0550907921990280e+00,3.3173951010994898e+02,-8.9499736623438721e+00,9.4982235053210731e-08,1.6482192362987578e-07,2.4392184868378882e-06,4.1239583623794267e-05,4.1552848568682367e-05,4.5846470060013132e-05,5.0202536719084763e-04,5.0583886226441893e-04,5.5810677373091988e-04,9.8119567843283950e-01,9.5721024453466169e-02,9.7434799480912149e-01,4.9010074127816258e-02,5.7486247484545439e-01,-3.8806190645353106e-01
1.2828617855058625e+04,3.2150475764828952e-03,5.0549454046499773e-05,-6.8412074163513219e-04,3.2757481855647361e-05,-2.8593632472815418e-04,3.5950539078729613e-05,-6.8412074100581137e-04,3.2757482203330506e-05,3.4075716368515479e-03,3.6932925811548232e-05,-7.4752118429883998e-04,3.2041782007289843e-05,-2.8593632469961592e-04,3.5950539070890465e-05,-7.4752118488821413e-04,3.2041781662411488e-05,3.2377465350498487e-03,4.8671523120469972e-05,3.3114505923036279e+02,-8.8843035376282931e+00,7.6461588205088219e+01,-7.9342039822961050e+00,4.6604081737788611e+01,-7.7505850832067482e+00,7.6461588123938029e+01,-7.9342040110277123e+00,3.2652859870715776e+02,-8.3798414616737187e+00,8.1850042289225016e+01,-7.9462504472303408e+00,4.6604081732219349e+01,-7.7505850824690219e+00,8.1850042364546781e+01,-7.9462504180072289e+00,3.3157239593951124e+02,-8.8309443051718670e+00,9.6495858629178237e-08,1.6824181756284387e-07,2.5058609820605846e-06,4.2933519832710220e-05,4.3258770877667213e-05,4.7684561190039581e-05,5.0200481826396279e-04,5.0580785124029477e-04,5.5755688253551544e-04,9.7353164161805394e-01,-1.5395579311092139e-01,9.5453699008876181e-01,-1.9909587207282045e-01,4.4305588473192070e-01,-5.2463149537020382e-01
1.3356106344681619e+04,3.2160580087774830e-03,4.9977449550867275e-05,-6.8347729525945029e-04,3.2413445047944938e-05,-2.8516089652087838e-04,3.5643545430764651e-05,-6.8347729548172095e-04,3.2413444212407644e-05,3.4082445112950319e-03,3.6357371847332627e-05,-7.4689442135953505e-04,3.1701512973969258e-05,-2.8516089655035665e-04,3.5643545435794523e-05,-7.4689442117052566e-04,3.1701513791534241e-05,3.2387176234215235e-03,4.8107122794500485e-05,3.3097701397861204e+02,-8.7705703985084398e+00,7.6314890404224485e+01,-7.8308193402154016e+00,4.6454069876323253e+01,-7.6576859590892106e+00,7.6314890448279556e+01,-7.8308192547320754e+00,3.2637942064201724e+02,-8.2561961835381066e+00,8.1703602796723743e+01,-7.8416624274660283e+00,4.6454069881667500e+01,-7.6576859584565451e+00,8.1703602758265021e+01,-7.8416625117996119e+00,3.3140585872312340e+02,-8.7162475715109071e+00,9.7993843144128410e-08,1.7178157338783482e-07,2.5751746358092654e-06,4.4697043477094865e-05,4.5034747842783654e-05,4.9596411169617530e-05,5.0198436194946695e-04,5.0577705822980835e-04,5.5700826898589433e-04,8.9921372273979683e-01,-4.0304398018783832e-01,8.6799211561471179e-01,-4.4312593707689241e-01,2.7370237462499614e-01,-6.2202877351409158e-01
1.3905284162791027e+04,3.2170633449450287e-03,4.9427893001740540e-05,-6.8283529832461611e-04,3.2084329445470849e-05,-2.8438635025852143e-04,3.5347054820715484e-05,-6.8283529829278415e-04,3.2084329618821000e-05,3.4089109975956574e-03,3.5803202135500506e-05,-7.4626913988566515e-04,3.1376066980382455e-05,-2.8438635025287512e-04,3.5347054819996841e-05,-7.4626913991133960e-04,3.1376066811013108e-05,3.2396834568101983e-03,4.7564468659919874e-05,3.3080952599303623e+02,-8.6610961481606683e+00,7.6168527566908494e+01,-7.7314042387897937e+00,4.6304288479513772e+01,-7.5681023800992975e+00,7.6168527559461879e+01,-7.7314042567199692e+00,3.2623091094434017e+02,-8.1372306777485512e+00,8.1557521586523805e+01,-7.7410915480474198e+00,4.6304288478500915e+01,-7.5681023802787619e+00,8.1557521592910575e+01,-7.7410915304014001e+00,3.3123990576745086e+02,-8.6058183451457939e+00,9.9523971908744710e-08,1.7548920925949948e-07,2.6472703009292132e-06,4.6533066618952362e-05,4.6883703220686264e-05,5.1584999127710741e-05,5.0196457052783139e-04,5.0574698084353178e-04,5.5646111065187423e-04,7.5555206583266710e-01,-6.3223825181747906e-01,7.1309765263031588e-01,-6.6348083061331686e-01,7.7963671890684455e-02,-6.6773711631944943e-01
1.4477043133529785e+04,3.2180643775357193e-03,4.8899212945976872e-05,-6.8219446169288337e-04,3.1769733379016383e-05,-2.8361251835960484e-04,3.5060553514685278e-05,-6.8219446172431894e-04,3.1769733326580978e-05,3.4095718648797140e-03,3.5268851652371924e-05,-7.4564505888761242e-04,3.1065076011727303e-05,-2.8361251836213287e-04,3.5060553515847719e-05,-7.4564505885923733e-04,3.1065076063728377e-05,3.2406448109920482e-03,4.7042007402337770e-05,3.3064250845661206e+02,-8.5556263649363089e+00,7.6022441767609379e+01,-7.6357727371726085e+00,4.6154699997551766e+01,-7.4816656831371873e+00,7.6022441772326601e+01,-7.6357727320355249e+00,3.2608297593647836e+02,-8.0226790619342694e+00,8.1411739360747731e+01,-7.6443505065955986e+00,4.6154699997998172e+01,-7.4816656832072663e+00,8.1411739356497449e+01,-7.6443505117663015e+00,3.3107445023010013e+02,-8.4994023822981219e+00,1.0106791031214633e-07,1.7935865283918449e-07,2.7222382235217187e-06,4.8444556841404955e-05,4.8808620263436307e-05,5.3653388085364425e-05,5.0194528393582153e-04,5.0571742944930851e-04,5.5591519197486865e-04,5.4577676864571723e-01,-8.1991609175254865e-01,4.9437027996564287e-01,-8.3857762919943757e-01,-1.2817251660212411e-01,-6.5228206649777976e-01
1.5072311751161988e+04,3.2190616484480345e-03,4.8390399741666251e-05,-6.8155448937868603e-04,3.1468936183155660e-05,-2.8283928146645199e-04,3.4783386820755266e-05,-6.8155448941600687e-04,3.1468935946550118e-05,3.4102276232002046e-03,3.4753437767455699e-05,-7.4502188021580433e-04,3.0767831718847919e-05,-2.8283928147426838e-04,3.4783386823062055e-05,-7.4502188018689614e-04,3.0767831951060023e-05,3.2416022105911484e-03,4.6538764395281292e-05,3.3047590565574973e+02,-8.4539539387196836e+00,7.5876590363013250e+01,-7.5437279214047264e+00,4.6005281785461456e+01,-7.3981968600745569e+00,7.5876590372593697e+01,-7.5437278970001591e+00,3.2593555336290370e+02,-7.9123233496302525e+00,8.1266211808851907e+01,-7.5512414580174552e+00,4.6005281786858376e+01,-7.3981968599947301e+00,8.1266211800734482e+01,-7.5512414821897433e+00,3.3090943634430317e+02,-8.3967927893209264e+00,1.0262367835759320e-07,1.8339755781214527e-07,2.8001750499737693e-06,5.0434612989565871e-05,5.0812613188165270e-05,5.5804761963856312e-05,5.0192645118633827e-04,5.0568831802707290e-04,5.5537029971086639e-04,2.8044184536534383e-01,-9.4394616603154491e-01,2.2377035707057216e-01,-9.4678072391186452e-01,-3.2460022193916865e-01,-5.7124648678715029e-01
