omega,Overhead_Yc_real_0_0,Overhead_Yc_imag_0_0,Overhead_Yc_real_0_1,Overhead_Yc_imag_0_1,Overhead_Yc_real_0_2,Overhead_Yc_imag_0_2,Overhead_Yc_real_1_0,Overhead_Yc_imag_1_0,Overhead_Yc_real_1_1,Overhead_Yc_imag_1_1,Overhead_Yc_real_1_2,Overhead_Yc_imag_1_2,Overhead_Yc_real_2_0,Overhead_Yc_imag_2_0,Overhead_Yc_real_2_1,Overhead_Yc_imag_2_1,Overhead_Yc_real_2_2,Overhead_Yc_imag_2_2,Overhead_Tv_real_0_0,Overhead_Tv_imag_0_0,Overhead_Tv_real_0_1,Overhead_Tv_imag_0_1,Overhead_Tv_real_0_2,Overhead_Tv_imag_0_2,Overhead_Tv_real_1_0,Overhead_Tv_imag_1_0,Overhead_Tv_real_1_1,Overhead_Tv_imag_1_1,Overhead_Tv_real_1_2,Overhead_Tv_imag_1_2,Overhead_Tv_real_2_0,Overhead_Tv_imag_2_0,Overhead_Tv_real_2_1,Overhead_Tv_imag_2_1,Overhead_Tv_real_2_2,Overhead_Tv_imag_2_2,Overhead_Ti_real_0_0,Overhead_Ti_imag_0_0,Overhead_Ti_real_0_1,Overhead_Ti_imag_0_1,Overhead_Ti_real_0_2,Overhead_Ti_imag_0_2,Overhead_Ti_real_1_0,Overhead_Ti_imag_1_0,Overhead_Ti_real_1_1,Overhead_Ti_imag_1_1,Overhead_Ti_real_1_2,Overhead_Ti_imag_1_2,Overhead_Ti_real_2_0,Overhead_Ti_imag_2_0,Overhead_Ti_real_2_1,Overhead_Ti_imag_2_1,Overhead_Ti_real_2_2,Overhead_Ti_imag_2_2,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2
8.6234265448802876e+02,3.0559899271886924e-03,1.3145139324654753e-04,-8.0017287349426491e-04,8.0733778659555712e-05,-3.9696814098194745e-04,8.3650175264446877e-05,-8.0017287332192642e-04,8.0733778670920590e-05,3.2771033187058967e-03,1.1896627427676098e-04,-8.6211594567172289e-04,7.8674054560528336e-05,-3.9696814097926324e-04,8.3650175267339095e-05,-8.6211594583827532e-04,7.8674054552283046e-05,3.0842073686910098e-03,1.2809651219282181e-04,-3.6080698044640880e-01,5.0089384813673254e-03,7.1471368868365159e-01,-6.2118359612106655e-03,5.7484481857412295e-01,-8.5618528164138792e-04,8.4088836827212954e-01,1.0370593578424625e-02,-3.5510818701883426e-02,-1.4062237306218129e-03,5.8327671205996046e-01,-8.5987235454666553e-03,-4.0321731766872054e-01,2.8689757655342707e-03,-6.9846449897493990e-01,5.4867352612806286e-03,5.7381508938313863e-01,-1.8121322741087090e-03,-3.8764793989680779e-01,-6.3800722406535029e-03,7.1878573649985733e-01,-5.9318518585966323e-03,6.0258975284135785e-01,-8.6719249500767162e-03,8.1291104334892172e-01,1.1084559101822988e-03,-2.4780683513386709e-02,1.7651808336283025e-03,5.4105872750637718e-01,5.0463152147152308e-03,-4.3798008512769993e-01,-4.9552654195312486e-03,-6.9485091193649284e-01,5.6414265401802405e-03,5.8910993261390066e-01,-7.3094540702625561e-03,5.0466225827224106e-04,5.1233415609213946e-04,6.6031914787189651e-04,9.0262761246473067e-01,-4.1964951748115170e-01,8.9868322221280961e-01,-4.2506874515896520e-01,7.6745988860081105e-01,-4.9129136250254446e-01
8.9780055256346361e+02,3.0598705778887491e-03,1.3134827791180505e-04,-7.9697236232386965e-04,8.1443759391189348e-05,-3.9391667870451177e-04,8.3942413696723786e-05,-7.9697236227690700e-04,8.1443759424086753e-05,3.2804796347505618e-03,1.1858839676492594e-04,-8.5895792695385583e-04,7.9422405848939985e-05,-3.9391667870405754e-04,8.3942413697666107e-05,-8.5895792699957978e-04,7.9422405817569192e-05,3.0879497741451846e-03,1.2794709771340906e-04,-3.6067721302837569e-01,5.1872153444769420e-03,7.1468538566700401e-01,-6.2898632522097042e-03,5.7491626909918547e-01,-7.2163178683852872e-04,8.4102468121501495e-01,1.0641796655599889e-02,-3.5501917816548871e-02,-1.3265863303807048e-03,5.8315368685897062e-01,-8.8235599864309490e-03,-4.0303671622997533e-01,3.2686267354158638e-03,-6.9849402319039167e-01,5.4028419956354545e-03,5.7386560939084374e-01,-1.7168060660521702e-03,-3.8758990739436339e-01,-6.4446096712609561e-03,7.1876060912605122e-01,-5.8490451964395892e-03,6.0270980843893551e-01,-8.8892066922712579e-03,8.1301244598157629e-01,9.3883029016074947e-04,-2.4763241591904676e-02,1.6573429955003538e-03,5.4084829162617354e-01,5.4562216491129724e-03,-4.3788084416259621e-01,-5.2008375273468379e-03,-6.9487723819213498e-01,5.7313322365956368e-03,5.8920335923059197e-01,-7.4755412347817258e-03,5.0462866405615915e-04,5.1222347042057751e-04,6.5669974415422973e-04,8.9493062763492703e-01,-4.3567872979927597e-01,8.9069367723299819e-01,-4.4115388995631077e-01,7.5507687340470986e-01,-5.0511270298185373e-01
9.3471641230806244e+02,3.0637963152767653e-03,1.3117360472411524e-04,-7.9374520927885488e-04,8.2045049863558789e-05,-3.9085207372628649e-04,8.4142539306854134e-05,-7.9374520933247952e-04,8.2045049930959478e-05,3.2838955093309019e-03,1.1815260566874841e-04,-8.5577289293574952e-04,8.0061937404399592e-05,-3.9085207372737367e-04,8.4142539307877418e-05,-8.5577289288416979e-04,8.0061937339196662e-05,3.0917357701973204e-03,1.2773092892156190e-04,-3.6053375652389524e-01,5.3701598266189809e-03,7.1465560417448548e-01,-6.3677160398081245e-03,5.7499392242914982e-01,-5.8545271086629137e-04,8.4117329379785577e-01,1.0916024815690428e-02,-3.5494061993200203e-02,-1.2489452272786902e-03,5.8301974675503077e-01,-9.0507319476366352e-03,-4.0284169917738810e-01,3.6697953035166320e-03,-6.9852497247023582e-01,5.3192244675376865e-03,5.7392079527646866e-01,-1.6205890293375987e-03,-3.8752485957400590e-01,-6.5125116347689331e-03,7.1873444847797074e-01,-5.7667170662534404e-03,6.0284032799655396e-01,-9.1087318032112233e-03,8.1312261691173759e-01,7.6814861220215330e-04,-2.4746269930721446e-02,1.5515553360016280e-03,5.4061859077768470e-01,5.8709921425020000e-03,-4.3777432917741083e-01,-5.4471214788128662e-03,-6.9490473170878586e-01,5.8206318765942691e-03,5.8930532267469171e-01,-7.6428475087151598e-03,5.0459359516604829e-04,5.1210811382084278e-04,6.5312087259763313e-04,8.8661530054865334e-01,-4.5221441186600936e-01,8.8207312839828844e-01,-4.5773330178127059e-01,7.4206955410653441e-01,-5.1917986945569117e-01
9.7315018234664706e+02,3.0677602512730337e-03,1.3092203305814271e-04,-7.9049821680881986e-04,8.2535560511285181e-05,-3.8778074144221053e-04,8.4249177139417269e-05,-7.9049821687362013e-04,8.2535560486194276e-05,3.2873443810844017e-03,1.1765366574699668e-04,-8.5256754830339632e-04,8.0590594396490685e-05,-3.8778074144284874e-04,8.4249177138772264e-05,-8.5256754824035268e-04,8.0590594420505858e-05,3.0955587409760487e-03,1.2744275882152180e-04,-3.6037618833137308e-01,5.5570411582058221e-03,7.1462420161582441e-01,-6.4453970415989104e-03,5.7507805204106510e-01,-4.4790648186234482e-04,8.4133473618507493e-01,1.1192747600390962e-02,-3.5487144708216983e-02,-1.1731364128020894e-03,5.8287443221804014e-01,-9.2797589665575709e-03,-4.0263150060935027e-01,4.0719754325965474e-03,-6.9855749891081909e-01,5.2358713503969923e-03,5.7398083079870832e-01,-1.5236981597210597e-03,-3.8745261915846657e-01,-6.5833806360073976e-03,7.1870710930191706e-01,-5.6848320169999873e-03,6.0298175295121348e-01,-9.3300332408922746e-03,8.1324189610927677e-01,5.9682933273712269e-04,-2.4729613199605309e-02,1.4476515144764570e-03,5.4036878129541133e-01,6.2898113459599371e-03,-4.3766008133967016e-01,-5.6939239926297458e-03,-6.9493354494474058e-01,5.9093668752308592e-03,5.8941614558396083e-01,-7.8109518823951075e-03,5.0455704482489574e-04,5.1198816634653063e-04,6.4958944073324266e-04,8.7763423495092752e-01,-4.6925866100103997e-01,8.7277436872141634e-01,-4.7480776120344731e-01,7.2840045283316135e-01,-5.3348771483435686e-01
1.0131642762780488e+03,3.0717550871408703e-03,1.3058871681318466e-04,-7.8723851860710550e-04,8.2913852064837805e-05,-3.8470930549160782e-04,8.4261569861276492e-05,-7.8723851827296513e-04,8.2913851980662530e-05,3.2908193253590448e-03,1.1708681186802516e-04,-8.4934893178379898e-04,8.1006965172774565e-05,-3.8470930548707753e-04,8.4261569860843448e-05,-8.4934893210761168e-04,8.1006965254990795e-05,3.0994116758950494e-03,1.2707780942357598e-04,-3.6020410456371055e-01,5.7470465323663233e-03,7.1459104210578184e-01,-6.5229094294982359e-03,5.7516891836034967e-01,-3.0928044193712610e-04,8.4150951015346465e-01,1.1471377372135327e-02,-3.5481068827064428e-02,-1.0989719546263405e-03,5.8271730814642331e-01,-9.5101107577023614e-03,-4.0240539779910028e-01,4.4746124100132068e-03,-6.9859174714302053e-01,5.1527695408815632e-03,5.7404588818493307e-01,-1.4263715251830698e-03,-3.8737301255499529e-01,-6.6567707257008130e-03,7.1867845411658038e-01,-5.6033495849713991e-03,6.0313449934290886e-01,-9.5525947980068630e-03,8.1337059900612063e-01,4.2532964963894193e-04,-2.4713128240348641e-02,1.3454415169066800e-03,5.4009805826450963e-01,6.7117733909676704e-03,-4.3753766469198968e-01,-5.9410331501533976e-03,-6.9496382201414864e-01,5.9975840528309673e-03,5.8953612664466604e-01,-7.9793943355029283e-03,5.0451899556825644e-04,5.1186372740607937e-04,6.4611206240105027e-04,8.6793683737620353e-01,-4.8681142289175355e-01,8.6274707994067235e-01,-4.9237585677655993e-01,7.1402893713950322e-01,-5.4802890091939382e-01
1.0548236740301722e+03,3.0757730151359385e-03,1.3016973468687689e-04,-7.8397346841535206e-04,8.3179005662085029e-05,-3.8164452104314520e-04,8.4179543884002216e-05,-7.8397346657102290e-04,8.3179006321139858e-05,3.2943129357376521e-03,1.1644825223949843e-04,-8.4612430005515484e-04,8.1310135480384092e-05,-3.8164452102822083e-04,8.4179543894515832e-05,-8.4612430185184177e-04,8.1310134843486521e-05,3.1032870666184366e-03,1.2663221053675988e-04,-3.6001714884113256e-01,5.9393399282075265e-03,7.1455597675758331e-01,-6.6002227489158072e-03,5.7526677540814364e-01,-1.6989950343048940e-04,8.4169810359276087e-01,1.1751253319311317e-02,-3.5475707694793975e-02,-1.0263108855702759e-03,5.8254795517374502e-01,-9.7411936320101720e-03,-4.0216265608673007e-01,4.8770159483534081e-03,-6.9862787639094748e-01,5.0699426698395667e-03,5.7411613059660493e-01,-1.3288731954033753e-03,-3.8728589872785624e-01,-6.7322411507753435e-03,7.1864832842199544e-01,-5.5222666746010405e-03,6.0329896927375037e-01,-9.7758391240390045e-03,8.1350902384416390e-01,2.5415809739968466e-04,-2.4696636791481836e-02,1.2447934808610614e-03,5.3980563589466279e-01,7.1358612199535643e-03,-4.3740662579642875e-01,-6.1881485866352318e-03,-6.9499572629184081e-01,6.0852889829383309e-03,5.8966554603223253e-01,-8.1476687721822125e-03,5.0447948196623640e-04,5.1173497189712367e-04,6.4269502640126484e-04,8.5746899837116664e-01,-5.0487012456627500e-01,8.5193754439833869e-01,-5.1043362976516615e-01,6.9891099808446611e-01,-5.6279342147808753e-01
1.0981960273825910e+03,3.0798058554354635e-03,1.2966166206172813e-04,-7.8071074685080440e-04,8.3330798805413095e-05,-3.7859334468466903e-04,8.4003546773058404e-05,-7.8071074692948452e-04,8.3330798963977365e-05,3.2978174958711763e-03,1.1573464765141989e-04,-8.4290124686576433e-04,8.1499880883838298e-05,-3.7859334468663789e-04,8.4003546772851308e-05,-8.4290124679015197e-04,8.1499880728096695e-05,3.1071770485960677e-03,1.2610256014816993e-04,-3.5981498944288215e-01,6.1329538025229335e-03,7.1451887509522294e-01,-6.6773124508195947e-03,5.7537185468782970e-01,-3.0130898355434921e-05,8.4190095196720072e-01,1.2031631901994411e-02,-3.5470961032441024e-02,-9.5496411362014366e-04,5.8236599381973586e-01,-9.9723423677430516e-03,-4.0190263154785594e-01,5.2784387160808299e-03,-6.9866602563866964e-01,4.9874057720102893e-03,5.7419170402430963e-01,-1.2314970270967708e-03,-3.8719113207757250e-01,-6.8092686610923721e-03,7.1861659866413441e-01,-5.4415662227941400e-03,6.0347551757650841e-01,-9.9991184051627813e-03,8.1365742917391859e-01,8.3875925135191293e-05,-2.4679994781280214e-02,1.1455263487650782e-03,5.3949080288760498e-01,7.5609255121849503e-03,-4.3726655955323085e-01,-6.4349528058291194e-03,-6.9502939812100073e-01,6.1725027827176995e-03,5.8980464352282014e-01,-8.3152150750454203e-03,5.0443844648765724e-04,5.1160201698499793e-04,6.3934446041841013e-04,8.4617319653412526e-01,-5.2342925337853785e-01,8.4028871442875341e-01,-5.2897415302908846e-01,6.8299912228044746e-01,-5.7776836683671939e-01
1.1433517698280332e+03,3.0838452642929599e-03,1.2906201405230071e-04,-7.7745793043234993e-04,8.3369726818466490e-05,-3.7556252357630673e-04,8.3734731618401937e-05,-7.7745793053194605e-04,8.3369726686493065e-05,3.3013251499000628e-03,1.1494360075425130e-04,-8.3968725792133488e-04,8.1576680872530495e-05,-3.7556252357657052e-04,8.3734731616249823e-05,-8.3968725782377425e-04,8.1576680999872724e-05,3.1110735928364069e-03,1.2548636865421432e-04,-3.5959737058537633e-01,6.3269307289424703e-03,7.1447959058427224e-01,-6.7541279386207909e-03,5.7548437291272114e-01,1.0964193103844486e-04,8.4211846140607127e-01,1.2311733545043224e-02,-3.5466686065160472e-02,-8.8478683675504224e-04,5.8217107469569740e-01,-1.0202864528506161e-02,-4.0162467427386600e-01,5.6780459872255440e-03,-6.9870635227711353e-01,4.9052027215060190e-03,5.7427273891123354e-01,-1.1345476450032987e-03,-3.8708861952646589e-01,-6.8873533207791599e-03,7.1858310923566793e-01,-5.3612612367739268e-03,6.0366447256432476e-01,-1.0221755594770083e-02,8.1381604617725389e-01,-8.4933126461265648e-05,-2.4663008907405064e-02,1.0475118973568942e-03,5.3915289150757817e-01,7.9857616431182506e-03,-4.3711704411362995e-01,-6.6810695070376553e-03,-6.9506500263886295e-01,6.2592131414144622e-03,5.8995363020582348e-01,-8.4814513645430842e-03,5.0439598427140780e-04,5.1146515559959051e-04,6.3606569774240270e-04,8.3398805230222739e-01,-5.4248003950171619e-01,8.2773980822873627e-01,-5.4798722845912473e-01,6.6624228637714233e-01,-5.9293671454683183e-01
1.1903642309511577e+03,3.0878826291608464e-03,1.2836904679523463e-04,-7.7422274040159808e-04,8.3296959244877483e-05,-3.7255884619207761e-04,8.3374869370171046e-05,-7.7422273968112058e-04,8.3296959006999149e-05,3.3048278224300934e-03,1.1407343185686958e-04,-8.3648997521420100e-04,8.1541678023818782e-05,-3.7255884618649543e-04,8.3374869370129168e-05,-8.3648997591740011e-04,8.1541678256246913e-05,3.1149684100886775e-03,1.2478186060612545e-04,-3.5936408742742931e-01,6.5202121932560475e-03,7.1443798880070652e-01,-6.8306088358647821e-03,5.7560451851764527e-01,2.4898894907086043e-04,8.4235097906701528e-01,1.2590691514708707e-02,-3.5462748556472232e-02,-8.1561904381525011e-04,5.8196289950348579e-01,-1.0431989833727723e-02,-4.0132821670886160e-01,6.0749095230524519e-03,-6.9874900079650382e-01,4.8233865298520362e-03,5.7435934332198046e-01,-1.0383616525320265e-03,-3.8697828530402195e-01,-6.9659363045525930e-03,7.1854771651260907e-01,-5.2813704492124204e-03,6.0386610879819735e-01,-1.0443001046540581e-02,8.1398505774265018e-01,-2.5162868177937281e-04,-2.4645499106197490e-02,9.5061040008198616e-04,5.3879132018260900e-01,8.4090265060132955e-03,-4.3695769904211762e-01,-6.9260718428002079e-03,-6.9510269195564789e-01,6.3454016531468245e-03,5.9011267054294636e-01,-8.6457422004289543e-03,5.0435209880938506e-04,5.1132461810858240e-04,6.3286378369460552e-04,8.2084844593560169e-01,-5.6200981065170807e-01,8.1422640021972448e-01,-5.6745874116243700e-01,6.4858580933685317e-01,-6.0827727912148255e-01
1.2393097555103809e+03,3.0919092696702838e-03,1.2758186657321649e-04,-7.7101278252022728e-04,8.3114405427661906e-05,-3.6958888390114798e-04,8.2926397486310480e-05,-7.7101278103565885e-04,8.3114405302654344e-05,3.3083174107284901e-03,1.1312327829322243e-04,-8.3331693363093121e-04,8.1396744588665171e-05,-3.6958888388964562e-04,8.2926397491973376e-05,-8.3331693507956647e-04,8.1396744715537384e-05,3.1188531423234620e-03,1.2398808047187976e-04,-3.5911501008576818e-01,6.7117001370586293e-03,7.1439393634906323e-01,-6.9066791782779746e-03,5.7573244945786750e-01,3.8744997343492966e-04,8.4259879547851002e-01,1.2867586906916140e-02,-3.5458997719884304e-02,-7.4731182619298259e-04,5.8174122579415144e-01,-1.0658897969165537e-02,-4.0101274583689961e-01,6.4680255160594891e-03,-6.9879411537272074e-01,4.7420266354809559e-03,5.7445160006926055e-01,-9.4329593940903692e-04,-3.8686009705330132e-01,-7.0444378918654710e-03,7.1851027460190942e-01,-5.2019279686358940e-03,6.0408064964098496e-01,-1.0662062699399693e-02,8.1416459732032287e-01,-4.1553506440592837e-04,-2.4627268643503401e-02,8.5469805662018042e-04,5.3840559173008673e-01,8.8292930719413576e-03,-4.3678816850882479e-01,-7.1694820604069742e-03,-6.9514262100915891e-01,6.4310329676935014e-03,5.9028188363927570e-01,-8.8074226624577142e-03,5.0430685317296798e-04,5.1118072001890525e-04,6.2974317960104919e-04,8.0668527495530695e-01,-5.8200155613704696e-01,7.9968019113745670e-01,-5.8737023363603502e-01,6.2997138182014334e-01,-6.2376371569885958e-01
1.2902678274161112e+03,3.0959165059609014e-03,1.2670042590765522e-04,-7.6783550292850366e-04,8.2824684779456587e-05,-3.6665895667716274e-04,8.2392382857694420e-05,-7.6783550386128280e-04,8.2824684964013886e-05,3.3117858431233197e-03,1.1209308750092369e-04,-8.3017551951569419e-04,8.1144453542602313e-05,-3.6665895668496509e-04,8.2392382855194643e-05,-8.3017551860597896e-04,8.1144453359999831e-05,3.1227194287290270e-03,1.2310488961931549e-04,-3.5885008978364441e-01,6.9002493363604644e-03,7.1434730410786906e-01,-6.9822476902006714e-03,5.7586828728307360e-01,5.2453040232574785e-04,8.4286213497705953e-01,1.3141443621713544e-02,-3.5455269680597291e-02,-6.7972487691594224e-04,5.8150587746245885e-01,-1.0882711342481066e-02,-4.0067781882408393e-01,6.8563113400215148e-03,-6.9884183639247710e-01,4.6612084881769156e-03,5.7454956235070009e-01,-8.4973089088036247e-04,-3.8673406881003020e-01,-7.1222497476777918e-03,7.1847063881501327e-01,-5.1229826947097566e-03,6.0430825887205353e-01,-1.0878102907621685e-02,8.1435474044273226e-01,-5.7593751447253261e-04,-2.4608108664791673e-02,7.5966418033992524e-04,5.3799530833642562e-01,9.2450416045736922e-03,-4.3660813198428033e-01,-7.4107673138481458e-03,-6.9518494370054706e-01,6.5160555116571123e-03,5.9046133677342938e-01,-8.9657963481408354e-03,5.0426037590383071e-04,5.1103386338204558e-04,6.2670781917010512e-04,7.9142535681465587e-01,-6.0243333259268828e-01,7.8402890825813409e-01,-6.0769831141173991e-01,6.1033711363518339e-01,-6.3936385354945136e-01
1.3433211988067389e+03,3.0998956684473006e-03,1.2572558027554610e-04,-7.6469816438499841e-04,8.2430959563346352e-05,-3.6377513202880444e-04,8.1776384896287542e-05,-7.6469816347113492e-04,8.2430959669426793e-05,3.3152251071169136e-03,1.1098371342613129e-04,-8.2707293328902667e-04,8.0787907418204281e-05,-3.6377513202310571e-04,8.1776384901916435e-05,-8.2707293418205765e-04,8.0787907318919972e-05,3.1265589142463884e-03,1.2213303175205397e-04,-3.5856938222299928e-01,7.0846356410695643e-03,7.1429797779231086e-01,-7.0572000337978391e-03,5.7601212737686036e-01,6.5971201023683722e-04,8.4314111937307878e-01,1.3411187603548369e-02,-3.5451400624934952e-02,-6.1273113819234129e-04,5.8125672291449548e-01,-1.1102518699796770e-02,-4.0032312239413648e-01,7.2385506859643789e-03,-6.9889228902640987e-01,4.5810417163050787e-03,5.7465326536083317e-01,-7.5805685874051620e-04,-3.8660022844832870e-01,-7.1987605108079370e-03,7.1842867563934676e-01,-5.0446052346196230e-03,6.0454900915831800e-01,-1.1090204314914439e-02,8.1455551405660143e-01,-7.3209645500150675e-04,-2.4587818484058919e-02,6.6542439515563431e-04,5.3756022691327665e-01,9.6545995824196783e-03,-4.3641729972669163e-01,-7.6493503748111015e-03,-6.9522980162619796e-01,6.6003937994859770e-03,5.9065101841188550e-01,-9.1201083067760993e-03,5.0421261682884059e-04,5.1088430171880030e-04,6.2376115739069598e-04,7.7499155994256708e-01,-6.2327733708735777e-01,7.6719642953000489e-01,-6.2841373509822207e-01,5.8961762515485761e-01,-6.5503894911781491e-01
1.3985560244319877e+03,3.1038384420913087e-03,1.2465888278387482e-04,-7.6160756553220535e-04,8.1937271576453774e-05,-3.6094292824657417e-04,8.1082656366269191e-05,-7.6160756899677090e-04,8.1937271858110972e-05,3.3186275498284699e-03,1.0979657842243171e-04,-8.2401594362702243e-04,8.0331092587563945e-05,-3.6094292827026670e-04,8.1082656355275083e-05,-8.2401594024336308e-04,8.0331092303361583e-05,3.1303635836398757e-03,1.2107390667225507e-04,-3.5827302223346896e-01,7.2636753124603326e-03,7.1424583756481375e-01,-7.1314189750498191e-03,5.7616400082730912e-01,7.9244576904212091e-04,8.4343582732024647e-01,1.3675779339504368e-02,-3.5447191211043658e-02,-5.4621301678758200e-04,5.8099374876874943e-01,-1.1317352534801636e-02,-3.9994836229290637e-01,7.6135610552605371e-03,-6.9894560583422116e-01,4.5016392971514718e-03,5.7476269055646223e-01,-6.6869118937532522e-04,-3.8645871058916209e-01,-7.2733188687341141e-03,7.1838424213290286e-01,-4.9668713717870086e-03,6.0480293354172732e-01,-1.1297482671131103e-02,8.1476685851373654e-01,-8.8324323527673616e-04,-2.4566154760943027e-02,5.7189599460505630e-04,5.3710017126013654e-01,1.0056337519897067e-02,-4.3621543882357161e-01,-7.8846012422095248e-03,-6.9527734743854319e-01,6.6839667395875461e-03,5.9085088671890973e-01,-9.2696372747889336e-03,5.0416382713043258e-04,5.1073259283434245e-04,6.2090578389013167e-04,7.5730241799041687e-01,-6.4449965059576153e-01,7.4910240949242879e-01,-6.4948113459038281e-01,5.6774448294153101e-01,-6.7074237465376974e-01
1.4560620015618531e+03,3.1077365295646194e-03,1.2350288890646869e-04,-7.5857031953514679e-04,8.1347895438475259e-05,-3.5816764886821431e-04,8.0315699595281370e-05,-7.5857031306623718e-04,8.1347895417100986e-05,3.3219855919533491e-03,1.0853418811879745e-04,-8.2101110804314449e-04,7.9778206895452736e-05,-3.5816764882910882e-04,8.0315699620433343e-05,-8.2101111436607170e-04,7.9778206935798068e-05,3.1341254330858551e-03,1.1992991239236736e-04,-3.5796129999046961e-01,7.4360311505843324e-03,7.1419079748631731e-01,-7.2047481147756720e-03,5.7632392098671925e-01,9.2216435316462911e-04,8.4374616319997653e-01,1.3933989703958982e-02,-3.5442465873744868e-02,-4.8007656599741849e-04,5.8071696682009277e-01,-1.1526228241442133e-02,-3.9955348863559487e-01,7.9799050893503698e-03,-6.9900188356401960e-01,4.4231554000353501e-03,5.7487781261737003e-01,-5.8204936646231303e-04,-3.8630961904351635e-01,-7.3452998028309385e-03,7.1833722476235184e-01,-4.8898937028920807e-03,6.0506991251672060e-01,-1.1498900121940858e-02,8.1498866772743050e-01,-1.0285922819424070e-03,-2.4542917806620844e-02,4.7904830195524248e-04,5.3661523101843955e-01,1.0448336014374383e-02,-4.3600235265589232e-01,-8.1158437316366152e-03,-6.9532770090494289e-01,6.7666527602604203e-03,5.9106076703221233e-01,-9.4135430965468694e-03,5.0411381372485198e-04,5.1057888950879684e-04,6.1814410975524281e-04,7.3827278809130958e-01,-6.6605862895174361e-01,7.2966291163533736e-01,-6.7085745241982198e-01,5.4464610813336878e-01,-6.8641941986834709e-01
1.5159325156483283e+03,3.1115825288814212e-03,1.2226049493751937e-04,-7.5559211510563295e-04,8.0668320280207162e-05,-3.5545359493618776e-04,7.9480856337044316e-05,-7.5559212751367521e-04,8.0668320653748041e-05,3.3252925074639898e-03,1.0719907315616880e-04,-8.1806414638606209e-04,7.9134691252300237e-05,-3.5545359500613479e-04,7.9480856301052287e-05,-8.1806413425369320e-04,7.9134690860216208e-05,3.1378373230247134e-03,1.1870372174384715e-04,-3.5763451814609670e-01,7.6006370095964004e-03,7.1413273946657119e-01,-7.2770626653740345e-03,5.7649179562351449e-01,1.0482840288264031e-03,8.4407209109346970e-01,1.4184871957965972e-02,-3.5436969224596361e-02,-4.1423244053493194e-04,5.8042658569354844e-01,-1.1728116800042626e-02,-3.9913829579105087e-01,8.3364875761211543e-03,-6.9906125567944011e-01,4.3457119646065911e-03,5.7499851477710384e-01,-4.9857792805609036e-04,-3.8615327505994512e-01,-7.4140134023521946e-03,7.1828747460422349e-01,-4.8137610127205995e-03,6.0534987607505564e-01,-1.1693658182143562e-02,8.1522071804718321e-01,-1.1673564672884176e-03,-2.4517801317629328e-02,3.8681465167479358e-04,5.3610540724840872e-01,1.0829089236333167e-02,-4.3577792780436003e-01,-8.3423697673796968e-03,-6.9538102236733335e-01,6.8483564318298782e-03,5.9128054109322514e-01,-9.5511915268048572e-03,5.0406323725017482e-04,5.1042415979500014e-04,6.1547711100674906e-04,7.1781276232824565e-01,-6.8790537607460700e-01,7.0878937034904532e-01,-6.9249231426627378e-01,5.2024906536009730e-01,-7.0200482752287974e-01
1.5782647919764756e+03,3.1153684861105987e-03,1.2093608584865548e-04,-7.5267897348940064e-04,7.9903278182234989e-05,-3.5280544636002748e-04,7.8583063919883170e-05,-7.5267895299357263e-04,7.9903278230386698e-05,3.3285411126679526e-03,1.0579567728590267e-04,-8.1518097633369508e-04,7.8405169211232041e-05,-3.5280544625008764e-04,7.8583063979828003e-05,-8.1518099637932799e-04,7.8405169207836022e-05,3.1414915696299098e-03,1.1739955118901574e-04,-3.5729331621836552e-01,7.7558706437837466e-03,7.1407164050430216e-01,-7.3481276995572276e-03,5.7666756960742949e-01,1.1701921937886592e-03,8.4441315211725709e-01,1.4426830118605238e-02,-3.5430555135886957e-02,-3.4864727042276458e-04,5.8012272974650370e-01,-1.1921980623250264e-02,-3.9870322497968885e-01,8.6813680467028309e-03,-6.9912375329975429e-01,4.2695464295251506e-03,5.7512472935270997e-01,-4.1870006717638700e-04,-3.8598978013380314e-01,-7.4788774264080400e-03,7.1823493012238637e-01,-4.7386632563656810e-03,6.0564238793054459e-01,-1.1880429952812726e-02,8.1546276819253549e-01,-1.2987096342707387e-03,-2.4490669115683771e-02,2.9527887684702018e-04,5.3557135170585268e-01,1.1196112839120306e-02,-4.3554207089429209e-01,-8.5633859164946785e-03,-6.9543737341211098e-01,6.9288714220239397e-03,5.9150975916715209e-01,-9.6815161138825191e-03,5.0401127134733345e-04,5.1026798077441254e-04,6.1290677143778039e-04,6.9583012887058771e-01,-7.0998020144818563e-01,6.8639094986807336e-01,-7.1432467673855471e-01,4.9447687889542691e-01,-7.1742455529838300e-01
