omega,Overhead_Yc_real_0_0,Overhead_Yc_imag_0_0,Overhead_Yc_real_0_1,Overhead_Yc_imag_0_1,Overhead_Yc_real_0_2,Overhead_Yc_imag_0_2,Overhead_Yc_real_1_0,Overhead_Yc_imag_1_0,Overhead_Yc_real_1_1,Overhead_Yc_imag_1_1,Overhead_Yc_real_1_2,Overhead_Yc_imag_1_2,Overhead_Yc_real_2_0,Overhead_Yc_imag_2_0,Overhead_Yc_real_2_1,Overhead_Yc_imag_2_1,Overhead_Yc_real_2_2,Overhead_Yc_imag_2_2,Overhead_Tv_real_0_0,Overhead_Tv_imag_0_0,Overhead_Tv_real_0_1,Overhead_Tv_imag_0_1,Overhead_Tv_real_0_2,Overhead_Tv_imag_0_2,Overhead_Tv_real_1_0,Overhead_Tv_imag_1_0,Overhead_Tv_real_1_1,Overhead_Tv_imag_1_1,Overhead_Tv_real_1_2,Overhead_Tv_imag_1_2,Overhead_Tv_real_2_0,Overhead_Tv_imag_2_0,Overhead_Tv_real_2_1,Overhead_Tv_imag_2_1,Overhead_Tv_real_2_2,Overhead_Tv_imag_2_2,Overhead_Ti_real_0_0,Overhead_Ti_imag_0_0,Overhead_Ti_real_0_1,Overhead_Ti_imag_0_1,Overhead_Ti_real_0_2,Overhead_Ti_imag_0_2,Overhead_Ti_real_1_0,Overhead_Ti_imag_1_0,Overhead_Ti_real_1_1,Overhead_Ti_imag_1_1,Overhead_Ti_real_1_2,Overhead_Ti_imag_1_2,Overhead_Ti_real_2_0,Overhead_Ti_imag_2_0,Overhead_Ti_real_2_1,Overhead_Ti_imag_2_1,Overhead_Ti_real_2_2,Overhead_Ti_imag_2_2,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2
4.3469021915296497e+02,1.9958575657796117e-03,9.2556947773269222e-05,-5.0812662144366337e-04,-1.3016024856908207e-05,-3.2366681105670846e-04,3.2514684310568516e-06,-5.0812662144366445e-04,-1.3016024856909022e-05,2.0637283258213225e-03,9.6325457669945667e-05,-5.2559980452082731e-04,-1.4486819832286180e-05,-3.2366681105670933e-04,3.2514684310573556e-06,-5.2559980452082720e-04,-1.4486819832286815e-05,1.9966815504250069e-03,9.2518930277671828e-05,7.0916972118768706e-01,7.7754620506642613e-04,-3.4208134169467341e-01,1.2519229915193830e-03,5.8426022152137780e-01,8.9399478389150903e-03,-3.7208880421584038e-02,-1.1457469437197481e-02,8.5594721447998579e-01,1.4514551059742087e-02,5.6996551570280152e-01,1.1282307221531850e-02,-7.0391152089726428e-01,8.3963285098698215e-03,-3.8690098310330068e-01,-2.0739128679448909e-02,5.7749690137386778e-01,8.3318807845174717e-03,7.1697788533671036e-01,-9.0741408579266113e-03,-3.8058475061088654e-01,-1.5844428132267767e-02,6.1834705272525381e-01,1.1337471723084913e-02,-2.8790618027878832e-02,1.2577991564664328e-02,8.2284756198072972e-01,1.8310082564708549e-02,5.1658504174264508e-01,5.0826768672395115e-03,-6.9702511768086173e-01,-2.7532126710327386e-03,-4.2721549497731343e-01,1.9789821118037189e-03,5.9572953926702743e-01,1.1772919901914917e-02,3.4179889740301961e-04,3.4112630575716712e-04,4.5177869644053356e-04,9.8334483337003908e-01,-1.4718671597386920e-01,9.8266494033681495e-01,-1.4679122520226187e-01,9.6744004414473217e-01,-1.9247022520762422e-01
4.5256385836690953e+02,1.9968211552348499e-03,9.0279895052959464e-05,-5.0778964853639595e-04,-1.1804049403301631e-05,-3.2316403324378313e-04,4.0080824844292037e-06,-5.0778964853639746e-04,-1.1804049403303013e-05,2.0646256285017199e-03,9.3715535707877872e-05,-5.2527870165884930e-04,-1.3237690576200279e-05,-3.2316403324378454e-04,4.0080824844299677e-06,-5.2527870165884865e-04,-1.3237690576201292e-05,1.9976336046637266e-03,9.0214774908149625e-05,7.0901286668372965e-01,8.5123936443082249e-04,-3.4237697893293473e-01,1.6388428668091815e-03,5.8428358748551745e-01,9.0129054905571764e-03,-3.6890585448117408e-02,-1.1761598837816890e-02,8.5597806748907512e-01,1.4613548197303705e-02,5.6994818906076561e-01,1.1175130453287593e-02,-7.0407998943653971e-01,8.4940121014761977e-03,-3.8656025670497335e-01,-2.0844150588426535e-02,5.7749085040254611e-01,8.3637836367408177e-03,7.1680514958777586e-01,-9.2014980755560222e-03,-3.8085421937075042e-01,-1.6145393044913366e-02,6.1838700354005649e-01,1.1219972515206613e-02,-2.8434983998888823e-02,1.2888358830533462e-02,8.2288619347784042e-01,1.8226095362874183e-02,5.1654655427353324e-01,5.2750834673858799e-03,-6.9723718964997772e-01,-2.8714239427552386e-03,-4.2693614663338519e-01,2.1437812241941285e-03,5.9572161172957838e-01,1.1716645121154282e-02,3.4176598267803980e-04,3.4108642495262945e-04,4.5110651898717518e-04,9.8239983419751786e-01,-1.5317210058967901e-01,9.8172091859374822e-01,-1.5275700009551491e-01,9.6545781489603832e-01,-1.9988735018409143e-01
4.7117242780167385e+02,1.9977715705243385e-03,8.8105031765757475e-05,-5.0744234989652656e-04,-1.0641785731044244e-05,-3.2265594045032464e-04,4.7347941718587670e-06,-5.0744234989652613e-04,-1.0641785731043697e-05,2.0655056070731960e-03,9.1220894684537174e-05,-5.2494689591884604e-04,-1.2039981706589744e-05,-3.2265594045032404e-04,4.7347941718584646e-06,-5.2494689591884637e-04,-1.2039981706589350e-05,1.9985720916130662e-03,8.8013681463064308e-05,7.0885044485807058e-01,9.2244998729294758e-04,-3.4268432777780228e-01,2.0129593169333770e-03,5.8430723751272751e-01,9.0834061730881224e-03,-3.6559198500757242e-02,-1.2056831067826360e-02,8.5600960231020762e-01,1.4708349493036121e-02,5.6993062070200251e-01,1.1071923935014549e-02,-7.0425455790332214e-01,8.5890286131250354e-03,-3.8620703249256172e-01,-2.0946425744373970e-02,5.7748470156137499e-01,8.3942523024335379e-03,7.1662544087510549e-01,-9.3262063133349952e-03,-3.8113487162623971e-01,-1.6436518608526820e-02,6.1842738028051658e-01,1.1106515491623543e-02,-2.8065177428747673e-02,1.3189437616636254e-02,8.2292530922591689e-01,1.8143700597378562e-02,5.1650794848080750e-01,5.4603141109102245e-03,-6.9745655679502194e-01,-2.9847654482998689e-03,-4.2664577197034625e-01,2.3053728767760606e-03,5.9571356117399854e-01,1.1662847724901608e-02,3.4173320536826085e-04,3.4104689409824429e-04,4.5043411987526888e-04,9.8137645154850384e-01,-1.5939647505409807e-01,9.8069867801710942e-01,-1.5896091169997445e-01,9.6333616812119860e-01,-2.0757688593803209e-01
4.9054614639717357e+02,1.9987108361683411e-03,8.6028824927711776e-05,-5.0708576456267261e-04,-9.5275201813926930e-06,-3.2214305252914905e-04,5.4326967963602104e-06,-5.0708576456267251e-04,-9.5275201813925389e-06,2.0663706263176506e-03,8.8837573158318946e-05,-5.2460546985275223e-04,-1.0891927004471569e-05,-3.2214305252914899e-04,5.4326967963601401e-06,-5.2460546985275223e-04,-1.0891927004471475e-05,1.9994990601434346e-03,8.5912085695412748e-05,7.0868267638879645e-01,9.9071183297952392e-04,-3.4300276694501580e-01,2.3733911452318568e-03,5.8433120611995537e-01,9.1515179999734648e-03,-3.6215320926966298e-02,-1.2342078378289262e-02,8.5604185489002549e-01,1.4799122677240484e-02,5.6991276501515020e-01,1.0972582309249246e-02,-7.0443498573865726e-01,8.6808510708981795e-03,-3.8584182466597106e-01,-2.1044806138279110e-02,5.7747846854200269e-01,8.4233219890075071e-03,7.1643896477042857e-01,-9.4476800940142547e-03,-3.8142614858164453e-01,-1.6716940359880063e-02,6.1846823420341435e-01,1.0996990479411103e-02,-2.7681846025932523e-02,1.3480043757199285e-02,8.2296482138964244e-01,1.8062794382799653e-02,5.1646912939469847e-01,5.6385559276219957e-03,-6.9768282128414927e-01,-3.0926157510547348e-03,-4.2634474465865435e-01,2.4627667061618069e-03,5.9570540569953712e-01,1.1611466588521373e-02,3.4170043589579896e-04,3.4100757119816163e-04,4.4976117922554355e-04,9.8026818649777736e-01,-1.6586874497980261e-01,9.7959174331724885e-01,-1.6541182705551638e-01,9.6106494210993998e-01,-2.1554722415671343e-01
5.1071647563894692e+02,1.9996408224214651e-03,8.4047591172244516e-05,-5.0672092424123953e-04,-8.4594290615177634e-06,-3.2162585849061857e-04,6.1029346445706244e-06,-5.0672092424124029e-04,-8.4594290615191051e-06,2.0672229415372072e-03,8.6561400871693723e-05,-5.2425550045120419e-04,-9.7916453492264573e-06,-3.2162585849061987e-04,6.1029346445710988e-06,-5.2425550045120375e-04,-9.7916453492272416e-06,2.0004164088902902e-03,8.3906268205558829e-05,7.0850978149616872e-01,1.0554687491226428e-03,-3.4333181656742373e-01,2.7190822686154748e-03,5.8435548181601549e-01,9.2173205402494469e-03,-3.5859466561180817e-02,-1.2616037195776465e-02,8.5607479945444420e-01,1.4886067609652442e-02,5.6989464024499792e-01,1.0876978934934018e-02,-7.0462104494584032e-01,8.7688535638971721e-03,-3.8546517570384925e-01,-2.1137913186601132e-02,5.7747214840790473e-01,8.4510375731548480e-03,7.1624589831812069e-01,-9.5652196560026079e-03,-3.8172758715592348e-01,-1.6985630784330394e-02,6.1850954294416494e-01,1.0891266663804381e-02,-2.7285555998154468e-02,1.3758757942329378e-02,8.2300458443970648e-01,1.7983251883813448e-02,5.1643011635576408e-01,5.8100387508983296e-03,-6.9791559547108273e-01,-3.1942340071077387e-03,-4.2603341678715312e-01,2.6147775058470817e-03,5.9569713475803476e-01,1.1562423876699890e-02,3.4166748741401408e-04,3.4096822502001226e-04,4.4908769343021438e-04,9.7906809475747969e-01,-1.7259805255541341e-01,9.7839319741343944e-01,-1.7211883161038852e-01,9.5863325022434731e-01,-2.2380699446805796e-01
5.3171617064928171e+02,2.0005632802847051e-03,8.2157749474920337e-05,-5.0634882922005915e-04,-7.4357408234886272e-06,-3.2110481963869866e-04,6.7466309589971464e-06,-5.0634882922005893e-04,-7.4357408234879589e-06,2.0680647010218353e-03,8.4388332914818969e-05,-5.2389803298752934e-04,-8.7373104097592398e-06,-3.2110481963869807e-04,6.7466309589969482e-06,-5.2389803298752956e-04,-8.7373104097588858e-06,2.0013259183616467e-03,8.1992613554602141e-05,7.0833206122553427e-01,1.1160914345947487e-03,-3.4367088322506328e-01,3.0487924819782852e-03,5.8438002962446145e-01,9.2808888661787322e-03,-3.5492303759926964e-02,-1.2877204864816728e-02,8.5610837238351256e-01,1.4969390061243371e-02,5.6987629685702756e-01,1.0784991728642722e-02,-7.0481242590409843e-01,8.8523239749803695e-03,-3.8507782900851484e-01,-2.1224198214384565e-02,5.7746572993893164e-01,8.4774440722456337e-03,7.1604649967208223e-01,-9.6780167996679718e-03,-3.8203860469004630e-01,-1.7241401072960374e-02,6.1855124643033532e-01,1.0789219427914805e-02,-2.6877048053640124e-02,1.4023948511489776e-02,8.2304441048263288e-01,1.7904959572093156e-02,5.1639098760270175e-01,5.9749862639225096e-03,-6.9815438083891856e-01,-3.2887866315069875e-03,-4.2571228806437111e-01,2.7600523191951233e-03,5.9568872363567094e-01,1.1515641510403834e-02,3.4163418763027173e-04,3.4092863138303564e-04,4.4841388716184170e-04,9.7776868957524021e-01,-1.7959379811579884e-01,9.7709557696972449e-01,-1.7909125899186840e-01,9.5602940879125908e-01,-2.3236502223916020e-01
5.5357933337910868e+02,2.0014799445358411e-03,8.0355963712332523e-05,-5.0597031024875747e-04,-6.4548219188058059e-06,-3.2058035705881789e-04,7.3647918286002869e-06,-5.0597031024875790e-04,-6.4548219188068579e-06,2.0688978793108131e-03,8.2314594651834187e-05,-5.2353393276374392e-04,-7.7272357658759188e-06,-3.2058035705881887e-04,7.3647918286005944e-06,-5.2353393276374338e-04,-7.7272357658765067e-06,2.0022293394887330e-03,8.0167753192899970e-05,7.0814984606362263e-01,1.1721841455990256e-03,-3.4401907569307627e-01,3.3618046246848832e-03,5.8440489136812368e-01,9.3422902296742723e-03,-3.5114726123016082e-02,-1.3124671150171605e-02,8.5614260728393454e-01,1.5049248280895933e-02,5.6985768120825286e-01,1.0696518879727702e-02,-7.0500876670182133e-01,8.9308115240894492e-03,-3.8468054982464639e-01,-2.1302688440706541e-02,5.7745922665155947e-01,8.5025740260214616e-03,7.1584111477576573e-01,-9.7855435571017491e-03,-3.8235839431274499e-01,-1.7483543924437333e-02,6.1859340917003147e-01,1.0690740589303570e-02,-2.6457282516545978e-02,1.4274623393092729e-02,8.2308420845052133e-01,1.7827858562066479e-02,5.1635163509105209e-01,6.1335786978830905e-03,-6.9839862488010607e-01,-3.3757805825302203e-03,-4.2538196470839018e-01,2.8977240455795887e-03,5.9568019190518728e-01,1.1471062839982222e-02,3.4160041017444824e-04,3.4088865887630504e-04,4.4773927419533858e-04,9.7636179000123458e-01,-1.8686563417425811e-01,9.7569074525972421e-01,-1.8633871863801893e-01,9.5324089950296809e-01,-2.4122980540598402e-01
5.7634146798704728e+02,2.0023923854653389e-03,7.8638764407446902e-05,-5.0558628564809972e-04,-5.5149547481137246e-06,-3.2005288549495018e-04,7.9585048995354961e-06,-5.0558628564809972e-04,-5.5149547481136747e-06,2.0697244246355071e-03,8.0336266357963244e-05,-5.2316416019438630e-04,-6.7596506821847077e-06,-3.2005288549495013e-04,7.9585048995355232e-06,-5.2316416019438652e-04,-6.7596506821846924e-06,2.0031282705946164e-03,7.8428184077394185e-05,7.0796355865503291e-01,1.2230995869613459e-03,-3.4437557559977150e-01,3.6568249638945782e-03,5.8443001526641158e-01,9.4015955960338807e-03,-3.4727672263035109e-02,-1.3356874511377813e-02,8.5617740746806703e-01,1.5125848057797375e-02,5.6983886719246424e-01,1.0611443252423393e-02,-7.0520962974962531e-01,9.0035789982234604e-03,-3.8427437138538373e-01,-2.1371797296190043e-02,5.7745262077895609e-01,8.5264717424917008e-03,7.1563014215259868e-01,-9.8869406016752932e-03,-3.8268615484671092e-01,-1.7710830615234621e-02,6.1863594461919602e-01,1.0595711415784184e-02,-2.6027297227903458e-02,1.4509090251121348e-02,8.2312375751010314e-01,1.7751866524200806e-02,5.1631218042115823e-01,6.2860322694259247e-03,-6.9864766479962315e-01,-3.4543791139001060e-03,-4.2504318547193526e-01,3.0263770523501106e-03,5.9567150422204629e-01,1.1428610927730202e-02,3.4156597121019798e-04,3.4084806940613241e-04,4.4706418065815218e-04,9.7483867347212894e-01,-1.9442343961633476e-01,9.7417000872758364e-01,-1.9387101244387733e-01,9.5025429408574968e-01,-2.5041028855639630e-01
6.0003953849553216e+02,2.0033021150653871e-03,7.7002954136099223e-05,-5.0519749588988805e-04,-4.6145643598375435e-06,-3.1952276698094499e-04,8.5287350713046049e-06,-5.0519749588988816e-04,-4.6145643598375723e-06,2.0705460784122727e-03,7.8449720204804927e-05,-5.2278948770963251e-04,-5.8329289127294634e-06,-3.1952276698094504e-04,8.5287350713045965e-06,-5.2278948770963240e-04,-5.8329289127294584e-06,2.0040242391880566e-03,7.6770676694825404e-05,7.0777363116220504e-01,1.2684227812030380e-03,-3.4473933255033801e-01,3.9330838551868974e-03,5.8445541991649164e-01,9.4588696533101577e-03,-3.4332244396478355e-02,-1.3572844859383657e-02,8.5621276665518598e-01,1.5199350586192262e-02,5.6981983350607879e-01,1.0529665218250479e-02,-7.0541454861423658e-01,9.0701497017196542e-03,-3.8386030628149914e-01,-2.1430507787720043e-02,5.7744591703120784e-01,8.5491702873799393e-03,7.1541404337248038e-01,-9.9816297103366702e-03,-3.8302091725010989e-01,-1.7922514965187233e-02,6.1867888039044294e-01,1.0504026861101964e-02,-2.5588284819213863e-02,1.4726294805989387e-02,8.2316293192522738e-01,1.7676951326100674e-02,5.1627257476400090e-01,6.4325253728334409e-03,-6.9890081663121417e-01,-3.5240828522672372e-03,-4.2469675519585653e-01,3.1450803904899544e-03,5.9566266548238722e-01,1.1388228162491822e-02,3.4153075728707185e-04,3.4080673450217065e-04,4.4638831951108348e-04,9.7318982987432545e-01,-2.0227734514733078e-01,9.7252390810254308e-01,-2.0169821476965435e-01,9.4705520955354461e-01,-2.5991505844378121e-01
6.2471202881765078e+02,2.0042105859035563e-03,7.5445239617611865e-05,-5.0480471268007151e-04,-3.7520287196312834e-06,-3.1899036189566616e-04,9.0764891535245457e-06,-5.0480471268007129e-04,-3.7520287196313300e-06,2.0713645717325090e-03,7.6651229290964249e-05,-5.2241072165676056e-04,-4.9453966813407116e-06,-3.1899036189566611e-04,9.0764891535245474e-06,-5.2241072165676056e-04,-4.9453966813407243e-06,2.0049187175051404e-03,7.5191905389273094e-05,7.0758056300579897e-01,1.3076594797825358e-03,-3.4510926548731946e-01,4.1896352220166244e-03,5.8448108361836559e-01,9.5141801799485705e-03,-3.3929634163864693e-02,-1.3771405131057651e-02,8.5624861934033447e-01,1.5269937531758815e-02,5.6980061408799110e-01,1.0451076221050674e-02,-7.0562299361896552e-01,9.1299553949213408e-03,-3.8343954569206329e-01,-2.1477604999640715e-02,5.7743910623852324e-01,8.5707085488984040e-03,7.1519334191565176e-01,-1.0068919555887384e-02,-3.8336165802883432e-01,-1.8117692144168706e-02,6.1872217933135110e-01,1.0415574865147185e-02,-2.5141546596497654e-02,1.4924961011538181e-02,8.2320155281221097e-01,1.7603079930381741e-02,5.1623286877574814e-01,6.5732560804228528e-03,-6.9915731528301350e-01,-3.5842920834298735e-03,-4.2434359678150974e-01,3.2527197330003378e-03,5.9565365650404478e-01,1.1349846823984452e-02,3.4149461807216991e-04,3.4076447160775742e-04,4.4571171475632103e-04,9.7140505180163295e-01,-2.1043768970525020e-01,9.7074228532642426e-01,-2.0983059320148947e-01,9.4362823996358169e-01,-2.6975281469631007e-01
6.5039900525216967e+02,2.0051191484638550e-03,7.3962457532000575e-05,-5.0440863202556559e-04,-2.9257894473680171e-06,-3.1845599583870418e-04,9.6027260976735848e-06,-5.0440863202556570e-04,-2.9257894473680163e-06,2.0721814958413144e-03,7.4937207921524091e-05,-5.2202858934004477e-04,-4.0954452658509030e-06,-3.1845599583870424e-04,9.6027260976735848e-06,-5.2202858934004466e-04,-4.0954452658508996e-06,2.0058130726180691e-03,7.3688675219203294e-05,7.0738489314966424e-01,1.3403786926129979e-03,-3.4548417618365929e-01,4.4256694461987378e-03,5.8450699425360042e-01,9.5675913113095028e-03,-3.3521150802100212e-02,-1.3951532929560102e-02,8.5628490894244114e-01,1.5337777594444268e-02,5.6978122995290204e-01,1.0375574570948856e-02,-7.0583438939912380e-01,9.1824968272822827e-03,-3.8301336444379752e-01,-2.1512029425252266e-02,5.7743218210365699e-01,8.5911222672753161e-03,7.1496862324549904e-01,-1.0148185878337266e-02,-3.8370725315734333e-01,-1.8295587163859730e-02,6.1876582002990210e-01,1.0330249781140480e-02,-2.4688507792766046e-02,1.5103981116420518e-02,8.2323945750810779e-01,1.7530243919420440e-02,5.1619309051100992e-01,6.7084092082853744e-03,-6.9941634610088310e-01,-3.6345056423602406e-03,-4.2398472470862247e-01,3.3483036964208311e-03,5.9564446352765188e-01,1.1313404594221836e-02,3.4145741947581951e-04,3.4072112080997335e-04,4.4503430642370891e-04,9.6947330422677114e-01,-2.1891502227867018e-01,9.6881416337371218e-01,-2.1827862547576860e-01,9.3995688664489518e-01,-2.7993210018124504e-01
6.7714218154824118e+02,2.0060290743370767e-03,7.2551499065099648e-05,-5.0400990338096273e-04,-2.1343166692544447e-06,-3.1791997037841228e-04,1.0108383678052752e-05,-5.0400990338096262e-04,-2.1343166692544265e-06,2.0729983452414014e-03,7.3304131294018709e-05,-5.2164376968092307e-04,-3.2814951133421016e-06,-3.1791997037841223e-04,1.0108383678052752e-05,-5.2164376968092340e-04,-3.2814951133420952e-06,2.0067085912528100e-03,7.2257846178164155e-05,7.0718719778120676e-01,1.3661906805488566e-03,-3.4586278807096626e-01,4.6404698961721724e-03,5.8453313815886654e-01,9.6191663259002653e-03,-3.3108194495331124e-02,-1.4112306400030035e-02,8.5632157294094735e-01,1.5403034832365770e-02,5.6976170455704267e-01,1.0303059924420988e-02,-7.0604811993287309e-01,9.2273193276756482e-03,-3.8258312273509476e-01,-2.1532819115916729e-02,5.7742513732719569e-01,8.6104467049170491e-03,7.1474052685274547e-01,-1.0218845522217423e-02,-3.8405650657681573e-01,-1.8455513400558617e-02,6.1880977887522681e-01,1.0247947284867259e-02,-2.4230691910420540e-02,1.5262357100440006e-02,8.2327648767922856e-01,1.7458451568250453e-02,5.1615327279369028e-01,6.8381672773618531e-03,-6.9967705183104689e-01,-3.6742892663333346e-03,-4.2362123616458658e-01,3.4309166788821068e-03,5.9563507140733951e-01,1.1278839928663806e-02,3.4141904768097032e-04,3.4067654379894797e-04,4.4435605452723562e-04,9.6738267993354887e-01,-2.2772009211769226e-01,9.6672770085492743e-01,-2.2705298663439191e-01,9.3602348570979166e-01,-2.9046130824675387e-01
7.0498498664544456e+02,2.0069415720504907e-03,7.1209275636186973e-05,-5.0360913815515574e-04,-1.3760932145583127e-06,-3.1738256748664416e-04,1.0594388052650826e-05,-5.0360913815515563e-04,-1.3760932145583099e-06,2.0738165362682061e-03,7.1748497413441401e-05,-5.2125690206237911e-04,-2.5019795028229894e-06,-3.1738256748664422e-04,1.0594388052650836e-05,-5.2125690206237911e-04,-2.5019795028229890e-06,2.0076064958231533e-03,7.0896298665918474e-05,7.0698808096467936e-01,1.3847531614515629e-03,-3.4624376935243295e-01,4.8334306250458481e-03,5.8455949953868969e-01,9.6689688023432335e-03,-3.2692232116642378e-02,-1.4252921574808973e-02,8.5635854287929913e-01,1.5465869729369253e-02,5.6974206443588626e-01,1.0233431415839930e-02,-7.0626353859384750e-01,9.2640202543256001e-03,-3.8215024434863432e-01,-2.1539122276671263e-02,5.7741796358668462e-01,8.6287173191511527e-03,7.1450973620511982e-01,-1.0280366453858086e-02,-3.8440817137333322e-01,-1.8596887596808206e-02,6.1885402914828502e-01,1.0168562455795640e-02,-2.3769694536622515e-02,1.5399219161889199e-02,8.2331249184245403e-01,1.7387724964659745e-02,5.1611345423456001e-01,6.9627139267806988e-03,-6.9993854744951289e-01,-3.7032829574067828e-03,-4.2325429322335906e-01,3.4997328956729544e-03,5.9562546355613877e-01,1.1246090896809915e-02,3.4137936900570381e-04,3.4063058379038915e-04,4.4367689453815356e-04,9.6512034415381853e-01,-2.3686380357091946e-01,9.6447013810094573e-01,-2.3616450422404361e-01,9.3180914566663775e-01,-3.0134859659490182e-01
7.3397263519917044e+02,2.0078577992253149e-03,6.9932682744254653e-05,-5.0320691726633328e-04,-6.4959800791000695e-07,-3.1684405380895636e-04,1.1061663585681482e-05,-5.0320691726633306e-04,-6.4959800791001553e-07,2.0746374216220856e-03,7.0266786816650605e-05,-5.2086859415484182e-04,-1.7553273583225416e-06,-3.1684405380895620e-04,1.1061663585681475e-05,-5.2086859415484193e-04,-1.7553273583225509e-06,2.0085079567695365e-03,6.9600897056676036e-05,7.0678816446376880e-01,1.3957754379394505e-03,-3.4662575698604547e-01,5.0040679579997638e-03,5.8458606019749282e-01,9.7170633230608504e-03,-3.2274771757521671e-02,-1.4372704040673371e-02,8.5639574472620972e-01,1.5526439651186941e-02,5.6972233956658347e-01,1.0166586535269116e-02,-7.0647997911110783e-01,9.2922541178785956e-03,-3.8171619330143097e-01,-2.1530205660562546e-02,5.7741065146064297e-01,8.6459701563261337e-03,7.1427696742983726e-01,-1.0332275357750716e-02,-3.8476097191081376e-01,-1.8719239543733897e-02,6.1889854060591420e-01,1.0091988613977886e-02,-2.3307155743786397e-02,1.5513838122646574e-02,8.2334732769620878e-01,1.7318097159572585e-02,5.1607367980282925e-01,7.0822359618456752e-03,-7.0019993558088045e-01,-3.7212050742869880e-03,-4.2288510336865437e-01,3.5540265892328856e-03,5.9561562181043193e-01,1.1215094497118515e-02,3.4133823697895946e-04,3.4058307244157443e-04,4.4299674772191783e-04,9.6267246794638262e-01,-2.4635719386307189e-01,9.6202773192081459e-01,-2.4562413632469138e-01,9.2729367039009236e-01,-3.1260182356585658e-01
7.6415220100587658e+02,2.0087787251102480e-03,6.8718885692083058e-05,-5.0280372035141937e-04,4.6559162474679069e-08,-3.1630464108266579e-04,1.1511053874536487e-05,-5.0280372035141927e-04,4.6559162474669408e-08,2.0754621334330599e-03,6.8855783610668301e-05,-5.2047934852336296e-04,-1.0401027534479059e-06,-3.1630464108266569e-04,1.1511053874536494e-05,-5.2047934852336307e-04,-1.0401027534479076e-06,2.0094139536880468e-03,6.8368777883383094e-05,7.0658810853763210e-01,1.3990276345032804e-03,-3.4700728793839664e-01,5.1520191526027992e-03,5.8461280658998349e-01,9.7635079721249025e-03,-3.1857427164523514e-02,-1.4471121455339971e-02,8.5643310659125538e-01,1.5584886206348569e-02,5.6970255373193213e-01,1.0102433253119682e-02,-7.0669673132268462e-01,9.3117404927779146e-03,-3.8128251749597136e-01,-2.1505485918969142e-02,5.7740319278543850e-01,8.6622374663693370e-03,7.1404299935594284e-01,-1.0374165369241867e-02,-3.8511354715870572e-01,-1.8822215975434972e-02,6.1894329052316477e-01,1.0018129897281951e-02,-2.2844827765336601e-02,1.5605640800203113e-02,8.2338086889456918e-01,1.7249624004660041e-02,5.1603398416957658e-01,7.1969008551692436e-03,-7.0046027675395683e-01,-3.7278639863459594e-03,-4.2251496438166164e-01,3.5931907108791693e-03,5.9560553042013176e-01,1.1185794297701994e-02,3.4129563089357873e-04,3.4053397026194909e-04,4.4231565329281365e-04,9.6002409326852922e-01,-2.5621149353905592e-01,9.5938561710119774e-01,-2.5544303250497108e-01,9.2245542990401019e-01,-3.2422855631538389e-01
7.9557269344744782e+02,2.0097053691447882e-03,6.7564806539517646e-05,-5.0240004757294283e-04,7.1387906961766187e-07,-3.1576455314665338e-04,1.1943462799872810e-05,-5.0240004757294272e-04,7.1387906961767320e-07,2.0762918557560104e-03,6.7511999072572974e-05,-5.2008968900482243e-04,-3.5475496249109787e-07,-3.1576455314665338e-04,1.1943462799872815e-05,-5.2008968900482265e-04,-3.5475496249109183e-07,2.0103255163307012e-03,6.7196832389045859e-05,7.0638854574415522e-01,1.3943360113960745e-03,-3.4738698611051266e-01,5.2770769544187024e-03,5.8463971785892355e-01,9.8083694145563397e-03,-3.1441732593233220e-02,-1.4547794472674243e-02,8.5647054777497522e-01,1.5641358440108721e-02,5.6968274090875359e-01,1.0040865836393293e-02,-7.0691311544059465e-01,9.3222644316662273e-03,-3.8085070348413941e-01,-2.1464498496119006e-02,5.7739557664690810e-01,8.6775563262982275e-03,7.1380858742490838e-01,-1.0405704382479399e-02,-3.8546461191000431e-01,-1.8905600333557225e-02,6.1898824501995142e-01,9.9468760963684812e-03,-2.2384377753483439e-02,1.5674217880083455e-02,8.2341300021718167e-01,1.7182354851750438e-02,5.1599441977563887e-01,7.3069014474691912e-03,-7.0071868532701875e-01,-3.7231483823230056e-03,-4.2214512854928221e-01,3.6167333880383727e-03,5.9559516926851852e-01,1.1158125421445699e-02,3.4125140408562666e-04,3.4048311152801565e-04,4.4163351979894887e-04,9.5715916354927966e-01,-2.6643793296060952e-01,9.5652784717816430e-01,-2.6563234069260211e-01,9.1727136616675575e-01,-3.3623582811043701e-01
