omega,re_0,im_0,re_1,im_1,re_2,im_2,re_3,im_3,re_4,im_4,re_5,im_5,re_6,im_6,re_7,im_7,re_8,im_8,re_9,im_9,re_10,im_10,re_11,im_11,re_12,im_12,re_13,im_13,re_14,im_14,re_15,im_15,re_16,im_16,re_17,im_17,re_18,im_18,re_19,im_19,re_20,im_20,re_21,im_21,re_22,im_22,re_23,im_23,re_24,im_24,re_25,im_25,re_26,im_26,re_27,im_27,re_28,im_28,re_29,im_29,re_30,im_30,re_31,im_31,re_32,im_32,re_33,im_33,re_34,im_34,re_35,im_35,re_36,im_36,re_37,im_37,re_38,im_38,re_39,im_39,re_40,im_40,re_41,im_41,re_42,im_42,re_43,im_43,re_44,im_44,re_45,im_45,re_46,im_46,re_47,im_47,re_48,im_48,re_49,im_49,re_50,im_50,re_51,im_51,re_52,im_52,re_53,im_53,re_54,im_54,re_55,im_55,re_56,im_56,re_57,im_57,re_58,im_58,re_59,im_59,re_60,im_60,re_61,im_61,re_62,im_62,re_63,im_63
2559.645775933539,0.0,2.691074414842863e-08,0.0,-1.3946871001139925e-08,0.0,-1.2501851246666815e-09,0.0,-1.052370732397883e-09,0.0,-4.593036373915273e-10,0.0,-4.2061093569689035e-10,0.0,-1.5082296194590506e-09,0.0,-6.767671707545313e-10,0.0,-1.394687100113993e-08,0.0,2.7028194253754254e-08,0.0,-1.4574970551036544e-09,0.0,-1.2148292379949634e-09,0.0,-5.074198826368295e-10,0.0,-4.6184235139142993e-10,0.0,-1.5142026081387417e-09,0.0,-7.062509756591922e-10,0.0,-1.2501851246666817e-09,0.0,-1.4574970551036542e-09,0.0,2.7317468566803673e-08,0.0,-1.3594266223659072e-08,0.0,-1.3677615058599432e-09,0.0,-1.1774725378662566e-09,0.0,-1.4341442245753682e-09,0.0,-1.3284986403577292e-09,0.0,-1.0523707323978823e-09,0.0,-1.2148292379949644e-09,0.0,-1.3594266223659079e-08,0.0,2.7337704131929552e-08,0.0,-1.6506667172703614e-09,0.0,-1.402497045612524e-09,0.0,-1.310192132083319e-09,0.0,-1.421806979844495e-09,0.0,-4.593036373915273e-10,0.0,-5.074198826368298e-10,0.0,-1.367761505859943e-09,0.0,-1.650666717270361e-09,0.0,2.7088819326157342e-08,0.0,-1.3900096643846945e-08,0.0,-7.349548230891264e-10,0.0,-1.5277036607131428e-09,0.0,-4.2061093569688993e-10,0.0,-4.618423513914301e-10,0.0,-1.1774725378662568e-09,0.0,-1.4024970456125242e-09,0.0,-1.3900096643846942e-08,0.0,2.6945705029079978e-08,0.0,-7.015827981773447e-10,0.0,-1.5258883277820355e-09,0.0,-1.508229619459051e-09,0.0,-1.5142026081387421e-09,0.0,-1.4341442245753682e-09,0.0,-1.3101921320833187e-09,0.0,-7.349548230891262e-10,0.0,-7.015827981773442e-10,0.0,1.684229367922575e-08,0.0,-2.1776153570606424e-09,0.0,-6.767671707545323e-10,0.0,-7.06250975659192e-10,0.0,-1.3284986403577302e-09,0.0,-1.421806979844493e-09,0.0,-1.5277036607131434e-09,0.0,-1.5258883277820355e-09,0.0,-2.1776153570606424e-09,0.0,1.6825617904455685e-08
2664.893566426,0.0,2.801726302254786e-08,0.0,-1.4520339943973626e-08,0.0,-1.301590371171823e-09,0.0,-1.0956422254322712e-09,0.0,-4.781893337855825e-10,0.0,-4.379056614184278e-10,0.0,-1.5702451672726761e-09,0.0,-7.045945561175586e-10,0.0,-1.4520339943973627e-08,0.0,2.813954245394465e-08,0.0,-1.5174265758761066e-09,0.0,-1.2647807173468198e-09,0.0,-5.282840279813135e-10,0.0,-4.808324349009593e-10,0.0,-1.5764637539437324e-09,0.0,-7.352906792854353e-10,0.0,-1.301590371171824e-09,0.0,-1.5174265758761066e-09,0.0,2.8440711179330696e-08,0.0,-1.4153236725303811e-08,0.0,-1.424001270660952e-09,0.0,-1.225887980401767e-09,0.0,-1.493113521148848e-09,0.0,-1.3831239904294189e-09,0.0,-1.0956422254322714e-09,0.0,-1.2647807173468206e-09,0.0,-1.4153236725303818e-08,0.0,2.8461778792601253e-08,0.0,-1.7185390090013505e-09,0.0,-1.4601650700754352e-09,0.0,-1.364064753177573e-09,0.0,-1.4802689922613542e-09,0.0,-4.781893337855828e-10,0.0,-5.282840279813129e-10,0.0,-1.4240012706609516e-09,0.0,-1.7185390090013497e-09,0.0,2.8202660314599474e-08,0.0,-1.4471642313623462e-08,0.0,-7.651747746031968e-10,0.0,-1.5905199442509159e-09,0.0,-4.379056614184282e-10,0.0,-4.808324349009592e-10,0.0,-1.2258879804017687e-09,0.0,-1.4601650700754336e-09,0.0,-1.4471642313623463e-08,0.0,2.805366142845244e-08,0.0,-7.30430555179484e-10,0.0,-1.5886299682649738e-09,0.0,-1.570245167272676e-09,0.0,-1.5764637539437324e-09,0.0,-1.4931135211488496e-09,0.0,-1.3640647531775728e-09,0.0,-7.651747746031978e-10,0.0,-7.304305551794842e-10,0.0,1.753481692335204e-08,0.0,-2.267154779674498e-09,0.0,-7.045945561175588e-10,0.0,-7.352906792854351e-10,0.0,-1.3831239904294195e-09,0.0,-1.4802689922613552e-09,0.0,-1.5905199442509156e-09,0.0,-1.588629968264974e-09,0.0,-2.267154779674498e-09,0.0,1.7517455472280276e-08
2774.4689468950514,0.0,2.9169279858820424e-08,0.0,-1.511738884451742e-08,0.0,-1.3551093041351705e-09,0.0,-1.1406929603742701e-09,0.0,-4.978515742765126e-10,0.0,-4.559115135335011e-10,0.0,-1.634810677055624e-09,0.0,-7.335661509068209e-10,0.0,-1.5117388844517432e-08,0.0,2.9296587189037483e-08,0.0,-1.5798202851334957e-09,0.0,-1.3167861070026134e-09,0.0,-5.500060674995398e-10,0.0,-5.006033547080084e-10,0.0,-1.641284960242685e-09,0.0,-7.65524440570732e-10,0.0,-1.3551093041351705e-09,0.0,-1.5798202851334966e-09,0.0,2.961013940248674e-08,0.0,-1.4735191036193464e-08,0.0,-1.4825535081637628e-09,0.0,-1.2762941743140864e-09,0.0,-1.5545075236053124e-09,0.0,-1.4399954315243194e-09,0.0,-1.1406929603742714e-09,0.0,-1.3167861070026136e-09,0.0,-1.4735191036193469e-08,0.0,2.963207327614712e-08,0.0,-1.7892020809283737e-09,0.0,-1.52020429457464e-09,0.0,-1.420152514503934e-09,0.0,-1.5411348519966512e-09,0.0,-4.97851574276513e-10,0.0,-5.500060674995408e-10,0.0,-1.4825535081637626e-09,0.0,-1.7892020809283741e-09,0.0,2.936230033667968e-08,0.0,-1.5066688859761515e-08,0.0,-7.966373133359977e-10,0.0,-1.6559191144956943e-09,0.0,-4.559115135335007e-10,0.0,-5.00603354708009e-10,0.0,-1.2762941743140876e-09,0.0,-1.5202042945746391e-09,0.0,-1.506668885976151e-08,0.0,2.9207174898296305e-08,0.0,-7.604644773587298e-10,0.0,-1.653951426273757e-09,0.0,-1.6348106770556256e-09,0.0,-1.641284960242685e-09,0.0,-1.5545075236053113e-09,0.0,-1.420152514503934e-09,0.0,-7.966373133359959e-10,0.0,-7.604644773587302e-10,0.0,1.8255815412762e-08,0.0,-2.3603758939039237e-09,0.0,-7.335661509068211e-10,0.0,-7.655244405707327e-10,0.0,-1.4399954315243194e-09,0.0,-1.5411348519966503e-09,0.0,-1.655919114495694e-09,0.0,-1.6539514262737573e-09,0.0,-2.360375893903924e-09,0.0,1.8237740091676574e-08
2888.5498596510947,0.0,3.036866544735071e-08,0.0,-1.5738987266010173e-08,0.0,-1.410828834343988e-09,0.0,-1.1875960962841278e-09,0.0,-5.183222888880613e-10,0.0,-4.746577322136907e-10,0.0,-1.7020309984185813e-09,0.0,-7.637290028486448e-10,0.0,-1.5738987266010163e-08,0.0,3.0501207414072896e-08,0.0,-1.6447795056431515e-09,0.0,-1.3709298598672608e-09,0.0,-5.726212761764769e-10,0.0,-5.211872173234988e-10,0.0,-1.708771491878512e-09,0.0,-7.970013569064178e-10,0.0,-1.4108288343439898e-09,0.0,-1.6447795056431513e-09,0.0,3.0827652301180284e-08,0.0,-1.5341074207070136e-08,0.0,-1.5435133028697997e-09,0.0,-1.3287729755325758e-09,0.0,-1.6184259312622044e-09,0.0,-1.4992053186548534e-09,0.0,-1.1875960962841272e-09,0.0,-1.370929859867263e-09,0.0,-1.5341074207070136e-08,0.0,3.085048805421844e-08,0.0,-1.8627706846518916e-09,0.0,-1.5827122183684195e-09,0.0,-1.4785464984368629e-09,0.0,-1.6045034007031275e-09,0.0,-5.183222888880613e-10,0.0,-5.726212761764753e-10,0.0,-1.543513302869799e-09,0.0,-1.8627706846518916e-09,0.0,3.056962256199208e-08,0.0,-1.5686202593824558e-08,0.0,-8.293935321225137e-10,0.0,-1.7240073748610735e-09,0.0,-4.746577322136915e-10,0.0,-5.211872173234988e-10,0.0,-1.3287729755325745e-09,0.0,-1.582712218368421e-09,0.0,-1.568620259382456e-08,0.0,3.040811865913815e-08,0.0,-7.917333375824934e-10,0.0,-1.7219587790230567e-09,0.0,-1.7020309984185807e-09,0.0,-1.7087714918785126e-09,0.0,-1.6184259312622059e-09,0.0,-1.4785464984368616e-09,0.0,-8.293935321225149e-10,0.0,-7.917333375824931e-10,0.0,1.9006459995655763e-08,0.0,-2.4574300839410026e-09,0.0,-7.637290028486453e-10,0.0,-7.970013569064165e-10,0.0,-1.499205318654853e-09,0.0,-1.6045034007031282e-09,0.0,-1.7240073748610733e-09,0.0,-1.721958779023057e-09,0.0,-2.4574300839410026e-09,0.0,1.8987641451572623e-08
3007.32156365561,0.0,3.161736750159201e-08,0.0,-1.6386144638296317e-08,0.0,-1.4688394461926555e-09,0.0,-1.236427800384192e-09,0.0,-5.396347205461375e-10,0.0,-4.941747599311026e-10,0.0,-1.772015292189817e-09,0.0,-7.951320941828435e-10,0.0,-1.6386144638296313e-08,0.0,3.175535934316652e-08,0.0,-1.7124097263728479e-09,0.0,-1.4272999013893388e-09,0.0,-5.961663794377139e-10,0.0,-5.426174494173143e-10,0.0,-1.7790329419852668e-09,0.0,-8.297725444756399e-10,0.0,-1.4688394461926536e-09,0.0,-1.7124097263728485e-09,0.0,3.2095227026275094e-08,0.0,-1.5971870147374082e-08,0.0,-1.606979648975256e-09,0.0,-1.3834096057475081e-09,0.0,-1.6849725428842485e-09,0.0,-1.5608498042967862e-09,0.0,-1.2364278003841925e-09,0.0,-1.427299901389336e-09,0.0,-1.597187014737409e-08,0.0,3.211900174226432e-08,0.0,-1.939364290141006e-09,0.0,-1.6477903497000693e-09,0.0,-1.5393415324857003e-09,0.0,-1.670477544215254e-09,0.0,-5.396347205461381e-10,0.0,-5.961663794377152e-10,0.0,-1.606979648975255e-09,0.0,-1.939364290141007e-09,0.0,3.182658759250093e-08,0.0,-1.633118956027894e-08,0.0,-8.634966246384296e-10,0.0,-1.7948952956440396e-09,0.0,-4.94174759931103e-10,0.0,-5.426174494173145e-10,0.0,-1.3834096057475087e-09,0.0,-1.6477903497000675e-09,0.0,-1.6331189560278936e-08,0.0,3.1658442954787847e-08,0.0,-8.242879141661947e-10,0.0,-1.7927624654218808e-09,0.0,-1.7720152921898159e-09,0.0,-1.7790329419852675e-09,0.0,-1.6849725428842472e-09,0.0,-1.5393415324857013e-09,0.0,-8.634966246384282e-10,0.0,-8.242879141661953e-10,0.0,1.9787969663295836e-08,0.0,-2.558474958609318e-09,0.0,-7.951320941828426e-10,0.0,-8.297725444756424e-10,0.0,-1.5608498042967878e-09,0.0,-1.6704775442152533e-09,0.0,-1.7948952956440402e-09,0.0,-1.792762465421881e-09,0.0,-2.5584749586093186e-09,0.0,1.9768377336291757e-08
3130.976935367991,0.0,3.2917413821289186e-08,0.0,-1.705991189706541e-08,0.0,-1.5292353446226107e-09,0.0,-1.28726737174888e-09,0.0,-5.618234790628444e-10,0.0,-5.144942908946882e-10,0.0,-1.8448772076842797e-09,0.0,-8.27826421206224e-10,0.0,-1.705991189706541e-08,0.0,3.3061079626256664e-08,0.0,-1.7828207737970998e-09,0.0,-1.4859877723454433e-09,0.0,-6.206796127888507e-10,0.0,-5.649288521007577e-10,0.0,-1.852183409959284e-09,0.0,-8.638912212622836e-10,0.0,-1.5292353446226115e-09,0.0,-1.7828207737971008e-09,0.0,3.341492202533698e-08,0.0,-1.6628603223039808e-08,0.0,-1.6730556111303372e-09,0.0,-1.440292790803796e-09,0.0,-1.754255425244934e-09,0.0,-1.6250289945337298e-09,0.0,-1.2872673717488806e-09,0.0,-1.485987772345444e-09,0.0,-1.6628603223039814e-08,0.0,3.3439674312656976e-08,0.0,-2.0191072797438875e-09,0.0,-1.715544370639735e-09,0.0,-1.6026363432875245e-09,0.0,-1.7391644196606676e-09,0.0,-5.618234790628436e-10,0.0,-6.206796127888511e-10,0.0,-1.6730556111303366e-09,0.0,-2.0191072797438883e-09,0.0,3.313523664641303e-08,0.0,-1.7002697170235646e-08,0.0,-8.990019717827018e-10,0.0,-1.8686979935829588e-09,0.0,-5.14494290894689e-10,0.0,-5.649288521007575e-10,0.0,-1.4402927908037956e-09,0.0,-1.715544370639735e-09,0.0,-1.700269717023565e-08,0.0,3.2960178219390185e-08,0.0,-8.581810733334997e-10,0.0,-1.8664774654181805e-09,0.0,-1.8448772076842799e-09,0.0,-1.8521834099592837e-09,0.0,-1.7542554252449347e-09,0.0,-1.602636343287524e-09,0.0,-8.990019717827023e-10,0.0,-8.581810733334991e-10,0.0,2.0601613529558603e-08,0.0,-2.6636746073090357e-09,0.0,-8.278264212062234e-10,0.0,-8.638912212622835e-10,0.0,-1.6250289945337293e-09,0.0,-1.739164419660667e-09,0.0,-1.868697993582958e-09,0.0,-1.8664774654181813e-09,0.0,-2.6636746073090357e-09,0.0,2.058121560314419e-08
3259.7167819626447,0.0,3.427091558547495e-08,0.0,-1.7761383190493626e-08,0.0,-1.5921146081042177e-09,0.0,-1.3401973700804645e-09,0.0,-5.849245973402692e-10,0.0,-5.356493225192903e-10,0.0,-1.920735067261688e-09,0.0,-8.618650770868251e-10,0.0,-1.776138319049363e-08,0.0,3.4420488656472865e-08,0.0,-1.8561269902472142e-09,0.0,-1.5470887774957095e-09,0.0,-6.462007839071156e-10,0.0,-5.881576574409658e-10,0.0,-1.928341686748152e-09,0.0,-8.994127934730036e-10,0.0,-1.592114608104217e-09,0.0,-1.8561269902472152e-09,0.0,3.478888038540028e-08,0.0,-1.7312339919990564e-08,0.0,-1.741848491808625e-09,0.0,-1.4995149047851861e-09,0.0,-1.8263870886189814e-09,0.0,-1.6918471116220146e-09,0.0,-1.3401973700804636e-09,0.0,-1.5470887774957095e-09,0.0,-1.7312339919990567e-08,0.0,3.4814650439934214e-08,0.0,-2.1021291501754663e-09,0.0,-1.7860843087043137e-09,0.0,-1.6685337169318951e-09,0.0,-1.810675569442957e-09,0.0,-5.849245973402693e-10,0.0,-6.462007839071152e-10,0.0,-1.7418484918086257e-09,0.0,-2.102129150175465e-09,0.0,3.4497694872965077e-08,0.0,-1.7701815902368444e-08,0.0,-9.35967231612058e-10,0.0,-1.94553531879862e-09,0.0,-5.356493225192902e-10,0.0,-5.881576574409658e-10,0.0,-1.4995149047851865e-09,0.0,-1.7860843087043139e-09,0.0,-1.7701815902368448e-08,0.0,3.431543837469951e-08,0.0,-8.934678550671386e-10,0.0,-1.9432234867177836e-09,0.0,-1.920735067261688e-09,0.0,-1.928341686748152e-09,0.0,-1.8263870886189825e-09,0.0,-1.6685337169318951e-09,0.0,-9.359672316120587e-10,0.0,-8.934678550671389e-10,0.0,2.1448712891881433e-08,0.0,-2.7731998664859258e-09,0.0,-8.618650770868248e-10,0.0,-8.994127934730041e-10,0.0,-1.6918471116220154e-09,0.0,-1.810675569442957e-09,0.0,-1.9455353187986204e-09,0.0,-1.9432234867177836e-09,0.0,-2.7731998664859245e-09,0.0,2.1427476241333425e-08
3393.75016742499,0.0,3.568007078086888e-08,0.0,-1.8491697656059715e-08,0.0,-1.6575793479089366e-09,0.0,-1.395303749779949e-09,0.0,-6.089755898852438e-10,0.0,-5.576742090110071e-10,0.0,-1.9997120584732777e-09,0.0,-8.973033380832784e-10,0.0,-1.8491697656059715e-08,0.0,3.5835794013497647e-08,0.0,-1.9324474195947844e-09,0.0,-1.6107021403516387e-09,0.0,-6.727713372860946e-10,0.0,-6.123415872991143e-10,0.0,-2.0076314477584337e-09,0.0,-9.363949455128353e-10,0.0,-1.657579347908939e-09,0.0,-1.932447419594785e-09,0.0,3.6219333313182635e-08,0.0,-1.8024190576032575e-08,0.0,-1.8134700055583637e-09,0.0,-1.5611721200229446e-09,0.0,-1.9014846694906952e-09,0.0,-1.7614126632399239e-09,0.0,-1.3953037497799475e-09,0.0,-1.6107021403516383e-09,0.0,-1.8024190576032565e-08,0.0,3.624616298359237e-08,0.0,-2.1885647228105373e-09,0.0,-1.8595247155339753e-09,0.0,-1.7371406658778709e-09,0.0,-1.8851271223782647e-09,0.0,-6.089755898852446e-10,0.0,-6.727713372860946e-10,0.0,-1.8134700055583637e-09,0.0,-2.188564722810538e-09,0.0,3.5916174803508746e-08,0.0,-1.8429681073770562e-08,0.0,-9.744524329734014e-10,0.0,-2.0255320494219897e-09,0.0,-5.576742090110072e-10,0.0,-6.123415872991143e-10,0.0,-1.5611721200229442e-09,0.0,-1.8595247155339753e-09,0.0,-1.8429681073770566e-08,0.0,3.572642426293246e-08,0.0,-9.302055624897836e-10,0.0,-2.0231251591808465e-09,0.0,-1.9997120584732756e-09,0.0,-2.007631447758435e-09,0.0,-1.9014846694906944e-09,0.0,-1.7371406658778713e-09,0.0,-9.744524329734012e-10,0.0,-9.302055624897833e-10,0.0,2.233064337695192e-08,0.0,-2.8872285970571235e-09,0.0,-8.973033380832784e-10,0.0,-9.363949455128356e-10,0.0,-1.7614126632399234e-09,0.0,-1.8851271223782635e-09,0.0,-2.02553204942199e-09,0.0,-2.0231251591808457e-09,0.0,-2.887228597057123e-09,0.0,2.2308533515521118e-08
3533.294752055897,0.0,3.714716777124502e-08,0.0,-1.9252041270419834e-08,0.0,-1.7257358739304822e-09,0.0,-1.4526759995306502e-09,0.0,-6.340155137301332e-10,0.0,-5.806047171558819e-10,0.0,-2.0819364341092686e-09,0.0,-9.341987533093684e-10,0.0,-1.9252041270419834e-08,0.0,3.730929404851246e-08,0.0,-2.0119060005701267e-09,0.0,-1.67693116430776e-09,0.0,-7.004344215385217e-10,0.0,-6.375199145879259e-10,0.0,-2.0901814536953677e-09,0.0,-9.748977336603832e-10,0.0,-1.725735873930481e-09,0.0,-2.0119060005701275e-09,0.0,3.7708603758399684e-08,0.0,-1.8765311183961457e-08,0.0,-1.8880364604186113e-09,0.0,-1.6253645632726037e-09,0.0,-1.9796701207749423e-09,0.0,-1.8338386186961365e-09,0.0,-1.4526759995306513e-09,0.0,-1.6769311643077611e-09,0.0,-1.876531118396146e-08,0.0,3.773653661408482e-08,0.0,-2.2785543626237074e-09,0.0,-1.9359848529155623e-09,0.0,-1.8085686027343184e-09,0.0,-1.962639982279888e-09,0.0,-6.340155137301324e-10,0.0,-7.004344215385218e-10,0.0,-1.8880364604186104e-09,0.0,-2.278554362623707e-09,0.0,3.7392979944498116e-08,0.0,-1.9187474683625684e-08,0.0,-1.0145200729862265e-09,0.0,-2.1088180942246464e-09,0.0,-5.806047171558825e-10,0.0,-6.375199145879266e-10,0.0,-1.6253645632726041e-09,0.0,-1.9359848529155603e-09,0.0,-1.9187474683625694e-08,0.0,3.7195427220772795e-08,0.0,-9.684538549200675e-10,0.0,-2.1063122372115295e-09,0.0,-2.0819364341092695e-09,0.0,-2.090181453695367e-09,0.0,-1.979670120774944e-09,0.0,-1.8085686027343173e-09,0.0,-1.0145200729862263e-09,0.0,-9.68453854920067e-10,0.0,2.3248837174623842e-08,0.0,-3.005945973244101e-09,0.0,-9.341987533093688e-10,0.0,-9.748977336603836e-10,0.0,-1.8338386186961365e-09,0.0,-1.9626399822798893e-09,0.0,-2.1088180942246473e-09,0.0,-2.106312237211529e-09,0.0,-3.0059459732441014e-09,0.0,2.3225818197531184e-08
3678.577145935911,0.0,3.867458901356531e-08,0.0,-2.0043648775345916e-08,0.0,-1.7966948673242127e-09,0.0,-1.5124072876211935e-09,0.0,-6.600850318585544e-10,0.0,-6.044780844025171e-10,0.0,-2.1675417204719268e-09,0.0,-9.726112381895332e-10,0.0,-2.0043648775345923e-08,0.0,3.884338161655e-08,0.0,-2.094631768029612e-09,0.0,-1.745883400398699e-09,0.0,-7.292349594664343e-10,0.0,-6.63733527047974e-10,0.0,-2.1761257596607188e-09,0.0,-1.0149836835947801e-09,0.0,-1.796694867324214e-09,0.0,-2.09463176802961e-09,0.0,3.9259110186063416e-08,0.0,-1.9536905268809043e-08,0.0,-1.9656689467948914e-09,0.0,-1.6921964783124108e-09,0.0,-2.0610704098596785e-09,0.0,-1.9092425923835185e-09,0.0,-1.512407287621192e-09,0.0,-1.7458834003986992e-09,0.0,-1.953690526880904e-08,0.0,3.9288191587914854e-08,0.0,-2.372244206131695e-09,0.0,-2.015588886454896e-09,0.0,-1.8829335211857376e-09,0.0,-2.0433400242971443e-09,0.0,-6.600850318585542e-10,0.0,-7.292349594664342e-10,0.0,-1.9656689467948926e-09,0.0,-2.372244206131696e-09,0.0,3.893050851821331e-08,0.0,-1.99764273326871e-08,0.0,-1.0562352185333127e-09,0.0,-2.195528703581021e-09,0.0,-6.044780844025168e-10,0.0,-6.637335270479735e-10,0.0,-1.6921964783124085e-09,0.0,-2.0155888864548973e-09,0.0,-1.9976427332687093e-08,0.0,3.8724832800332636e-08,0.0,-1.0082748447549079e-09,0.0,-2.1929198104695496e-09,0.0,-2.167541720471926e-09,0.0,-2.1761257596607184e-09,0.0,-2.0610704098596773e-09,0.0,-1.882933521185739e-09,0.0,-1.0562352185333125e-09,0.0,-1.0082748447549077e-09,0.0,2.4204785363687517e-08,0.0,-3.1295447832818967e-09,0.0,-9.726112381895326e-10,0.0,-1.0149836835947803e-09,0.0,-1.9092425923835198e-09,0.0,-2.043340024297143e-09,0.0,-2.1955287035810197e-09,0.0,-2.19291981046955e-09,0.0,-3.1295447832818955e-09,0.0,2.418081988981739e-08
3829.8332769232675,0.0,4.026481492691358e-08,0.0,-2.086780568285506e-08,0.0,-1.870571560245154e-09,0.0,-1.5745946132439266e-09,0.0,-6.872264792390724e-10,0.0,-6.293330793329284e-10,0.0,-2.2566669342123718e-09,0.0,-1.0126031717570806e-09,0.0,-2.0867805682855045e-08,0.0,4.0440547962313836e-08,0.0,-2.1807590624987213e-09,0.0,-1.8176708219540973e-09,0.0,-7.592197210124772e-10,0.0,-6.910249936463534e-10,0.0,-2.265603932848375e-09,0.0,-1.0567178919327658e-09,0.0,-1.870571560245153e-09,0.0,-2.1807590624987234e-09,0.0,4.087337050389057e-08,0.0,-2.0340225842278953e-08,0.0,-2.046493534101065e-09,0.0,-1.7617763952274983e-09,0.0,-2.14581772479157e-09,0.0,-1.9877470347762117e-09,0.0,-1.5745946132439278e-09,0.0,-1.8176708219540983e-09,0.0,-2.0340225842278946e-08,0.0,4.090364767795318e-08,0.0,-2.4697863987082682e-09,0.0,-2.09846608721256e-09,0.0,-1.9603561843574518e-09,0.0,-2.1273582993272725e-09,0.0,-6.872264792390716e-10,0.0,-7.592197210124778e-10,0.0,-2.0464935341010625e-09,0.0,-2.469786398708267e-09,0.0,4.053125735729665e-08,0.0,-2.0797820221682387e-08,0.0,-1.0996656119245284e-09,0.0,-2.285804689105e-09,0.0,-6.2933307933293e-10,0.0,-6.91024993646354e-10,0.0,-1.7617763952274987e-09,0.0,-2.0984660872125617e-09,0.0,-2.079782022168239e-08,0.0,4.031712464311259e-08,0.0,-1.0497331983354482e-09,0.0,-2.283088523245794e-09,0.0,-2.256666934212373e-09,0.0,-2.265603932848377e-09,0.0,-2.1458177247915708e-09,0.0,-1.960356184357451e-09,0.0,-1.099665611924528e-09,0.0,-1.0497331983354484e-09,0.0,2.5200040333271496e-08,0.0,-3.2582257424929473e-09,0.0,-1.0126031717570812e-09,0.0,-1.0567178919327662e-09,0.0,-1.9877470347762125e-09,0.0,-2.127358299327273e-09,0.0,-2.2858046891049994e-09,0.0,-2.2830885232457933e-09,0.0,-3.2582257424929473e-09,0.0,2.5175089444467527e-08
3987.3087737832443,0.0,4.192042792051224e-08,0.0,-2.17258503627856e-08,0.0,-1.9474859229764724e-09,0.0,-1.6393389640144204e-09,0.0,-7.154839315740308e-10,0.0,-6.552100646198698e-10,0.0,-2.3494568080833484e-09,0.0,-1.0542394979531229e-09,0.0,-2.1725850362785608e-08,0.0,4.210338676577504e-08,0.0,-2.2704277483311177e-09,0.0,-1.8924100064350095e-09,0.0,-7.904373992108314e-10,0.0,-7.194386337055207e-10,0.0,-2.358761279191095e-09,0.0,-1.1001681319407654e-09,0.0,-1.947485922976474e-09,0.0,-2.2704277483311173e-09,0.0,4.255400615119818e-08,0.0,-2.1176577437544798e-08,0.0,-2.130641475486699e-09,0.0,-1.8342173066547208e-09,0.0,-2.234049688939621e-09,0.0,-2.069479431280114e-09,0.0,-1.6393389640144194e-09,0.0,-1.8924100064350103e-09,0.0,-2.1176577437544804e-08,0.0,4.25855282653624e-08,0.0,-2.5713393416570126e-09,0.0,-2.1847510416304946e-09,0.0,-2.0409623209259372e-09,0.0,-2.214831246832417e-09,0.0,-7.154839315740312e-10,0.0,-7.904373992108305e-10,0.0,-2.1306414754867007e-09,0.0,-2.571339341657014e-09,0.0,4.2197825959423213e-08,0.0,-2.1652987231888386e-08,0.0,-1.1448817809053268e-09,0.0,-2.379792652317553e-09,0.0,-6.5521006461987e-10,0.0,-7.19438633705521e-10,0.0,-1.8342173066547192e-09,0.0,-2.1847510416304946e-09,0.0,-2.1652987231888376e-08,0.0,4.1974888513251694e-08,0.0,-1.0928962409603975e-09,0.0,-2.376964802858224e-09,0.0,-2.3494568080833492e-09,0.0,-2.3587612791910936e-09,0.0,-2.2340496889396196e-09,0.0,-2.040962320925939e-09,0.0,-1.1448817809053264e-09,0.0,-1.0928962409603977e-09,0.0,2.6236218303807442e-08,0.0,-3.3921978192339056e-09,0.0,-1.0542394979531225e-09,0.0,-1.1001681319407652e-09,0.0,-2.0694794312801136e-09,0.0,-2.214831246832416e-09,0.0,-2.3797926523175526e-09,0.0,-2.3769648028582245e-09,0.0,-3.3921978192339056e-09,0.0,2.6210241481672335e-08
