omega,re_0,im_0,re_1,im_1,re_2,im_2
114.9952411628399,3.755436806746616e-08,3.943645026515099e-07,4.50424748660947e-08,3.9282506469869926e-07,6.938266309300483e-08,6.178815113618794e-07
119.72362786514542,3.758925486884446e-08,4.1043701867934726e-07,4.5085600941759986e-08,4.0877128092951046e-07,7.227622969076898e-08,6.419134107618674e-07
124.64643688076109,3.762509067326728e-08,4.2717557022710194e-07,4.5128876077387504e-08,4.253806163598385e-07,7.532924279484839e-08,6.66856740041251e-07
129.77166248729,3.7661878142897705e-08,4.4460750874753947e-07,4.5172357399910665e-08,4.426801884150599e-07,7.855038573951913e-08,6.927444855882784e-07
135.10762767190218,3.770000986116776e-08,4.627605600669103e-07,4.521648933730383e-08,4.606975546594958e-07,8.194875786967895e-08,7.196093049157531e-07
140.6629976472495,3.7739543312390697e-08,4.816649814681868e-07,4.526128345028462e-08,4.79462758055879e-07,8.55340058755286e-08,7.474856698783999e-07
146.44679392313063,3.7780952880540555e-08,5.0135090226809e-07,4.5307325666860474e-08,4.990057582395666e-07,8.931599955296653e-08,7.764085620176256e-07
152.46840895675493,3.782430973086255e-08,5.218504557839334e-07,4.535466001135204e-08,5.193584319489268e-07,9.330512129632659e-08,8.064142495373554e-07
158.73762140539807,3.7869972736458644e-08,5.431966413916373e-07,4.540371667940221e-08,5.405535630103776e-07,9.75121045483929e-08,8.375397540915821e-07
165.26461200621813,3.7918118078233346e-08,5.654248004130737e-07,4.545462333495258e-08,5.626262966129647e-07,1.0194820054908881e-07,8.698234870369486e-07
172.05998010901936,3.7969214194122656e-08,5.88570054611075e-07,4.550793589673175e-08,5.856114850500829e-07,1.0662485227229934e-07,9.033040460711046e-07
179.13476088881166,3.802335670452298e-08,6.12670694252584e-07,4.5563684834994904e-08,6.095471763528184e-07,1.115540665413512e-07,9.380220422750824e-07
186.50044326611896,3.8080983298274466e-08,6.377653526787898e-07,4.5622363602745075e-08,6.344717449919045e-07,1.1674804577711125e-07,9.74018393745553e-07
194.16898856413573,3.814339527653149e-08,6.638928782143828e-07,4.568555447596722e-08,6.604238809993382e-07,1.2221922014118355e-07,1.011332936261203e-06
202.1528499330308,3.820817793737289e-08,6.911012581857923e-07,4.575001913547871e-08,6.874510144158095e-07,1.2798098718101983e-07,1.050015497094473e-06
210.46499257294212,3.827895807924016e-08,7.194281263082209e-07,4.582033172071305e-08,7.155908432746132e-07,1.3404584292759136e-07,1.0901025111365994e-06
219.11891478850168,3.83542800086853e-08,7.489228235847464e-07,4.5894506688485753e-08,7.448921918004942e-07,1.4042740859952967e-07,1.1316437739193503e-06
228.1286699090846,3.8435367196314994e-08,7.796320620875082e-07,4.597394467614112e-08,7.754016043178287e-07,1.4713901420984278e-07,1.1746836601846273e-06
237.5088891103756,3.852210338778574e-08,8.116060224516223e-07,4.605841903172331e-08,8.071688153543827e-07,1.5419417247748613e-07,1.2192711158960235e-06
247.2748051743158,3.8615729207877896e-08,8.448958649915186e-07,4.614926885084437e-08,8.402448471493931e-07,1.6160628851237635e-07,1.2654526783627108e-06
257.4422772260138,3.8715993914116575e-08,8.795560081883317e-07,4.624612227638793e-08,8.746835817955914e-07,1.6938879193682312e-07,1.3132802573509948e-06
268.0278164877906,3.8824069018081086e-08,9.156422504899258e-07,4.635021951216909e-08,9.10540645023128e-07,1.7755472749391298e-07,1.362803022576814e-06
279.0486130921842,3.8940314864575315e-08,9.532129193714975e-07,4.6461855568419213e-08,9.478739363383821e-07,1.8611693121735248e-07,1.414073741613275e-06
290.5225639974522,3.906544761064962e-08,9.923287789725078e-07,4.658174151124242e-08,9.86743878865053e-07,1.9508777796866083e-07,1.4671456612339433e-06
302.46830205090794,3.92001564717181e-08,1.0330530292351623e-06,4.671054077318235e-08,1.0272132951063932e-06,2.044788980876254e-07,1.5220736933074695e-06
314.9052262472862,3.9345182456294205e-08,1.075451367981535e-06,4.6848968112531346e-08,1.0693475037486856e-06,2.1430130414489091e-07,1.5789140540319515e-06
327.85353323127407,3.950131342793075e-08,1.1195920694010167e-06,4.6997784802139896e-08,1.1132143805608913e-06,2.245651125561925e-07,1.6377246017444687e-06
341.33425009536967,3.9669384963875676e-08,1.165546367988501e-06,4.715779334327777e-08,1.1588847584766485e-06,2.3527916616250223e-07,1.6985650654931815e-06
355.3692685263229,3.9850284788094126e-08,1.213388917606206e-06,4.732985263724358e-08,1.2064328640637858e-06,2.464516009931267e-07,1.7614970096796523e-06
369.9813803556156,4.004495228639896e-08,1.2631962342155842e-06,4.751486704464986e-08,1.2559347877182202e-06,2.5808843143968255e-07,1.82658406757295e-06
385.19431457170947,4.0254365099724344e-08,1.3150487772455234e-06,4.771377640044562e-08,1.3074705434490545e-06,2.701944872425992e-07,1.8938921977091256e-06
401.03277585416777,4.04796070479433e-08,1.3690299968396357e-06,4.792763716261358e-08,1.3611231244579649e-06,2.8277262203843906e-07,1.963490206478076e-06
417.522484692226,4.072166400516469e-08,1.4252272432281487e-06,4.815737211918298e-08,1.4169794044525525e-06,2.9582393398644466e-07,2.035449111914799e-06
434.69021915296497,4.09817470510026e-08,1.4837289119025386e-06,4.840418117576396e-08,1.475127291926921e-06,3.093467775207334e-07,2.109844485769325e-06
452.5638583669095,4.126017213959724e-08,1.5446371265802762e-06,4.8668095788251504e-08,1.535668389981314e-06,3.2333858615774537e-07,2.1867517928994787e-06
471.17242780167385,4.156099162195177e-08,1.6080318821831018e-06,4.895384927223425e-08,1.5986822946915801e-06,3.3779177522107167e-07,2.2662579398771507e-06
490.5461463971736,4.1882083656886155e-08,1.6740342852408135e-06,4.925842705551995e-08,1.6642894312236616e-06,3.5269919392252895e-07,2.3484446784127993e-06
510.7164756389469,4.222713784495669e-08,1.742737584020491e-06,4.958606567486993e-08,1.7325826129173424e-06,3.680486828564075e-07,2.433406743637215e-06
531.7161706492817,4.2595584108171943e-08,1.8142614557406083e-06,4.993569030085842e-08,1.8036808666930108e-06,3.838267808576806e-07,2.52123735888756e-06
553.5793333791087,4.299078805054362e-08,1.8887120590614224e-06,5.0311102665857363e-08,1.87768987340257e-06,4.0001623180360974e-07,2.6120421940900795e-06
576.3414679870473,4.3412756735247185e-08,1.966213217212126e-06,5.0711958414555736e-08,1.9547327836951376e-06,4.16597443879886e-07,2.7059278836251364e-06
600.0395384955322,4.386380816373481e-08,2.046888026697615e-06,5.114074270228489e-08,2.0349321402355246e-06,4.3354840996079663e-07,2.8030112577718407e-06
624.7120288176508,4.434492955970556e-08,2.1308652869399197e-06,5.15983367764977e-08,2.118416075490142e-06,4.508437741178651e-07,2.903415083248501e-06
650.3990052521697,4.485732960741914e-08,2.218279193516962e-06,5.208589779717982e-08,2.2053181154682204e-06,4.6845602961768787e-07,3.0072708060546275e-06
677.1421815482412,4.540332055385427e-08,2.3092693683046764e-06,5.260592951071465e-08,2.295777269591992e-06,4.863559775940336e-07,3.114718143917402e-06
704.9849866454446,4.5983586116002e-08,2.4039815084124085e-06,5.315898325160813e-08,2.389938486524265e-06,5.045112675061451e-07,3.225906759742859e-06
733.9726351991704,4.659970260489635e-08,2.502566523643874e-06,5.374672044602864e-08,2.487951964598002e-06,5.228885438482515e-07,3.3409955260633377e-06
764.1522010058766,4.7252990164989805e-08,2.605181709612102e-06,5.437051902403683e-08,2.58997424674402e-06,5.414529260336084e-07,3.4601537297640357e-06
795.5726934474478,4.794460406248009e-08,2.711990669280236e-06,5.503159450134207e-08,2.696168143568123e-06,5.601684568288976e-07,3.5835614540956707e-06
828.2851370788098,4.8675689496382346e-08,2.823163836350856e-06,5.5731189837362586e-08,2.8067032752586914e-06,5.789985268917885e-07,3.7114103430518826e-06
862.3426544880288,4.9447251221016284e-08,2.93887834445793e-06,5.647042825438807e-08,2.9217559068790716e-06,5.979065008956384e-07,3.843903368957458e-06
897.8005525634636,5.0260117097299934e-08,3.0593188023005886e-06,5.725027034428721e-08,3.041509749891565e-06,6.168558700417194e-07,3.981256013239884e-06
934.7164123080624,5.111509886355268e-08,3.184677201186588e-06,5.80717166464723e-08,3.166155853653897e-06,6.358110396291844e-07,4.123695841229042e-06
973.1501823466471,5.2012365580377867e-08,3.315152614342049e-06,5.893506054647254e-08,3.2958922712612018e-06,6.547375774541065e-07,4.2714617612179325e-06
1013.1642762780488,5.29526179842717e-08,3.450955880107724e-06,5.984129041914047e-08,3.430928772514534e-06,6.736024671635323e-07,4.424811268518366e-06
1054.8236740301722,5.393550799218898e-08,3.5923001949522386e-06,6.079022303079078e-08,3.5714774389524933e-06,6.923751501501186e-07,4.584006102085801e-06
1098.196027382591,5.496153237910658e-08,3.739414610543578e-06,6.178273984860338e-08,3.717766162473961e-06,7.110270146739822e-07,4.74933257530965e-06
1143.3517698280332,5.6029616786894934e-08,3.892530183259248e-06,6.281794701887448e-08,3.870024676590092e-06,7.295344477759649e-07,4.921071089594364e-06
1190.3642309511577,5.713955884112385e-08,4.051895126924304e-06,6.389602415190674e-08,4.028499869293492e-06,7.478736982533421e-07,5.099539803720996e-06
1239.309755510381,5.829045550556883e-08,4.217763632676965e-06,6.501641130878544e-08,4.193444492861598e-06,7.660268107735229e-07,5.285055461541302e-06
1290.2678274161112,5.9481088833315067e-08,4.390401178861075e-06,6.617822880280996e-08,4.365122477863901e-06,7.839788631630185e-07,5.477951435901128e-06
1343.321198806739,6.071023705206739e-08,4.5700850210352496e-06,6.73806577950015e-08,4.543809451572132e-06,8.017190381153504e-07,5.6785756217010524e-06
1398.5560244319877,6.197629358519189e-08,4.757103397800526e-06,6.86224684894364e-08,4.729791904257747e-06,8.192403353680668e-07,5.887288846592115e-06
1456.062001561853,6.327748320561683e-08,4.9517568150565804e-06,6.990227636778881e-08,4.923368485132193e-06,8.365399809145538e-07,6.104465845036821e-06
1515.9325156483283,6.461178674370847e-08,5.1543589971454105e-06,7.121843949023588e-08,5.124850935536299e-06,8.53619167943768e-07,6.330496401641219e-06
1578.2647919764756,6.597798429316166e-08,5.36523656526374e-06,7.257029743670002e-08,5.334563818020729e-06,8.704836121166428e-07,6.565783867580691e-06
1643.1600535510916,6.737228024825993e-08,5.584729061526582e-06,7.395411109612799e-08,5.552844396696781e-06,8.871419187568347e-07,6.8107447891617736e-06
1710.7236854753774,6.879516876550977e-08,5.813191780769973e-06,7.537128591860405e-08,5.780045689410892e-06,9.036087789304991e-07,7.065812125532665e-06
1781.0654060885513,7.024053527398499e-08,6.050993756459744e-06,7.681526361647576e-08,6.016534177402198e-06,9.198989634714322e-07,7.331432956406175e-06
1854.299445140307,7.170762790212987e-08,6.298520363077741e-06,7.82859150349282e-08,6.262692606035507e-06,9.360331172807298e-07,7.608071570936732e-06
1930.5447292914844,7.320081446316639e-08,6.556173849238431e-06,7.978920829552679e-08,6.5189206690501095e-06,9.520397226903133e-07,7.89620204961522e-06
2009.9250752421622,7.470818003963165e-08,6.824368373973394e-06,8.131147885286246e-08,6.785629440114699e-06,9.679400213139704e-07,8.19632118904734e-06
2092.569390800818,7.623318138045746e-08,7.103542248607864e-06,8.285747787001296e-08,7.063254304599064e-06,9.837666003510337e-07,8.508940012055324e-06
2178.6118842210713,7.777348245206059e-08,7.394148081752688e-06,8.442490834248135e-08,7.352244716847327e-06,9.995519292922928e-07,8.83458697713593e-06
2268.1922821459616,7.932766952339976e-08,7.69665818180935e-06,8.601249223804519e-08,7.653069707919193e-06,1.015331219851712e-06,9.173808739297445e-06
2361.4560565136667,8.089472249943766e-08,8.011563762964331e-06,8.761933045684287e-08,7.966217085095173e-06,1.0311420755957717e-06,9.527170036865542e-06
2458.5546607931824,8.247357809539538e-08,8.339376351932314e-06,8.92443733516477e-08,8.292194813029042e-06,1.0470239244901893e-06,9.895255611083092e-06
2559.645775933539,8.406331751064328e-08,8.680628317232403e-06,9.088663668389864e-08,8.63153154314501e-06,1.063017890297521e-06,1.0278671143223637e-05
2664.893566426,8.566462680575362e-08,9.035876674174582e-06,9.25469600493559e-08,8.984780515233146e-06,1.0791679766331521e-06,1.0678044081007374e-05
2774.4689468950514,8.727695779260913e-08,9.405697303556597e-06,9.422459911063636e-08,9.352513566905524e-06,1.0955184659821543e-06,1.1094022664002278e-05
2888.5498596510947,8.889951594067458e-08,9.790691631092065e-06,9.591840494573797e-08,9.735328115169692e-06,1.1121148768945806e-06,1.152727977233521e-05
3007.32156365561,9.053769799379783e-08,1.0191483939352046e-05,9.763455399146298e-08,1.0133844121312594e-05,1.1290079886875719e-06,1.197851044603862e-05
3130.976935367991,9.21843351646614e-08,1.0608729930631225e-05,9.93640883743885e-08,1.0548712736922571e-05,1.146240133758532e-06,1.2448442091440452e-05
3259.7167819626447,9.384625759509677e-08,1.1043103272353769e-05,1.0111468602270353e-07,1.0980603240331173e-05,1.1638655945852772e-06,1.2937820028054154e-05
3393.75016742499,9.552299664781632e-08,1.1495310301403376e-05,1.0288523194929549e-07,1.1430217144301034e-05,1.1819338463823412e-06,1.344742192021304e-05
3533.294752055897,9.721607591442303e-08,1.1966085574505703e-05,1.0467689995166426e-07,1.18982840865635e-05,1.2004960124141844e-06,1.3978055696198405e-05
3678.577145935911,9.892653660096918e-08,1.2456193190039782e-05,1.0649021180075684e-07,1.2385563078075805e-05,1.2196046735465157e-06,1.4530557657849313e-05
3829.8332769232675,1.0065727046238565e-07,1.296642958202361e-05,1.0832783646669504e-07,1.2892845299090957e-05,1.2393130694409425e-06,1.5105798981562474e-05
3987.3087737832443,1.0240778141500402e-07,1.3497616351884503e-05,1.1018827101873114e-07,1.3420947099445758e-05,1.2596787949237173e-06,1.5704672157443617e-05
4151.259365071149,1.0418168369799525e-07,1.4050628030166666e-05,1.1207498274606932e-07,1.3970736865422351e-05,1.280747725458351e-06,1.6328137022520568e-05
4321.95129441654,1.059796589938631e-07,1.46263521374601e-05,1.1398772239502117e-07,1.4543096739925535e-05,1.3025836604200469e-06,1.697715045749427e-05
4499.66175288319,1.0780357596206355e-07,1.5225720308032647e-05,1.1592769302503016e-07,1.5138952083733576e-05,1.325240014659768e-06,1.7652728058716955e-05
4684.679329106864,1.0965569854675958e-07,1.5849712144179185e-05,1.178964704189773e-07,1.575927630674666e-05,1.3487768464920954e-06,1.835592423923817e-05
4877.304477941913,1.1153719028544455e-07,1.6499332889416132e-05,1.1989426043249681e-07,1.6405068317383685e-05,1.3732507180510994e-06,1.9087832231481895e-05
5077.850008377724,1.134487323796561e-07,1.71756386544915e-05,1.219206233689805e-07,1.707737715368952e-05,1.398721667443442e-06,1.984958849423216e-05
5286.641591517374,1.1539418302412181e-07,1.7879731534632738e-05,1.2397889941419774e-07,1.777729826769925e-05,1.4252517513239907e-06,2.0642381486985058e-05
5504.018289443407,1.1737375779356262e-07,1.8612741600019645e-05,1.26067943034872e-07,1.850595453448212e-05,1.4529023231789649e-06,2.146742945465806e-05
5730.333105829569,1.1938813821840502e-07,1.9375857966350194e-05,1.2818712305194374e-07,1.9264527536549302e-05,1.4817369876979706e-06,2.232601117346879e-05
5965.953559192664,1.2144116016562044e-07,2.0170326833013278e-05,1.3033951599472775e-07,2.005425588203308e-05,1.5118217493192646e-06,2.3219464885902044e-05
6211.262279715393,1.235331127772716e-07,2.099743182076597e-05,1.3252386845715117e-07,2.0876415231857976e-05,1.5432225865944002e-06,2.4149168342596694e-05
6466.657630609518,1.2566308591131012e-07,2.185851358199488e-05,1.347374055435161e-07,2.173233784109704e-05,1.5760064039950948e-06,2.5116558606091614e-05
6732.554355028208,1.278410367035384e-07,2.275496906635757e-05,1.369902874738781e-07,2.2623412436432646e-05,1.610248170073065e-06,2.612313123179667e-05
7009.38424957824,1.3005523183245448e-07,2.3688250671016965e-05,1.39266582237902e-07,2.3551082183039137e-05,1.6460123258614157e-06,2.7170439863679723e-05
7297.596865525738,1.3232157534212236e-07,2.465987141301269e-05,1.4158337130153664e-07,2.4516851416911238e-05,1.683380963926145e-06,2.8260101959766802e-05
7597.660238834169,1.3463020679610984e-07,2.567141028041934e-05,1.4392677126159576e-07,2.552228907590202e-05,1.72242323470414e-06,2.9393801177759926e-05
7910.061650220118,1.3698973158193224e-07,2.672449234071712e-05,1.4630483030269202e-07,2.6569011153703052e-05,1.7632234305373045e-06,3.0573275285166794e-05
8235.30841646112,1.3940015160031902e-07,2.7820854828090757e-05,1.4871530125357284e-07,2.765874386375507e-05,1.8058584367992522e-06,3.180036687226938e-05
8573.92871424056,1.418635818969439e-07,2.8962249724665156e-05,1.5115818284730168e-07,2.8793229250812426e-05,1.8504138521681076e-06,3.3076946966152804e-05
8926.472437867556,1.4438182804586235e-07,3.0150535620900884e-05,1.5363302799801866e-07,2.9974314777500565e-05,1.896975010082404e-06,3.440498988185044e-05
9293.512092264567,1.4695778145766951e-07,3.138764137126501e-05,1.5614049266306007e-07,3.120391807360736e-05,1.945631884320802e-06,3.578654551458001e-05
9675.643722673107,1.495926957818582e-07,3.267558218749628e-05,1.5867923559438903e-07,3.2484042031557436e-05,1.9964714952813923e-06,3.722374449890422e-05
10073.487882587067,1.5228901585274637e-07,3.40164282604984e-05,1.6124890538835403e-07,3.38167453219842e-05,2.0495934718665557e-06,3.871879091719089e-05
10487.690641485688,1.5505056447200774e-07,3.541236165803249e-05,1.6385079774572067e-07,3.520419725677175e-05,2.105094300248573e-06,4.027399155880701e-05
10918.924634002584,1.578794885509065e-07,3.686565165969559e-05,1.6648392214898738e-07,3.6648653977559774e-05,2.163074958181581e-06,4.1891746908679236e-05
11367.890152234633,1.607782706489154e-07,3.837862293652859e-05,1.691474991826861e-07,3.8152426813133864e-05,2.2236398369150275e-06,4.357451519385955e-05
11835.316282964517,1.6375015764117184e-07,3.995379081962783e-05,1.7184136860017043e-07,3.9718016640550505e-05,2.286896321950661e-06,4.5324948397015566e-05
12321.962091643712,1.6679754136248922e-07,4.159378280578401e-05,1.7456418307873103e-07,4.134803515211281e-05,2.352949455980604e-06,4.714582014653314e-05
12828.617855058625,1.6992586531162792e-07,4.330093101015182e-05,1.77317807832989e-07,4.3044804009499985e-05,2.4219338758967527e-06,4.90395870169488e-05
13356.106344681619,1.731373968323384e-07,4.507832706184859e-05,1.8010024210440884e-07,4.481139502005369e-05,2.4939498185852308e-06,5.100950182901012e-05
13905.284162791027,1.764329056720144e-07,4.6928739904074006e-05,1.8290718395565723e-07,4.665056203902383e-05,2.5691259603843304e-06,5.305847873847729e-05
14477.043133529785,1.7982074570458967e-07,4.88551867064171e-05,1.8574320041285438e-07,4.856530619796182e-05,2.6475908573836268e-06,5.5189683391553006e-05
15072.311751161988,1.8330531064693113e-07,5.086084041121404e-05,1.8860767811081508e-07,5.0558782930845e-05,2.7294763750611865e-06,5.740644292429409e-05
15692.056687878789,1.8688081672902486e-07,5.294880889771342e-05,1.914876650697682e-07,5.263408189960549e-05,2.8149111020493487e-06,5.97120238945243e-05
16337.28436360253,1.9056619613598162e-07,5.512258197160922e-05,1.9439906793119083e-07,5.479467635165444e-05,2.9040478853587045e-06,6.211007132567425e-05
17009.04258033824,1.9435890825404647e-07,5.7385742042475426e-05,1.973319161897675e-07,5.704412810789661e-05,2.9970209228211656e-06,6.460433447838506e-05
17708.422223726546,1.9826055399899764e-07,5.97418465384687e-05,2.0028077794982617e-07,5.938597434518214e-05,3.09398069613221e-06,6.719853314676503e-05
18436.55903456127,2.022841141371635e-07,6.21947351869306e-05,2.0325320156869105e-07,6.182403754500001e-05,3.1950942235617146e-06,6.989666667456195e-05
19194.635453148407,2.0643130194341604e-07,6.474846439369387e-05,2.062429043178101e-07,6.436235103317928e-05,3.3005029640603817e-06,7.270297300624941e-05
19983.88253950173,2.1070221391168505e-07,6.7407079705906e-05,2.092411340732501e-07,6.700493926351367e-05,3.410377545519197e-06,7.562166805207887e-05
20805.581972493168,2.151136424084737e-07,7.017494081852288e-05,2.122585555964709e-07,6.975614079856476e-05,3.524893616669557e-06,7.865728330103547e-05
21661.068131204353,2.1966710451823555e-07,7.30565433236798e-05,2.1528698132320884e-07,7.262042783398728e-05,3.644220498814691e-06,8.181449105334363e-05
22551.7302618597,2.2437066568659598e-07,7.605654947872078e-05,2.1832547920137103e-07,7.560243945018399e-05,3.768539710773361e-06,8.509813516780759e-05
23479.014733859363,2.2923026079360974e-07,7.917981852680933e-05,2.2136993432160677e-07,7.870701072174653e-05,3.8980360921843566e-06,8.851325576769833e-05
24444.42738857616,2.3425588200473396e-07,8.243142458176236e-05,2.244204327244709e-07,8.19391912930783e-05,4.032901833554167e-06,9.206511137139792e-05
25449.53598473054,2.394567367787671e-07,8.58166434866524e-05,2.27475430776769e-07,8.530423180472293e-05,4.1733343929126345e-06,9.575916277340969e-05
26495.97274431474,2.448353875983991e-07,8.934094260957825e-05,2.305246407178382e-07,8.88075722521919e-05,4.319531748902255e-06,9.960107079543226e-05
27585.437003200535,2.504090433076657e-07,9.30100686274159e-05,2.3357466446687418e-07,9.245493411153784e-05,4.471707752226334e-06,0.00010359676592677319
28719.697970734982,2.5618834815277754e-07,9.682996630664827e-05,2.3662337385694722e-07,9.625223468572582e-05,4.630076455230119e-06,0.00010775238610218906
29900.597602805465,2.6216891382780916e-07,0.0001008067895242135,2.396497945481946e-07,0.00010020559631284979,4.794846543949148e-06,0.00011207428805423963
31130.053593039782,2.683826546522448e-07,0.00010494703824961841,2.426756076845474e-07,0.0001043214948294602,4.966259244857391e-06,0.00011656915578740614
32410.06248699877,2.7482833450830926e-07,0.00010925740701761703,2.4568187623766415e-07,0.00010860659195582577,5.144536422396694e-06,0.0001212438874849359
33742.702924418336,2.8152830440738324e-07,0.00011374489362361288,2.486769356087022e-07,0.00011306785726717431,5.329921858649897e-06,0.00012610567693870637
35130.13901476694,2.884814423578481e-07,0.00011841675884071701,2.516400815253126e-07,0.00011771251739532195,5.522649370861444e-06,0.0001311619909441229
36574.623851599,2.9572222703861293e-07,0.0001232805904861727,2.545921987371041e-07,0.00012254813260462318,5.722980860644797e-06,0.00013642061211879616
38078.503171412194,3.032482301543058e-07,0.00012834426334285668,2.5750894978171785e-07,0.0001275825415687905,5.931160629451202e-06,0.00014188962463314544
39644.219162949994,3.1107729629084744e-07,0.0001336160145488808,2.6038900363283176e-07,0.00013282394844587767,6.1474513318871744e-06,0.00014757747180506222
41274.31443313542,3.1924245102302796e-07,0.0001391043808219296,2.6324832315518923e-07,0.0001382808594714897,6.372127401452979e-06,0.00015349289052259956
42971.43613607663,3.2774762049527875e-07,0.00014481825731572283,2.660667521287704e-07,0.0001439621323389118,6.6054536768390766e-06,0.00015964498826507594
44738.34027184928,3.3661402144334813e-07,0.0001507669000890054,2.688435553816275e-07,0.0001498769887119881,6.84771334633577e-06,0.00016604322973871153
46577.896162036755,3.458589177038906e-07,0.00015695992338218148,2.715721850212558e-07,0.0001560350043252289,7.099174416691841e-06,0.00017269744912569226
48493.0911092961,3.5551278247530673e-07,0.00016340743428991462,2.742603240736666e-07,0.0001624462539625107,7.360147717462148e-06,0.00017961795301348573
50487.03524851663,3.6559154945088685e-07,0.00017011984942608417,2.768971661459556e-07,0.00016912111405035162,7.63091468322858e-06,0.0001868153812531209
52562.96659744847,3.761244635221009e-07,0.00017710805851254262,2.7948632840494564e-07,0.00017607043861448088,7.911784211539588e-06,0.00019430083576419101
54724.25631500434,3.8713092260406383e-07,0.00018438339259983644,2.820182757441329e-07,0.00018330551752161734,8.203051883686945e-06,0.0002020858724946837
56974.4141757719,3.9863525489029237e-07,0.00019195762484136832,2.8448802031338307e-07,0.00019083808434758307,8.50502937445353e-06,0.0002101824853796652
59317.094269627996,4.106963581698566e-07,0.00019984309609511584,2.8692988463252026e-07,0.00019868045097214053,8.818065927141246e-06,0.00021860322212458033
61756.100935710325,4.2328167067944196e-07,0.0002080525298556603,2.892683847379109e-07,0.00020684527736931463,9.142409595538564e-06,0.0002273610741504978
64295.39494038267,4.364770695014637e-07,0.000216599152349307,2.9156707781618003e-07,0.00021534576977961893,9.478456954794282e-06,0.00023646945822146563
66939.09990922642,4.5029519441778215e-07,0.00022549695331142738,2.9380057301487364e-07,0.00022419586811992404,9.826513581905022e-06,0.00024594261491146015
69691.50902350346,4.647740628504887e-07,0.00023476028663261931,2.9597242733702995e-07,0.00023340988598289316,1.0186923871874084e-05,0.00025579512771059087
72557.0919919648,4.799470442503289e-07,0.0002444042458651085,2.980784405437273e-07,0.00024300287246074276,1.0560030816626842e-05,0.0002660423408369073
75540.50230932694,4.958545121868548e-07,0.00025444439345678554,3.0012157832312467e-07,0.0002529903484319123,1.0946188617038727e-05,0.0002767000557698487
78646.5848132031,5.125296585155931e-07,0.0002648969082677848,3.0209439327109695e-07,0.00026338844581427035,1.1345743497620618e-05,0.0002877847142169976
81880.38355176047,5.30014486036049e-07,0.00027577880418649324,3.039977944943808e-07,0.0002742141341391155,1.1759062529127555e-05,0.0002993135831880238
85247.14997488206,5.483604313385418e-07,0.0002871079053132242,3.058417929786508e-07,0.00028548519683308486,1.218653450525711e-05,0.00031130473218002834
88752.35146213221,5.676083525349836e-07,0.00029890233511685216,3.076229613906825e-07,0.0002972197108962325,1.2628528216482332e-05,0.0003237765526910576
92401.6802013766,5.878022193265735e-07,0.00031118108392045083,3.0933921904219385e-07,0.00030943661956969347,1.3085425486813869e-05,0.0003367483133249717
96201.06243247418,6.08992007135353e-07,0.00032396413429626355,3.109931793485042e-07,0.0003221558598904997,1.3557626152096936e-05,0.0003502402709132399
100156.66807105225,6.312311801633116e-07,0.0003372725253359454,3.1258901158187593e-07,0.0003353984255125327,1.4045544044158855e-05,0.00036427373955164196
